"","baseMean","lgFC_PMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"5830415G21Rik",1.51618992042882,3.57904480270204,1.26208484711514,2.83581948621203,0.00457082727129271,0.0189624792497889
"Tubgcp4",73.4192559075475,0.492366542748739,0.173707346591767,2.834460098604,0.0045903189951348,0.0190383177531725
"Ptk2b",786.611802177984,-0.447936316224612,0.158043592074558,-2.83425800657135,0.00459322313204324,0.019045337486834
"Dbp",28.5230913095795,-0.607249891796375,0.214291972090758,-2.83375007412405,0.0046005296566709,0.0190706027619225
"Cpt1c",2.16457534270662,2.62127447798179,0.925116566439104,2.83345318100985,0.00460480528799865,0.0190782641860967
"Dhx57",79.0549591115031,0.500507586909914,0.1766421676678,2.83345473800563,0.00460478285593286,0.0190782641860967
"Shisa4",5.11634660392671,1.47495794860508,0.520616882655786,2.83309665464743,0.00460994446777205,0.0190945236070906
"Abca2",61.1292248712899,-0.681735354889266,0.240641392994248,-2.83299288790919,0.00461144119786558,0.0190956913038064
"Rgs3",16.515507444917,-0.937391562357362,0.330984978905335,-2.83212720244161,0.00462394499417669,0.0191424259582469
"Nme9",1.09653461800515,-3.82252262913148,1.35006454236831,-2.83136287871536,0.0046350102517967,0.0191831822401244
"Anapc16",204.495382342584,-0.515914491071769,0.182280003417329,-2.83034058261775,0.00464984770557527,0.0192395251602889
"Lig1",136.443500758052,-0.383264962858324,0.135432433658757,-2.82993484281629,0.00465574846483073,0.0192588710838616
"Ift46",89.9920558873948,-0.391636330130649,0.138396620733205,-2.82981136429356,0.00465754558413544,0.0192612362633583
"Cep170",41.8787462793482,0.722443243228854,0.255395753778463,2.82872065232345,0.00467344721807224,0.0193219139455228
"Pde4d",8.54706234680614,1.23171153825618,0.435515708510136,2.82816788048763,0.00468152490512193,0.0193502208739447
"Nt5c",232.715175586172,-0.348947372889563,0.12341786164863,-2.82736524704192,0.00469327633698967,0.0193885967782235
"Tfdp1",198.015454053675,0.415471683579236,0.146946164419367,2.8273734480985,0.00469315612963462,0.0193885967782235
"Tnni3",4.48709881789095,1.77244825784236,0.626945616538534,2.82711643735278,0.00469692460150441,0.0193985701027451
"Ubr7",105.386671269347,0.482823554942388,0.170790629624883,2.82699089524314,0.00469876638367373,0.019401079271071
"Gm3534",3.47981861083583,3.42491732742563,1.21214849989575,2.82549318645379,0.00472078919972654,0.0194868921823796
"Acot9",107.077199807751,0.476963915923938,0.16884042161994,2.82493914281726,0.00472895969067064,0.019515494192085
"Cpne7",5.96076569174409,-2.56513815378283,0.908092373907792,-2.82475464775051,0.00473168328210867,0.0195216087956604
"Gm6637",1.27250237315755,-3.4444218853925,1.21975764152593,-2.82385759935351,0.00474494612232896,0.0195711907890026
"Mbtps1",186.766783754493,0.377626783097424,0.13377837345048,2.82277899900769,0.00476093775103671,0.0196217043808458
"Spin1",46.846069734015,0.694997663429363,0.246208162625053,2.82280512562764,0.00476054981474518,0.0196217043808458
"Src",20.3105688925866,0.848187408058725,0.300465477600361,2.82291135351952,0.00475897280412864,0.0196217043808458
"Clcn3",61.6570213965698,0.537521566329047,0.190436848120829,2.8225712178769,0.00476402396950817,0.019629277267811
"Hpse",55.0260837556206,-0.597800281623686,0.211806359159471,-2.82239062130139,0.0047667078805245,0.0196314841820862
"Tpt1",8497.75822513648,-0.438185232311086,0.155254513402281,-2.82236711003501,0.00476705739061155,0.0196314841820862
"Siglech",37.0869859335187,-0.686861817733457,0.243406612181039,-2.82187000418291,0.00477445262010575,0.0196567890873343
"AA467197",51.2509361194526,1.00578501810587,0.356469403583168,2.8215185034,0.00477968801037127,0.0196731908444687
"Sec62",305.947323934096,-0.334251032539871,0.118469441559476,-2.82141139639005,0.00478128433654343,0.0196746095513419
"Dicer1",152.503882704849,0.317950534860205,0.112735567925004,2.82032140088848,0.00479755712382116,0.0197364041950654
"Arhgef1",1171.59066224301,-0.420980425155848,0.149361972536313,-2.81852480927499,0.00482448825364399,0.019842001794618
"Nab1",89.8560318736034,0.573726862265706,0.203580257308268,2.81818517105493,0.00482959482007923,0.019857808259698
"Shfl",110.010359151223,0.517223579803477,0.183557423787972,2.81777532681503,0.00483576346715371,0.0198779722646938
"Iqsec1",78.2377073179122,-0.479817270914425,0.1702908761711,-2.81763346165609,0.00483790036815244,0.0198815570946374
"Ercc6l2",51.014664792461,1.05721342120745,0.375338015902583,2.81669688764445,0.00485202934295011,0.0199344091065951
"Esam",4.98902498502578,-1.62420071242369,0.576768676472282,-2.8160348830971,0.00486203872440618,0.0199703127015785
"Dph6",50.4956361938392,-0.603515024745165,0.214384277594016,-2.81510860552962,0.00487607521921515,0.0200198953456125
"Gm38376",13.8437089439753,1.15124390945948,0.408957437793834,2.81507023241831,0.0048766575022807,0.0200198953456125
"Higd2a",267.340578237572,-0.414011021567943,0.147085948945794,-2.81475575699293,0.00488143180065773,0.0200342627870859
"Gdi2",621.385908010512,0.462760571918008,0.164421732130031,2.8144732811356,0.0048857238928779,0.0200466441848467
"Dvl3",61.0024239748103,0.555474759589169,0.197392288541803,2.81406514759331,0.00489193132634575,0.0200668759182747
"Chrne",1.05664168393432,-3.81032700948594,1.35444498790194,-2.81320174943996,0.00490508654078306,0.0201155897037748
"Ube2d3",736.195094693922,0.451428708303283,0.160485936379585,2.81288640292788,0.00490989930818117,0.0201300749153103
"Aip",220.922317785058,-0.413652686516612,0.147073013468108,-2.8125668792821,0.00491478018254987,0.0201395802110275
"Dr1",109.49783355217,0.530349750925439,0.188561667976836,2.81260638291866,0.00491417650820981,0.0201395802110275
"Slc44a5",1.60739738888197,3.45355062313693,1.22828265974122,2.81169044905716,0.0049281906043543,0.0201892697706138
"Ddx46",63.2005850477413,-0.530577495232966,0.188723589471187,-2.81139997771169,0.00493264245711806,0.0201974982632433
"Selenow",346.971799895989,-0.794849489016163,0.282724560213334,-2.81139172492265,0.00493276899501184,0.0201974982632433
"Ppm1g",555.514044758323,-0.26354882279946,0.0937552368597911,-2.81103041949103,0.00493831167707337,0.0202149274093532
"Elf1",354.923572187382,0.69078266577427,0.245809401989839,2.81023695669226,0.00495050373341889,0.02025955953804
"Pttg1ip",153.2169131755,-0.352802362995365,0.125648390664582,-2.80785421229285,0.00498727989826374,0.0204047508383154
"Timeless",71.6916115331475,0.508452233573011,0.181130020951139,2.80711187964898,0.00499878770588364,0.0204465115661684
"Wbp2",537.935282392624,-0.256975120218418,0.091549341000976,-2.80695761879573,0.00500118210338564,0.0204509837365034
"Id1",145.504793792039,-0.662745420716319,0.236197187724661,-2.80589886399872,0.00501764382869777,0.020507629574441
"Orc2",34.1947045679764,0.741465717905947,0.264251689434724,2.80590719965522,0.00501751403317737,0.020507629574441
"Asic3",2.98598389508631,2.46842387881283,0.8798175879578,2.80560869957425,0.00502216390679891,0.0205158665131421
"Pmpcb",126.206033984684,0.501175488854331,0.178633855587162,2.80560192359387,0.00502226950458494,0.0205158665131421
"Lgals3bp",697.441677293443,0.599679420324232,0.213750378380338,2.80551278958294,0.0050236587678578,0.0205162099693315
"Lysmd2",34.200122226322,0.608904415413587,0.217058255827172,2.8052580312744,0.00502763140563462,0.0205271007961482
"Elf2",136.051187387082,0.579826332344929,0.206750158575716,2.80447829563615,0.00503980806619966,0.0205714731219404
"Lrmda",2.2190936625674,2.36992041339313,0.845182072875568,2.80403535457151,0.00504673707835679,0.0205944081346548
"Ptprj",18.4521786238152,-0.678954487759859,0.242205878088392,-2.80321226354415,0.00505963572518122,0.0206416854306057
"Gm10110",28.1294002144843,-0.790338557016173,0.282023079884955,-2.80238963895641,0.00507255683249554,0.0206890298002069
"Tex9",21.2163444678738,0.870618519164601,0.310733504548439,2.80181733356946,0.00508156371951588,0.0207203891328327
"Kmt5a",418.774831908093,-0.360561125599571,0.128693064779008,-2.8017137226371,0.00508319588305954,0.0207216691093913
"Sh3d21",6.85351364939624,1.58031674052637,0.564126905093506,2.801349707411,0.00508893390422809,0.020739681628354
"Gm9761",11.8802903895076,-1.61057686576976,0.575196703919297,-2.80004536673376,0.0051095425101002,0.0208182733842056
"Gm47817",11.7264579527622,-1.24796901954813,0.445867943957819,-2.79896556022918,0.00512666051283345,0.0208826060122387
"Cd69",313.391962400111,-1.48771220553179,0.531620410379007,-2.79844824707004,0.00513487974646125,0.0209025951852555
"Fam20c",68.9618795702945,0.901888085735936,0.322286401545738,2.79840564606616,0.00513555713502491,0.0209025951852555
"Ltb4r2",4.06541830335964,3.25042298537675,1.16148519776598,2.79850573354586,0.00513396579550501,0.0209025951852555
"Slc35e4",12.8719560985463,-1.10327062028973,0.394269673745336,-2.79826396438075,0.00513781056322527,0.020906353674175
"Mad2l1bp",94.2149294930433,0.388612410643436,0.138926965853373,2.797242481014,0.00515408358332103,0.0209671428173456
"Get1",12.9257582493629,-1.18036560673656,0.421994368552822,-2.79711222399597,0.0051561620233826,0.0209701709820313
"Fem1b",15.5089638631042,1.17102007164983,0.418701193549537,2.79679181643241,0.00516127781523036,0.020985547329955
"F11r",13.1546336664916,0.963177070657058,0.344454466923202,2.7962391640919,0.00517011252641498,0.0210160327909793
"Supt16",45.9217535685236,-0.710894839186803,0.254282910649232,-2.79568468589476,0.00517899015684427,0.0210466769067826
"Gm10269",8.18943799303209,-1.63340440158405,0.584478221754148,-2.79463689285436,0.00519580376225659,0.0211073000422235
"Mettl8",24.1657777149446,-0.7062374385305,0.252716142355561,-2.79458776138191,0.0051965933687515,0.0211073000422235
"Atp5mc3",1908.67719019915,0.242795391975104,0.086883489975554,2.79449400620783,0.00519810043688175,0.0211079671318378
"Ube2r2",87.2895452578992,-0.667043527262191,0.238783010701787,-2.79351334628766,0.0052138877457585,0.021166606786048
"Zfp819",6.59218456021884,2.63059923890596,0.941739369409839,2.79334104992816,0.00521666595597874,0.0211724172894474
"Mrpl15",256.764588268195,0.331125725061868,0.118563028118646,2.7928244606785,0.00522500377067028,0.0212007832398467
"Emp2",1.94823854243711,2.40983254961326,0.862989748709584,2.79242314664415,0.00523148933663891,0.021221620872936
"Tomm70a",18.9961104933317,0.973304343387343,0.348613729251835,2.79192774615092,0.0052395054474485,0.0212486548318996
"Mlkl",84.6549550201656,0.719979316692429,0.257896529559949,2.79173712775793,0.00524259281241875,0.0212556916219784
"Pwp2",79.7958260639252,-0.599358324915064,0.214741729922523,-2.79106592431433,0.0052534770954043,0.0212943286391594
"Epg5",51.2017939858461,0.506225621128555,0.181384105180553,2.79090398039369,0.00525610624450776,0.0212994931831445
"Rad18",47.7651440723189,0.655561698543926,0.235004172321148,2.78957472145669,0.00527773163704989,0.0213816143306153
"Fam98c",61.960452808514,-0.702966302792484,0.252037530216954,-2.78913343654562,0.00528492854395381,0.0214052542598325
"Rab4a",11.0889987292595,-1.17299850428709,0.420605407521084,-2.78883362722408,0.00528982318420363,0.0214195596683403
"Psmb3",364.158635970459,-0.40825209479526,0.146398981577008,-2.78862660380267,0.00529320540577989,0.0214273279349972
"Tnfrsf11b",5.88794537686601,3.15543405413338,1.1315683003685,2.78854935500209,0.00529446794958516,0.0214273279349972
"Arl11",66.7517154844848,-0.667538167146004,0.239482524244069,-2.78741912067739,0.005312971473759,0.0214966791752941
"Mrps7",251.179873882209,0.264999948405991,0.0950858464103951,2.78695471944624,0.00532059128917188,0.0215219697566888
"Lrwd1",105.815343561459,-0.421256682544629,0.151178523677724,-2.78648496027547,0.00532830905666494,0.0215476434426849
"Cox14",17.1297826923644,-0.801880194299902,0.287790709051303,-2.78633107004492,0.00533083954777916,0.0215523320091411
"Lef1",53.0891470084949,-0.649978049473959,0.233289919390136,-2.78613860030097,0.00533400594793958,0.0215595884535002
"Cds2",313.064488494379,0.291789842137836,0.104748360044095,2.78562683000482,0.00534243355906334,0.0215790077267636
"Cox6b1",829.015761670687,-0.285531638073064,0.102502860548039,-2.78559677794795,0.00534292881688173,0.0215790077267636
"Dusp2",697.173085749864,-0.410307347630255,0.147291905647346,-2.78567478522977,0.0053416433429429,0.0215790077267636
"0610040J01Rik",2.13790357372592,-2.3652067064205,0.849572694948037,-2.78399567274836,0.00536937505124495,0.0216802482482711
"Cenpc1",33.1687806041126,0.616898296345819,0.221623300802724,2.78354439317256,0.00537685037893058,0.0217048564731407
"Pign",22.9276996358337,0.853521670387409,0.306688582178484,2.78302395323829,0.00538548299685263,0.0217341225231133
"Gm16556",1.87950263557684,-2.43745422355313,0.876720514221047,-2.78019526635438,0.00543262209506002,0.0219187337557106
"Pus1",59.0493991744595,-0.497137575692634,0.178834019966218,-2.77988257372141,0.00543785580917094,0.0219300618268506
"Rab26",3.44161622025417,2.32574708265224,0.836641555717441,2.77986082182812,0.00543822005223383,0.0219300618268506
"Gm45153",28.1594259236438,-1.54336034362999,0.555314188023329,-2.77925609846863,0.00544835517841185,0.0219652975248669
"Tram1",227.408337775826,0.295282934891804,0.106300975054204,2.77780081265704,0.00547281560684052,0.0220582534676734
"Bag4",9.22625130308931,1.25676104077453,0.45254904335414,2.77707147817582,0.00548511150192851,0.022102145013795
"Bco2",2.9590809727726,-1.99934780664859,0.720015983505632,-2.77681031039633,0.00548952060522796,0.0221142425406403
"Ncln",266.291633313871,-0.505914193501274,0.182260613853563,-2.77577356294734,0.00550705482044736,0.0221678347561106
"Snrpd1",451.574719653196,-0.522453715222228,0.188211722503633,-2.77588296984075,0.00550520206999214,0.0221678347561106
"Ttc7b",80.2610145499053,0.476577600778178,0.171687593764942,2.77584180852731,0.00550589905001315,0.0221678347561106
"Cdc42bpg",22.2637113344128,1.03974092079259,0.374622671219908,2.77543512624801,0.00551278963842872,0.0221852381788175
"BC051226",32.1205169850928,0.877186384335267,0.316139712635652,2.77467951438995,0.00552561295435083,0.0222311517863939
"Tmco3",45.3456180269412,0.52626302366407,0.189812155979064,2.77254647337821,0.00556195768899216,0.0223716512060562
"Bcl11b",109.568509633557,-0.596118771400593,0.215040360621583,-2.77212505446646,0.0055691636837266,0.0223891774794114
"Rbak",10.6289587617235,1.06324257039157,0.383541627157441,2.77216994220844,0.00556839573128916,0.0223891774794114
"Tmem30a",101.103934930223,0.522566231953557,0.188535576841312,2.77171152897787,0.00557624289387592,0.0224119054075263
"Drg1",127.058243557014,0.470141349218718,0.169649293353485,2.77125439148821,0.00558407815344261,0.0224376596354715
"Arhgap26",44.052251201702,0.54208614418538,0.195619256171074,2.77112874670842,0.00558623342345819,0.0224386092030611
"Neurl1b",8.36205792997078,-1.36604761056919,0.492966811790955,-2.77107419383127,0.00558716943958148,0.0224386092030611
"Afg2b",35.4740348862417,0.707129062852357,0.255216851922491,2.77069894689834,0.00559361174712848,0.0224587440748691
"Sec13",308.714052846614,-0.277089449001683,0.100020339017242,-2.7703310319106,0.00559993468486368,0.0224783895075006
"Syne1",87.6953948615397,0.855848846920092,0.308987079116433,2.76985319051995,0.00560815642939988,0.0225056448592639
"Senp7",61.6693951626598,0.599574254951336,0.216495124050495,2.76945846970434,0.00561495621240803,0.0225271813942935
"Sfxn1",125.093203668565,-0.543748322954769,0.196363778268599,-2.76908668059439,0.00562136775677505,0.0225471497240998
"Mylip",93.4294205051895,0.476105938539366,0.171979804062571,2.76838284084884,0.00563352364151684,0.022584381056109
"Zfr",123.748689062962,0.644722163412232,0.232886967168704,2.76839091191047,0.0056333841134183,0.022584381056109
"Csrnp2",4.72533527286019,-1.70565214909489,0.61625759693867,-2.76775841396181,0.00564432784753815,0.022621924894302
"Eif2b3",34.750898834916,-0.63494284720256,0.229486653603629,-2.7667964007146,0.00566100975923637,0.0226830008680695
"Pilra",218.68558470022,-0.805709858538141,0.291227337564452,-2.76660105221004,0.00566440265207666,0.0226908117451562
"Rbm12b2",24.6914817276745,0.785114548831015,0.28380293857845,2.76640739790646,0.00566776792973513,0.0226985080477724
"Psmc3",651.686990831508,-0.310757531663094,0.112360159552164,-2.76572704152154,0.00567960530119811,0.0227401211741042
"Naaladl1",1.79078334649031,-3.69700472823474,1.33693105185452,-2.76529198952066,0.00568718635963795,0.0227646759325564
"Ccdc122",14.8875084911478,0.966132305785734,0.349425786753051,2.76491416035225,0.00569377767769661,0.0227852574632671
"Polb",152.850382561323,-0.373013722325909,0.134916179409947,-2.76478124386027,0.0056960980747052,0.0227887415719753
"Ap3s1",73.2035644294592,0.845452065876609,0.305852194699218,2.76425044688022,0.00570537299865247,0.0228200402457552
