"","baseMean","lgFC_LcDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Phf11b",465.433710479392,-3.23506056652442,0.199741087492191,-16.1962699169288,5.35800698729351e-59,3.03170816049997e-56
"Gdf15",129.654440949978,6.33871539171994,0.392527963527373,16.148442864448,1.16464726211442e-58,6.37023230801182e-56
"Hopx",122.413794843176,-2.47523992789821,0.155326682918689,-15.9357032635144,3.58148606077861e-57,1.89576144423601e-54
"Mars1",276.68221537061,1.69553089718083,0.106681104330341,15.8934509332653,7.03459532838594e-57,3.6072085857339e-54
"Ifi27l2a",4508.36229060234,-2.65601439012783,0.167566765854665,-15.8504842925205,1.39501644707582e-56,6.93661360002036e-54
"Slc7a1",201.88285497808,2.38020639813605,0.150351260054251,15.8309707366416,1.90263041635205e-56,9.18243014762375e-54
"Slc3a2",1282.12138267871,2.03504899224484,0.128716561976858,15.8103119053998,2.64155801687095e-56,1.2384378713953e-53
"Hmox1",1257.09666936416,3.09634113329692,0.199763011186979,15.5000723852662,3.4650156757799e-54,1.57937339510757e-51
"Cd3g",168.720765178919,-2.77983424541255,0.181617198872255,-15.3060077056239,6.9713809502053e-53,3.09171324356537e-50
"Rnf19b",897.164439997086,-1.50874202585848,0.0988942836773407,-15.2561095521052,1.49924676427493e-52,6.47398425131245e-50
"Phyh",131.866221518241,-2.76598115716166,0.183789097486227,-15.0497564599497,3.46507552038367e-51,1.45790831317886e-48
"Eif4ebp1",398.326121213291,3.07015610093475,0.204350813386985,15.0239485228801,5.11668120649669e-51,2.09899054793511e-48
"Myo1d",85.1941237128352,2.8249598876178,0.188076124050232,15.0203004335803,5.40621285135216e-51,2.16367187019116e-48
"Rn7sk",158.941540943996,5.09875494522775,0.341628874621713,14.9248360545449,2.27193291924081e-50,8.87622554091011e-48
"Aif1",117.017293241684,-3.94356980855022,0.267791301383315,-14.7262804586226,4.37111110864903e-49,1.66803632980981e-46
"6530402F18Rik",99.4869785513479,3.18537579903679,0.220736072108453,14.4306989275035,3.31702645754574e-47,1.23702470776973e-44
"Epsti1",675.933955986439,-2.11406559440216,0.14671782570787,-14.4090575511355,4.53861296095749e-47,1.6549800016967e-44
"Zbp1",1053.17737887658,-2.10756863463593,0.1483086339396,-14.210694135948,7.86421094585473e-46,2.8053008132724e-43
"Cebpg",168.332437607584,1.83823102229934,0.130244826993307,14.1136585976946,3.12913498709586e-45,1.09246757453736e-42
"Acp5",286.890010368722,-2.09042690093748,0.148370336366698,-14.0892509387522,4.42227371069223e-45,1.5117726941406e-42
"Sdc3",277.935572046199,-2.50473331923195,0.178876058315257,-14.0026191477091,1.50230435205881e-44,5.03088002304757e-42
"Ablim1",443.729687230963,-1.54550217684233,0.110465725685041,-13.9907846280651,1.77443401988972e-44,5.82333756647409e-42
"Nr4a1",608.731583635289,-2.26784551314282,0.162159278192293,-13.9852960522773,1.91677558982735e-44,6.16713150068175e-42
"Srsf5",1205.75542872147,-1.01138056977928,0.072710664919511,-13.9096592074746,5.53425085987444e-44,1.74637542999384e-41
"Abi3",234.625661865053,-1.79124189200045,0.128814210070761,-13.9056233859329,5.85544636601782e-44,1.81286829094314e-41
"Castor1",38.8946748314001,-3.09444661189092,0.223214521958453,-13.863106148922,1.05986678968162e-43,3.2206211392381e-41
"Rnase6",155.198803156762,-2.54542155739153,0.184258961602216,-13.8143704667492,2.08771343670597e-43,6.22859814234697e-41
"Gclc",209.927823081761,1.64978227566101,0.120528035578428,13.687954572092,1.19835315842175e-42,3.51138874581116e-40
"Glipr2",458.512542312734,-1.24292889163218,0.0911768259445895,-13.6320701971743,2.58151872421077e-42,7.43160363957447e-40
"Cln3",214.349399400761,2.35965749710759,0.173523040321295,13.5985255487597,4.08587586571357e-42,1.15595063931886e-39
"Clu",69.4113968681561,-3.44908012616581,0.253954292944286,-13.5814995926156,5.15598764404544e-42,1.43397629239223e-39
"Tbc1d14",112.484937766816,-1.78337253254316,0.134562157337832,-13.2531505723843,4.32651597230338e-40,1.18323000982544e-37
"Batf",316.118328597824,1.78839922292998,0.135104991010975,13.2371070050602,5.35729700495542e-40,1.44111289433301e-37
"Fos",706.091090559011,-3.05273239427844,0.230758539099989,-13.2291199544979,5.95809003212865e-40,1.57687579576127e-37
"Samhd1",3243.00513699491,-1.66377365978205,0.126279003059014,-13.1753784831871,1.21616003500701e-39,3.16761428800478e-37
"G0s2",108.836208957745,3.70267216954529,0.281404947234719,13.1578076573647,1.53474743057048e-39,3.9349485294111e-37
"Xpot",179.890670690456,1.70603297275648,0.130098049047865,13.1134400956989,2.75798687783142e-39,6.96243179666705e-37
"Abcg1",70.6279902491277,-2.68532219279547,0.205846697792882,-13.0452527127609,6.76323655413078e-39,1.68148406995049e-36
"Psmb8",2163.73667617027,-1.13185698059367,0.0867812230027888,-13.0426484143615,6.99831405058129e-39,1.71396022770132e-36
"Yars",123.724734074398,1.9489692031976,0.151685145100296,12.8487809528673,8.73763093490667e-38,2.10846744133652e-35
"Crybg1",186.309287937886,-1.86255883093971,0.145533510142728,-12.7981440776976,1.67916427561009e-37,3.99324733311392e-35
"Txnrd1",442.517767030881,1.89153580964926,0.148108843961296,12.7712549707265,2.37297302989852e-37,5.56258777822925e-35
"Dnmt3l",39.7207106003214,3.64324842953883,0.288727508069971,12.6182934694809,1.67409790010574e-36,3.86905245673734e-34
"Prdx6",891.401688176507,1.76541528380032,0.140503809979481,12.5648926107993,3.29321880783069e-36,7.50533714134636e-34
"Ccl4",970.464072303588,3.27729596451441,0.260900441358136,12.561481105414,3.43835458340885e-36,7.72876169303505e-34
"Net1",208.099782393254,-2.18340202879398,0.174322274125418,-12.5250891760574,5.44301390253437e-36,1.20695155576603e-33
"Gngt2",273.882636326848,-1.72261478841799,0.1377027276145,-12.5096635212664,6.61036418867386e-36,1.44625954629266e-33
"Ddit3",150.936615971072,2.14864131744043,0.171872751859917,12.5013493656729,7.33948056319741e-36,1.58465179686193e-33
"Il12b",70.6955415233739,-4.72412872653673,0.378297089798068,-12.4878801712655,8.69392998989392e-36,1.8527103533009e-33
"Serpinb2",537.880406018892,2.67372351050815,0.214157378495501,12.4848535655956,9.03093374885327e-36,1.89985374211453e-33
"Phf11a",138.467011469512,-4.60828907229763,0.36941490216035,-12.4745619230524,1.02769843234516e-35,2.13462070586731e-33
"Stk17b",757.606154965026,-2.00945982501026,0.161747344704293,-12.4234486116849,1.94972067671494e-35,3.99912082302694e-33
"Npepps",681.927007175513,1.49123283846591,0.120158904700544,12.4105062557145,2.2919896223305e-35,4.64311823615077e-33
"Cnp",502.678789152966,-1.83213467475289,0.147796468722138,-12.3963359246246,2.73548545371462e-35,5.47397326951259e-33
"Cmah",153.916883874042,-2.33978041178659,0.188992897970095,-12.3802557499109,3.34275896197136e-35,6.60859419361302e-33
"Tnfrsf9",252.130163509789,-2.32203696650989,0.187799746660578,-12.3644307716061,4.07084842729882e-35,7.95220855280314e-33
"Cd52",3659.1360195212,-1.81643887283086,0.147356898505608,-12.3267990250333,6.49769780683392e-35,1.25436145073339e-32
"Ier2",588.140510288434,-2.00715309554918,0.163296986173757,-12.2914276777494,1.00711480613206e-34,1.92159847137453e-32
"Npr1",25.875134883447,-3.77300345921504,0.307687662025793,-12.2624463859677,1.44083298271814e-34,2.71754349579563e-32
"Ptgir",91.7461092834767,3.09743752304766,0.252770643620753,12.2539448358368,1.60018568096867e-34,2.98380077716079e-32
"Slc25a33",108.12673016713,1.6268182161557,0.133397086951557,12.1953054098286,3.29267189475521e-34,6.07072506977957e-32
"Cd1d1",81.8732449213661,-2.18193823001711,0.179563572790373,-12.1513411440324,5.64322062811808e-34,1.02888452540877e-31
"Ifit3",566.478251216407,-3.97807231121783,0.327508988838716,-12.1464523014263,5.99092673210913e-34,1.08027600821076e-31
"Bcat1",54.2030177229508,3.08214120948388,0.254904367202973,12.091362903287,1.17324122723476e-33,2.09257774974947e-31
"Atf4",1540.11972601877,1.61296035641645,0.13362438014579,12.0708537967147,1.50563999221903e-33,2.65656415401312e-31
"Naaa",183.061775874977,-2.12683548749587,0.176386673739077,-12.0578014336957,1.76429919092133e-33,3.07982823657746e-31
"Atosa",97.6809211287294,-2.2568760575678,0.187497619030797,-12.0368251566816,2.27545330120919e-33,3.93030665468859e-31
"Pdlim4",29.4950054258337,-3.2118999255602,0.266861545801001,-12.0358289761063,2.30308908102341e-33,3.93660299276179e-31
"Csf3",54.4754176504798,6.49690838499379,0.540806893680035,12.0133608889195,3.02304458596891e-33,5.1139318155839e-31
"Gpr84",162.409848604667,2.77324376685061,0.231090331672731,12.0006914472651,3.52340480549938e-33,5.89954586259586e-31
"Abr",317.035914706867,1.31674975269316,0.109956638765507,11.9751728270019,4.79437489424474e-33,7.94655531713756e-31
"Ears2",34.3182516335834,-2.58113040760934,0.215649357657231,-11.969107794478,5.15802892567458e-33,8.46380966413942e-31
"Gas7",61.0172610640742,2.38044691567071,0.199514098169723,11.9312215903946,8.13705502884306e-33,1.32198946503253e-30
"Kdm4a",237.943183998636,-2.23886252169313,0.188364182373501,-11.885818702272,1.40254033263835e-32,2.2563023841434e-30
"Klrk1",57.294909715452,-3.58198060042286,0.301474390981066,-11.8815418741415,1.47619014068124e-32,2.35172854547946e-30
"Jaml",177.565562848575,-2.24543527493666,0.189286312910941,-11.8626394080228,1.85048298312975e-32,2.91967069905539e-30
"Pip4k2a",275.596720719836,-1.69808602304893,0.143702490277708,-11.8166777748065,3.20094226590368e-32,5.00231063249652e-30
"Irf1",1287.80084379601,-1.57241159610799,0.133814922886109,-11.7506445633592,7.00822226242695e-32,1.08488602928456e-29
"Hivep2",101.482742343541,-1.89943338368764,0.16173831201307,-11.7438679806065,7.5932456000701e-32,1.16446324347243e-29
"Zfp36",677.074213263615,-1.67320013632696,0.14262503913544,-11.7314613651958,8.79273650493023e-32,1.33592604916111e-29
"Sp100",916.929234642636,-1.62008957293648,0.138119307390179,-11.7296386982294,8.9841334089879e-32,1.35248298264296e-29
"Capn5",56.30165719207,-2.56292514842832,0.219046253682303,-11.700383390923,1.26878955527831e-31,1.89268798296016e-29
"Kmt5a",418.774831908093,1.45186353022873,0.124343365938167,11.6762444001291,1.68580548641481e-31,2.49210650689916e-29
"Trim25",262.768873377241,-1.34008882524589,0.115012602171175,-11.6516694688067,2.25007026303902e-31,3.2965538344828e-29
"Vpreb3",171.329443584797,-2.48792237128795,0.213619729993154,-11.6465008703441,2.39075273497197e-31,3.47166917063319e-29
"Helz2",984.867108233821,-1.87500352197426,0.161112505425784,-11.6378521767696,2.64595003840614e-31,3.8085433491409e-29
"Upp1",138.742441639734,2.48540941557818,0.21357863777185,11.6369756896434,2.673275421238e-31,3.81441533800821e-29
"Eprs",372.018198961451,1.19909203798438,0.103360196781262,11.6011005718379,4.06812544506535e-31,5.75464400242045e-29
"Plaat3",160.342760793698,-2.21332992892929,0.19141820527235,-11.5627974140713,6.36024637386774e-31,8.92010963664921e-29
"Ifi213",56.8138151536529,-4.23900969529976,0.368440277639274,-11.5052830881048,1.24081543589936e-30,1.72546953285361e-28
"Insl6",87.5413518474468,-2.37647293860744,0.206884650008014,-11.4869466560974,1.53439818349122e-30,2.11579325990819e-28
"Slfn8",158.098519749376,-1.80746128298722,0.157610394757153,-11.4679065792086,1.91229475169078e-30,2.61490371504116e-28
"Dll4",43.8496768101994,2.77751729928484,0.243034716635281,11.4284795922922,3.01338796838741e-30,4.08650274159248e-28
"Prex1",360.376877157902,-1.10088701994753,0.0967525200464114,-11.3783808361729,5.35853645793688e-30,7.20723153592511e-28
"Id3",325.948071167714,-1.62440712470993,0.142962871891591,-11.3624404939327,6.43222265408173e-30,8.58100337649001e-28
"Mafg",134.562815987541,2.05315803800312,0.180767274760765,11.3580184285035,6.76619758864718e-30,8.95375292194449e-28
"AB124611",502.477514669862,-1.37267803248109,0.120917369119758,-11.3521989642495,7.23206609298325e-30,9.49367780158097e-28
"Gpt2",30.2863249091193,3.85723521658208,0.340869757182501,11.3158622474006,1.0952022402914e-29,1.42628361594774e-27
"Crip1",1312.51104646571,-2.28503023321264,0.202217420592401,-11.2998683620757,1.31414838628047e-29,1.6979418008249e-27
"Arap3",155.580371385995,1.92531110227266,0.170734621629425,11.2766296835302,1.71179132451899e-29,2.194436237815e-27
"Tspan13",264.752399128373,-1.40349544547455,0.124812611450791,-11.2448207689966,2.45595012470161e-29,3.12400663536657e-27
"Fscn1",1116.12982100654,-2.0144614777091,0.179383593800312,-11.2299092410401,2.90777072865421e-29,3.67027768357592e-27
"Fgd2",168.826310841491,-2.73967477145932,0.244218626360335,-11.2181237454716,3.32244611095392e-29,4.16168078127045e-27
"Septin5",70.2778841968239,2.95769833570888,0.264374442651045,11.1875350205951,4.69299106212124e-29,5.83388563169298e-27
"Cd8a",301.091834620033,-2.41359334215343,0.21600181925327,-11.1739491384719,5.46938831747579e-29,6.74790924071129e-27
"Bax",679.497638234809,1.5181554085365,0.135886919614034,11.1721968004617,5.57838999804106e-29,6.83102996103401e-27
"Sars",239.907816011921,1.85106371053596,0.166338598322359,11.1282872959447,9.13742719283565e-29,1.10247090299441e-26
"Slc28a2",125.722615959417,-1.84781288331868,0.166042311103441,-11.1285663939448,9.10886618522945e-29,1.10247090299441e-26
"Creg1",806.435733549492,1.81773511130351,0.165450645477822,10.9865700798802,4.43459746926028e-28,5.31148247248846e-26
"Vopp1",58.6855456266194,-2.36160288893599,0.215392465754585,-10.9641852172618,5.68099382219665e-28,6.75503098756702e-26
"Tma16",54.8847532858112,2.71226018093479,0.247423819586589,10.9620010937775,5.81980627620576e-28,6.87030224361585e-26
"Tmem176b",289.535657618823,-1.68980109337859,0.154349118420357,-10.9479154184513,6.79943931770875e-28,7.96942855459163e-26
"Trim30b",82.5414391683719,-2.68778126479059,0.245847661292944,-10.9327103241707,8.04102174568951e-28,9.35781034219994e-26
"Gucd1",209.240132002494,-1.25252928544444,0.114642567012968,-10.9255167437306,8.70435288904208e-28,1.00584314476262e-25
"Plin2",233.613843820179,1.77972329159916,0.163275520861807,10.9001231918009,1.15101345014025e-27,1.32076781142317e-25
"Srxn1",121.723323870243,2.51876551371898,0.231426304576909,10.8836612947856,1.37909977004693e-27,1.57150334213195e-25
"Tmem37",25.5969794927682,-5.8028495234851,0.534435073991004,-10.857912973696,1.82881013339844e-27,2.06958244682311e-25
"Rnf213",927.414032025235,-1.8883447290032,0.173924769869436,-10.8572501226868,1.84213010754363e-27,2.07037759826599e-25
"Siglecg",256.914106657616,-1.50642066562209,0.138848034244257,-10.8494201867637,2.00694398595031e-27,2.24026829016725e-25
"Raf1",397.977997716665,1.11950610110385,0.103225165657332,10.8452826786462,2.09985726020006e-27,2.32814579612316e-25
"Dusp2",697.173085749864,-1.63628930422267,0.1509600805739,-10.8392185404382,2.24379459652302e-27,2.47103527076149e-25
"Tap1",1510.1227876006,-1.13119718870147,0.104793726342603,-10.7945124978497,3.65396505560144e-27,3.99719417315761e-25
"Rogdi",257.058054343569,-1.37988445761409,0.127995496318066,-10.7807266451399,4.2451887692639e-27,4.61319884204313e-25
"Tpst1",214.651320948291,-1.68476423129436,0.156499454869935,-10.7653041519828,5.01955336869617e-27,5.41880600177207e-25
"Slc39a4",104.814970202379,1.78348533612076,0.165703162004417,10.7631339954347,5.13920947796169e-27,5.51171819110283e-25
"Cd63",1024.93686995306,1.5378318350903,0.14293031886513,10.7593115813406,5.35688385923693e-27,5.70786410689732e-25
"Oas3",492.462036999968,-2.45083121053493,0.228147503976089,-10.7423099872782,6.44122365504132e-27,6.81897025519826e-25
"Sqle",107.095806789203,1.73272506711611,0.161543739037345,10.726042850324,7.68156321754365e-27,8.07992120747909e-25
"Atp6v1c1",195.094900504879,1.11443396498347,0.104132329781278,10.7020938389091,9.95039603377245e-27,1.03997483132594e-24
"Ccl17",658.516682620954,-4.35236975247758,0.407536751971114,-10.6796987791326,1.26682041748344e-26,1.31564912851175e-24
"Aff3",93.1562599399342,-2.04218480776797,0.191614320864157,-10.6577879907826,1.60366217254074e-26,1.65499953391327e-24
"Dop1b",139.566220179205,-1.66739900569278,0.156471679150381,-10.6562351394611,1.63065516865708e-26,1.67233879140588e-24
"Aldh18a1",65.9270435932568,2.47728912715854,0.232526256622639,10.6538038462421,1.67382543111424e-26,1.70595040367414e-24
"Phgdh",187.422679869242,2.5181615118052,0.236725001032876,10.6374970992416,1.99414119192823e-26,2.01986807520681e-24
"Ifit3b",134.935846054083,-3.63299245910722,0.34170367309733,-10.6319970932019,2.11533471611105e-26,2.12948020593044e-24
"Rere",397.684756137267,-1.17364200604488,0.110585932142068,-10.6129412965215,2.59450594950668e-26,2.59592976374727e-24
"Tap2",530.445510230787,-0.965618037213335,0.0910849090150715,-10.6012955126689,2.93880648310601e-26,2.92259852007797e-24
"Mx2",163.674386182253,-2.10868053767528,0.199474514206863,-10.5711777068848,4.0537164889736e-26,4.00707432937155e-24
"Arhgef40",53.2959019539107,-2.42566928515909,0.229476380727281,-10.5704529480176,4.08516774341149e-26,4.01398308393049e-24
"Cd3d",175.469591214161,-1.91316220449216,0.181278466827226,-10.5537201300117,4.88248001222734e-26,4.76884610241896e-24
"Ier3",556.963131769139,2.46416778995307,0.233897623595665,10.5352408120779,5.94309722096796e-26,5.77043090525818e-24
"Stxbp5",74.9210713788479,1.69805929340329,0.161371030515068,10.5227021726476,6.78978778945775e-26,6.55374281395366e-24
"Aacs",117.409721889031,1.7033575836914,0.162084364832614,10.5090801660633,7.84550036980622e-26,7.52846874667545e-24
"Trbc2",7418.5889081189,-1.17447829934411,0.111927844895323,-10.4931735301659,9.28561305314072e-26,8.85858282494105e-24
"H2-Oa",371.332270357782,-1.73616290205568,0.165766131644982,-10.4735683026855,1.14253278995396e-25,1.08368904915344e-23
"Slc38a2",553.088415048794,1.10663627580559,0.1058004523271,10.4596554311907,1.3233603253623e-25,1.24798963096954e-23
"Abcc5",123.76307872569,1.32942996205515,0.127167230583241,10.4541866324983,1.40196500442016e-25,1.31456250043031e-23
"Irak3",166.484761974063,1.93122520954942,0.184885144777901,10.4455401858779,1.53578543094836e-25,1.4318581327518e-23
"Tk2",102.456400191055,-1.50137130265385,0.143804499029083,-10.4403639162236,1.62187751647841e-25,1.5035812524234e-23
"Gpc1",91.2361186248715,-2.04806878109664,0.196350943913087,-10.4306541149259,1.79647293675707e-25,1.65608564153072e-23
"Ccl3",1154.98163673852,2.96862169540049,0.28525728908937,10.4068215219925,2.30799215334874e-25,2.11574543264243e-23
"Ccl22",1666.8993755889,-2.22219140078056,0.213774832580657,-10.3950094309728,2.61261098944178e-25,2.38168520698612e-23
"4930426D05Rik",38.0275332687311,-2.87001450279547,0.277074066057266,-10.3582935192581,3.83747185876987e-25,3.47895446025165e-23
"Atad3a",219.350478821653,1.08877173577464,0.10527521490334,10.3421468839966,4.54245305586937e-25,4.09544572493189e-23
"Fdps",415.612709042891,2.53332084768507,0.246747984084043,10.266835034495,9.94126759393557e-25,8.91400327589556e-23
"Slc1a4",25.3191913579424,4.08262429709403,0.398710641496798,10.2395669244429,1.31825117007213e-24,1.17560779618009e-22
"Psmb10",846.061228481362,-1.19854088765522,0.117123533546036,-10.2331346345876,1.40883916897136e-24,1.2496022661433e-22
"Nsmce1",180.684707577522,-1.38684547113804,0.135532912136838,-10.2325365055083,1.41756983646493e-24,1.25058620680393e-22
"Adgrg5",32.1113200971335,-3.75975555014352,0.367705469864177,-10.2249105827343,1.53369430597959e-24,1.34579624956252e-22
"Psmb9",603.856498188777,-1.36862165871553,0.134111267149664,-10.2051206270998,1.880872905824e-24,1.64166188891841e-22
"Pgd",978.404024328917,1.75293336825553,0.171946918906496,10.1946192429814,2.09564082679645e-24,1.80986159615279e-22
"Pkib",535.058303664534,-1.92560985303934,0.188882538440253,-10.1947478519749,2.09286905681682e-24,1.80986159615279e-22
"5830428M24Rik",43.3809085819734,-2.47176321459538,0.243238878490375,-10.1618755600914,2.93377625782706e-24,2.52043636726096e-22
"Ttc39c",119.242999010764,-1.77532830364685,0.174936019561319,-10.1484434600649,3.36690435936524e-24,2.87747571004292e-22
"Rhoh",312.538298682253,-1.2990448679688,0.128075739028395,-10.1427864310882,3.56774953116741e-24,3.03332653144695e-22
"Ube2e3",157.026310331513,1.11360190411324,0.109849463742266,10.1375269953618,3.76510428583372e-24,3.1846183621776e-22
"Fam167a",73.9671150563896,1.86548965991331,0.184221819811465,10.126323048065,4.22229304531516e-24,3.53487788676411e-22
"Por",231.700583830496,1.64483986336736,0.162424250520277,10.1268120868566,4.20123562351133e-24,3.53487788676411e-22
"B3galnt2",75.3949083081534,1.83528156984741,0.181698717626619,10.1006853202938,5.48574724137315e-24,4.56932114130416e-22
"Il18bp",68.0611112056426,-2.67820098229427,0.265445807439142,-10.0894454055685,6.15160823264552e-24,5.09806765098386e-22
"Iars",307.163955693668,1.76109103317502,0.174761368354308,10.0771185860974,6.97413218866946e-24,5.7506801549687e-22
"Cth",20.5722646846765,5.02619709810127,0.498842340182324,10.0757227148446,7.07388061234117e-24,5.80376534839531e-22
"H2-Aa",9246.63040699598,-1.63054902653958,0.162192482475752,-10.0531726356883,8.8956435900447e-24,7.26212018253948e-22
"Eif3c",1400.15091321167,1.07690372508017,0.107165311245097,10.0489954498167,9.28086419324967e-24,7.53909408648683e-22
"Ero1a",71.1839324451344,2.63299543660977,0.262547839719352,10.02863112271,1.14087260912998e-23,9.22195992276545e-22
"Tmem43",100.056545102584,1.24840198737602,0.124803938744025,10.0029053565089,1.47990282570758e-23,1.1903786993645e-21
"Nedd4",316.634093126389,1.38542402103133,0.138624747726432,9.99405981798709,1.61815434173457e-23,1.29523388261085e-21
"Ifrd1",250.047116271807,1.6874457082133,0.168948973063294,9.98790153984026,1.72188230018575e-23,1.37157119726932e-21
"Rhoc",42.5023524070078,-1.98385478205033,0.198698309196623,-9.98425598119806,1.78636168541351e-23,1.41605840077055e-21
"Fcgrt",59.5246049667364,-3.34969315222567,0.335733675496046,-9.97723313658217,1.91738900006824e-23,1.51261712029422e-21
"H2-K1",8165.47923252607,-0.732003204055602,0.073514206020813,-9.95730272660988,2.34334013764369e-23,1.83980231189451e-21
"Parp9",420.570540052819,-1.3806705994125,0.138748414517382,-9.95089280273926,2.49930799390669e-23,1.95291166057214e-21
"Nudt9",248.904913106748,-1.07325606006386,0.107955142402165,-9.94168537211191,2.74148992142143e-23,2.13199564552626e-21
"Dusp6",58.9750047854006,-2.65538709838494,0.267627663708326,-9.92194551785542,3.34177890401488e-23,2.58656839792359e-21
"Fcmr",1605.23130655551,-1.61695158315714,0.163137597186808,-9.91158145663741,3.70730824291761e-23,2.85601976328803e-21
"Mndal",316.501633283915,-3.0796191037053,0.310995457280253,-9.90245687392824,4.06172041987124e-23,3.11442852194707e-21
"Fn1",109.382015674313,-3.76037970184356,0.380139786509926,-9.89209715817361,4.50490128051138e-23,3.43818256334471e-21
"Pde4b",320.077087457099,-1.49593772794852,0.15129473208609,-9.88757313174195,4.71314958625978e-23,3.5804662759693e-21
"Cd200",83.7217341351762,-1.77288043939637,0.179479302405635,-9.87791024164748,5.19040079971011e-23,3.92485192269324e-21
"Rdh11",90.3231696324989,1.42425961118122,0.144291619561375,9.87070223143076,5.57727740639069e-23,4.19805252116811e-21
"Arl14ep",87.396165543936,1.49664608105302,0.151658847189345,9.86850492925391,5.70079431877052e-23,4.27143077519203e-21
"Sell",617.824587668879,-1.75892492315627,0.178339904703309,-9.86276697905869,6.03625796055464e-23,4.50222531248823e-21
"Tbc1d31",62.1696469196993,1.82055278830924,0.184634505706598,9.86030634599946,6.18603623838904e-23,4.59306192921836e-21
"Cblb",113.158748698599,-1.50451045819173,0.152597944379855,-9.85931012574208,6.2477170962236e-23,4.61796350594293e-21
"Mcl1",876.69949838711,-0.738579281285258,0.0749226934239417,-9.85788480809266,6.33702559210216e-23,4.64215414914305e-21
"Pafah1b3",222.808019370634,-1.12418584784789,0.114039094130505,-9.85789878829959,6.33614350308892e-23,4.64215414914305e-21
"Acat2",64.8748262754085,1.80418273810745,0.183420592340613,9.83631507828238,7.85347608574598e-23,5.72745284848914e-21
"B3gnt5",65.7207717645995,-2.0337513200497,0.206789491609858,-9.83488718027656,7.96568389247247e-23,5.78357995537968e-21
"Bank1",291.32374650783,-2.59965209408417,0.265694181222271,-9.784377219422,1.31401722523268e-22,9.49855006556965e-21
"H2-DMa",845.892366394225,-1.54081462997861,0.157605908917449,-9.77637602905901,1.42211542165419e-22,1.02348648920717e-20
"Htra1",19.8731033774373,-3.61782342805856,0.370165248253183,-9.77353613050154,1.46256262963983e-22,1.04799957160524e-20
"Fosl1",28.9494576081927,4.0566601479798,0.416015040826372,9.75123433018589,1.82238803627952e-22,1.30015501249177e-20
"S100a10",1202.94549671189,-1.17305344563369,0.12035138944445,-9.74690405360984,1.90179694237758e-22,1.35093446006379e-20
"Ifi208",85.9239421615774,-3.19401788672291,0.32853410837509,-9.72202826221096,2.42894229329913e-22,1.71795319356662e-20
"Prcp",164.434006267534,-1.43181749195401,0.147317675770005,-9.71925116568763,2.49610367984685e-22,1.75787833830931e-20
"Hspa9",473.666807961707,1.13067592428277,0.116487545332376,9.70641042402077,2.83132933325598e-22,1.98543944570074e-20
"Siglech",37.0869859335187,-4.37275222130325,0.450725769448253,-9.70158024613517,2.96864629255551e-22,2.07287306444865e-20
"Tgfb3",18.7666990422707,-5.37723877764592,0.554676457343582,-9.69436994567648,3.18597965172571e-22,2.21520085191386e-20
"Dnah2",20.4949867073768,-3.17085304959929,0.328209722797813,-9.66105763890678,4.41284277811105e-22,3.0429004578547e-20
"Jak2",498.813128983095,-1.16188142163429,0.12026460085883,-9.66104251240264,4.4134944784534e-22,3.0429004578547e-20
"Gbp8",98.8377214606206,-3.09006250827726,0.320448149709467,-9.64294070999897,5.2657438078132e-22,3.61529665867811e-20
"B3galnt1",14.5520656079898,-3.47918296778036,0.361449543019735,-9.62563941487788,6.23181204520842e-22,4.26074182707604e-20
"Pcbd2",124.81723065113,-1.31581862238582,0.13674654613571,-9.62231704982134,6.43646614146332e-22,4.3824055151565e-20
"Abtb2",116.538643717284,-1.40296303447329,0.146536046921995,-9.57418371754033,1.02665070147915e-21,6.96128568618653e-20
"Svbp",244.866981141375,-1.0151304649754,0.106141211623077,-9.56396153249386,1.13333508585935e-21,7.65304338430705e-20
"Elovl1",308.836572392862,1.27462288562065,0.13338361225187,9.55606812637341,1.22315585503633e-21,8.22572312511933e-20
"Snora73b",92.6132290392885,1.84139157708092,0.192750293019515,9.55324917142662,1.25691126762574e-21,8.41822734304928e-20
"Trac",687.554729403781,-1.75995717870192,0.184238969545193,-9.5525782794297,1.26507964153239e-21,8.43849261703452e-20
"Cyp11a1",277.174950546037,2.55588396650986,0.267799626105689,9.54401618731599,1.37405541015169e-21,9.1282895648498e-20
"Renbp",125.265123066566,1.54024091779533,0.161491288085757,9.53760996059065,1.46161879485475e-21,9.6708479051498e-20
"Pld4",223.793331386038,-2.39670510014365,0.251316423658074,-9.53660355840677,1.47586767763812e-21,9.72590872384092e-20
"Dusp5",294.417812933738,-2.29545252098794,0.241031876716524,-9.52343960582279,1.67539887618489e-21,1.09966480637272e-19
"Slc27a3",18.454120130578,-2.84844029503299,0.299676079145506,-9.50506394489348,1.99925143819586e-21,1.30700067128908e-19
"Bmp2k",172.016518324907,-1.40294816370123,0.147614480682972,-9.50413643167105,2.01714673991087e-21,1.31346670060308e-19
"Retnlg",383.589455483148,-4.88745785514029,0.515240000059019,-9.48578886456882,2.40556584222699e-21,1.5601948579092e-19
"Ddx39a",443.323206618344,0.899753506605874,0.0950632675121352,9.46478624344589,2.94162092444587e-21,1.90035660430048e-19
"Inppl1",49.6793539243546,-1.79291244826364,0.189712324291646,-9.45069043330777,3.36603013095245e-21,2.1660073889725e-19
