"","baseMean","lgFC_PcDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Tmed3",217.156325935166,0.592818347538458,0.205463507226107,2.88527318326207,0.00391074147845195,0.0292072314995473
"Eif4b",336.370994105235,0.254472266858816,0.0882055629342245,2.88499113200579,0.00391424687517699,0.0292175148787919
"Rel",97.9435097952586,-0.85702670952988,0.297079226648417,-2.88484226648449,0.00391609815987622,0.0292175148787919
"Gm44096",8.10101074043481,1.25062341951236,0.433746049317118,2.88330792057085,0.0039352256054935,0.0293371819661269
"Mlxip",60.2493639050406,-0.644637087120421,0.223581161171705,-2.88323525891949,0.00393613351993939,0.0293371819661269
"Marcks",49.7108293594959,-0.834703196657859,0.289628927563122,-2.88197454474206,0.00395191658081184,0.029439873747367
"Lrp5",9.91744367949515,1.52331443257946,0.528655235860291,2.88148935118468,0.0039580060877003,0.0294702856925474
"Snhg8",295.784587547517,-0.410088733353732,0.142364215755645,-2.88056047776509,0.00396968785301514,0.0295422842097422
"AW011738",25.1946594184427,-1.1301556162745,0.392569371097123,-2.87886855033041,0.00399104647136346,0.02968618811501
"Cd160",25.0820438920668,-1.36329983210197,0.473904100938545,-2.87674200202535,0.00401803964068265,0.0298718359717181
"Bub1b",70.0290064727502,0.550479155363249,0.19141234868592,2.87588109723529,0.00402901451738355,0.0299382693111046
"Cenpu",11.1312519737167,1.0765569985552,0.374455131226405,2.87499598424328,0.00404032636677789,0.0299919676660262
"Ido2",6.90236461952123,-1.53010655191903,0.532202055058462,-2.87504818400399,0.00403965844848776,0.0299919676660262
"Anp32b",1058.71566234921,0.424927974993998,0.147814875156296,2.87473080462766,0.00404372100193843,0.0299956916535895
"Lrg1",85.2473776261477,1.22557135246983,0.426357514752254,2.87451565895813,0.00404647704128678,0.0299956916535895
"Scd2",280.186861948749,0.600483754184313,0.20890182715767,2.87447822910181,0.00404695669589055,0.0299956916535895
"Frmd5",3.21371220804198,-2.05912184305941,0.716837184575545,-2.87250980747974,0.00407225438813423,0.0301679672961528
"Lrp12",39.6601043957291,0.982745654178128,0.342191359105118,2.87191838142306,0.00407988324884123,0.0302092414234673
"Dnaaf9",28.2157925888183,-0.714082646760457,0.248662955284713,-2.87168889287449,0.00408284693473792,0.0302159483582444
"Ash2l",115.132234615909,0.441782002902696,0.153871195371498,2.87111568761185,0.00409025802133181,0.030255545857539
"Cyp51",44.3478588944933,0.826341301518578,0.288012792848634,2.86911318537459,0.00411624470430651,0.0304324375595833
"Tatdn3",20.8129445657889,-0.800955717544707,0.279240174715829,-2.86833983813327,0.00412632055044413,0.0304915775753252
"Phpt1",63.4035641336373,0.835584133494421,0.291352000161534,2.86795399733364,0.00413135598671237,0.0305062300036432
"Trim10",46.7146583958016,-2.68187931101071,0.935146894906298,-2.86786955677101,0.00413245872623076,0.0305062300036432
"Kcp",2.05066082613632,-2.4879331971002,0.867591892165432,-2.86763076000001,0.00413557870450602,0.0305139206624431
"Arap2",55.4933171208725,-0.726361314255347,0.253406667298494,-2.86638596371163,0.00415187711865699,0.0306187904235262
"Swi5",535.367122866578,0.283611754025342,0.0989535323030874,2.86611046037913,0.00415549221674323,0.0306300663747193
"Cyth3",47.5488939234428,-0.596906639967578,0.208336879442145,-2.86510310400102,0.00416873486524127,0.0307122599228989
"Dynlt2b",60.4776153103283,-0.53869263310622,0.188055034311808,-2.86454779090377,0.00417605133846372,0.0307507331006333
"Ect2",28.7400234831201,0.922013122901388,0.321899855916749,2.86428560297288,0.00417950981678649,0.0307607732530707
"Sorcs2",3.41639637618136,-2.3284335672754,0.813108160660293,-2.86362095466434,0.00418828873008351,0.0307945134821313
"Timd4",7.42409210165076,2.68881838540035,0.938948495396699,2.86364843075269,0.00418792548483874,0.0307945134821313
"Kif11",60.0813902973042,0.522881022797604,0.182714260067444,2.86174173052829,0.00421320078323062,0.0309621757258134
"Dnajc25",46.4512150116,0.509070145668448,0.177903446418191,2.8614968170532,0.0042164573751223,0.0309706071230219
"Lsm12",170.019311054286,0.525906775568317,0.183823784749072,2.86092888516143,0.0042240179010653,0.030995129855743
"Sh3bgrl2",4.75425896782448,-1.8373810125423,0.642216399008765,-2.8609998364698,0.00422307269852281,0.030995129855743
"Mier1",210.057115393885,-0.377884965472437,0.132135504957096,-2.85982912461822,0.00423869330265002,0.0310872796018033
"Akna",230.521937847213,-0.405935985018876,0.141994788792116,-2.85880903427504,0.00425234689459998,0.0311718469562713
"Atic",234.042940699138,0.413041659012623,0.144543895634616,2.85755172986845,0.00426923039639111,0.0312643939701799
"Rgl3",1.89464405109129,-3.64130568592752,1.27423630573136,-2.85763768427361,0.0042680742390402,0.0312643939701799
"Gm5962",8.676063146505,3.17763036996816,1.11219772859681,2.85707324180312,0.00427567164666774,0.0312803621265682
"Kcnj2",6.08970893781481,2.0174902504417,0.706107347492645,2.85720047752755,0.00427395798124469,0.0312803621265682
"Gpr15lg",2.86169949626511,-2.65572717357415,0.930046766898699,-2.85547702340803,0.00429722320655326,0.0314223746722219
"Nek6",87.4771513207802,-0.475697307666395,0.166618324840865,-2.855011944939,0.00430352103146427,0.0314527622224937
"Stmn1",133.891844639114,0.790468786444279,0.276961236042736,2.85407733493183,0.00431620229629983,0.0315297504062539
"H2-Q2",1.25493690470995,-3.67747168579844,1.28887547789067,-2.8532404789149,0.00432758592574974,0.0315971875424084
"Igkv3-2",1.62339343100411,-3.48673971199299,1.22228294705316,-2.85264530639103,0.00433569852647466,0.0316406866124391
"Gm49797",47.0372874622093,-0.487968878978001,0.171091772459958,-2.85208851344505,0.00434330046805086,0.0316646875731831
"Rab1a",290.297459196542,0.374124708404365,0.131172971570959,2.85214784664675,0.00434248981195551,0.0316646875731831
"Mthfd2",425.284682759813,-0.402252431441594,0.141083995988545,-2.85115564400552,0.00435606410061196,0.0317419797465436
"Ndufa9",197.718816697434,0.519849197998014,0.182353013134674,2.85078479955846,0.00436114747748721,0.0317632581408456
"Mvb12b",81.7913338767952,0.479271476548321,0.168154731706573,2.85018132813914,0.00436943110177087,0.0318078120313841
"Trim21",97.4276054436458,-0.587668051189434,0.206199053204618,-2.85000363511015,0.00437187294355736,0.0318098168633562
"Nol12",149.826214873765,0.399758994427386,0.140305767037622,2.8491985958082,0.00438295122627077,0.0318746274667329
"Get4",30.7860517066939,0.959892807571032,0.337092202241668,2.84756752362627,0.00440547472757043,0.0320225670420379
"Pygo2",144.985690137748,-0.354994738365027,0.124684654101857,-2.8471405797463,0.00441138770044528,0.0320496811507363
"Gna14",3.2932257193369,2.4246948944625,0.851727777569475,2.84679560572946,0.00441617068206919,0.0320685628708318
"Plcb2",129.658224605586,0.505487164389398,0.177653918255543,2.84534768134013,0.00443629710895162,0.0321987891501417
"Tm7sf3",38.0064630069401,0.625820180305196,0.219977405281723,2.8449293667398,0.00444212721896502,0.0322251748794779
"Espl1",53.7342539146185,0.529567932911004,0.186164645535889,2.84462139084788,0.00444642395943236,0.0322404162944915
"Ankrd28",12.1178916099417,1.00608643705799,0.353774172728772,2.84386627010594,0.00445697500532513,0.0323009693994022
"Ccdc8",3.2989880808788,2.17756722640869,0.765852554350623,2.84332436320602,0.00446456086379941,0.0323399838002796
"Hmmr",57.430730610343,0.71417756135696,0.251195931460329,2.84310958861907,0.00446757061169689,0.0323458280530303
"Psmd6",255.098910174122,0.47954286495277,0.16869539327576,2.84265536622497,0.00447394192265923,0.0323759927306089
"Iqgap3",29.0920501066333,0.735119042722999,0.258725905943108,2.84130435274096,0.00449294108219784,0.0324974649802517
"Ifi209",11.3934113123743,-1.70038442442047,0.598745847367875,-2.83991017540325,0.00451262386341694,0.03261561787257
"Slc7a2",54.965123505632,-1.70836288832742,0.60157165134065,-2.83983276891488,0.0045137189618649,0.03261561787257
"Cdyl2",52.293932636246,-0.62146833214268,0.218869378413459,-2.83944851786752,0.00451915866945261,0.0326388621463712
"Pole3",60.5114466248291,0.517170433203829,0.182176955941739,2.83883562841627,0.00452784742289186,0.0326855377140222
"Pdzk1ip1",20.9538801955877,-1.18934211731987,0.418997641078935,-2.83854132032168,0.00453202511808376,0.0326996190706751
"Eef1akmt4",65.9556650855158,0.529741180546977,0.186670941635428,2.83783419050605,0.00454207708361523,0.0327560500091957
"Smim30",160.887488511249,-0.323149508663848,0.113933450651148,-2.83630054928555,0.00456394747602013,0.0328976145264623
"Fchsd2",251.986229395013,-0.473486440730869,0.167019669634385,-2.83491424553382,0.00458379880324983,0.0330244935368583
"Myo7a",28.0084584873122,0.68605136506056,0.242069685193689,2.83410689988556,0.00459539567788902,0.0330918071301837
"Naa50",100.082847575629,0.415744213108125,0.146725271925568,2.83348742620853,0.00460431193086719,0.033130169690799
"Rab11a",313.926977509472,-0.339219441916369,0.119720707212328,-2.8334233050825,0.00460523573785471,0.033130169690799
"Adgrl2",21.5647316305773,0.818059674200742,0.288887927299087,2.83175445180096,0.00462933838313291,0.0332872553768563
"Lrrc61",80.2469692137982,-0.497974340833133,0.175942086321344,-2.83033099836968,0.004649987013185,0.0334193633453722
"Nfat5",54.626848662816,-0.687763157513549,0.24308640075035,-2.82929507940629,0.00466506645342111,0.0335113359763122
"Anp32a",273.980110286742,0.34307133909251,0.121265776117161,2.82908624409455,0.00466811173910994,0.0335122781608983
"Tex2",80.3487175832801,0.725783237085817,0.256553601416556,2.82897309988407,0.00466976238624246,0.0335122781608983
"Atad2",95.5952993720761,0.516845631629395,0.182715376248978,2.82869259413129,0.0046738569298746,0.0335252766494132
"Noa1",103.335773721594,0.404227794217599,0.142953600071815,2.82768530498378,0.0046885871410249,0.0335981088295113
"Srsf7",949.564179244316,0.266146656513177,0.0941187425835952,2.82777531028731,0.00468726923003435,0.0335981088295113
"Bend4",16.9988882285064,-0.920746336021685,0.325828398397908,-2.82586275643552,0.00471534625183376,0.0337733800076464
"Kynu",28.5555716686502,-1.01297195394299,0.358605082663525,-2.82475626507909,0.00473165940027695,0.0338571905332683
"Ube2b",421.258220835882,-0.337418881358988,0.119448304459938,-2.82481097479417,0.00473085160877929,0.0338571905332683
"Aftph",229.015544736725,-0.462333848414172,0.163711432112133,-2.82407796724604,0.004741684874051,0.0338582422276468
"Cap1",41.3268044881665,0.757309585613109,0.268172310034033,2.82396637265421,0.00474333612083834,0.0338582422276468
"Idh1",99.9276364106632,0.577965126075968,0.204651198625015,2.82414728063715,0.00474065951718524,0.0338582422276468
"Nphp1",9.36204164610077,-1.13546543864287,0.402004017457185,-2.82451266488599,0.00473525768426829,0.0338582422276468
"Pbk",25.1212461978098,0.813131225788457,0.287908969526014,2.82426499989604,0.0047389185494682,0.0338582422276468
"Radil",2.24779902959081,-3.31782521891348,1.17496269502589,-2.82377068902632,0.00474623287579628,0.033862457393254
"Clcf1",83.2587505728849,-0.47137486737967,0.166957463325818,-2.82332312668036,0.00475286427606433,0.0338809999550742
"Pdgfc",1.54865261509037,-3.752958897712,1.32928855754923,-2.82328383585218,0.00475344683698514,0.0338809999550742
"Gns",562.714843796891,-0.368447370541549,0.130510958726916,-2.82311442759757,0.00475595937523371,0.0338824607018712
"Zfp704",40.1141300701644,0.535909113505399,0.189900316408566,2.82205487405511,0.00477170117893246,0.03397812241041
"Adam10",79.3761339437376,0.468825818144872,0.166199262762217,2.82086581103327,0.00478942324838274,0.0340712701337228
"Manf",432.91489414401,0.647067944119272,0.229379618311288,2.82094786312332,0.00478819841447701,0.0340712701337228
"Gm20703",3.67183564458191,-2.13481085188019,0.75694185715338,-2.82031021498606,0.00479772438015549,0.0341137951931346
"Jade2",107.578963112206,-0.583283810661375,0.2068562658995,-2.81975413277913,0.00480604581039264,0.0341564233465611
"Smad4",199.803567931429,-0.426653911226288,0.151351752251836,-2.8189558751614,0.00481801407926875,0.0342249156874229
"Uchl1",20.8111667561286,-0.804802804792277,0.285567451200833,-2.81825817826233,0.00482849672150748,0.0342827936953068
"Actl6a",214.043658925671,0.323910418297977,0.114940733233464,2.81806465981089,0.00483140791936244,0.0342868837506035
"Gale",45.4743682961978,0.561553142270662,0.199368710744206,2.81665633576346,0.00485264194315309,0.0344191410736725
"Patz1",82.3686966415069,0.416547282843667,0.147894417102205,2.81651796602845,0.00485473276330285,0.0344191410736725
"2810025M15Rik",36.5207955067292,0.730403087107003,0.259398004159664,2.81576217007987,0.00486616752287137,0.0344472192754594
"Cd300lf",168.722575665041,0.480897032964525,0.170775009748542,2.81596841172853,0.00486304479004473,0.0344472192754594
"Gm20559",139.477172941828,-0.632106829760552,0.224475874768302,-2.81592322744257,0.00486372877633107,0.0344472192754594
"Gm9625",24.0152894451243,1.66371502032428,0.590884249753992,2.81563609288444,0.00486807736815216,0.0344472192754594
"Chac1",62.1999184092056,0.978258187170862,0.347543133755382,2.81478208647163,0.00488103191003778,0.034522250257748
"Gm47730",1.92921143838346,-3.96088708936936,1.40744181445827,-2.81424571067894,0.00488918420525096,0.0345632603205103
"B4galt3",97.3536136687756,0.559565974871373,0.198864291681921,2.81380820125508,0.0048958429640049,0.0345936776903195
"Tmem141",15.7285015501862,-1.05224985159713,0.374000514289537,-2.81349840813993,0.00490056287961251,0.0346103726605823
"Rps27a-ps2",17.2808533588671,-3.99419099484341,1.42025717910162,-2.81230121812862,0.00491884162285702,0.0347227651675046
"Lrch1",124.673715524712,-0.378107005197115,0.134485123760875,-2.81151546448675,0.0049308720360424,0.0347909630491161
"Ceacam1",108.860615318395,0.552986676018609,0.19673316077477,2.81084629475199,0.00494113844756459,0.0348466550555191
"Rab27a",124.469694002267,0.495151247049312,0.176256906457073,2.80925869517576,0.00496557280695201,0.0350021629978283
"Phldb1",21.2881828892867,-0.874440948842965,0.31134996581828,-2.80854679570877,0.00497656492175395,0.0350628132179046
"Myo1f",309.564014432278,0.354264700327844,0.126157513705592,2.80811415762818,0.00498325583386878,0.0350931153039306
"Dscam",3.6606227214939,-1.57097019262544,0.559657076802078,-2.80702283191358,0.00500016975554409,0.0351854534167423
"Elp6",24.0271121785435,0.747083784111274,0.266154148779561,2.80695900303262,0.00500116061300424,0.0351854534167423
"Edem1",279.080891384356,-0.323342511740942,0.115214639701486,-2.80643599267161,0.00500928633494179,0.0352257429386735
"Ubtd1",103.113076256237,0.62075671671779,0.221219845551157,2.80606251745275,0.00501509611608092,0.0352497157838277
"H2ac7",4.17377030536342,2.10390634023755,0.749879264082628,2.80566011224671,0.00502136275022156,0.0352768752447383
"Gm21188",18.3563447770646,-0.981671708068261,0.350043106502562,-2.8044309110286,0.00504054890166509,0.0353947295663072
"Plcd1",2.38274511563758,-2.13258780652508,0.76071822730096,-2.80338728584372,0.00505689046121028,0.0354755483239133
"Spo11",3.3873745049071,-1.94097948375333,0.692366994536819,-2.80339689654301,0.00505673975424786,0.0354755483239133
"Lmo7",7.66065043201877,1.11797154204495,0.398906413974742,2.80259104110503,0.0050693906194383,0.0355292899595287
"Phxr4",40.7890435359975,-1.14293449056053,0.407805305283092,-2.80264742943235,0.00506850446715505,0.0355292899595287
"Bag3",28.6510276540095,-0.721501762651536,0.257501984858089,-2.80192699504495,0.00507983675895293,0.0355855167613101
"Specc1l",90.3850481743041,-0.466643116152089,0.166585365232644,-2.80122515864704,0.00509089852714708,0.0356460005122082
"Bcr",61.6644748040736,0.518016074716306,0.184948426065665,2.8008677107227,0.00509654069185037,0.0356684971298565
"Arhgef37",7.85612832260132,-3.09366533329659,1.10534003056744,-2.79883587651161,0.0051287198508517,0.0358766048451908
"Gnl3",208.459755173522,0.408933343528402,0.146150183042749,2.79803511028644,0.005141452344428,0.0359485451301126
"Fbxl4",14.8791895478135,-0.913282634579749,0.326513358464336,-2.79707586505838,0.00515674231828655,0.0360247501866202
"Ncf1",1994.36970036984,-0.185333380228928,0.0662677361266534,-2.79673625600718,0.00516216538804392,0.0360247501866202
"Nhsl2",48.2320919041332,0.675617548981605,0.241551483334452,2.7969919275807,0.00515808220028486,0.0360247501866202
"Usp14",74.9232786938777,0.43715880373722,0.156308480882003,2.79676957558835,0.00516163309416655,0.0360247501866202
"Haus7",49.9833971202587,0.479569891779516,0.171551762385271,2.79548216300162,0.0051822361399038,0.0361476357445166
"Bin1",314.864116779642,-0.28498799750933,0.101963117513215,-2.79501063188258,0.00518980083921612,0.0361832125936421
