"","baseMean","lgFC_PMoDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Tdrd7",158.336015072163,-1.6719733984958,0.110388673525625,-15.1462405072535,8.02264252124916e-52,2.50062096047101e-49
"Mybbp1a",530.780297802492,-1.54793926161311,0.102393889257708,-15.1174964915847,1.24174389559481e-51,3.77329177459541e-49
"Ppan",242.081147986342,-1.99905056792322,0.132817754129932,-15.0510794360188,3.39646756961657e-51,1.01332066090615e-48
"Srm",583.196943593202,-1.99585832882869,0.132905985378797,-15.0170688185357,5.67628366054156e-51,1.6632524747469e-48
"Ncl",2645.34831534497,-1.43989466739455,0.0959046499322339,-15.0138149548742,5.9617839357434e-51,1.71626162458971e-48
"Cxcl9",50.7265803110075,-5.60493167995302,0.374196335303116,-14.97858517351,1.01351685397566e-50,2.86737897532527e-48
"Tubb6",104.078480482277,2.58212977451642,0.173227811540154,14.9059769996453,3.01371858780046e-50,8.38171327240979e-48
"Kdm4a",237.943183998636,2.87112035616268,0.194315234300565,14.7755803424124,2.10535891857378e-49,5.75780574914621e-47
"Gpatch4",170.911198632371,-2.14793713562136,0.145414983401489,-14.7710853818339,2.25059144128895e-49,6.05409097706728e-47
"Il12rb1",77.5588458675613,-2.82124442730443,0.191139938538663,-14.7600990607924,2.6489145592823e-49,7.01065145213924e-47
"Heatr1",226.311647753399,-1.59084763973489,0.108566649760306,-14.6531890156616,1.28538291100921e-48,3.34791241059525e-46
"Parp14",730.709635020864,-2.07672376262803,0.141769481338799,-14.6485953324827,1.37529589367383e-48,3.52612973738966e-46
"Cluh",182.20759910087,-1.9081420419776,0.130365335890627,-14.6368820280453,1.63391080051444e-48,4.12474497317562e-46
"Bpgm",332.390962292147,-3.20285548366121,0.219122652630991,-14.6167246754489,2.19719062740653e-48,5.46268197047179e-46
"Rn7sk",158.941540943996,-4.95949320277885,0.342269754270537,-14.4900130405878,1.40116218464767e-47,3.43159258028115e-45
"Glipr2",458.512542312734,1.34168749836405,0.0929920523421795,14.4279802904779,3.45037705264314e-47,8.32606427306196e-45
"Mx2",163.674386182253,-2.26153588554993,0.156778069481807,-14.425078029248,3.59862691028017e-47,8.55795202475179e-45
"Sec11c",802.577630623615,0.954405028265391,0.066595322023881,14.3314124665264,1.39259172916574e-46,3.26443395484009e-44
"Hvcn1",1407.98125072043,1.88456095931327,0.13217180518391,14.258418856359,3.97355652329413e-46,9.18339281559625e-44
"Zfpm1",315.594057215941,-1.59794974523275,0.112221418643782,-14.2392581072695,5.22791090837441e-46,1.19145541799327e-43
"Ybx3",587.115145516666,-1.50309945828419,0.10580669075187,-14.2060908209402,8.39846344329271e-46,1.88781351563e-43
"Egr1",461.185402467258,1.83564040011359,0.12924742792187,14.2025294400692,8.83643949566542e-46,1.95942075249154e-43
"Gadd45b",804.375631654614,-1.19419233328295,0.0843264039316687,-14.1615470078699,1.58466820122111e-45,3.4670427351783e-43
"Noc2l",344.418514213086,-1.54646751828151,0.109495881926504,-14.1235221916339,2.72047032006849e-45,5.87371019500051e-43
"Isg15",1870.77564816781,-2.92519734743633,0.207390876883429,-14.1047542273546,3.55023969226968e-45,7.56569910525367e-43
"Eif3g",1030.28599163017,-0.894926407982191,0.0634602565941432,-14.1021555224027,3.68344439210027e-45,7.74892808076581e-43
"Mat2a",637.858814747876,-1.2700270294705,0.0904130760015425,-14.0469397308066,8.04354603112284e-45,1.67071578259107e-42
"Plxnd1",182.703805076878,2.60396779879237,0.185588185037178,14.0308920973107,1.0087461109663e-44,2.06906436685576e-42
"Ipo5",310.292380670545,-1.39253308388677,0.0992777405561502,-14.0266395678009,1.0710783558957e-44,2.16979317801143e-42
"Clu",69.4113968681561,3.79341346111673,0.271185674354686,13.9882516661086,1.83876781944475e-44,3.67955379869133e-42
"Atp13a1",317.921947825768,-1.31972371096911,0.0945939678492416,-13.9514573812191,3.08241691418068e-44,6.09390110178203e-42
"Ccl4",970.464072303588,-3.63714424432522,0.260876155110812,-13.9420340765919,3.51769984677722e-44,6.87165914116279e-42
"Shmt1",99.7713961312246,-1.92947858488173,0.138504098062887,-13.930841122157,4.11480856807106e-44,7.94351691687976e-42
"Pfkp",375.711237632167,-1.15318347856048,0.0835203551023565,-13.8072147460008,2.30575557832613e-43,4.399435265669e-41
"Trafd1",502.947181625073,-1.84089386882314,0.133393426932592,-13.8004841104607,2.53146884318904e-43,4.77458301699874e-41
"Csf1",248.759661676016,-2.00478440328629,0.145297484121218,-13.7977915819502,2.62780107184786e-43,4.89995315772177e-41
"Nhp2",571.613223772542,-1.42897625037708,0.10416812088516,-13.717980493787,7.92419431332386e-43,1.4609899380599e-40
"Gart",263.26260349161,-1.34971463945583,0.0985541573390672,-13.6951568142605,1.08525803538259e-42,1.97866656695477e-40
"Nr4a1",608.731583635289,-1.93542064564753,0.141819424302083,-13.6470772968658,2.10138929769317e-42,3.78919747097221e-40
"Apex1",198.28702598657,-1.78767848823875,0.131008795186324,-13.6454845317543,2.14781170715542e-42,3.83080894594709e-40
"Dennd3",112.903995409152,2.38275045882459,0.174942985608618,13.6201543064737,3.03924903374248e-42,5.36247713921294e-40
"Wdr18",228.339396384602,-1.37172008290859,0.100837355648001,-13.603292887776,3.82802553941439e-42,6.68234798683518e-40
"Utp20",94.9990664053607,-1.8962829591503,0.139745688185744,-13.5695275021998,6.07121367915724e-42,1.04865837117149e-39
"Fubp1",288.171843682333,-1.37928001125347,0.101738492478191,-13.5571107616828,7.19133276841873e-42,1.22919353538524e-39
"Tomm40",347.6369010682,-1.26927413397778,0.0936621360445269,-13.5516248889985,7.74954781577321e-42,1.31095185679405e-39
"Mrtfa",319.36100031637,1.37306863745977,0.101609131171052,13.5132406077589,1.30641717500068e-41,2.18744892087615e-39
"Crtam",23.9320236567581,-3.8212822575036,0.283815046378046,-13.463987573138,2.54786553736556e-41,4.22302278814459e-39
"Lars",193.453391217317,-1.42268298668943,0.105677055583929,-13.4625532366345,2.59781892334056e-41,4.26276107130953e-39
"Slfn8",158.098519749376,-1.6649225842855,0.12412413849209,-13.413366686864,5.04935198986221e-41,8.20344720808406e-39
"Batf3",80.4073382551694,3.12442575364138,0.233982054909779,13.3532708516733,1.13359965831091e-40,1.82365066600232e-38
"Car1",67.5371537682932,-5.1229735855724,0.385163061858318,-13.3007915163393,2.29030848772391e-40,3.64870601699627e-38
"Clec2d",67.5848702628397,-2.96173743170175,0.222944368662381,-13.28464786741,2.84192210139936e-40,4.48395190017904e-38
"Rasa4",196.427488370366,-1.92509150402082,0.145100742086153,-13.2672753863505,3.58375500161595e-40,5.60055579252534e-38
"Phc2",389.097694255929,-1.33635220167543,0.100823080707461,-13.2544273820878,4.25351099271299e-40,6.58451527164409e-38
"Nle1",102.242065313329,-2.0015707152254,0.1510334705161,-13.2524976641654,4.36432784710742e-40,6.69292108814819e-38
"Bcat1",54.2030177229508,-3.36816995199569,0.254889359125331,-13.2142430878785,7.26130689295467e-40,1.10324800746753e-37
"Rrp12",76.0735550632615,-2.11152069082114,0.160351535539378,-13.1680727828303,1.33973990776452e-39,2.01686166481725e-37
"Zbp1",1053.17737887658,-1.86634197935951,0.141992094453008,-13.1439851390964,1.84261099656786e-39,2.74867307660746e-37
"Kif21b",251.960987825007,1.84750834645329,0.140662382596549,13.1343456036313,2.0929287945075e-39,3.09395212514177e-37
"Rgs16",28.5898315408004,-3.2619631120675,0.248987979788584,-13.1008858935168,3.25436759315004e-39,4.76793909249992e-37
"Castor1",38.8946748314001,3.06555954717906,0.234352719715388,13.0809642444178,4.23039475981787e-39,6.14305731096031e-37
"Shmt2",563.960237193688,-2.35774547655137,0.180523663158072,-13.0605895942121,5.52978468350991e-39,7.95949446243107e-37
"Rin3",321.585397704686,2.00719570623221,0.15405515709012,13.0290718217115,8.36186427427777e-39,1.19312896414456e-36
"Slc7a1",201.88285497808,-1.98592601594292,0.152530532481095,-13.0198589334176,9.43450388220101e-39,1.33457563968135e-36
"Ostf1",1087.88202916354,0.857796124519178,0.0659062679760893,13.0153952099121,1.00023458308348e-38,1.40280763024075e-36
"Gbp2",1182.21138319245,-2.84760244104295,0.21903443323779,-13.0007067790639,1.21217785833023e-38,1.67148121658325e-36
"Ttc39c",119.242999010764,2.39830296870902,0.184471574796898,13.0009350836275,1.2085642913566e-38,1.67148121658325e-36
"Nop14",205.39893607514,-1.38233739913378,0.106348926324709,-12.9981321570954,1.25367970974595e-38,1.70461873282367e-36
"Samhd1",3243.00513699491,-1.62163096695654,0.124760702706762,-12.9979306927121,1.25698620678691e-38,1.70461873282367e-36
"Rhd",67.9633294780509,-5.7130294132338,0.439670932938323,-12.9938756129581,1.32541393923594e-38,1.78268174827234e-36
"Zap70",93.3205662019228,-2.16582561300068,0.168500043674069,-12.8535611372899,8.21400426044209e-38,1.09580159276093e-35
"Nars",617.089567330483,-1.19787588482553,0.0933691167098132,-12.8294657488137,1.12134736550502e-37,1.48388620327192e-35
"Ddx39a",443.323206618344,-1.21801135477695,0.0949591462777935,-12.8266881340084,1.16227163341149e-37,1.52573721861194e-35
"Usp18",559.184001713474,-2.67547199989942,0.208757995408992,-12.8161414591941,1.33164171577794e-37,1.73419912017462e-35
"Cmah",153.916883874042,2.50332322248613,0.19545344595769,12.8077722560493,1.48332164864397e-37,1.91652164823613e-35
"Car2",610.360625826119,-2.5544211593508,0.200316979207596,-12.751895368308,3.04256702159073e-37,3.90042830135017e-35
"Entrep3",108.325403308171,2.27854552475654,0.178710661484893,12.7499137758446,3.12090250072325e-37,3.96983636700525e-35
"Pbxip1",209.45986220686,2.01362758404715,0.158412520027829,12.7112906460512,5.11826478911702e-37,6.46043130189393e-35
"Ppp1r18",616.985931587309,1.2097887893886,0.0953110388078046,12.6930605785144,6.46106989410332e-37,8.09310655666728e-35
"Gpc1",91.2361186248715,2.66144499603328,0.209814169634656,12.6847724377604,7.18221445476599e-37,8.92825431729205e-35
"Serpina3f",192.020136003035,-3.2254950538062,0.25456911144987,-12.6704101508457,8.62621798580259e-37,1.06426775134613e-34
"Cacnb3",297.499541141024,3.59450473433064,0.283797158170751,12.6657530945675,9.15376540250733e-37,1.1209263917145e-34
"Mxd4",141.201199422546,1.99341135204736,0.157572739284921,12.6507374377931,1.10829628525638e-36,1.34711361072385e-34
"Eomes",30.0922745825201,-3.51350654290606,0.278525557125414,-12.6146648055137,1.75301913969506e-36,2.11509493112178e-34
"Mylk",45.2418812360709,3.8355196436923,0.304831786557427,12.5824136879168,2.63843284251983e-36,3.16014923451882e-34
"Calhm6",93.6143186039496,-2.45160798519602,0.196003943138062,-12.5079523704742,6.75429302300277e-36,8.03124595756902e-34
"Zmiz1",285.338020951091,1.7900160969761,0.1432896756629,12.4922894039292,8.22521765269322e-36,9.70989902611821e-34
"Cct5",916.196887297262,-1.17634965370401,0.0942394267783021,-12.4825637625255,9.29449364094636e-36,1.08938104395921e-33
"Daxx",655.906716932377,-1.9463809079013,0.156362912267538,-12.4478425201689,1.4367664866907e-35,1.67204973617785e-33
"Lgals9",785.265447010852,-1.83954477185676,0.147938843961038,-12.4344947047256,1.69811184663451e-35,1.96227586559336e-33
"Cd40",340.691248295067,-1.75458087548274,0.141167163644082,-12.4291005796963,1.81666805108831e-35,2.08459482869287e-33
"Phf11a",138.467011469512,-2.4325060529716,0.195783324912156,-12.4244802465328,1.92473275917503e-35,2.19325971147938e-33
"Slc19a1",75.3081238434946,-2.79714683777169,0.225216836251705,-12.4197945603212,2.04084887495743e-35,2.30953718546044e-33
"Rcc2",538.199764669495,-1.33021096159711,0.107119851010743,-12.4179687429148,2.08795604538433e-35,2.34666238004873e-33
"Rad23a",361.613520043232,-1.37440060281492,0.111206728538404,-12.3589698292428,4.35704524353376e-35,4.86358880279901e-33
"Slc7a5",231.648462232209,-2.59450384141696,0.210436543386641,-12.3291506297459,6.31084186239186e-35,6.99693271081e-33
"Cnn2",1565.23017914501,1.25750967781372,0.102251278963595,12.298229328373,9.25814270285265e-35,1.01957626584637e-32
"Timm9",181.455807955363,-1.44308280831777,0.117716148655776,-12.2590046038426,1.50335195566765e-34,1.6445668160367e-32
"Gsto1",307.973438396275,1.39038541765957,0.113448058564585,12.2557004082008,1.56590516466134e-34,1.70165151304158e-32
"Alox15",692.917798798155,2.47541151560268,0.202097979279683,12.2485713336944,1.7098143272614e-34,1.84581205894949e-32
"Prmt3",130.979654477529,-1.62444637722381,0.132892226488228,-12.2237878027253,2.32016837030192e-34,2.48834266590093e-32
"Naa25",134.225348509615,-1.76741204492865,0.144610725657183,-12.2218600100141,2.3758576877188e-34,2.53152264920635e-32
"Selenom",84.1121974307084,3.06346008644755,0.250880437336887,12.210836839119,2.72076209679761e-34,2.8803216287969e-32
"St6galnac4",107.628323826029,-2.30815616024783,0.190070777000309,-12.1436666734102,6.19847990196974e-34,6.51992671227061e-32
"Psme3",470.808218673335,-1.27263119914735,0.105278286319804,-12.0882590668457,1.21841194618375e-33,1.27343449840313e-31
"Marchf5",412.972174165612,-1.37027188562994,0.113415997441288,-12.0818219346815,1.31767250551262e-33,1.36846127487067e-31
"Gnl3",208.459755173522,-1.69033572684811,0.139979711367203,-12.0755765984824,1.42164217065223e-33,1.45798289863952e-31
"Slc25a33",108.12673016713,-1.63342997900136,0.135266355869202,-12.07565597894,1.42027087049255e-33,1.45798289863952e-31
"Pum3",206.967355935045,-1.33370389506644,0.110509736205854,-12.0686551326307,1.54640847818301e-33,1.5760879949382e-31
"Slfn9",97.4077384024215,-2.4647965417316,0.20442716406233,-12.0570891497574,1.77962054626856e-33,1.80257984837783e-31
"Srsf7",949.564179244316,-1.11547713256735,0.0926619737879248,-12.0381326553688,2.23968029212664e-33,2.25465729530712e-31
"Kars",377.855385005751,-1.22393230641045,0.101937340693082,-12.0067121438407,3.2761282452065e-33,3.27792612046301e-31
"Rigi",399.400762004492,-1.61121409112253,0.134253239547806,-12.0013051197084,3.49737492606731e-33,3.47808637344476e-31
"Ncf1",1994.36970036984,0.807168183656193,0.0673194355654396,11.9901210828122,4.00319571243365e-33,3.95713484610384e-31
"Srsf3",954.708983199883,-0.90824673805498,0.0759138022497121,-11.9641845242763,5.47326542830175e-33,5.37789295886248e-31
"Ceacam15",47.5799527368517,6.19646807283476,0.518900632253502,11.9415311673923,7.18875027108069e-33,7.02144066655732e-31
"Eif2ak2",246.632502868967,-1.99229397892116,0.166898523404413,-11.937157610997,7.57683892532928e-33,7.35670709619694e-31
"Slamf8",31.4090692281075,-3.66247738641257,0.306850254930901,-11.9357156383569,7.7092990151335e-33,7.44128750231328e-31
"Nrgn",102.835931568358,-2.1490855483804,0.180461201385659,-11.9088509434648,1.0643383609548e-32,1.02132913245072e-30
"Tent5c",169.016879704901,-2.49254561169675,0.20934843632663,-11.9062060143971,1.09863336435129e-32,1.0481090043977e-30
"Pf4",615.266860013329,3.14721994342157,0.266165601441747,11.8242925696406,2.92355212858933e-32,2.77298074439436e-30
"Phf11b",465.433710479392,-2.04690897520545,0.173221569263632,-11.8167095697545,3.19973137171245e-32,3.01749379761089e-30
"Anxa3",285.106903043172,1.85821335565567,0.157735535225013,11.7805626551106,4.91637904593099e-32,4.60987792941038e-30
"Gm12250",85.1028626222644,-2.64168270389047,0.224391086486353,-11.7726721914648,5.39868791223588e-32,5.03335624726583e-30
"Gypa",82.6788929314012,-4.51465958526791,0.383708504769857,-11.7658574911592,5.85286279939717e-32,5.4259675522773e-30
"Mgat1",428.374348880118,-1.10760418749314,0.0942149066662716,-11.7561458869402,6.56638412430874e-32,6.05324702785293e-30
"Abcg1",70.6279902491277,2.41470888904846,0.205862735866362,11.7297036731116,8.97723987359109e-32,8.2294708986456e-30
"Slc22a23",32.9804123358056,3.19320376929484,0.272295119608662,11.7269959663033,9.26901420680615e-32,8.44973633997123e-30
"Cct7",928.554335624976,-0.933764939987975,0.0797311078469389,-11.7114256305147,1.1139072990244e-31,1.00984004804925e-29
"Eva1b",81.0070519742016,2.70269302854255,0.2308346761608,11.7083493411529,1.15506420991374e-31,1.04139827585025e-29
"Hbb-bs",22293.6124264779,-3.8498994669183,0.329060767684752,-11.6996611112468,1.2796350124037e-31,1.14740606112198e-29
"Lactb",143.475617793428,1.70887909285689,0.146285794027428,11.6817843059763,1.57944766903435e-31,1.40854113049917e-29
"Rilpl1",48.343698476566,-1.93131364305144,0.165457351759399,-11.6725767849825,1.76009966822538e-31,1.56116083545461e-29
"Cct6a",720.798358179132,-1.08375435746961,0.0928774258452909,-11.6686519636629,1.84320710562556e-31,1.62608523635537e-29
"Lyar",305.340859503433,-1.345956460857,0.115460200475288,-11.6573196245669,2.10567023636448e-31,1.84769748173822e-29
"Snca",185.320389849556,-4.05176374409939,0.347703402751639,-11.6529309521699,2.21700134960751e-31,1.93504123115477e-29
"Slc6a9",100.058659935011,-3.4704171248188,0.298070562044286,-11.6429381721473,2.49277484231111e-31,2.16422975595148e-29
"Dbnl",668.592815408583,-1.11155708535842,0.0955140446014507,-11.6376297328481,2.65285858508603e-31,2.29109244856193e-29
"Gnl2",238.395879425727,-1.15952842047033,0.0997433795027241,-11.6251166368256,3.07173552371538e-31,2.63895854495527e-29
"Pold4",542.161695134879,2.07268079035289,0.178430509726958,11.616179281921,3.41049920928727e-31,2.91473341277056e-29
"Cxcl11",22.7634819017209,-5.95849161798359,0.51583255082037,-11.5512129052487,7.27859060963154e-31,6.18831053437533e-29
"Pnkd",56.4589695795786,2.54458362951537,0.220417007281515,11.5444069443582,7.87829914442362e-31,6.66366034334264e-29
"Itm2c",435.816773929824,1.67165809240177,0.144955825086031,11.5321898337624,9.08041770862171e-31,7.64105508619352e-29
"Arrb2",440.132924655974,2.30031107780102,0.199477588556098,11.5316767886138,9.13470084431025e-31,7.64751562011668e-29
"Pole4",256.826829125353,-1.1143060840399,0.0966692396469941,-11.5269975031251,9.64490186132032e-31,8.03366470266016e-29
"Nol10",90.5346261818702,-2.19300608137229,0.190362177641088,-11.520177529735,1.04395686375482e-30,8.65166069563276e-29
"Arhgef40",53.2959019539107,2.86213683886852,0.248548686104439,11.5153971792306,1.10349921790686e-30,9.09915510886114e-29
"Bmp2k",172.016518324907,1.77638173614369,0.154276935261568,11.514240499605,1.11840569509948e-30,9.17595952544368e-29
"Itm2a",36.4457730522691,-3.11208541173935,0.270308501243897,-11.5130874442285,1.13346438105639e-30,9.25324230286286e-29
"Ubald1",234.687042626307,1.5992731403629,0.138973668992737,11.5077420921116,1.20594515409926e-30,9.79621486812613e-29
"Ifng",192.535300580715,-2.2013327034771,0.19203208873082,-11.4633586398303,2.01544457709289e-30,1.62913448598607e-28
"Mdn1",116.723597172353,-1.95667636469112,0.170875354553755,-11.4508986377879,2.32720322019383e-30,1.8719155705961e-28
"Smyd5",93.3199114969817,-2.06864370297166,0.180702520313082,-11.4477855615271,2.41229309915184e-30,1.93089353482842e-28
"Hnrnpab",2094.67708327575,-0.833689415880867,0.072841252670373,-11.445292129359,2.48266749428587e-30,1.97757722882218e-28
"Mob3a",294.972067597635,1.42820041620595,0.125265477384956,11.4013888424894,4.11501431677846e-30,3.26199371613612e-28
"Grwd1",74.8575741383598,-2.07119241345843,0.181784216178302,-11.3936867402554,4.4955726575787e-30,3.54653133356773e-28
"Rbm19",83.5420725473301,-1.54269511453216,0.135819992478559,-11.3583802088319,6.73823973428253e-30,5.29032420094938e-28
"Setdb2",133.643381271422,-2.03927686069806,0.179665988800347,-11.3503778556786,7.3842896548024e-30,5.76994328312631e-28
"Gltp",476.937908056217,1.07684426129881,0.095110688338723,11.3220110179814,1.02102439719184e-29,7.94027930498622e-28
"Cd160",25.0820438920668,-3.41122344274884,0.301547282803428,-11.3123998698822,1.13930024232222e-29,8.81829135672889e-28
"Rrs1",140.258817448619,-1.42301748186263,0.125810897034835,-11.3107649289602,1.16073146718932e-29,8.94199185216407e-28
"Hspd1",601.895379218086,-1.21357804645224,0.107445998083978,-11.2947719607363,1.39265058531685e-29,1.06785062871328e-27
"Pdlim4",29.4950054258337,3.15901280447628,0.279916709864262,11.2855456396589,1.54678767299448e-29,1.18052274075192e-27
"Aimp2",161.65179282414,-1.57449462164663,0.139554938418533,-11.2822565757196,1.60573381550121e-29,1.21983732308145e-27
"Svbp",244.866981141375,-1.05195915784687,0.0932869719768852,-11.2765923853497,1.71251702885772e-29,1.29496276159107e-27
"Ftsj3",195.189833402575,-1.50319921745738,0.133679550141179,-11.2447956016447,2.45665067654817e-29,1.84913674089353e-27
"Arhgap4",250.423212388197,1.59031202871495,0.141451225527715,11.242829624006,2.51199229139223e-29,1.88215897303448e-27
"Trim35",258.963813674737,1.34495070806159,0.119639794778177,11.2416667928531,2.54530599057639e-29,1.89845118178945e-27
"Npr1",25.875134883447,5.73469285961498,0.510433444134511,11.2349473286154,2.74657607057545e-29,2.03930166253722e-27
"Snrpb",924.8777500143,-1.09163533737587,0.0973031438955496,-11.2189112671189,3.29299452882803e-29,2.43399762268194e-27
"Nop16",149.249599161695,-1.69289821199672,0.150936501489991,-11.2159629730717,3.40460339557966e-29,2.5052079425142e-27
"Thbs1",1293.95843944129,3.24877202593429,0.290022194860989,11.2018048394243,3.99510195169503e-29,2.92659053238231e-27
"Ifrd2",111.643237037163,-2.25526678996103,0.201666091956402,-11.1831729770843,4.92953721593402e-29,3.59505671894495e-27
"Hsph1",225.72108053026,-1.39703618397678,0.125031470267869,-11.1734764134482,5.49858361033192e-29,3.99231232132462e-27
"Ltv1",183.692773689984,-1.42140560824759,0.127242070294583,-11.1708777211565,5.66186080321404e-29,4.0927521550634e-27
"Stk10",278.953777190742,1.34452834380087,0.120389370669555,11.1681648996349,5.83744178774012e-29,4.20116589013279e-27
"Mars1",276.68221537061,-1.2223006618243,0.109466192384646,-11.1660105754782,5.98071495301425e-29,4.28548260541532e-27
"Dhx58",301.103189086997,-1.97288264604841,0.177053581728964,-11.1428564549941,7.75901112399064e-29,5.53554841450271e-27
"Rsl1d1",334.89946049453,-0.91358210300693,0.0820172272277433,-11.1389050067508,8.11104480921238e-29,5.76165083438814e-27
"Tmem140",57.8699191256312,-2.35868711161754,0.211996017654231,-11.1260916017045,9.36524057142196e-29,6.62388933346823e-27
"Tmem184b",220.667311686183,-1.80830791823897,0.162538422128166,-11.1254181907406,9.43623264050872e-29,6.64545671236513e-27
"Txnrd3",30.2681347909969,-3.10125840762594,0.279097449902795,-11.1117403928487,1.0999452836399e-28,7.71324878600304e-27
"Polr1g",108.305457897292,-1.48790671737569,0.133915512638899,-11.1107868540055,1.11175510044963e-28,7.76288912479916e-27
"Fcgr2b",342.977366424195,1.54484556938262,0.139862009340542,11.0454981782878,2.30485628727729e-28,1.60255876347174e-26
"Utf1",16.2510098966082,-5.42577236688673,0.49132295104562,-11.0431893225011,2.36487196090048e-28,1.6373495361357e-26
"Znrd2",141.082078921953,-1.44504386577757,0.131048712716389,-11.0267688695644,2.83881803315784e-28,1.95723382798685e-26
"Scd2",280.186861948749,2.48556085318364,0.225592717881729,11.0179126193548,3.132386443568e-28,2.15059954613001e-26
"Pitpnm1",296.232679500449,1.39440736761282,0.126649424860263,11.0099778909484,3.42087658672685e-28,2.33888182965004e-26
"Phf11d",64.24071386709,-2.56887825078199,0.233741673031831,-10.9902449891003,4.25768820144849e-28,2.89893799574972e-26
"Acp5",286.890010368722,1.60442194721897,0.146202234703289,10.9739905855412,5.09719611335799e-28,3.45619384397071e-26
"Parp9",420.570540052819,-1.43653435435731,0.130920101258471,-10.9726034470536,5.17602031712755e-28,3.49519824624469e-26
"Chst12",160.378277435888,1.82023878737522,0.165912322635783,10.9710885753259,5.26348464132707e-28,3.53969342129246e-26
"Bcl9l",165.197491368213,2.233631973557,0.204090176180029,10.9443385044986,7.07321450014653e-28,4.73732149930222e-26
"Ube2o",209.352405373327,-2.16812380919148,0.198207936901752,-10.9386326455039,7.53273912687379e-28,5.02458196475089e-26
"Psat1",336.590588291842,-1.62959675865942,0.148998520067247,-10.9369996287476,7.66962158442804e-28,5.09517492222185e-26
"Tnfsf14",61.0800869395219,-1.97371081421009,0.180949938987098,-10.9074964338663,1.06139183900038e-27,7.02273334119245e-26
"Arid5a",289.45269613724,-1.36736624335604,0.125566896866777,-10.8895439600357,1.29286036988169e-27,8.5198979154171e-26
"Trim30c",26.1185109661999,-2.82276162983591,0.259369491028151,-10.8831675562394,1.38659227672757e-27,9.10103706752905e-26
"Oas1b",69.0134398781037,-2.23701125688986,0.205917247410581,-10.8636419970662,1.71759489811703e-27,1.12286911088455e-25
"Selplg",1238.71824733647,1.14644041762663,0.105745485417477,10.8415069740382,2.18836205609266e-27,1.42495368962002e-25
"Gars",568.846507783794,-1.05617959200852,0.0975144092042564,-10.831010520673,2.45431680235613e-27,1.59181361303801e-25
"Ppm1m",191.281608644993,1.40125288387483,0.129771504238509,10.7978472785477,3.52368107512352e-27,2.27638121109062e-25
"Sgcb",39.358653261634,-2.92115287000631,0.270616970753868,-10.7944186274377,3.65770070908767e-27,2.35369454648704e-25
"Coq2",158.651592503499,-1.15532948064706,0.107181623379197,-10.7791750509286,4.31740252117598e-27,2.76735382695221e-25
"Myh9",1088.73748391321,1.17634346041576,0.109372898790955,10.7553468310656,5.59232438582171e-27,3.57060120027037e-25
"Zbtb5",64.1800801947323,-1.63757208462436,0.152267945453347,-10.7545424596675,5.64132818887923e-27,3.58792845935346e-25
"Nifk",173.667743878898,-1.39436136506832,0.129818475394172,-10.7408545727762,6.54358529732126e-27,4.14570236076234e-25
"Scin",40.471387476568,2.64348060874287,0.246209209877037,10.7367251211402,6.8428798809404e-27,4.31864676793658e-25
"Lyl1",300.581192926973,1.31916426971096,0.123075516015112,10.7183322274187,8.34952744966796e-27,5.24932551423761e-25
"Dot1l",257.885923192011,-1.49252860629573,0.139314074495815,-10.7134086178821,8.80586080389314e-27,5.51509045538483e-25
"Serbp1",3391.34567162416,-1.05584775237932,0.0988516292889504,-10.6811365677444,1.2473503903695e-26,7.78242302493274e-25
"Lsm4",769.872403117414,-0.807663321661347,0.0757305851488859,-10.6649555139906,1.48470083401304e-26,9.22820302474239e-25
"Fam162a",295.155095629054,-1.16996958551476,0.109766847042373,-10.6586789822169,1.58837469857326e-26,9.83533601090134e-25
"Rassf3",147.534394338796,1.53590227845023,0.144192141786229,10.6517751898524,1.71071215840014e-26,1.05530360177398e-24
"Riox2",147.175829161461,-1.2218985321078,0.114974773134759,-10.6275359262996,2.2189781280208e-26,1.36371580908963e-24
"Parp10",300.014856824044,-1.52393084681589,0.143723647023143,-10.603201897392,2.87949471319263e-26,1.76304584883499e-24
"Tarm1",146.094032013775,3.06118147477822,0.288815700378901,10.5990826356123,3.00917409421736e-26,1.83559619747259e-24
"Pik3r5",239.297077764204,1.22529780390583,0.115944379533034,10.5679793090507,4.19434522582915e-26,2.5490744744678e-24
"Wdr74",181.245221191392,-1.4683328685523,0.139183977296355,-10.5495826249158,5.10232426263676e-26,3.08944792714416e-24
"Cpm",48.8299829817945,2.55082250801064,0.242230012994287,10.5305799082412,6.24485650818537e-26,3.76734744275051e-24
"Bcl2l1",215.225117271471,-1.84994523063541,0.175712625219048,-10.5282430805937,6.40181590574234e-26,3.84789000722806e-24
"Ruvbl1",135.80802433612,-1.53352158569125,0.145794761619296,-10.5183586067079,7.11014065748218e-26,4.25804007476734e-24
"Tmem86a",56.7105657943397,1.99830603345591,0.190061135495296,10.5140171253232,7.44530438010015e-26,4.44254543902049e-24
"Kdr",27.4646339981498,-3.42989476076564,0.326913206136071,-10.4917595752862,9.42564822660144e-26,5.60382107790953e-24
"B3gnt8",83.8274422528373,2.45651067723793,0.234164968798361,10.4905131192071,9.55082933867044e-26,5.65774579849254e-24
"Tmem37",25.5969794927682,4.2021385084394,0.401098834080532,10.4765662509896,1.10689923967265e-25,6.53349267042754e-24
