"","baseMean","lgFC_LcDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Jakmip1",63.2126552483396,-1.13025049554334,0.23516839890505,-4.80613254504351,1.53877903589169e-06,2.52728104966417e-05
"1600020E01Rik",58.3541703624299,0.962814480998054,0.200390196931194,4.80469851191696,1.549848637308e-06,2.53977985955283e-05
"Mcfd2",114.624530283089,0.789132317948641,0.164241072359552,4.80471971238166,1.54968443036489e-06,2.53977985955283e-05
"Mknk1",190.423223589663,0.592910242675167,0.123465265677254,4.80224328213146,1.56897903890173e-06,2.5682630131766e-05
"Kbtbd11",82.9493137648063,-1.10751799682783,0.230846132806542,-4.79764587503821,1.60541284582481e-06,2.62497514646388e-05
"Prkce",121.354864040074,-0.881993534672408,0.18391651571714,-4.79561898632799,1.62173271930857e-06,2.64870984623001e-05
"Mmp8",121.513553213147,-1.34648024613319,0.280790205475528,-4.79532483639477,1.62411433279531e-06,2.64965230538151e-05
"Anp32a",273.980110286742,-0.592982066076244,0.123765926353544,-4.79115765984215,1.6582175932757e-06,2.70228733874219e-05
"Cystm1",58.4280635358789,1.25550786618648,0.262774446700334,4.77789176973608,1.77142679354399e-06,2.88357645339317e-05
"Adcy7",252.73927566095,-0.627812044993996,0.131552798669913,-4.77231994561572,1.82115895925446e-06,2.96124883706902e-05
"Abhd4",94.2761599267955,0.878362582952125,0.184107750168464,4.77091584764029,1.83390151711553e-06,2.97866990882824e-05
"Atxn10",181.059236336873,-0.621893816509887,0.130369149236002,-4.77025293295501,1.83994737212209e-06,2.98518754307941e-05
"Romo1",500.662684745663,-0.501836340476258,0.105240315711086,-4.76847999823506,1.85621098086472e-06,3.00825009183627e-05
"Smchd1",132.748918830418,-1.45420303171849,0.305216327598067,-4.76449947210393,1.89323013103096e-06,3.06486196404934e-05
"Dctpp1",178.065051448274,-0.769420080997369,0.161611146258734,-4.76093449498559,1.92698591536806e-06,3.11607204794595e-05
"Irf2bp1",96.3502180402641,0.645216767364602,0.135576852650481,4.7590481321172,1.94508052947053e-06,3.14187210277401e-05
"Rabac1",467.833944933236,0.836814832271487,0.175917719426267,4.75685357336743,1.96633689468538e-06,3.17271699172148e-05
"Smim27",117.787790050623,-0.764492675472138,0.160726963586284,-4.75646810226545,1.97009351283725e-06,3.17528902842912e-05
"Mapk1ip1",61.4803597875549,0.864655959069587,0.181821787669446,4.75551346267446,1.97942668042991e-06,3.18683354701233e-05
"Mrpl45",123.404176897943,0.928402858337653,0.195275620239789,4.75432036624756,1.99115087973412e-06,3.2021980686896e-05
"Atp2a3",105.517959510883,-1.30663445580499,0.275126813763512,-4.74920796679642,2.04214856334785e-06,3.28062006079173e-05
"Clec2d",67.5848702628397,1.1943176831985,0.25157754624685,4.7473143013591,2.06135498840867e-06,3.30503662024847e-05
"Recql5",108.326314525469,-0.820522605229967,0.172849131300804,-4.74704500424731,2.0641003751058e-06,3.30503662024847e-05
"Syvn1",610.783753680286,-0.50181482247882,0.105709619947052,-4.74710648595812,2.06347328208437e-06,3.30503662024847e-05
"Septin5",70.2778841968239,1.16622681576657,0.245737688032313,4.74581992328836,2.07663402370741e-06,3.3214833736488e-05
"Eef1akmt1",91.6442648304439,-0.880597223705071,0.185670338832434,-4.74279968056613,2.1078467789023e-06,3.36773822139527e-05
"Zc3h12a",163.847107336852,0.84182078297787,0.177568154829872,4.74083195708385,2.12842413645647e-06,3.39691865169461e-05
"Lsp1",1536.08432854736,-0.703938104624865,0.148572048238971,-4.73802517343379,2.15811008755658e-06,3.44055704838146e-05
"Ptpn22",230.232604324966,-1.11009245152252,0.23451732375956,-4.73352003905968,2.20659166868926e-06,3.51403313138443e-05
"Atp6v0b",302.927202151159,1.15376357766674,0.243805263505054,4.73231611606621,2.21972363086375e-06,3.53111615080958e-05
"Sys1",456.21630611173,-0.482614000019646,0.102018654337847,-4.73064463702307,2.23808001286835e-06,3.55646415897684e-05
"Rel",97.9435097952586,-1.48878815031874,0.314832323468312,-4.72882877437008,2.25818721637932e-06,3.58453652952406e-05
"Pprc1",82.1042542743239,1.12345278372886,0.237684181533006,4.72666197844071,2.2824073621405e-06,3.61906990262516e-05
"Sla2",9.79130025497861,-2.23055574455228,0.472653504448559,-4.71921973191472,2.36750982448346e-06,3.74996189351571e-05
"Uba7",382.127821044995,-0.744342299891736,0.157733699910025,-4.71898079051165,2.3702919874916e-06,3.75032297977793e-05
"Mx1",368.511199202753,-1.19119465492183,0.252483418542058,-4.71791241500244,2.38277027736537e-06,3.76600817896186e-05
"Eif6",473.527998118751,0.539377510684098,0.114397260897047,4.714951271163,2.41768602425602e-06,3.81708428969366e-05
"Zfas1",726.322034277946,0.701118566849465,0.148720082397051,4.71435031200175,2.42483182719912e-06,3.82425410513046e-05
"Isoc1",141.161226173411,-1.24004663641129,0.263101676531738,-4.71318409201283,2.43875685149161e-06,3.84208871785958e-05
"Abhd17a",384.368377275659,-0.653780978732662,0.138720024656551,-4.71295316124201,2.44152332665593e-06,3.84232443786592e-05
"Limk1",28.1715188881432,-1.26348296113596,0.268156483809097,-4.71173750188135,2.45613627286462e-06,3.8594949277403e-05
"Sdf2",184.646698886807,0.592483262924842,0.125749678542444,4.71160856864426,2.45769104231913e-06,3.8594949277403e-05
"Grpel1",12.2843278353263,-2.01496135940323,0.427902568319261,-4.70892560266162,2.49025937555715e-06,3.90646136872923e-05
"Erbin",350.438098798913,0.565382138389743,0.120159214971998,4.70527490148384,2.53524098895591e-06,3.97277944939591e-05
"Mgat1",428.374348880118,-0.483926831047878,0.102868971312446,-4.70430320118626,2.5473444587355e-06,3.98749026520398e-05
"Acss2",33.4096776414289,1.20525826447416,0.256292182220626,4.70267276212363,2.56777786840833e-06,4.01519514822572e-05
"Snx11",89.1704774688554,0.824213810641299,0.175342900297996,4.70058273953803,2.59420116758181e-06,4.05219741953232e-05
"Map4",258.739701867783,0.469290598845387,0.0998826799566313,4.69841817469406,2.62184189714701e-06,4.09102067755681e-05
"Slco3a1",116.148967957478,1.04485748485189,0.222433472629402,4.69739321380258,2.63502868791036e-06,4.10723208328958e-05
"Plxnd1",182.703805076878,0.757209716124573,0.161295249849581,4.69455682563946,2.67185332246906e-06,4.16021445745633e-05
"Dnajc3",70.6748108096214,-0.862105012156064,0.183720194273124,-4.69248911676215,2.6990089739568e-06,4.19804541997962e-05
"Cgrrf1",73.6115006054779,0.720392986750005,0.153652174621359,4.68846593629573,2.75260722327579e-06,4.27688167823899e-05
"Slc66a2",86.9586898952486,0.750502564158309,0.160094242486553,4.68787979193785,2.76050078873289e-06,4.28461237642336e-05
"Rac2",183.65971793192,-0.735218289442567,0.156914797400432,-4.68546180234589,2.79329392325035e-06,4.33093291183579e-05
"Crlf2",578.846595876936,-0.508738115740936,0.108600508651582,-4.68449109546161,2.80656367496915e-06,4.34691713497596e-05
"Carns1",53.5143780093115,-1.11771408255136,0.238655174099027,-4.68338508381796,2.82175679490444e-06,4.35788443938343e-05
"Gm5244",6.34171854979876,-5.08326974991063,1.08539167329063,-4.68335060513176,2.82223168973238e-06,4.35788443938343e-05
"Tm6sf1",152.970942084989,-0.961946393931145,0.205398057980034,-4.68332760003337,2.8225485948741e-06,4.35788443938343e-05
"Ipo13",73.3744784940698,0.797820906576527,0.170362803173892,4.68306984689715,2.82610159066744e-06,4.35878672854727e-05
"Gimap5",206.460640075244,-0.921551701531207,0.196811937417289,-4.68239738719352,2.83539132026879e-06,4.36852578756628e-05
"Cntrl",209.127487071585,-0.601939447833616,0.12860106887286,-4.68067219899017,2.85935822568375e-06,4.40083404902668e-05
"Bcorl1",20.7114280599228,1.47051528754564,0.314443155533143,4.67656955373178,2.91713686548587e-06,4.48505974826482e-05
"Mtarc2",351.760972406459,-0.528963759504014,0.113285621058262,-4.66929301850205,3.02238035250714e-06,4.64200948910694e-05
"Zhx2",37.8219110134774,1.00514726909505,0.215466729777304,4.66497667706714,3.08652044573447e-06,4.73556736726429e-05
"Pnpla7",172.451685017601,0.543771171269474,0.116667228344095,4.66087331453259,3.14870494542008e-06,4.82593264233852e-05
"Traf2",129.09734315466,0.668474972016833,0.143481782321389,4.65895363997845,3.17820762955695e-06,4.86607118089517e-05
"Isg20",601.910199861709,-0.967277302972758,0.207696995344713,-4.65715597554686,3.20607545965658e-06,4.89343097444257e-05
"Tmem140",57.8699191256312,1.17761349667185,0.25285422895633,4.65728218797255,3.2041112586349e-06,4.89343097444257e-05
"Txndc11",191.402530959136,-0.551170069426618,0.118342001057628,-4.65743408511591,3.20174886550444e-06,4.89343097444257e-05
"Ubp1",192.598559717271,0.568688477775833,0.122144480932465,4.65586716185948,3.22619905079163e-06,4.91903225989341e-05
"Dop1b",139.566220179205,-0.783130025807118,0.168312942372394,-4.65282119585572,3.27424152115759e-06,4.98710459078391e-05
"Gm16181",5.55186672252184,3.6712786084634,0.789297931204102,4.65132171683604,3.29814333739475e-06,5.01830452051473e-05
"Ppp2r5a",683.964642536814,0.315947191827732,0.0679481294667975,4.64982913153066,3.32210140101471e-06,5.04952534897504e-05
"Vat1",69.0369000284811,1.06235362139257,0.228485698219304,4.64954099828562,3.32674551879698e-06,5.05135516571831e-05
"Txndc16",98.951884746417,-0.875252559870572,0.188273762826828,-4.64882916625839,3.33824549957316e-06,5.06358044113975e-05
"Dpp7",60.1731971343324,0.824071004109119,0.177296094156517,4.64799299741837,3.35180289638087e-06,5.07889803173997e-05
"Fcrl1",280.526797677614,-0.908604425452446,0.195499506745851,-4.64760469515472,3.35811665439664e-06,5.08321926149545e-05
"E2f2",129.648003255342,-0.895745694612807,0.192854115452233,-4.64468021598777,3.4060361814868e-06,5.1494640355309e-05
"Nfatc1",299.526735373463,-0.67370505170559,0.145054156139631,-4.64450705608926,3.40889398796978e-06,5.1494640355309e-05
"Hnrnpul2",90.9596770194102,-1.09621506076146,0.236078225600335,-4.64343993595278,3.42655640100018e-06,5.16551618438251e-05
"Ntaq1",75.591962191321,0.692189914027969,0.149067834925455,4.64345587613933,3.4262919229256e-06,5.16551618438251e-05
"Mcoln1",102.907760454516,0.80374913018957,0.173372820579829,4.63595809020992,3.5528795292874e-06,5.3504543721566e-05
"Nlrc3",28.8605533563883,-1.21944803479491,0.263125668416857,-4.63447006949924,3.57853003191384e-06,5.38356111256054e-05
"Ptgs2",75.4348006178929,2.03201866604874,0.438813252185385,4.6307139903566,3.6440694921264e-06,5.47654783550583e-05
"Tmem50b",209.374146994358,-0.609083542258197,0.131578154359304,-4.62906281991886,3.67324333738119e-06,5.51474764036483e-05
"Atp5pb",1212.07392814272,-0.389039220423539,0.0840671216322308,-4.62772143104259,3.69710849260798e-06,5.54490745627814e-05
"Icam2",130.070483341728,-0.801425446634781,0.173195232394254,-4.62729507940757,3.70472495641724e-06,5.55066087092596e-05
"Amigo2",126.854954980191,0.910208116580845,0.196721566319616,4.62688526535022,3.71206016520437e-06,5.55598159079467e-05
"Map3k1",64.173994840909,-1.15166874586291,0.248979517111983,-4.62555618719801,3.73594508254492e-06,5.58035418586034e-05
"Sesn1",152.272700416842,-0.734728382420571,0.158836087209208,-4.62570184981223,3.73332020269912e-06,5.58035418586034e-05
"Atp5f1b",2369.07327538915,0.298825241291941,0.0646472713871882,4.62239526711351,3.79334340507563e-06,5.66033142446397e-05
"Hspa5",1490.45788254857,-0.795009000903307,0.172072635004511,-4.62019426204791,3.83380910774789e-06,5.70423252072433e-05
"Islr2",7.18179456317528,-3.86897119028187,0.837372309589791,-4.62037154318751,3.83053451426299e-06,5.70423252072433e-05
"Qdpr",182.2479591282,-0.655899022141339,0.141964530179691,-4.62016125655568,3.83441905465839e-06,5.70423252072433e-05
"Plppr3",30.3214500132352,-1.22177908544155,0.264839968925462,-4.61327302823167,3.96377070842939e-06,5.89069284533085e-05
"Pds5a",112.371248248307,-0.617481908190744,0.133908446474935,-4.61122449289502,4.00303943746558e-06,5.94303620427776e-05
"Rnf126",187.316836856609,0.588372644332535,0.127817105035293,4.60323869931239,4.15971005461428e-06,6.1693962355456e-05
"Mbd6",104.964565832977,0.637954433231248,0.138674774909516,4.600363935312,4.21753435186747e-06,6.24884529651565e-05
"Spdl1",64.4390640107144,0.758305924149426,0.164865762603772,4.59953547767155,4.23434078200194e-06,6.26742194577968e-05
"Cables1",32.709539114401,-1.10144040001993,0.239492493531956,-4.59906022011901,4.24401099791693e-06,6.27540921273055e-05
"Nfe2l2",291.20480608354,0.711113316028455,0.154757265738812,4.59502377890691,4.32699922171909e-06,6.39168305558365e-05
"Guk1",219.965818429537,-0.523766230295077,0.114032124304185,-4.59314630408807,4.36612733297024e-06,6.44299976180925e-05
"Galnt2",177.58087464283,-0.581288206868769,0.12661552895003,-4.59097088397569,4.41188886845464e-06,6.50399239513248e-05
"Sulf2",21.4669618988663,-3.01514805363256,0.656808907565403,-4.5906016482158,4.41970148650672e-06,6.50897461648728e-05
"Chmp7",120.612868097001,0.595106257088064,0.129684012594051,4.58889453822592,4.45599466264988e-06,6.54928624941824e-05
"Creld2",139.315822835068,-0.817959733966203,0.178241853798794,-4.58904413600604,4.45280283276737e-06,6.54928624941824e-05
"Dbf4",115.247923612158,0.587155203760992,0.127969150337479,4.58825585863899,4.46964625255035e-06,6.56278159261968e-05
"Clk3",270.577446423114,0.582100920107674,0.126958380256955,4.58497437451188,4.54042118520134e-06,6.66004038584527e-05
"Dnajc9",245.815658143799,-0.558812678148787,0.121934130582683,-4.58290615989474,4.5855785920767e-06,6.71956591491638e-05
"Anapc13",216.441680706061,-0.626502696733213,0.136733494875863,-4.58192557209189,4.60713879878979e-06,6.74442861242578e-05
"Ciao2a",376.650101661472,-0.465092818932144,0.101564903892567,-4.5792670608354,4.66608116193613e-06,6.82324752668067e-05
"Gm29994",5.81439116172255,-2.67496189737053,0.584170267066675,-4.57907916265998,4.67027430655457e-06,6.82324752668067e-05
"Clec4d",250.635609755495,1.42361381517094,0.31139184543146,4.57177615938659,4.83607394042694e-06,7.05845662696708e-05
"Fabp5",269.668057951845,-0.954104478658328,0.2089596655476,-4.56597437672002,4.97179499348772e-06,7.24934120053428e-05
"Uvrag",247.523542247563,-0.606686878708676,0.132926857495305,-4.56406545780339,5.01724240491271e-06,7.30835022136243e-05
"Axin2",31.1677596116465,1.1328645584852,0.248303339971247,4.56242174840011,5.05669425192613e-06,7.35851751249072e-05
"Sqle",107.095806789203,0.717304299428037,0.157248048591236,4.5616101812027,5.07628263770773e-06,7.37970870984778e-05
"Dctn2",258.163195351124,0.613036459438871,0.134463117731563,4.55914208878239,5.13630123904832e-06,7.45957577576128e-05
"Chi3l1",208.863351380763,1.31084318321891,0.28753485639752,4.55890183069372,5.14217994742678e-06,7.46073400870231e-05
"Arhgef2",276.149078259214,0.455265450991671,0.0999109283627639,4.55671324901176,5.19602831381202e-06,7.53141991428449e-05
"Shroom3",5.66617799555577,4.12467001553762,0.905431904279325,4.55547236191178,5.2267988056646e-06,7.56854900035239e-05
"Fkbp3",256.371542229062,-0.648168955559945,0.142290593965192,-4.55524808420228,5.23237884399358e-06,7.56916439077416e-05
"E030030I06Rik",28.7141302127295,1.24696544915132,0.273871977906103,4.55309615348395,5.28620968834245e-06,7.63199772408379e-05
"Metrn",67.0329410424218,-1.07522674560322,0.236151749782157,-4.55311784306099,5.28566448471054e-06,7.63199772408379e-05
"Zfp276",50.5401427308255,0.977553279529378,0.214800668556757,4.5509787567122,5.33969396889798e-06,7.70164307910895e-05
"Dipk1b",8.81947252212801,-1.74456708062831,0.383408619344494,-4.55015091630167,5.36074531947202e-06,7.72441840292518e-05
"Lman1",187.163985640501,-0.525344534945665,0.115465669042138,-4.54978990122117,5.36995051821061e-06,7.73009641753789e-05
"Zfp36l1",634.589850561602,-0.84641009936056,0.18604281047625,-4.54954479129745,5.37620897899013e-06,7.73152560612263e-05
"Sdc3",277.935572046199,-0.880597237861258,0.193606289612094,-4.54839168513383,5.40574538466807e-06,7.76639525274768e-05
"Mef2d",464.533300557487,-0.620405843472984,0.136436468323912,-4.54721418030321,5.43606704241544e-06,7.80232379118142e-05
"Cyth1",473.776723808259,-0.53263458230471,0.117180712063934,-4.54541172282777,5.48279731262274e-06,7.86171024816794e-05
"Atp6v1d",410.471408936716,0.486803105184282,0.107185975199935,4.54166792135114,5.58109054248992e-06,7.99484414003702e-05
"Casp7",58.7542272426778,-0.898370881770643,0.197866872326238,-4.54027938688712,5.61797346968424e-06,8.03983474223916e-05
"Hexa",449.357350906554,0.550193230720496,0.1211882464754,4.53998837941912,5.62573287027023e-06,8.04309987674565e-05
"Cetn3",187.533852466731,-1.0381811200486,0.228688119231902,-4.53972477247858,5.63277051986535e-06,8.04532777657422e-05
"Acrbp",29.7629638700244,1.19616403272506,0.263507464387059,4.53939335459602,5.64163051162557e-06,8.05015168145756e-05
"Tmem254",149.310454655806,-0.678669686586686,0.149533151994718,-4.53859012221357,5.66315918124579e-06,8.07302585031378e-05
"Dancr",34.5598104822587,1.1047427449717,0.243422382103587,4.53837784112055,5.66886197874708e-06,8.07331720988782e-05
"Dapl1",18.9325988694823,-2.71651135728907,0.598634850386896,-4.53784365466427,5.68323689162947e-06,8.08443003248986e-05
"Ly6e",6774.24413854753,-0.540448956573341,0.119102511812516,-4.53767891498447,5.68767705752368e-06,8.08443003248986e-05
"Als2",103.278776305595,0.762294868068292,0.168013977400829,4.53709197211429,5.70352371139571e-06,8.09911398978948e-05
"Aldh1l2",2.65783289975133,5.19999848169317,1.14643216213069,4.53581001428709,5.73828190046895e-06,8.14059837145755e-05
"Pnp2",23.1509944320192,-1.94996834025305,0.430051658668644,-4.53426536311887,5.7804319489777e-06,8.19247898714667e-05
"Nol9",128.898407770651,0.803798910454446,0.177311441616854,4.5332602517064,5.80801815387128e-06,8.22045059360734e-05
"Ube2a",444.823964189649,0.431149620212995,0.0951106192778903,4.53313860730188,5.81136533144754e-06,8.22045059360734e-05
