"","baseMean","lgFC_LMoDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Pdia2",3.18519472242921,-3.85662959714077,1.09504319388752,-3.52189723534953,0.000428470202565343,0.00192542113039583
"Nlrc3",28.8605533563883,-1.08084049192286,0.306931394761579,-3.52144000375863,0.000429209780096028,0.00192819335047998
"C1ra",5.36654941503892,-3.60337706769758,1.02333223286769,-3.52121916222632,0.000429567420609427,0.00192924865273131
"Ktn1",165.375456838632,0.843490370623163,0.239572689816748,3.52081187245658,0.000430227733477692,0.00193166230863635
"Cnst",40.8245992739941,-0.84288798081711,0.239445223923028,-3.52017036300571,0.000431269693841586,0.00193578764063275
"Cox7c",962.537363676913,-0.435487113330981,0.123771309290675,-3.51848191496662,0.000434023397607438,0.00194703589811396
"Hgsnat",49.925540070137,-0.847771546816672,0.240946569962478,-3.51850431798508,0.000433986753130348,0.00194703589811396
"Cacna1a",21.0387124492717,1.18385846601172,0.336479308231377,3.51836929359605,0.000434207655442738,0.001947306743482
"5430405H02Rik",39.4384705113677,0.934631095679847,0.265687859594166,3.51777870884835,0.000435175096883304,0.00195108880430937
"Brf1",81.3876013330866,-0.654240888469186,0.186007639806531,-3.51727966200566,0.000435994157606051,0.00195420363940962
"Acot11",19.1704526267259,-1.28621071837015,0.365714043276776,-3.51698476450556,0.000436478834418855,0.0019558183575342
"Gm7788",1.56862935673882,5.0669395822205,1.4409998287813,3.51626660948722,0.000437661258017315,0.00196055779845374
"Cipc",81.2299425246682,0.800999756295184,0.227810226785423,3.5160833980015,0.000437963389337829,0.00196135228404596
"Ube3a",67.7467566071142,0.970469348326991,0.276028279686355,3.51583304953288,0.000438376550054687,0.00196264340367691
"Smim5",16.819535041581,-1.32986384446533,0.378298072163001,-3.51538625841138,0.000439114812661397,0.00196538887819604
"Triobp",229.750637366031,0.46190959065234,0.131403554941517,3.51519858696303,0.000439425260642078,0.00196621852320889
"Cntrob",35.4603180583034,-0.873688855099821,0.248592194182231,-3.51454661709676,0.000440505348607941,0.00197049048798185
"Gpr183",26.1159250738014,1.05613473595076,0.300745670034016,3.51172050401025,0.000445215953342924,0.00199099561041179
"1810030O07Rik",61.8824583656708,-0.65966310938503,0.1878604732302,-3.51145239891253,0.00044566526794563,0.00199243809637012
"AW112010",7.09864828508018,2.50987763920289,0.715052503410488,3.51006062804042,0.000448004531447267,0.00200232676423645
"Usp2",12.7849392730261,-1.76418980167499,0.502732053509624,-3.50920493204879,0.000449448453458764,0.00200820927797564
"Kri1",177.428107821346,0.505095270838392,0.144012011810599,3.50731348370218,0.000452655553560338,0.00202165422720378
"Sirpb1b",4.89991861718142,-3.17053160942307,0.903986218690215,-3.50727869946607,0.000452714732473904,0.00202165422720378
"Elmod2",10.8135069368608,-2.48589255479045,0.708929534127331,-3.50654393013899,0.0004539664943075,0.0020260929369732
"Gm2296",12.1141161336858,1.55592758076376,0.443716806838211,3.50657797222247,0.000453908428522999,0.0020260929369732
"Gm47772",4.44037430819113,2.74278708200292,0.782294670347123,3.50607921281872,0.000454759858929854,0.00202905768450706
"Lbp",76.4275478208089,1.10484533658559,0.315164397207084,3.50561594639648,0.00045555203423815,0.00203201544443515
"Gm42466",17.9327492698351,-1.49882301559869,0.427784110672417,-3.50369024516304,0.000458858762259469,0.00204618464793095
"Msc",1.95340067689161,4.62033168823041,1.31939895852889,3.50184578998154,0.000462046965691252,0.00205981742872966
"E130215H24Rik",7.68485699083529,-1.93452723052795,0.552459104774022,-3.50166594017714,0.000462358945651181,0.00206062383518314
"Fes",226.228056210774,-0.764752715417137,0.218416311551184,-3.50135349317957,0.000462901405282954,0.00206217712524397
"Gm26935",5.58974205606929,2.52477777391707,0.721094339390546,3.50131409442343,0.000462969850180416,0.00206217712524397
"Mrpl42",157.450981820394,-1.74860394739053,0.499470290643306,-3.50091683158646,0.00046366051689025,0.00206466846033933
"Itga2b",110.22971230025,0.933659680078496,0.266735968563376,3.50031413126295,0.000464710185537744,0.00206875655804809
"Atl2",45.3409626844815,0.973507454890123,0.278172612795996,3.49965241044081,0.000465865198021847,0.00207331116865952
"Zdhhc13",61.251130652406,1.03946838998996,0.297053712052973,3.49926073236409,0.00046655012081432,0.00207577168103037
"Kat8",71.6996938523605,0.617178076169113,0.17640287328471,3.49868494019937,0.000467558707589572,0.00207967043706862
"Rpl32",5218.78109194037,-0.56275878172607,0.160865867083072,-3.49831068535788,0.000468215361743962,0.00208200205693164
"Grpel1",12.2843278353263,-2.01417602500403,0.575830555663211,-3.49786235758922,0.000469003114245324,0.00208491514502892
"Zfand6",244.939859644255,0.543179083372446,0.155349563366986,3.49649571971619,0.000471412056619759,0.00209503141589087
"Ndufa9",197.718816697434,-0.66769829798595,0.190980171483885,-3.49616555895853,0.000471995752262799,0.00209703256919698
"H2-Eb2",40.3302078248453,-1.08327987127216,0.310042478708492,-3.4939724252775,0.000475890169188009,0.00211373765737957
"Tmem35b",18.914979858303,-1.34981834821659,0.386400674839992,-3.49331260556299,0.00047706768441179,0.00211836918962399
"Gusb",251.731573474693,0.463685609667828,0.132778626365174,3.49217055757588,0.000479112210023206,0.00212684688770257
"Inf2",146.750687810732,0.600551006179294,0.171974938843071,3.49208442939062,0.000479266730006122,0.00212693216515139
"Hsd17b7",29.8689727027712,1.28442856474865,0.367821942020294,3.49198462085707,0.000479445851632997,0.00212712654299156
"Cnot4",55.5916836728619,0.858759044060273,0.245932662209933,3.49184624906479,0.000479694284198421,0.00212762823174802
"Pdxk",72.7936741205155,-0.651078597669089,0.186522248688863,-3.49062164029102,0.000481898184867679,0.00213680044229479
"Fbxl18",43.0509518723063,0.843274714127147,0.241601933541002,3.49034753889515,0.000482392770706007,0.00213839028841729
"Igll1",4.736326802181,-4.06813045541113,1.1660295700052,-3.48887417614374,0.000485059413613047,0.00214960499649943
"Kptn",50.321162839366,-0.761620246522563,0.21847049923796,-3.48614686733059,0.00049003188962007,0.00217102910736693
"Kif2c",55.4186327648464,0.892058722049072,0.255916476488027,3.48574165403847,0.000490774724573001,0.00217370749381883
"Tesmin",1.9294818344516,-4.2876413393811,1.23022706706673,-3.48524386608096,0.000491688704262315,0.00217714218092939
"E430018J23Rik",15.4526863515303,1.28042771777926,0.367404974827645,3.48505819329183,0.000492030021042012,0.00217803996078834
"Ccdc102a",12.6074965503665,-1.65752378647591,0.475770362895536,-3.48387355695767,0.000494212909972233,0.00218647135712174
"Tef",51.5017711011171,-0.757467678141467,0.217420156348436,-3.4838889404879,0.000494184505485367,0.00218647135712174
"Rinl",209.46406890348,-0.399951901360487,0.114808714557058,-3.48363713419784,0.000494649637657925,0.00218778774742401
"Sptbn1",222.975510401088,-0.796019768071476,0.228563389210015,-3.48270897987102,0.00049636763588869,0.00219476873939081
"Polr2c",268.026993340009,0.402326921988787,0.115530514708566,3.48242992774408,0.000496885243558668,0.00219643957916162
"Ecd",180.915645107914,0.476627786304781,0.13691024368831,3.48131573989359,0.000498956946695827,0.0022049772969108
"Ankra2",92.0500742293214,-0.71801913289496,0.206266959976302,-3.48101864194562,0.000499510724392816,0.00220597786601977
"Gad1",4.82903599753376,-2.95238300696064,0.848138524288558,-3.48101509648696,0.000499517336432877,0.00220597786601977
"Gpr137b",28.8038381214764,-1.12222728197446,0.322394426434098,-3.48091402939889,0.000499705854023505,0.00220597786601977
"Lyrm2",25.4944337756994,-1.18249981596273,0.339711605077159,-3.48089319967195,0.000499744715369706,0.00220597786601977
"Gm37881",4.36538057267219,4.31147959827932,1.2386909010585,3.48067431075422,0.000500153259749557,0.00220654198428383
"Ubald2",342.205329022128,0.792181026913109,0.227589391436253,3.48074671632925,0.000500018084188109,0.00220654198428383
"Dusp14",20.7412896288882,1.51019857568924,0.433955314273194,3.48007853808309,0.000501266815143337,0.00221037971617242
"Zfp182",6.93567439141303,-2.50430742522519,0.719616482359388,-3.48005845699141,0.000501304388838646,0.00221037971617242
"C6",7.83614322499638,-6.39483711783473,1.83804342232138,-3.47915454018943,0.000502998427902247,0.002216605631678
"Hmces",82.6812445157165,-0.638410938427293,0.183494310938323,-3.47918654895997,0.000502938348922089,0.002216605631678
"Abtb3",7.20116088775847,-2.38986655920485,0.687098372953127,-3.478201453066,0.000504790397027275,0.0022238789940784
"Gpr155",27.3308236085871,-1.25081232519828,0.35972277204623,-3.47715636150367,0.000506762190737254,0.00223194028472931
"Psme4",64.4554771213355,0.794608921011079,0.228551658073757,3.47671475108987,0.00050759754145823,0.00223499320845432
"Gm4221",6.30628238804591,-2.09545601080204,0.602811464555592,-3.47613828537065,0.000508689916219965,0.00223917580315363
"Rab29",116.388312910964,-0.57224113448276,0.164659324435938,-3.4753035483599,0.000510275587346094,0.0022455268637999
"Ints8",51.377583258833,0.809114881450734,0.232844822539626,3.47491033996703,0.000511024123567067,0.00224819149128204
"Fam120b",11.2410764677305,1.64371370000987,0.473096241141838,3.47437488837937,0.000512045088927454,0.00225205281277299
"Arhgap30",178.277816999846,0.594706115150582,0.171188735696553,3.47397924712027,0.000512800693916835,0.0022547452049451
"Ctsa",424.944267689746,-0.616779904166388,0.177550620415732,-3.47382567699401,0.000513094265672058,0.00225477460500393
"Unc5a",3.73236412073706,-2.81776384806183,0.811134544342519,-3.47385506845331,0.000513038067479729,0.00225477460500393
"Rap2a",57.9587118332606,-0.893688046731356,0.257297758478326,-3.47336118284387,0.000513983167973131,0.00225804958562595
"Tuba1b",1588.34575294835,0.834342118671711,0.24022267982382,3.47320294355063,0.000514286318113052,0.00225875010740963
"Hps3",86.4466843767637,-0.622493370477763,0.179237837754094,-3.47300200826901,0.000514671504144084,0.00225981043956449
"Adam9",64.9547796718238,0.785317767377191,0.226140950126159,3.47269155338332,0.000515267164233358,0.00226179406718351
"Ccnt2",49.7549884664004,0.782633318100576,0.225401556349144,3.47217353232596,0.000516262505898565,0.00226553052211601
"Optn",51.8385698869566,0.750489039112322,0.216298404830138,3.4696928981131,0.000521053760629285,0.00228591796353104
"Pgam1",11.582683733657,2.02746246622694,0.584385387086136,3.4693928202693,0.000521636151640187,0.00228783444967414
"Zmynd19",30.1824870559126,0.972509148802205,0.280364734413406,3.46872851479321,0.00052292759437277,0.00229285881616334
"Fam221a",15.6581035388008,1.62704806824062,0.469084082858314,3.46856379846951,0.000523248271762967,0.00229362509309595
"Camta2",157.834185324848,-0.484048846062071,0.139558427362996,-3.46843150362425,0.00052350596221457,0.00229411492056059
"Rpl7a-ps3",7.61324791585522,2.19828770227661,0.633853219035465,3.46813368814589,0.000524086494826874,0.00229601884397537
"Gm5507",1.87267857371015,4.2744805309853,1.23325760754425,3.46600783553807,0.000528247884676069,0.00231262538234585
"Lin37",59.5904266193879,0.947627619861846,0.27340891429868,3.4659719208227,0.000528318452064633,0.00231262538234585
"Snx13",59.0942868617379,-1.09958757928366,0.317247196293439,-3.46602772894671,0.000528208800692885,0.00231262538234585
"Gm37566",13.7965769740573,1.54633333638306,0.446171421291526,3.46578302103463,0.000528689758344257,0.00231360643413513
"Psma2",326.567822946055,-2.51943271580905,0.72744178192704,-3.46341491292253,0.000533365252541886,0.00233341731274865
"Atrn",63.9326839579014,0.702885734735885,0.202951378488276,3.46332082083635,0.000533551817481967,0.00233358403422344
"Heatr6",163.535934208443,0.745120408409504,0.215168694856319,3.46295918607986,0.000534269429735981,0.00233607264701527
"Slc30a7",13.7273470746085,1.42264336510722,0.410868131175274,3.46253032825348,0.000535121602124979,0.0023391480711353
"Chpf2",184.050935998753,0.593991200642417,0.171576048350444,3.46197039944171,0.000536236128627964,0.00234336828076257
"Il1b",341.773272720159,-2.46330891143411,0.711586999376373,-3.46171151748546,0.000536752158541936,0.00234431986110605
"Med7",87.5598516353628,0.663720465298931,0.191729796039464,3.46174918562119,0.000536677045819975,0.00234431986110605
"Wbp1",123.426423435106,-0.602096103125358,0.173939082460459,-3.46153431769556,0.000537105637932084,0.00234521208962623
"Prdm11",28.0543298398523,-0.981529068947998,0.283691802143671,-3.4598429053333,0.000540490612181444,0.00235933683223552
"Prkcb",313.487199522205,-0.651510312465429,0.188364926505776,-3.45876657906084,0.000542654969461351,0.00236812700304358
"Hyal1",17.6130719918004,1.36031382029548,0.393324381219469,3.45850368105314,0.000543184850025259,0.00236912393383658
"Scn4a",27.6451803756922,1.38622059842508,0.400812631201515,3.45852523227526,0.00054314139461638,0.00236912393383658
"Snip1",37.3424874167541,0.896191168854691,0.259176705613982,3.45783841465089,0.000544527872855267,0.00237432278319333
"Tmem70",99.9970003053399,0.615012013047741,0.177889484970697,3.45727018743716,0.000545677444379489,0.00237867547093766
"Mrpl47",46.3822764121481,-1.16485714651126,0.336941370240237,-3.45715085589142,0.00054591914922981,0.00237906933926903
"Thap7",83.6929097024983,0.831113816097602,0.240414970427713,3.45699693583556,0.000546231060053754,0.00237976885614882
"Scrn3",18.4254745716655,-1.33232245709745,0.38557123473082,-3.45545086636866,0.000549373309952708,0.00239279552761059
"Pde4b",320.077087457099,-0.558937422612195,0.161761123706452,-3.45532603758676,0.000549627746710703,0.00239324059571899
"Xpa",133.583026815305,-0.544175927297689,0.157516684370641,-3.45471928559154,0.000550866045077147,0.00239796825327269
"Dab2ip",8.34944720820255,-1.68883138495623,0.488941998369464,-3.45405260866971,0.000552229638267586,0.00240323856144191
"Gm14843",6.73363915388866,3.7559595880727,1.08824360897767,3.45139595315535,0.000557694739604187,0.00242635029389378
"Nek7",220.468698324958,-0.45013171798773,0.130438040591903,-3.45092364117951,0.000558671607850867,0.00242992778190586
"Gm45828",10.9063131191578,1.61513314001946,0.468171572514692,3.44987443672433,0.000560847350116347,0.00243871631991116
"Gipc3",8.50427989191058,2.23017555984026,0.646510851251927,3.44955626888809,0.000561508694689727,0.00244091680636831
"Hrob",20.9094292457953,1.10617842811184,0.320875114545147,3.44737992436682,0.000566051962855669,0.00245998639870839
"E2f3",31.0732712629876,1.01339959608093,0.294021914213559,3.44668049247806,0.000567519328417694,0.0024652630044076
"Inpp5d",459.183298688163,-0.454922686753159,0.131989747013507,-3.44665170626172,0.000567579795976278,0.0024652630044076
"Gm20667",2.98755294193638,4.11254249667241,1.19326512472958,3.44646165503614,0.000567979163102785,0.00246563503584995
"N4bp2",78.9155030168746,-0.967268635795937,0.280655002457119,-3.44646853727015,0.000567964696446907,0.00246563503584995
"Akirin2",192.443737602321,0.582747175833671,0.169098548949627,3.44619855967697,0.000568532454555592,0.00246667448334511
"Suv39h1",81.7244893633515,0.668903050638793,0.194095394382152,3.44625926219453,0.000568404752195126,0.00246667448334511
"Hic2",13.4758108116114,1.41748027280958,0.411411847152578,3.44540460519089,0.000570205190870554,0.0024732492812622
"Tmem185b",44.1095512578573,1.10169240939887,0.319816276491701,3.44476654372988,0.000571552805564976,0.0024784106346692
"Gm15710",49.7366387324665,1.69393146174317,0.491841881572035,3.44405697279986,0.000573054934149389,0.00248423897128909
"Pcyt2",105.613249120688,0.742465318781272,0.215626243607933,3.44329756136398,0.000574666644678044,0.00249053900956553
"Rnf126",187.316836856609,0.467793186937869,0.135919405982838,3.44169534552655,0.000578080907962721,0.00250464547747134
"Irak4",44.6292898030232,-0.731105877304913,0.212435759652994,-3.44153864913868,0.000578415834178825,0.00250471583951982
"Xylt2",40.2075732164157,-1.01945349074091,0.296219666576903,-3.44154560202453,0.000578400969101932,0.00250471583951982
