"","baseMean","lgFC_Treatment_48H_Wash_vs_Treatment_6H","lfcSE","stat","pvalue","padj"
"Tmem126b",37.4202168997558,2.17882417913499,0.399165030835643,5.45845455092514,4.80296769489479e-08,7.53654245153205e-07
"Bivm",19.3527219410642,2.43163773949048,0.446038606153409,5.45163065695294,4.99100315335886e-08,7.82265676890607e-07
"Fads1",185.633124160045,2.18495315897077,0.401124281462155,5.44707279002485,5.12055120424578e-08,8.01655279752504e-07
"Mvb12b",162.412041803151,1.83454629081917,0.336948640507733,5.44458730581248,5.19256313476139e-08,8.12003323921115e-07
"Sord",66.6023113740455,1.18030589784406,0.216805911750685,5.44406694592969,5.2077632979394e-08,8.13453812067213e-07
"D930048N14Rik",18.0534946107823,4.1264612726243,0.758275766023311,5.44190050311782,5.2715117971545e-08,8.224756474424e-07
"Bltp1",46.6041871875259,-1.65115934118176,0.303506685573467,-5.44027337671966,5.31988734692734e-08,8.29081194929766e-07
"Mrpl34",270.223380023674,0.94725546096611,0.174170355115816,5.4386721571316,5.36791255473369e-08,8.35617226490857e-07
"Snu13",148.021789081461,-1.18972701644705,0.21882349082971,-5.43692549614295,5.42077911153714e-08,8.42891248034031e-07
"Pacc1",127.815208827645,1.99343645147391,0.366713538288728,5.43594998094778,5.45052447704947e-08,8.46557704410512e-07
"Oxsr1",53.7249363436432,-1.05282400552437,0.193736215074406,-5.43431699189551,5.50067187685759e-08,8.5338107196898e-07
"Tbc1d5",64.1989499203731,1.08554050874484,0.199772989303985,5.43387027709249,5.51446772795356e-08,8.54555777706573e-07
"Kdm7a",184.359097208309,-1.01297672692386,0.186513193497195,-5.43112638805952,5.5999454292273e-08,8.66823570950292e-07
"Hnrnpd",219.684638864732,-1.36400664319623,0.251275664981969,-5.42832766274484,5.68845360864073e-08,8.79532297822491e-07
"Slc35c2",144.67099241876,1.24183363845711,0.228847337247594,5.42647187156714,5.74788784764641e-08,8.8772216139691e-07
"Il17ra",286.766003846201,-1.77951414495469,0.327982026363996,-5.42564531563621,5.77455270723738e-08,8.9083829966707e-07
"Chek2",45.1416613192466,2.57624914098937,0.475003500917693,5.42364242792345,5.83966436256967e-08,8.99871960696762e-07
"Synpo",18.4634594489956,4.04413274578529,0.745917833377694,5.42168663198799,5.90393133524456e-08,9.08755350144706e-07
"Zfp131",61.3152072421973,-1.32869070349042,0.245352824265597,-5.41542860762873,6.11420647608529e-08,9.40067804217817e-07
"Vcl",102.103852253976,-1.56310643934188,0.288686262133645,-5.41455082687048,6.1442748842879e-08,9.43634162877772e-07
"Mllt3",32.7870287219315,-1.43446929617291,0.264939434535409,-5.41432912276106,6.15189199938858e-08,9.43748348062628e-07
"Snap47",49.1806145809547,1.77103715609569,0.327204756516475,5.41262656127224,6.21069280244518e-08,9.51705493053263e-07
"Atp23",26.7017815236268,2.62056087137972,0.484355955586525,5.4104029095841,6.28831086009872e-08,9.60383849934988e-07
"Idua",185.746688912033,0.974320844624649,0.180082366288995,5.41041782548029,6.28778709320734e-08,9.60383849934988e-07
"Taok3",400.350174171681,-1.071163128744,0.197976442148227,-5.41055853474734,6.28284821220443e-08,9.60383849934988e-07
"Gnpat",104.039574795917,1.02826638858279,0.190123546523106,5.40841156914684,6.35861697083746e-08,9.70042344551092e-07
"Appl1",36.9509435468049,-1.44137511763753,0.266565501005277,-5.40720803030322,6.40147761135058e-08,9.74415605364118e-07
"Smim11",79.3612252049133,1.36314229420782,0.252090896258419,5.40734439220074,6.39660744310191e-08,9.74415605364118e-07
"Cpeb4",372.854357770522,-2.16696396709079,0.400830952245403,-5.40617922581013,6.43833735820188e-08,9.78940995881637e-07
"Psme4",97.093579425199,-1.09291663465219,0.202316482805871,-5.40201480124027,6.58965112601328e-08,1.0008397119487e-06
"Aldh3b1",395.01977146651,1.05189109167161,0.194820981883867,5.39927004524927,6.69125900893646e-08,1.01431638671443e-06
"Epm2a",10.2431838032382,3.82355386412627,0.708167936415207,5.39921912234738,6.69315838574853e-08,1.01431638671443e-06
"Ccnj",15.3412308921782,-1.83277596503729,0.339717261198493,-5.39500394702176,6.85220462023232e-08,1.0372741944409e-06
"Ifi205",193.659903943783,-6.16002900737594,1.14220412661979,-5.39310694455796,6.92497081703052e-08,1.04713490438138e-06
"Endog",24.3042523070644,1.97792145550564,0.367457872516569,5.38271623345463,7.33701561663224e-08,1.10822029060903e-06
"Pald1",25.5079935643332,3.95118787676662,0.734387717076766,5.380247769522,7.43833910882347e-08,1.12229006554007e-06
"Stradb",67.7501126580874,1.33973364170589,0.249058573003262,5.37919102944649,7.48212838939849e-08,1.12765776933525e-06
"Rbm43",102.156265937115,-1.58870200920035,0.295456264925359,-5.377113968464,7.56892661379977e-08,1.13948862288893e-06
"Gba2",31.1758901924966,1.6934167184802,0.315033994962933,5.37534598029477,7.64357664406432e-08,1.14946667385546e-06
"Cnpy4",51.387116601408,1.53383132583208,0.285451162933761,5.37335812567002,7.72836175652558e-08,1.1609453710842e-06
"B4galt5",1514.63649201845,-1.6842361593095,0.313506322932326,-5.37225579234349,7.77576983433116e-08,1.1667903806051e-06
"Map3k5",28.4631102265812,-1.41286761102019,0.263014134748762,-5.3718314887137,7.79409283596343e-08,1.16826304189714e-06
"Tmco3",212.943997570003,-1.26023568966518,0.234705402839959,-5.36943621414846,7.89831657547087e-08,1.18259418300126e-06
"Ube2d1",90.7142988367125,-1.44539372793879,0.26967662735425,-5.35972932515248,8.33467332445973e-08,1.24656933273238e-06
"Gm48529",15.1110417114033,-1.99779221194615,0.373130563704009,-5.3541371473684,8.59656407352076e-08,1.28433976854668e-06
"Ddi2",146.185099495385,1.49072057678484,0.278583383861256,5.35107498560384,8.74332801685298e-08,1.30484667034121e-06
"Sik3",151.125421598239,-0.90319893472803,0.168797610585487,-5.35078033151782,8.75757753208385e-08,1.30555417497841e-06
"Akna",83.743404266638,-1.18515151714442,0.221573688444296,-5.34879175169918,8.85433517465185e-08,1.31854687579143e-06
"Map3k8",149.775189814062,-1.4866956199472,0.278008109129868,-5.34766998200295,8.90937250343975e-08,1.3253053572289e-06
"Fus",371.023802199597,-1.21547111060997,0.227352703166155,-5.34619159430741,8.98241267434917e-08,1.33472430756292e-06
"Bdh1",26.8703370084491,2.38816555614431,0.447125812993534,5.34114892664192,9.23593398886202e-08,1.37091214775217e-06
"Slc45a4",88.092694285698,2.22561104447329,0.416753030763427,5.34035958993824,9.27623996625366e-08,1.3754079345212e-06
"1110004F10Rik",352.627905122415,-0.508326662431965,0.0952088687907382,-5.33906839655063,9.34253967041551e-08,1.38134902386488e-06
"Dhrs3",745.850492911534,2.64950044450624,0.496230427937674,5.33925429667327,9.33296595118981e-08,1.38134902386488e-06
"Mcrip2",38.0993740939122,1.96000352159136,0.367111174595786,5.33899172028597,9.34649121027291e-08,1.38134902386488e-06
"Sat1",351.417838622402,-0.904770914639797,0.16949114327758,-5.33816043212376,9.3894359490205e-08,1.38620382344141e-06
"Eif3c",992.981655967688,-0.823271154583316,0.15429426119313,-5.3357211617406,9.51655532853738e-08,1.4034619190206e-06
"Flvcr1",105.017751752298,2.29504337669054,0.430154846892625,5.33538885652363,9.53400139988821e-08,1.4045261718934e-06
"Tstd3",58.9872616236766,1.38032432422566,0.258754119466065,5.33450183159957,9.58072209336917e-08,1.40989618801671e-06
"Arhgap24",83.5929282636948,1.78083772316586,0.333846480677023,5.33430132183635,9.59131386043441e-08,1.40994367562917e-06
"Ddx39a",194.937557870733,-1.13732381515669,0.213349470864946,-5.33080213672822,9.777990800757e-08,1.43584827480635e-06
"Hspa8",2860.50551560331,-0.933744020161966,0.175170760275959,-5.33047877791346,9.79541801423451e-08,1.43687061255812e-06
"Adhfe1",22.2387490343862,-2.54537257307437,0.477960361483808,-5.32548884424718,1.00681895762397e-07,1.4753067543412e-06
"Galt",78.8238621063981,1.1597899017336,0.217929784922945,5.32185126573533,1.02716540176557e-07,1.50351609448201e-06
"Def8",102.946815691652,1.396164094888,0.262576949383937,5.31716168598846,1.05398405631071e-07,1.54112897690586e-06
"Gm6548",48.8950213038584,-1.94442385331432,0.366046723787363,-5.31195535148086,1.08455179014101e-07,1.58413788070596e-06
"Ccnl1",367.135600087008,-1.3123650587019,0.247220694979845,-5.30847572776578,1.10545802934791e-07,1.61295842114206e-06
"Eif2ak2",274.534681383898,-2.74144640528639,0.516800734089907,-5.30464882197607,1.12890112145469e-07,1.6454153288294e-06
"4933412E12Rik",42.9358812752138,-2.68123041867477,0.505683201046691,-5.30219396872392,1.1441917304018e-07,1.66593345264228e-06
"Tle5",1054.08208682999,1.38542391455503,0.261408860121184,5.2998353380707,1.15907166481048e-07,1.68581080061948e-06
"Gnb5",19.6189401877257,2.62861545167957,0.496046309227008,5.29913317120686,1.1635374898061e-07,1.69051531587701e-06
"Acap2",249.33809586608,-0.669900785904664,0.126441279163425,-5.29811775344996,1.17002507043954e-07,1.69814420899946e-06
"Vasn",43.8989256215813,-1.77791645021047,0.335606626629336,-5.29762021705879,1.17321663134138e-07,1.7009782838772e-06
"Gm36738",21.6615345708314,2.04354982480892,0.38602533915117,5.29382301509657,1.1978536786555e-07,1.7341425629608e-06
"Mlh3",23.0828047339855,2.25802141988596,0.426548278338647,5.29370656161285,1.19861711016009e-07,1.7341425629608e-06
"Ptpn11",157.474380830278,-0.734040726587909,0.13882943687758,-5.2873565080811,1.24096636927385e-07,1.79352297369789e-06
"Pigyl",54.3819514021756,1.60758777303813,0.304205224348994,5.2845501798281,1.26014005337393e-07,1.81931892038107e-06
"Nr3c1",403.944527000863,-1.2165978003609,0.230307816625932,-5.28248592767872,1.27442627529078e-07,1.83801184451076e-06
"Lman2l",60.5927667437524,1.1660175028176,0.221167602058273,5.27209904147887,1.34872256970736e-07,1.94312286275782e-06
"Top3a",36.1315053071324,-1.40115921785711,0.265864301887535,-5.27020441597242,1.36271909671448e-07,1.961229894957e-06
"Phospho1",41.603517022124,2.27436185002465,0.431596908530351,5.26964351475357,1.3668896340271e-07,1.96517221729761e-06
"Arl4c",89.0796513327485,1.54504301277749,0.293294004219044,5.26789839052962,1.37994448464966e-07,1.98186587596651e-06
"Ccdc12",247.75403927015,0.960673674718752,0.182478201150831,5.26459417431833,1.40499365729234e-07,2.01573280194606e-06
"Mpv17",149.247406679851,1.00164138941769,0.190268316318945,5.26436250026332,1.40676637614976e-07,2.01616934702884e-06
"Gpr162",10.443883377232,6.63722238895669,1.26126674381865,5.26234630500255,1.42228547172653e-07,2.0362856649432e-06
"Samd1",81.8866618747671,1.60517667959731,0.30508919181677,5.26133577541267,1.43012590743167e-07,2.04537799052468e-06
"Slc30a6",66.1850260798269,-1.31196085012912,0.249406673810961,-5.2603277614116,1.43798846575138e-07,2.05448300049599e-06
"Ccdc34",45.7960742785259,1.69114909794912,0.321524485892095,5.25978322695048,1.44225323756628e-07,2.05843419457225e-06
"Ccdc50",254.528566187417,-1.23684317919264,0.235374310532886,-5.25479257439964,1.48191392995852e-07,2.1128430174798e-06
"Rnf135",82.9630805885036,-1.62711578327843,0.309685205585782,-5.25409594623892,1.48753324118055e-07,2.11865470968973e-06
"Slc25a17",142.986997391335,-0.732632161331247,0.139450603583499,-5.25370376681495,1.49070579469248e-07,2.12097311514278e-06
"Usp40",54.9913115967329,-1.1540605317164,0.219738950585235,-5.25196160554496,1.50487836599711e-07,2.1389213214431e-06
"Ascc3",68.3873226052743,-1.65694625497095,0.315522573008152,-5.25143491057973,1.50918864914297e-07,2.14282938497756e-06
"Ldlrad3",25.3410939385303,3.59151310639137,0.684201380690826,5.24920470456386,1.52757253896589e-07,2.16669121487621e-06
"Eif4e2",308.81892922262,-0.961966445581472,0.18327653534941,-5.24871579303657,1.53163154849036e-07,2.17020651813959e-06
"Klhl17",27.1439620033384,1.61809465543405,0.30841233263812,5.24653032384624,1.54990348275294e-07,2.19205825095428e-06
"Klhl5",172.335601505066,0.791772781042473,0.150914774021347,5.24648952481271,1.55024658534349e-07,2.19205825095428e-06
"Tanc1",26.22089684625,-1.47135041640943,0.28046817965663,-5.24605114994068,1.55393776988991e-07,2.19501703503996e-06
"Slco4a1",458.269432346998,2.10482395300777,0.401295213907007,5.24507614360815,1.56217797346495e-07,2.20404672896349e-06
"Ube2e2",20.0834158259594,-1.7827953454659,0.339909268279231,-5.24491536959608,1.56354079680294e-07,2.20404672896349e-06
"Mfsd13a",63.1071523348819,1.75005616744905,0.333926707448443,5.24083916743693,1.5984799238887e-07,2.25098762615301e-06
"Cyth2",185.785190049084,-0.712452676014446,0.135953081471936,-5.24043050956158,1.60202408241857e-07,2.25366707495973e-06
"Tmem141",53.1663889673338,1.34035593983966,0.255846304756974,5.23891068551038,1.61527182850664e-07,2.26997770781946e-06
"Dock10",413.933491368535,-1.3782547483807,0.263286471437088,-5.23481036020504,1.65154342810594e-07,2.31857783925302e-06
"Itga2b",19.3858340749644,-2.60155907191508,0.497836546629671,-5.22572938754198,1.73469912246057e-07,2.43283135356318e-06
"Cyb561",13.3775592257926,2.69725225205985,0.516257800925149,5.22462275093237,1.7451052882733e-07,2.44492812326454e-06
"Ube2e1",377.581773868895,-1.35198401267828,0.258918676266653,-5.22165504695346,1.77331066282212e-07,2.48191186549925e-06
"Gsdme",24.3702176018868,2.19076925454068,0.419977511179201,5.21639658368729,1.82437355878881e-07,2.55077891671796e-06
"Pigo",24.579302871232,1.91974990488126,0.368218885173451,5.21361065980349,1.85199965764181e-07,2.58677063066348e-06
"Fxyd5",2519.04388362404,0.972122952099567,0.186481129785215,5.21298296089926,1.85827970946367e-07,2.59290451330652e-06
"Atg7",325.643997136075,1.20034572405266,0.230294885384278,5.21221182159442,1.86602304795422e-07,2.60106562928035e-06
"Psmd7",460.188349020467,-1.2321285060598,0.236455463626147,-5.21082696574051,1.88000734766478e-07,2.61790069811738e-06
"Fbxo21",42.8226965769208,1.61148673817629,0.30928887531398,5.21029647943322,1.88539099851254e-07,2.62273742751542e-06
"Dgkz",209.02593551115,1.1905572144668,0.228616515701201,5.20766056999508,1.91236332751576e-07,2.65756563631492e-06
"Lysmd2",4.47547854551591,-4.30515650847855,0.826985463611865,-5.20584302615883,1.93117846625666e-07,2.6809990234281e-06
"Rnf157",24.613644475518,1.82554990792879,0.350779879270694,5.20426060845989,1.94770518975866e-07,2.70121133892792e-06
"Tmx2",37.0668651528221,1.54450676327214,0.296801860118779,5.20383114396264,1.95221403716243e-07,2.70473246521092e-06
"Serbp1",1328.85400607407,-0.648478043295299,0.124629673931889,-5.20323950819045,1.95844200849299e-07,2.71062588473879e-06
"Tnfrsf23",177.184941774359,2.027077233741,0.389751857547497,5.20094309876116,1.98279804794138e-07,2.74157272892599e-06
"Lpin1",80.8898677718455,2.92460198047976,0.562389972524712,5.20030961318616,1.98956823987285e-07,2.74816619048836e-06
"Cx3cr1",33.9679199319934,4.35885164165507,0.8392900576177,5.19349848373939,2.06378623801994e-07,2.84781759276521e-06
"Wdr37",110.745806438033,-1.28220264153491,0.246926020308618,-5.19265908036895,2.07311598158584e-07,2.85781952080056e-06
"Uchl1",484.002158962685,-1.15191561174235,0.221989481671581,-5.18905491858634,2.11364058879171e-07,2.91076081084355e-06
"Ppp2r2a",151.509446526067,-1.35886843898824,0.261927402503515,-5.18795828920576,2.1261220755095e-07,2.92501564095645e-06
"Trim13",12.3621506581958,-2.45287388622034,0.473051004858731,-5.18522075003909,2.1575914981919e-07,2.96533846548296e-06
"Itga4",94.1899485323887,-1.90698526788998,0.367960726046858,-5.18257828322454,2.18839466819539e-07,3.00466587943227e-06
"Rexo4",112.074450535288,-0.721509646148788,0.13937474428556,-5.17676032230424,2.2577195250175e-07,3.09675215569333e-06
"Cfap298",41.2031304663601,1.49250422388548,0.288491121251159,5.17348408302006,2.29768704515111e-07,3.14842745807632e-06
"Ikbip",54.4695939440347,1.39141832044806,0.268967409107002,5.17318557318045,2.30136242096231e-07,3.15031964504612e-06
"Tmem184b",415.364488802204,-1.01081634470752,0.195424953191727,-5.17240162117796,2.31104182832514e-07,3.16041875526935e-06
"Tnfaip8l2",336.638390910939,1.4844465468329,0.287018888981305,5.17194722654505,2.31667020553851e-07,3.16496337532773e-06
"Polr3c",156.782697456969,-0.758809291430577,0.146741654163151,-5.17105586520725,2.32774958460965e-07,3.17693854837877e-06
"Ifnb1",4.11082222431185,-6.29496872546583,1.2177636207354,-5.16928623772185,2.34989747764085e-07,3.20398136723027e-06
"Entpd1",121.026744742519,1.78757263378807,0.346038555962966,5.16581925044035,2.39388044653127e-07,3.26071215584071e-06
"Myl12a",2376.28431407729,-0.681227332718039,0.131886094533742,-5.1652703427635,2.40091653978258e-07,3.26705491488749e-06
"Il12b",429.476018114245,-6.81390216399599,1.31929400497096,-5.16480946500319,2.40683966067673e-07,3.27187213278133e-06
"Snx2",486.081125061346,-1.25304312357731,0.243146372243116,-5.1534518570749,2.55734750589519e-07,3.47303474341652e-06
"Erbin",296.638304490161,-0.774993906492151,0.150416973550571,-5.15230354792103,2.57306103320075e-07,3.49092173773184e-06
"Fbxl20",47.5149105354178,1.70038780921378,0.330043730504649,5.15200760400392,2.57712583726119e-07,3.49298496995027e-06
"Elp5",161.304649093709,-1.01525263118362,0.197172634098841,-5.14905446094856,2.61802864305414e-07,3.54492438551611e-06
"Rnf225",4.26497628123462,-6.42459518224697,1.24777549535312,-5.14883903889204,2.62103678293928e-07,3.54550098815333e-06
"Il20rb",29.525293211719,-2.87352249423988,0.558173318829583,-5.14808285760646,2.63162250060327e-07,3.55631662729162e-06
"Fktn",33.5708889392051,1.47955654508632,0.287532508238493,5.14570179960002,2.6652251504433e-07,3.59818498678333e-06
"Abhd17a",317.326600220473,0.839195796236495,0.163095358440785,5.1454302823779,2.66908315357827e-07,3.59985380143709e-06
"Kiz",20.6820532495794,2.25481347854293,0.438328602878365,5.14411668263555,2.68782446585646e-07,3.62110617082494e-06
"Rfc2",111.479170824347,1.10180181943256,0.214193446543877,5.14395672328312,2.69011529078036e-07,3.62110617082494e-06
"Gm29367",6.0357790314253,-2.88910584335519,0.561760199090502,-5.14295218499404,2.70454474471623e-07,3.63696369686129e-06
"Cggbp1",283.949506283016,-1.63431722774542,0.317864383566417,-5.14155505378895,2.72473784992017e-07,3.65695510062599e-06
"Thap3",40.0070592807149,1.67765257220637,0.326282311009784,5.14172088279732,2.72233348515588e-07,3.65695510062599e-06
"Man1a2",52.5136670282828,-1.0112862506458,0.196996055503266,-5.13353553228395,2.84349317500897e-07,3.80851567212003e-06
