"","baseMean","lgFC_Treatment_6H_vs_Control","lfcSE","stat","pvalue","padj"
"Igsf3",9.39579959773241,1.53349448737906,0.546631896155532,2.80535127599422,0.00502617704121091,0.0242774206339587
"Slc6a12",857.472330029844,1.05934221129085,0.377652608553344,2.80507055240216,0.0050305567185745,0.0242890502166531
"Gm5637",7.25446565857774,-3.53223660240421,1.25934074138692,-2.80482992912159,0.00503431352145029,0.0242934469301419
"Rbm8a2",6.2827542285739,-4.7748920804018,1.70242472125741,-2.80475960010441,0.0050354120331779,0.0242934469301419
"Sptssa",288.614862603637,-0.794883227566443,0.283465026290279,-2.8041668419174,0.00504467929824583,0.0243286276102169
"Arhgap25",656.558211038982,-1.52048630154588,0.542331486258709,-2.80361059623331,0.00505338974285891,0.0243610964629328
"Ylpm1",40.7410635431547,-0.805323239223724,0.287258332845712,-2.80348086423055,0.00505542321577373,0.0243613645339143
"Akr1a1",12024.7830101647,0.602323129527184,0.214937359012977,2.80231939339507,0.00507366157287204,0.0244396908850469
"Cib1",304.26731353669,-0.481834846761386,0.17208052259403,-2.8000545296932,0.00510939747246245,0.0246022082362471
"Etfa",271.413176095556,0.575108501380348,0.205411443538393,2.799788032612,0.00511361729202087,0.0246129051136464
"Egln1",148.362542992702,-0.683535486495619,0.24425364169285,-2.7984658970005,0.00513459912271867,0.0247042411697367
"Slc20a2",25.5683839195288,-0.947896513402419,0.338744552094243,-2.7982634924818,0.00513781807020774,0.0247100762088047
"Fam161a",3.24996263295653,-3.57165109263956,1.27650518473923,-2.79799184158363,0.00514214114638612,0.0247212148712092
"B3glct",32.8005321811587,-0.910942549453445,0.325619616997574,-2.79756655281685,0.00514891583137868,0.0247441265294933
"Rab3gap2",112.257633496544,-0.581001761698571,0.207838221500021,-2.79545195058606,0.00518272053401026,0.0248968677134962
"Alpk1",18.8486156142565,1.1523753448588,0.412253398011203,2.79530829925988,0.0051850242481162,0.0248982236507007
"Mtg2",29.877256660549,-0.910054955134825,0.325586114177482,-2.7951282794534,0.00518791250421751,0.0249023843781945
"Mier2",91.613692919254,0.533172291523497,0.190770750045713,2.7948324960495,0.00519266123999782,0.02491546883251
"Mon1a",25.0084172783379,-1.01430520800131,0.363100416441067,-2.79345647119614,0.00521480468613144,0.02501197403391
"Mmd",30.3377982099988,-1.14703326462397,0.410675109343266,-2.7930430613588,0.00522147406018533,0.0250342140908146
"Sec22c",42.0712272347725,-1.21437178998116,0.434820102921003,-2.79281427381886,0.00522516830883308,0.025042178233423
"Nde1",126.181418878679,0.461368605013426,0.165233679776463,2.79221890862439,0.00523479278333155,0.0250785463680648
"Kctd2",84.4432167794661,-0.631043737507507,0.226044163412053,-2.79168339488238,0.00524346339781745,0.025100559141437
"Mecp2",92.5724291465984,0.664981080829729,0.238197193352531,2.79172508907592,0.00524278785299134,0.025100559141437
"Lin9",38.0441562170237,0.931763945963269,0.333803096737688,2.79135800437308,0.00524873819799273,0.0251160483234951
"Kdm1a",70.9848703733179,0.758552117137923,0.271881882162596,2.79000612730891,0.00527070440641102,0.0252080734807058
"Nsfl1c",64.6040981669537,0.732985861258897,0.262726226244633,2.78992269533225,0.00527206278203282,0.0252080734807058
"Fpr2",112.7437859574,3.00546139784181,1.07761953529516,2.78898191746183,0.00528740170936621,0.0252716052985113
"Tmem86b",7.17256454655453,2.39444234904884,0.858851700308015,2.78795786069948,0.00530414426999941,0.0253417940161298
"Gfra2",7.62232913083392,-2.75061048442514,0.986748032019549,-2.78755102130332,0.00531080906893461,0.0253637981008405
"Tmem150b",5.24498247346933,-3.29834211445621,1.18340114478384,-2.78717164420074,0.00531703079762309,0.0253836698970246
"Eef1e1",8.63430881875379,1.55057399793638,0.556417822003544,2.78670800362413,0.0053246433731132,0.0254003223960632
"Gpi1",709.857134443058,-0.90373375067715,0.324288481764375,-2.78682038214911,0.0053227973121171,0.0254003223960632
"Tbc1d7",42.2813769692541,-0.754178638368493,0.270675564310298,-2.78628268602745,0.00533163537369195,0.0254238300030057
"Ddb2",7.53865832969759,-1.64372297559583,0.590064863246887,-2.78566489546775,0.00534180629984792,0.0254363828748706
"Gm40932",30.4484380479476,-1.37415537806597,0.493303052206765,-2.78562107393976,0.00534252841579039,0.0254363828748706
"Gm55276",16.682542487657,-3.00730859105883,1.07949255547042,-2.78585394203881,0.00533869209367295,0.0254363828748706
"Tmem135",59.092397969741,0.911657615090202,0.327261600942197,2.7857151968502,0.00534097751385487,0.0254363828748706
"Jaml",13.8017497824479,1.55888587836639,0.559668564135778,2.78537330531254,0.00534661294602423,0.0254459936847683
"Rapgef3",4.96934450739955,-2.7959802917487,1.00389118155101,-2.78514279548599,0.00535041549243974,0.0254542555505525
"Gnai3",157.540090141679,0.892901258334879,0.32066201094945,2.78455578723243,0.00536010995484915,0.0254806925178993
"Srfbp1",27.5489695266544,0.935449800576803,0.335941441023051,2.78456208834508,0.00536000580758312,0.0254806925178993
"Cd37",278.407811727466,-0.794643198730549,0.28541240977635,-2.78419287848497,0.0053661113375325,0.0254993801482978
"Gm5558",21.4526441067211,-2.26453689804661,0.81382124764693,-2.78259741263116,0.00539256742121526,0.0256152151666442
"Acvr2b",9.73452160566828,-2.23359261231366,0.803055901344975,-2.78136628916218,0.00541306240134632,0.0257026559743187
"Gm16580",41.4181466383888,0.676102286452511,0.24309815429109,2.78119053772385,0.00541599393161916,0.0257066656091534
"Xpnpep1",258.637521444098,0.472530802560584,0.169938588514357,2.7805974304692,0.00542589753155742,0.0257437518860527
"Cyb5r1",47.6336699004411,-1.22016056558721,0.438959216413594,-2.77966726739724,0.00544146215900155,0.0258076586108672
"4930512J16Rik",1.75577926941192,-3.99147647555852,1.4363566245176,-2.77888959289554,0.00545450608492608,0.0258496157937801
"Unc13d",68.3555871951848,-0.862635832175947,0.310418617955992,-2.77894360156659,0.00545359928683944,0.0258496157937801
"Rusc1",34.5245000936893,-1.08475191674148,0.39041003385211,-2.77849394913961,0.00546115304030554,0.025871162306709
"Msantd3",125.216076736576,1.34378893863858,0.483776396423991,2.77770670204598,0.0054744008241242,0.0259239503847511
"Irak1",339.127630490167,-0.495983107197393,0.178582749240851,-2.77732932943299,0.00548076152509007,0.0259440967350247
"9130230N09Rik",12.3344051772152,1.15689695511722,0.416632834954167,2.77677815586592,0.00549006366759825,0.0259768354748117
"Sema4c",34.1053619570857,1.10711133435258,0.398719132345836,2.7766697019001,0.00549189571944546,0.0259768354748117
"Mrps36-ps1",8.7496472814468,-3.04604685364699,1.09746209164636,-2.77553719334163,0.00551105954170555,0.0260574742323176
"Acot1",4.46263718169611,-2.43995142871285,0.879145203918704,-2.77536795723505,0.00551392845976743,0.0260610348576191
"Mmgt2",58.7921348162624,-0.707628819299258,0.255000109382858,-2.77501378729536,0.00551993676878326,0.0260794250790577
"Slc16a13",13.6046713419053,-1.25437539096601,0.452073551912079,-2.77471527732718,0.00552500542335753,0.0260933634200516
"Ltv1",123.56978645173,0.846917930081527,0.305266340075299,2.77435740171229,0.0055310876339551,0.0261120760396416
"Ddx4",2.89521298729291,3.83757191489367,1.38406203597685,2.77268779515737,0.00555954306113631,0.0262280477041137
"Hat1",28.6719990785465,1.21774309438966,0.439195705424806,2.77266621542171,0.00555991171189744,0.0262280477041137
"Pter",15.5632879480688,-1.59824603940278,0.576725280528903,-2.7712432476292,0.00558426928127832,0.0263328655197186
"Gm9920",2.38243394626755,-3.74402176791157,1.35149200945243,-2.77028775732717,0.00560067881976001,0.0263900386468952
"Pafah1b3",107.293403217133,-0.83907156751303,0.302869121774079,-2.77040974860067,0.00559858132836171,0.0263900386468952
"Haus5",24.3212322255079,-1.14463039743967,0.413408199064213,-2.76876559301593,0.00562691026206236,0.0265035004580581
"Smim30",362.993222701206,0.546886652457698,0.197538371693558,2.76850845620053,0.00563135242531824,0.0265142843358734
"Prmt5",63.3006234858916,-0.757922210838185,0.273781219112701,-2.76834990104339,0.00563409311918165,0.0265170519483991
"Usp20",13.458414775739,-1.31506877427844,0.475102564560167,-2.76796816598093,0.00564069651004727,0.0265379904179726
"Ythdf2",68.5487482911162,0.729781707713167,0.263836300327088,2.76603980122686,0.00567416089712716,0.0266852385528504
"Arhgef1",346.157546400759,-0.50450955947456,0.182431534052181,-2.76547342593882,0.00568402360561097,0.0267214193703475
"Polr2i",164.133972855826,-0.47692362929939,0.172507382694195,-2.76465634021494,0.00569827936429076,0.0267782170659936
"Flii",488.848277255128,0.777975206225491,0.281494439921565,2.76373205254877,0.00571444434885517,0.0268439401391492
"Lrp6",48.3108864158872,-1.1988983532352,0.43386826739767,-2.7632773432041,0.0057224119862283,0.0268711202571003
"Tpi1",866.084474258384,-1.29087426334786,0.467351468735184,-2.76210593034277,0.00574298422140359,0.0269574453715808
"Fhdc1",3.29116106130682,-3.11404975364586,1.12784596499487,-2.76105944454927,0.00576141887878819,0.0270130933879079
"Flt4",1.75258805256718,3.70990306609005,1.34359262223319,2.76118148068111,0.00575926637286208,0.0270130933879079
"Mtmr7",28.9113413217176,1.87383238947829,0.678648590259626,2.76112323280806,0.00576029367394707,0.0270130933879079
"Acvrl1",121.386285551966,-0.9616516466723,0.348312516970099,-2.76088742097905,0.00576445430853319,0.0270170409886618
"Ggps1",41.19260515722,0.916041317468131,0.331838136502131,2.7605064539116,0.00577118176970099,0.0270382829430989
"Crybg2",2.25547116576534,-3.54110293441693,1.28320320123564,-2.75958081386258,0.00578755706633236,0.0271046921619831
"Senp6",106.445924222332,0.544639647492027,0.197438977129826,2.75852141967845,0.00580634998107518,0.0271823689535929
"Smg7",81.3158430817109,1.03948368129939,0.376856920170413,2.75829797905619,0.00581032068080226,0.0271906230339823
"Pts",52.8327242745464,-0.776463447995558,0.281519505234533,-2.75811598684321,0.00581355662151028,0.0271954336905211
"Cnpy2",310.540747773243,-0.397733587333095,0.144234190801606,-2.75755412168657,0.00582355720587026,0.0272043643924459
"Men1",81.8799949392026,0.691197762069691,0.250659892853775,2.75751239737786,0.00582430047112769,0.0272043643924459
"Sertad2",132.62886190704,0.537277507519879,0.19483432998467,2.7576121085137,0.00582252438662307,0.0272043643924459
"Tlr7",17.8131609434542,1.14454272915887,0.415025151104478,2.75776715245564,0.005819763667554,0.0272043643924459
"Ino80d",73.7846657543337,0.601238109583959,0.21809271419421,2.75680052772676,0.00583699470326162,0.0272533221228481
"Mrpl2",152.724098706772,-0.511202976245138,0.185516718939041,-2.75556283643155,0.00585912490788779,0.0273422943144915
"Snx4",154.439346949372,0.498807693518257,0.181023449652693,2.75548662051937,0.00586049013479398,0.0273422943144915
"Abcc3",20.4716407347768,-1.07766326549256,0.39113689938507,-2.75520736393528,0.00586549480321197,0.0273552818974486
"Dpagt1",87.3310709426052,-0.671095322600942,0.243625235041099,-2.75462155013511,0.00587600592485524,0.0273939307253755
"Acot6",2.40929867276073,-3.46706802082124,1.25893484056904,-2.75396939467822,0.00588772736849163,0.0274381906915291
"9430038I01Rik",60.6354587007342,-0.781151369400474,0.283690740982302,-2.75353142191273,0.00589561104828385,0.0274623572997103
"Vps37a",95.5928416164875,0.661919772737396,0.24039793858477,2.75343364686959,0.00589737233561206,0.0274623572997103
"Kyat1",3.82922075961445,-2.94227770303235,1.06870116689993,-2.75313417273348,0.00590276991496389,0.0274706206014145
"Npr1",9.7582139182345,-1.82848786771705,0.664158954999504,-2.75308772689575,0.0059036074313505,0.0274706206014145
"Btbd17",6.62211506571718,-3.62136281838768,1.31562005991222,-2.75259015025152,0.00591258650938115,0.0274919469482098
"Pex6",95.6688903604567,-0.61548984669733,0.223604189870107,-2.75258637619837,0.00591265466150912,0.0274919469482098
"Asap2",6.89104056820876,-1.87668786048918,0.682004343135351,-2.75172420729986,0.00592824233849748,0.0275540229748202
"Cbfb",150.698901214629,0.64561111303457,0.234661380856759,2.75124569146152,0.00593690969035781,0.0275838991535787
"Fut8",60.7654351176278,0.842689718863178,0.306450786520052,2.74983702418411,0.00596249119595308,0.0276818711121576
"Map3k10",46.4549524722871,-0.819338546387972,0.297952858834891,-2.74989321999426,0.00596146877657806,0.0276818711121576
"Fmnl2",131.852406085325,1.64406427669875,0.598091214529335,2.74885207600406,0.00598043689027676,0.0277547253871661
"Mllt11",33.749789655538,1.0280390225321,0.374160667617171,2.74758709695257,0.00600355611423535,0.0278515256719536
"Fam207a",116.011802581235,0.532140211072118,0.193687524152801,2.7474160424102,0.00600668854305541,0.0278555658075352
"Tmem120a",101.405402879048,-0.837924077258787,0.30505286834612,-2.74681592670048,0.0060176897843946,0.0278960801935974
"Pxk",168.031947214074,1.11309927279257,0.405420904459094,2.74553990815459,0.00604114194230127,0.0279942608364653
"9330175E14Rik",8.44827730412013,1.6562300771176,0.603430738448454,2.74468960824917,0.00605681542749595,0.0280563353217253
"Kbtbd2",131.950011306655,0.507755306577995,0.185037007257495,2.7440743562795,0.00606817913140824,0.028094323333997
"Triap1",217.55372350077,-0.539875381293318,0.1967476824948,-2.74399868119203,0.00606957817583551,0.028094323333997
"Smpd2",38.9131732285281,-1.07354732902643,0.391360823553358,-2.74311393582822,0.00608595648963288,0.0281595514961714
"Dna2",31.8098947324625,-1.35852040090617,0.49561422032207,-2.74108438620536,0.00612367779441993,0.0283234470123433
"Gm6967",33.54499351673,-1.93683358814919,0.706860478167763,-2.74005075679095,0.0061429696925362,0.0283913537346973
"Gtse1",20.3658035826873,-1.25864703584568,0.459349034294134,-2.74006679426201,0.00614266994792818,0.0283913537346973
"Gm36638",2.54393018680006,3.59088698216529,1.31091910227852,2.7392132557409,0.00615864112693523,0.0284531068118759
"Gm45606",7.90674796439606,-2.52215466525423,0.921138464923893,-2.73808418744366,0.00617982539086041,0.0285402734680269
"Dnah2",9.39176387531444,-3.07505142772598,1.12319363948724,-2.73777496561484,0.00618563863276436,0.0285564134331929
"Tsnax",122.001423265534,-0.436892747826151,0.159714012355839,-2.73546911371035,0.00622914318004911,0.028746480535281
"Il12b",429.476018114245,3.60308507877487,1.31759386927905,2.73459459912816,0.00624571457801646,0.0288121597218834
"Frmd4b",42.516354279147,-1.83732076532082,0.67214730975904,-2.73350906660548,0.00626633981047268,0.0288964835063991
"2610507I01Rik",7.59381555974085,-1.73648899288104,0.635508377606456,-2.73244075777767,0.00628669763146474,0.0289795114995326
"Nars",484.583561485354,0.440904894874005,0.161423547782877,2.7313542598323,0.00630746310901352,0.0290643558225662
"Cd81",405.780842376778,-0.658741519265711,0.241189455872842,-2.7312202222182,0.00631002914969084,0.029065306296463
"Nsmaf",37.5403285448887,0.802969764548033,0.294019808269205,2.73100567364779,0.00631413846260671,0.0290733620351128
"Iars2",10.7577559535988,1.42104185767155,0.520502522908198,2.73013442803655,0.00633085045175668,0.0291215392309955
"Slc25a42",3.49085799816127,-2.83476453816831,1.03834087648939,-2.73009047640751,0.00633169457340309,0.0291215392309955
"Ssr3",550.080213151092,0.795361332744629,0.291318380643727,2.73021335278301,0.00632933490126286,0.0291215392309955
"Runx2",40.4495842853697,-1.07032286422176,0.392083231252037,-2.7298358585852,0.00633658667948203,0.0291331609298918
"Tnfsf13b",8.56880715168167,-2.11268678853623,0.774012073140042,-2.72952691805621,0.00634252708397608,0.0291495918258707
"Klhdc2",82.8739370859691,-0.78370317488712,0.287258693367784,-2.72821395133107,0.00636782916679248,0.029254961524574
"Pdcd6",384.956292243823,0.529323269144041,0.194040865894311,2.7278958311408,0.00637397329091513,0.0292722703296799
"2010016I18Rik",2.74767272563989,2.77375948122449,1.01704533974254,2.72727220000503,0.00638603348803039,0.0293130276017389
"Prss36",6.22923622132905,-3.11781014585299,1.14332423297113,-2.72696935474797,0.0063918975162507,0.0293130276017389
"Pstpip2",23.4264811008096,1.60316280026343,0.587907942323063,2.7268942717948,0.00639335210561423,0.0293130276017389
"Trappc3",242.466803917704,0.420332865385516,0.154134494592539,2.72705254262963,0.00639028625706518,0.0293130276017389
"Zfand2a",373.28693430696,-0.583326261062425,0.213921629605455,-2.72682225793754,0.00639474751691747,0.0293130276017389
"Cdyl",62.7980371396158,0.704551184162686,0.258448748283382,2.72607698370496,0.00640920478510517,0.0293683688013915
"Zfp64",41.7654870464531,-0.790686118909852,0.290236634118253,-2.7242809003487,0.00644416717950358,0.0295175928411847
"5730409E04Rik",17.2500286896846,-1.25447932889352,0.460539464357495,-2.72393448549228,0.00645093016464783,0.029537586185118
"Bend4",11.6212934657406,-1.43339617085974,0.526436836178087,-2.72282650520079,0.00647260392642045,0.0296226075038411
"Zfp524",66.7201378343788,-0.763960059988525,0.280585072390951,-2.7227395009955,0.00647430863037593,0.0296226075038411
"Eef2k",3.93111261051228,-2.90986381182876,1.06942363600199,-2.72096455872924,0.00650917397787726,0.0297710716247732
"Mrpl27",262.148364345723,0.523039628348274,0.192252820343485,2.72058234263505,0.006516703945497,0.029783576471946
"Rab10",293.849057907978,1.05922549288057,0.389338073634612,2.72058029925592,0.00651674422277296,0.029783576471946
"Cyth2",185.785190049084,0.407230386496026,0.149692323789001,2.72044936031616,0.00651932564187744,0.0297843226747049
"Mapkapk3",157.916512196339,-0.598876623161003,0.220213674950491,-2.71952513074242,0.00653757270357817,0.029856612157943
"Ldb1",175.044484041899,-0.463798329066548,0.170697117822764,-2.71708353944273,0.00658599819139952,0.0300666196158146
"Arhgap27os2",7.39549116149899,-2.32144152355861,0.85447797490695,-2.71679503946419,0.00659174143495322,0.0300816892383545
"Cd28",5.55122016610564,-2.91512607328985,1.07306679579213,-2.71663058135904,0.00659501735993115,0.030085492156397
"Eif4g2",775.193336268435,0.940159436589469,0.346123465537893,2.71625454555187,0.00660251331053586,0.0301085362628175
"Ube2j2",303.343845096225,0.607207692765752,0.223565825502413,2.71601301943708,0.00660733196582598,0.0301193589278603
"Fam78b",8.62555013682075,-2.30636383057588,0.84927550952362,-2.71568390317716,0.00661390321078275,0.0301381597658939
"Bin3",154.729269086177,-0.710157232257358,0.261637651923033,-2.7142776547554,0.0066420470816836,0.0302552122430092
"Mefv",71.2561533949214,2.00603682591316,0.739206193752584,2.71377166867272,0.00665219991638462,0.0302902574381181
"Glo1",76.3640676023602,-0.651604601138169,0.240201337481757,-2.71274343419365,0.00667287489424138,0.030373170758452
"Dnase2a",347.301033320499,-1.10416066324057,0.407067712404181,-2.71247418941506,0.00667829820411607,0.0303866268858875
"Bivm",19.3527219410642,-1.35575727614807,0.499923286099065,-2.71193063785274,0.00668925886229207,0.0304105544080756
"Cds1",46.2067500757042,1.12059318994463,0.413221519961201,2.7118461546965,0.00669096390727327,0.0304105544080756
"Tars2",57.4219448519468,-0.792621600020635,0.292273452160898,-2.71191787745503,0.0066895163684883,0.0304105544080756
"Nasp",132.5647588007,0.556233540010364,0.205123663070469,2.71169855142102,0.00669394378452578,0.030412875541868
"Ilvbl",106.722005192996,-0.70044331114567,0.258323883047276,-2.71149265365247,0.00669810252841577,0.0304205489832216
"Traf3ip1",14.8459751278168,-1.17801229479268,0.434698720853649,-2.70995114151551,0.00672931200525776,0.0305510268959675
"Ppp1r12a",134.129653341109,0.660645630944046,0.243806994239006,2.70970745940294,0.00673425754348946,0.0305622145037435
"Cryz",22.1544512237332,-1.16115487430142,0.428627003646304,-2.70901008201431,0.00674842890329754,0.0306152481775012
"Ap2a2",43.6147232336538,-0.782073698851562,0.288783682167401,-2.70816443983914,0.00676564909567141,0.0306820691868132
"Fhod1",21.883660591785,-1.0843255215951,0.400482306612708,-2.70754913186141,0.0067782037000388,0.030727690457629
"Slc6a6",1879.60538930136,0.694103013185419,0.25645164333435,2.70656488748048,0.00679832953471027,0.0308075882557124
"Lmf1",66.3134715853922,-0.660821945937892,0.244224889182588,-2.70579279675237,0.00681415481861666,0.0308679458995592
"Il10rb",625.233560065662,0.513060522433425,0.189651015127929,2.70528750973118,0.00682452942971384,0.0309035768330093
"Pgp",82.3106667177396,-0.588600888404079,0.217594590962724,-2.70503455899283,0.00682972837259561,0.030915753166211
"Rmdn1",27.4240446395958,-1.25709458252225,0.464786062325774,-2.7046735787037,0.00683715382988706,0.0309379954896102
"Ap3b1",276.710647155518,0.74598772883212,0.275846968845062,2.70435354774961,0.00684374301436958,0.0309481128817866
"Dusp3",547.022472497115,-0.94867620533752,0.350800156994721,-2.7043209258079,0.00684441499472167,0.0309481128817866
"Sgcb",24.0415135955209,1.28839030972371,0.476525762773992,2.70371595907768,0.00685688747126668,0.0309931313701254
"Niban2",2701.77757863443,0.693771679125448,0.256622997613364,2.70346650759144,0.00686203630555657,0.0310050261098827
"Col5a3",8.32806925096776,1.93682154870994,0.716518801827603,2.70309940753788,0.00686961979729322,0.0310165348399049
"F830208F22Rik",11.5082160278512,1.81310106032065,0.670722802528288,2.70320474193836,0.00686744304686237,0.0310165348399049
"Tm7sf3",49.7968453533521,-1.16596781542689,0.431389684662667,-2.70281802481819,0.00687543765144848,0.031031427465332
"Nup62",261.489161831858,0.421929353892879,0.156174551078285,2.70165242019091,0.00689958480795074,0.0311290058899375
"Cops8",313.431279133689,0.524828482920061,0.1942743794325,2.70148068135979,0.00690314905434024,0.0311336824980991
"AW011738",14.0558053329531,1.87202799956443,0.693086755745449,2.70100097000263,0.00691311368901691,0.0311672113131849
"Tbc1d22b",67.8311365587843,0.818881296225152,0.303213853563609,2.70067243498611,0.00691994551958429,0.0311865967671861
"Ptpn12",323.538679398432,0.948403762720835,0.351214593405672,2.70035408701077,0.00692657129748584,0.0311936302271053
"Sf3b3",129.035385034566,0.506840552437308,0.187692599125027,2.70037579957901,0.00692611921267928,0.0311936302271053
"Tmem65",29.0300503632898,-1.2528552640938,0.464055042374859,-2.69979883783216,0.00693814134051425,0.0312343153841791
"Snx5",600.899771531051,-0.900025953085479,0.333389180425781,-2.69962556054168,0.00694175557048151,0.0312391681993499
"Faap20",88.5800287700316,-0.622381591735833,0.230639176939831,-2.69850768630777,0.00696511294620667,0.0312765421136757
"Gm28875",9.98125238628054,-1.74148721256658,0.645361020195259,-2.6984697836874,0.0069659061367299,0.0312765421136757
"Lrrk2",162.296096633395,1.32854288910473,0.492240649422201,2.69897029159251,0.00695543851147181,0.0312765421136757
"Pcmt1",184.433260578996,0.593876669989822,0.22006908830261,2.69859194933002,0.00696334985927057,0.0312765421136757
"Ptpn9",78.6464501187704,0.551701642415773,0.204419214562424,2.69887370224338,0.0069574574808145,0.0312765421136757
"Timm17a",90.4373369552238,0.809138385649678,0.299835993024722,2.69860325135469,0.00696311341056231,0.0312765421136757
"Zc3h18",127.232076425978,0.537990402466416,0.19937550724776,2.69837759859773,0.00696783563854235,0.0312765421136757
"Rbmxl1",139.713881722143,0.725176959084761,0.268820686727483,2.6976233410932,0.00698364084417535,0.031336067132134
"Sgsm2",25.9814642887147,-1.24479257742865,0.461600931005902,-2.69668558665177,0.00700333606289066,0.0314129971910504
"Eloc",169.288846212939,0.442124218963086,0.164012185997139,2.69567908186284,0.00702453070301268,0.0314876538294594
"Hadh",181.610547824758,-0.867423426983164,0.321786082106783,-2.69565240766167,0.00702509318205363,0.0314876538294594
"Praf2",55.6129045378206,-0.837736103939023,0.310861526974915,-2.69488512165297,0.007041290271604,0.0315487712896859
"Tle1",22.2376476835408,-1.02553750891569,0.380653358328291,-2.69415069242927,0.0070568251706372,0.031606878409723
"Tmem50b",505.983637173862,0.831934081777111,0.308808564991239,2.69401233026265,0.00705975529744352,0.0316085081783394
"Mybbp1a",192.196042319205,0.621104232169157,0.230618622376661,2.69320935910687,0.00707678157546956,0.0316706467849
"Nup54",22.607847894741,0.941989466022368,0.349776868046181,2.69311538891702,0.00707877653639925,0.0316706467849
"Htatip2",202.134639463434,-0.707911529617592,0.262883906247245,-2.69286750841184,0.00708404139341728,0.031671193409336
"Pyroxd2",2.28796507358642,-3.88462351111651,1.44254862730584,-2.69288912525022,0.00708358212277211,0.031671193409336
"Gm6209",18.0945079650263,-1.81738779719096,0.675656904077676,-2.689808668013,0.00714929960571792,0.0319513509592263
"Cep170b",34.5290383673812,-0.935225925497561,0.34772984668743,-2.68951870081553,0.00715551376911728,0.0319675237918816
"Spns1",219.474652213282,-0.665803729121969,0.247789405713409,-2.68697415535203,0.00721025314003509,0.0322003944618608
"Gnptab",163.678489780256,0.481359286435746,0.179164362558594,2.68669103364974,0.00721636695415917,0.0322160173158313
"Plekha1",117.734523281335,-0.55143922657503,0.205356900869617,-2.68527244149026,0.00724707057047541,0.0323413652958499
"Rgl3",6.54847087688511,-1.77739204925923,0.662020778806195,-2.68479797939931,0.00725736582833424,0.0323755794667123
"Slc35b2",129.45951657967,-0.723882365841652,0.26965365962025,-2.68448930699137,0.0072640706939395,0.032393757689085
"Hyal2",75.4392329501424,-0.823192062851419,0.306728791410273,-2.68377826244012,0.00727953689055346,0.0324509793271614
"Cipc",181.186862686982,-0.980081787847181,0.365243038536198,-2.68336883784316,0.00728845583802427,0.0324672370911193
"Rabac1",737.347971506005,-0.696169780603054,0.259431281475157,-2.68344579205927,0.00728677871156352,0.0324672370911193
"Klf10",107.162042768813,-1.03547134193663,0.385914430596958,-2.68316305336106,0.00729294236997222,0.0324754776467635
"Dsel",7.14460280606393,1.85400138140863,0.691090053517584,2.68272039508011,0.00730260164549442,0.0325067381523508
"Vezf1",28.8517517120934,0.912543160164952,0.340254327192585,2.68194431998642,0.00731956413913777,0.0325704738084393
"Glod4",80.116437661357,-0.632025088418487,0.235686372909691,-2.68163611080163,0.00732631039737535,0.0325887198138217
"Naa80",52.2138869121128,-0.837393903057052,0.31228477481072,-2.68150729911379,0.00732913155357516,0.0325894994026661
"Ncl",654.701523525345,0.448535363224666,0.167287623037821,2.68122264564223,0.00733536931992726,0.0326054651438268
"Stk19",99.8735002658945,0.519499699767822,0.19377189355948,2.68098582423337,0.00734056254554537,0.0326167780928868
"Ift52",95.1135012330861,-0.597580495771569,0.22300344138084,-2.67969181135207,0.00736899708031349,0.0327204037269209
"Ppp2cb",185.278597065022,0.552709637876343,0.206259357583907,2.67968272737152,0.00736919703974008,0.0327204037269209
"Cotl1",2793.33447988973,-0.734653431297143,0.274210584154877,-2.67915782157483,0.00738075970073103,0.0327599341383438
"Camk1d",45.9146134173084,-0.834457340314654,0.311608391015276,-2.67790394730977,0.00740844602690689,0.032823679753026
"Coq8b",29.0394575677433,-0.855233853151075,0.319339036293113,-2.67813751515827,0.00740328165365714,0.032823679753026
"Naaa",357.067714764611,-0.820552570543851,0.306408669985201,-2.677967860973,0.00740703252329187,0.032823679753026
"Rcbtb1",44.7647162616814,1.05510568732981,0.393974558623099,2.67810614730377,0.00740397503441452,0.032823679753026
"Timp3",16.8390737967288,1.84360813281479,0.688433511200341,2.67797558198512,0.00740686178308981,0.032823679753026
"Gpr137",111.749447553898,-0.729168875000679,0.27231813939342,-2.67763607898057,0.00741437278931117,0.0328381264458633
"Vbp1",82.6174789403698,0.667988919301281,0.249492744983281,2.67738815149132,0.00741986213694786,0.0328423833682728
"Zfp568",16.7579143034363,1.40251994240785,0.52384596244577,2.67735182277567,0.00742066679499093,0.0328423833682728
"Gm3379",5.88200279629358,-2.46587394583473,0.921581709874594,-2.6756975745214,0.00745739037576084,0.032983677998007
"Tnfrsf12a",53.8457933801864,-1.47140144515008,0.549918360284127,-2.67567252053531,0.00745794781395222,0.032983677998007
"Tmem131",101.733282913691,0.542517576316082,0.202887763975722,2.67397878356529,0.0074957193513546,0.0331388281588782
"Card11",8.2878974200179,-2.43570673078071,0.911009693189258,-2.67363426425662,0.00750342333962059,0.0331609850283842
"Rhoc",1029.79874771929,1.01535138136663,0.37978831510269,2.67346661545417,0.0075071747955297,0.0331656642598778
"Pak1ip1",208.27202973952,0.472943498206732,0.176911463211086,2.67333438784817,0.0075101348221341,0.0331668449638672
"Sbk1",37.3944789426092,-1.27541916917837,0.477138095784168,-2.67306086109565,0.00751626127131434,0.0331819264634945
