"","baseMean","lgFC_LMoDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Oas1b",69.0134398781037,-0.558109711700558,0.202396580863132,-2.75750563236033,0.00582442098932978,0.0194093859510865
"Acmsd",1.8236267841823,-3.69278478160025,1.34066812985874,-2.75443616459306,0.00587933578968455,0.0195882321488028
"Eif2b3",34.750898834916,-0.665483573533115,0.241651244898871,-2.75390086987391,0.00588896021419681,0.0196161402006695
"Arl6ip1",584.819797068111,0.27316773492235,0.0992198566657418,2.75315591154919,0.00590237795507133,0.0196525056292663
"Ubtf",120.899875805332,-0.507528124329381,0.184340089714857,-2.75321621636641,0.00590129075691827,0.0196525056292663
"Fam168b",487.138198905917,-0.261291013882594,0.0949196353042549,-2.75276040668564,0.00590951274252794,0.0196720946208803
"Grpel1",12.2843278353263,-1.60477300735396,0.583161524253617,-2.75184994313178,0.00592596677950764,0.0197226914687869
"Gm4739",19.7262169413959,2.86049872160134,1.03967954541351,2.75132730486067,0.0059354306205151,0.0197500071811763
"R3hdm4",83.7116018118708,1.10704965932754,0.402459847439694,2.75070834114307,0.00594665632146826,0.0197831726385523
"Fcrl5",34.6595220438333,0.80927899082866,0.294259916192062,2.75021824685238,0.00595555837825642,0.0198085954608152
"Cd2bp2",184.880798674194,0.425583440558325,0.154762873378897,2.74990655876745,0.00596122611584743,0.0198190594997897
"Pigm",5.00920884789507,-2.95924004877629,1.07612334170682,-2.74990787216148,0.00596120222289051,0.0198190594997897
"Hoxa7",8.92631094582481,1.55373538025209,0.565129723708677,2.74934287663311,0.00597148845900038,0.0198489801410503
"Eloc",155.010974876844,-0.405982462438606,0.147686335751719,-2.74895074329096,0.00597863698755159,0.0198682245316365
"Mta2",396.360977065587,0.306939829778741,0.111662503328034,2.74881737942984,0.00598106994616095,0.0198682245316365
"Syt6",1.37398704940721,3.93259209020838,1.43062964544593,2.74885404669675,0.00598040093584141,0.0198682245316365
"Paqr8",3.59833361057545,3.13723702239898,1.14203263020159,2.74706426019124,0.00601313516809803,0.0199705201156419
"Ocel1",79.5110331151525,-0.527211374307731,0.191964623951655,-2.74639859915287,0.00602535087511888,0.020006863203632
"Rpl7a-ps5",3.31603685142734,2.46081170445479,0.896250985148809,2.74567252391494,0.00603870074691322,0.0200469560804074
"Pld4",223.793331386038,-0.737729530432093,0.268799438973364,-2.7445352313596,0.00605966496566102,0.0201123043908838
"Smim24",21.4842308934829,1.25312028043345,0.456839009664243,2.74302380909729,0.00608762713839502,0.0201965831550087
"Sumo1",233.333432768386,0.511903184869552,0.186618020135411,2.74305334767839,0.00608707954619574,0.0201965831550087
"Tha1",14.4076867700954,1.14413956998235,0.417153165122893,2.74273256357838,0.0060930286828179,0.020210237996458
"Ptpn6",1188.12870284292,0.354475200112061,0.12925845418057,2.74237536228671,0.00609965936059178,0.0202279631833633
"Cpsf2",18.6757495662517,-0.945806577283299,0.344956128321541,-2.74181700115121,0.00611003716097794,0.0202581046474187
"Gm45606",5.25887145014517,3.11571736281062,1.13698114557055,2.74034215514375,0.0061375254338421,0.0203449519811396
"Pnlip",101.494594150781,-3.73446677536604,1.36288269501843,-2.74012340828462,0.006141611922074,0.0203499152198738
"Xxylt1",45.3740033111018,-0.659493056681874,0.240679141043772,-2.7401338305505,0.00614141716442339,0.0203499152198738
"Hagh",149.797453256722,-0.440892470796729,0.160945232885289,-2.7393944069842,0.00615524835184682,0.0203908005990896
"Cmtr1",46.1868911676005,-0.562007662210005,0.205198056939091,-2.73885469771688,0.00616536151310426,0.0204199994994703
"Odr4",85.3605368302632,-0.605085228096264,0.220953687782364,-2.73851608529052,0.0061717141247418,0.0204324293021938
"Tecpr2",23.3723714647928,0.826388793338257,0.301761273734329,2.73855151494956,0.00617104916298212,0.0204324293021938
"Ikzf3",180.823886934671,-0.478375716035698,0.174695293232499,-2.73834347327856,0.00617495471728837,0.0204388530640253
"Psma3",242.274815647068,-0.996076404879858,0.363833139890005,-2.73772863346367,0.00618651008198696,0.0204727898902638
"Arfgap2",68.8462962783196,0.660311097624482,0.241221328574097,2.73736614223833,0.00619333190063729,0.020491051177882
"Gm4609",2.44747193930393,3.32190280744097,1.21388140034256,2.73659585401302,0.006207850652984,0.0205347652386901
"Cnot2",218.729750873599,-0.809258232900959,0.295767770047014,-2.73612717427704,0.00621669953573444,0.0205597096575236
"H2bc14",4.23839536421153,1.96238566099442,0.717325216936067,2.73569869657784,0.00622479932135437,0.0205821667085337
"Garin5a",6.67793151320793,-1.80454271174355,0.659725853194057,-2.73529179280587,0.00623250007577074,0.0206028408717164
"Il4i1",456.1340442422,0.52802127102183,0.193044571128379,2.73522983803924,0.00623367333710052,0.0206028408717164
"Mnat1",99.9243556449768,-0.468494283481163,0.171327207544254,-2.73450020108541,0.00624750572152499,0.0206442174556761
"Dcakd",97.6003204719531,-0.450293641268518,0.164677257602986,-2.73440089920681,0.00624939041130358,0.0206461050599582
"Ube2h",152.062039740082,0.456744017574143,0.167042336934556,2.73430093206303,0.00625128824439093,0.0206480352833749
"Rbbp7",220.803845193171,0.580999383225578,0.212498438360247,2.7341348374552,0.00625444262604256,0.0206538231436247
"Uqcrc1",290.119021617453,0.550956423766153,0.20151508947463,2.7340703130597,0.00625566842590476,0.0206538231436247
"Abhd15",7.59827848386714,1.62521980361234,0.594457903964793,2.73395272023938,0.00625790294748344,0.0206568619133751
"Ankrd54",70.2100978880609,0.54056919658607,0.197733295466212,2.73382990614467,0.00626023745179449,0.0206602293732432
"Hsd17b1",4.78612894250994,2.55714104188617,0.935493887523849,2.7334663283099,0.00626715309563489,0.0206787110642915
"Idi1",1.58361008342084,-3.48369457685775,1.27450097460356,-2.73337929611342,0.00626880956200181,0.0206798357828135
"Zscan12",11.2916808668342,1.2437782376006,0.455093412447235,2.73301745000496,0.00627570073292643,0.0206982248889783
"Akap17b",5.50120413381563,-1.9223688456841,0.703679829081,-2.73187999177793,0.00629740746435346,0.0207608288917615
"Exoc3l2",2.16769336757761,3.49487176084064,1.27932213862425,2.73181527570446,0.0062986445056817,0.0207608288917615
"Upp2",3.09767346357923,3.14982180503099,1.15298500759728,2.73188444279508,0.00629732239163981,0.0207608288917615
"Usp47",121.894964027306,-0.503701244605329,0.184407952099569,-2.7314507800258,0.00630561589044281,0.0207794499333062
"Homer1",12.5173600902215,-1.31137690912636,0.480168382142993,-2.73107717603911,0.00631276868840378,0.0207986608704714
"Zbtb49",27.2590191866123,-0.793452048636228,0.290547622267237,-2.7308846737229,0.00631645707246087,0.0208064519534812
"Srsf5",1205.75542872147,-0.212653948456668,0.0778739292978995,-2.73074635341926,0.00631910851541954,0.0208108247965388
"Ifit1bl2",1.47615448357423,-3.42732019279708,1.25519243578267,-2.73051374043694,0.00632356970069602,0.0208211546135821
"Gm5963",25.3857488493451,0.999111042370112,0.366058503427199,2.72937531300598,0.00634544402578867,0.0208800574924371
"Gm6983",8.47872612914434,2.3338149499401,0.855054880433788,2.72943293272135,0.00634433525721635,0.0208800574924371
"Shkbp1",204.061204793568,0.376676979642384,0.138003044871658,2.72948310664227,0.006343369909104,0.0208800574924371
"Hcls1",725.793439158946,0.430060090707085,0.157578948198561,2.72917223793864,0.00634935316300242,0.0208872780563869
"Wdr37",82.9800841650358,-0.559671349793291,0.205073678475054,-2.72912327878963,0.00635029593685814,0.0208872780563869
"Fam50a",188.418142138581,0.377980807958968,0.138514488361498,2.72881784736125,0.00635618027225001,0.0209022589329493
"Gm26901",2.54119839222758,-3.01792217197286,1.10639950492273,-2.72769660375402,0.00637782385393136,0.0209690468855777
"Hsp90aa1",471.021615722813,-0.630682348542349,0.23123218783183,-2.72748510687894,0.00638191384565181,0.02097810617729
"Ints15",145.208386009749,0.464370486945795,0.170265959240775,2.72732429322013,0.0063850252891049,0.0209839457494125
"Gm48690",39.0191631841388,1.24326530294889,0.456011747719408,2.72638875898848,0.00640315321038705,0.02103912318438
"Atp6v0a2",115.18113646898,-0.384050506790163,0.140871972588514,-2.72623787211366,0.00640608129030137,0.0210433781808336
"Gm19620",16.5087637471318,1.10731728900047,0.406178475229736,2.7261840706211,0.00640712564243716,0.0210433781808336
"Parpbp",16.8382416041588,1.13086614869028,0.414849317819762,2.72596844230946,0.00641131278664305,0.0210527315005728
"Anapc7",93.5329794640357,0.498201190921473,0.182847968965254,2.72467445900996,0.00643649155615956,0.0211309544989041
"Fbxo11",39.1411869497577,-0.91527347770444,0.335928727042063,-2.72460615608451,0.00643782308640829,0.0211309544989041
"Ring1",32.9357103339188,0.829349414068352,0.304401870965865,2.72452140795598,0.00643947555190319,0.0211319658038343
"Tmem230",87.4564308534782,-0.519517261384011,0.190687427015851,-2.72444423585843,0.00644098062773942,0.0211324931094627
"Sema6d",15.3360187507008,1.42629633265661,0.523668487518271,2.72366271152958,0.00645624042022729,0.0211781392248649
"Gm6794",4.28922394245259,1.86867930011549,0.686110365707632,2.72358412511112,0.00645777667160389,0.0211787589194537
"Sec61a2",45.3797680468049,0.572522126023379,0.210274629300719,2.7227351579567,0.00647439373564352,0.0212288266855612
"C77080",12.0818503311724,1.49838276560426,0.550438788108915,2.72216057075502,0.00648566210266322,0.0212613394351956
"Zfp655",35.2201277820487,-0.745780766755767,0.274011369352992,-2.72171468109786,0.00649441870524554,0.0212856062609997
"Cd209d",7.33652305317315,-3.18985612722083,1.17224270781995,-2.7211567245772,0.00650539111181434,0.0213126808850791
"Gm46142",2.67000981786306,3.5557475888184,1.30669699342955,2.72117224321915,0.00650508570709059,0.0213126808850791
"Tet2",62.9425926942071,-0.587430726217118,0.215900547081141,-2.72083945204801,0.00651163781912082,0.0213287007457304
"Serinc3",82.7151710773287,-0.692728808581303,0.254635938348429,-2.72046755487206,0.00651896688704405,0.0213482584369678
"Jade2",107.578963112206,-0.583446127891984,0.214635262811933,-2.71831441044805,0.00656154544532669,0.0214787448677822
"Rapgef4",25.953278136372,-1.11781429757412,0.411210990264049,-2.71834733029957,0.0065608925750633,0.0214787448677822
"Gm37881",4.36538057267219,-1.97410434722895,0.726391811623846,-2.71768529826327,0.00657403330246888,0.021506187196984
"Igf2r",63.0796378871463,-0.541754797980103,0.19933583398267,-2.71779933971733,0.00657176799837203,0.021506187196984
"Tceanc2",27.6140173843546,-0.869873452499585,0.320075289393328,-2.71771511680376,0.00657344092320281,0.021506187196984
"Tie1",2.4053197413495,2.83493004672889,1.04332367758988,2.71721049528722,0.00658347227471682,0.0215325844124581
"Gm13012",33.1781170918014,0.73422288792566,0.270254168060057,2.71678654651682,0.00659191057446999,0.0215556984231524
"Tnfrsf13c",402.256742680451,0.603280045080717,0.222105125532954,2.71619145948618,0.00660377162722251,0.0215899929717784
"9530068E07Rik",279.986129034431,-0.385725020816541,0.142016220168107,-2.7160631395481,0.0066063317662376,0.0215938717058617
"Prpsap1",238.685537909244,-0.379351246941586,0.139745196467706,-2.71459239051019,0.00663573879988898,0.0216816641532623
"Qpctl",22.7179443118095,0.880964554506733,0.324530477026145,2.71458188635935,0.00663594924876549,0.0216816641532623
"Fam178b",3.45753268108649,3.28563118319478,1.21052674669802,2.71421609820442,0.00664328149631557,0.0217011101081846
"Alkbh4",65.1008365190547,0.528426252518125,0.194698816046971,2.71407018926423,0.00664620828227998,0.0217061599811259
"Keap1",358.946426466185,-0.332872590683439,0.122672090637133,-2.71351526622372,0.0066573500698177,0.0217380319375705
"E2f2",129.648003255342,-0.580343477975591,0.213891603464966,-2.71325974734042,0.00666248604173132,0.0217413819887822
"Islr2",7.18179456317528,-3.1566742742708,1.1634258591358,-2.71325778904003,0.00666252541764515,0.0217413819887822
"Tacc2",10.0214976965216,-1.27557803169456,0.470121751827639,-2.71329294323362,0.0066618185975033,0.0217413819887822
"Gstm2-ps1",1.07440772455672,3.87799225889246,1.42945615615959,2.71291444804517,0.00666943227434431,0.0217594034704064
"Gm44751",4.2173543664456,-2.39154330568646,0.882028048791043,-2.71141411995281,0.00669968937178789,0.0218535831573218
"Usp19",281.857159248736,-0.319032345866396,0.117676788675246,-2.71108983732409,0.00670624537057412,0.0218704296639118
"Gm7504",4.30213176626149,1.79101214679896,0.660986164279977,2.7096061061277,0.00673631547405567,0.0219639375516866
"Tmem17",10.9350284446421,-1.12290710233242,0.414475528968286,-2.70922412507093,0.0067440765002684,0.0219846823947986
"Sfxn1",125.093203668565,-0.559994902453825,0.206715297002761,-2.7090153006255,0.0067483227567825,0.0219939633866606
"Tex30",53.0567281081268,-0.67201734818642,0.248153155161071,-2.70807496987185,0.00676747332112779,0.0220518062053913
"Gm11604",8.37540016102218,2.05794535348902,0.760015266382384,2.70776844165866,0.00677372655338098,0.0220676078119369
"Gt(ROSA)26Sor",16.0143875536828,-1.15517426394007,0.426696446618932,-2.70725072377207,0.00678429988685312,0.0220974740823548
"Ptpn11",125.554628669566,0.42863732905105,0.158374974901801,2.70647133056737,0.0068002453790999,0.0221448222734766
"Hoxb4",16.5192619776934,0.928831175100666,0.343333938007685,2.70532875511967,0.00682368204297101,0.022216540603451
"Tmem156",23.2162220506238,0.833151131739926,0.307979566749467,2.70521561067613,0.00682600682230133,0.0222195074010674
"Borcs8",120.264286576594,0.544102223381174,0.20113643472621,2.70514004149379,0.00682755993897992,0.0222199616316409
"Slc26a2",50.3175867149503,-0.625844551591527,0.23136924396954,-2.70496000615328,0.00683126134964559,0.0222274057452037
"Tm9sf2",133.319871105602,0.504853567888453,0.186650443863204,2.70480775421279,0.00683439295856044,0.0222329931530653
"Ipo13",73.3744784940698,0.504027444535158,0.186352309093143,2.70470190033028,0.00683657098461869,0.0222354767861
"Cacna1d",9.32127979501262,-1.88523036911734,0.697053702766926,-2.7045697650468,0.0068392906461372,0.022239720659212
"Mapk6",81.4973866481512,0.445145602135959,0.164639216408783,2.70376409609911,0.00685589429275708,0.0222891008041052
"Xpnpep3",37.337531091058,-0.664539957127874,0.245809923439047,-2.70347082750163,0.00686194711036609,0.0223041659693641
"Cdon",7.51079637198554,-1.7008888295355,0.629200428714477,-2.70325440338716,0.00686641700090255,0.0223140808015686
"Tjp1",3.99769015448738,2.50421258044668,0.926493677206146,2.70289225070393,0.00687390253129374,0.0223337895596127
"Ddx56",110.477210138125,-0.534810930712026,0.197898366054534,-2.70245248293081,0.00688300218661672,0.0223587334927523
"Socs4",20.0001496938899,-0.888213310296043,0.328678006638101,-2.70238133479382,0.00688447539738336,0.0223588985065019
"Pank1",6.51477660641813,1.9372379589217,0.716891914910969,2.7022734091823,0.00688671067234374,0.0223615379174904
"Mcmbp",319.470251610071,-0.287226424224552,0.106293825567477,-2.70219293257271,0.00688837786834194,0.0223623320347928
"Cip2a",20.1259390275063,1.10691836598679,0.409891880197145,2.70051303639975,0.00692326237108497,0.0224709397503788
"Gm10481",2.42450662353055,4.16085218793794,1.5409135117122,2.70025031016476,0.00692873243681696,0.0224794107686947
"Mdm2",271.072514508145,-0.350877496874274,0.129942223708482,-2.70025775194865,0.0069285774424769,0.0224794107686947
"Lsm5",8.95021520693054,-1.71709253251282,0.635973336463414,-2.69994421788405,0.00693511029722426,0.0224908188079365
"Tmem126a",88.4424766259885,0.537302282190788,0.199003000137864,2.69997076334808,0.00693455697662012,0.0224908188079365
"Polr3c",179.995713539498,0.353116937568303,0.130817161075456,2.69931662379236,0.0069482035907258,0.022528632888329
"Fzr1",192.85188216161,0.468294810231119,0.173500519062362,2.69909745954592,0.00695278117205917,0.0225388259937303
"Tpk1",6.41856169031624,-1.98991771722085,0.737335278155808,-2.69879629548982,0.00695907586381913,0.0225545801037882
"Sema4c",18.9856886402919,-0.873682958291787,0.323783412995356,-2.69835613322267,0.00696828499354617,0.022579771555051
"Clps",31.0118759008306,-3.98951710840298,1.47861719107749,-2.69814062252026,0.00697279792565214,0.0225897383745519
"Mtpn",162.742028777259,-0.394183799981573,0.146109550989255,-2.69786470023827,0.00697857974688912,0.0226038110532351
"Cenpp",16.8191143173557,1.12459295601057,0.416967859079294,2.69707348305881,0.00699518321430628,0.0226529223209065
"Atg10",13.4277709886575,-1.27264490234301,0.47195767228341,-2.69652338987465,0.00700674766170827,0.0226856985570324
"Sytl1",25.1047451145632,1.00838481818543,0.373971156155931,2.69642404657799,0.00700883795604728,0.0226877932106893
"Gvin-ps6",5.84773475202382,-1.97458520870788,0.732337451275616,-2.69627779552782,0.00701191626121384,0.0226930845604325
"Krit1",74.7351147267364,-0.618668055309709,0.229569065500143,-2.69491037027078,0.00704075675061604,0.0227817322690271
