"","baseMean","lgFC_LMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"H2-DMa",845.892366394225,-1.05402760512436,0.161009060507734,-6.54638690394529,5.89457500380397e-11,3.60212587787042e-09
"2310061I04Rik",140.933876819508,1.05570159980161,0.161583541868702,6.53347233011789,6.42620707952655e-11,3.90992790743019e-09
"Anapc13",216.441680706061,-1.01363988527127,0.155332548919776,-6.52561161405253,6.77246030879137e-11,4.10276231866781e-09
"Psmd4",429.417563997733,0.830805729399149,0.127494800225486,6.51638912277047,7.20199998908717e-11,4.34417188996922e-09
"Rilpl2",801.303405674526,0.570990886963158,0.0876345828974084,6.51558857342429,7.24051828468875e-11,4.34866149682122e-09
"Tmem63b",42.536277554373,1.6109995958559,0.247287525935576,6.51468200735529,7.28438083095623e-11,4.35630877557271e-09
"Ralgds",179.496147765256,1.35583904297659,0.208176670494889,6.51292500621428,7.37013120048193e-11,4.38486704781639e-09
"Snx9",125.003549024815,-1.17433332002679,0.180322021901862,-6.5124232062233,7.39480222441523e-11,4.38486704781639e-09
"Creg1",806.435733549492,1.09216813449954,0.168385165307341,6.48613036965628,8.80689682810708e-11,5.20015671782829e-09
"Ddx24",550.801688368396,0.60780088134445,0.0938571864204913,6.47580547131927,9.43074840929651e-11,5.54512156469308e-09
"Lgals9",785.265447010852,0.979505537534969,0.15142388919057,6.4686328080125,9.88935789848323e-11,5.79044662892779e-09
"Lynx1",84.8677075666968,1.24470158358315,0.192615849410862,6.4620932669363,1.03264416204662e-10,6.02117600153349e-09
"Smox",154.057011983252,1.30890519543589,0.202575064549838,6.46133421378654,1.03783816585499e-10,6.02635157384843e-09
"Hmox2",385.237189623267,0.763549320731467,0.118578690152114,6.43917823473998,1.20122076273058e-10,6.94623279076519e-09
"H2-Q5",24.329036335535,2.1797474350346,0.338788058599738,6.43395591935507,1.24324928604288e-10,7.15968333698935e-09
"Slc15a3",245.197870737651,1.47559395042241,0.229637081425438,6.42576513019099,1.3120785783607e-10,7.525093289172e-09
"Rogdi",257.058054343569,-0.923160400706968,0.143948629652094,-6.41312392440366,1.42567534541567e-10,8.14322480969259e-09
"Cmah",153.916883874042,-1.31218456753529,0.2054858818836,-6.38576507304084,1.70542648622117e-10,9.70151961308092e-09
"Emb",368.047943562269,-1.15001550343287,0.180303841952979,-6.37820853386348,1.79171440747157e-10,1.01511139344766e-08
"Snord104",80.3894798701305,1.58384616654663,0.248364886600858,6.37709375195211,1.8047998894791e-10,1.01840200215204e-08
"Prkcd",877.956835095998,0.669211313234123,0.104953594665542,6.37625910162213,1.81465822353266e-10,1.01985249719342e-08
"Psmb5",265.614537584827,1.11767640041785,0.175436924138211,6.3708162116279,1.88024850415635e-10,1.05248790268656e-08
"Tmem140",57.8699191256312,1.6690979682708,0.26220434398086,6.36563812380104,1.94479468692516e-10,1.08428114935581e-08
"Siglecf",70.1595010403929,-1.42681535377952,0.224180443324633,-6.36458440629168,1.95819214634809e-10,1.08741828952362e-08
"Rpa1",233.270817707153,-0.849550611523891,0.133546790069012,-6.3614453861817,1.99863974148038e-10,1.1054926696552e-08
"Vars",614.225956065207,0.581515498422575,0.091470805832474,6.35738903937943,2.05211802954683e-10,1.13060392541253e-08
"Phgdh",187.422679869242,1.48883268060849,0.234221408594035,6.356518345379,2.06377805093208e-10,1.13256902136249e-08
"Ipo4",173.025100517957,0.865597585585696,0.136394700529147,6.34626992271391,2.20598051106318e-10,1.20587856530539e-08
"Tesk1",168.531637899529,0.828206363990906,0.130543996604498,6.34427002032177,2.23482557805282e-10,1.21689296261756e-08
"Pik3r6",49.8382517174435,1.71703294318261,0.27100752137166,6.33573907651023,2.36206233699075e-10,1.28118993580808e-08
"Ier3",556.963131769139,1.49162195000116,0.235653393957778,6.32972827146471,2.455933124997e-10,1.32696247688062e-08
"Shfl",110.010359151223,1.15915648725634,0.183438128580519,6.31905970817585,2.63159592561692e-10,1.41640589934935e-08
"Tspan13",264.752399128373,-0.916908659670758,0.145785167142037,-6.2894509616155,3.18590725591278e-10,1.70818337698251e-08
"Gadd45a",321.216124712324,-1.02058971986794,0.162338845314648,-6.28678686170158,3.24103855014336e-10,1.73111043781321e-08
"Zfand3",277.351683825988,0.720796775704094,0.114790516905807,6.27923625690747,3.40240236142709e-10,1.8103885416658e-08
"Ppard",118.409367321561,1.24301905008818,0.198211376361669,6.27117914675135,3.58324052066336e-10,1.89938893356678e-08
"Eif6",473.527998118751,0.735042520290108,0.117688642090258,6.2456538476023,4.22030893292565e-10,2.22864163046647e-08
"Fbxl19",45.1986747002831,1.33857321103527,0.214471075185253,6.24127617152593,4.34015165688249e-10,2.28331136415088e-08
"Timm10",151.163400918772,0.885068426518904,0.142035118871605,6.23133513422814,4.62476537038677e-10,2.42393133307837e-08
"Ptafr",239.465680169826,1.20432192755291,0.193595955021124,6.22080108761314,4.94622908046754e-10,2.58274364746503e-08
"Znrf1",325.792895586793,0.868725872956503,0.1397198177952,6.21762815515457,5.04725896457179e-10,2.62570044424601e-08
"Lrrc25",118.678315278385,1.74259903484686,0.280644345933611,6.20927896854581,5.32282584102084e-10,2.75880091923132e-08
"Foxp4",141.490363945248,1.08621695394396,0.175276578724202,6.19715972236729,5.74911529905678e-10,2.96874979686349e-08
"Rpain",79.7450778791863,1.03667582665199,0.167598365385322,6.18547695419696,6.19149804220112e-10,3.18543469127068e-08
"Helz2",984.867108233821,1.00738026361495,0.163064412754313,6.17780573087248,6.49986240314479e-10,3.33183422965598e-08
"Ccnd2",916.427667979685,1.02842038204897,0.166597149380635,6.17309711404048,6.69650501857794e-10,3.42010551934233e-08
"Ripor2",176.706138783917,-1.24476840078539,0.201758800597899,-6.16958664056587,6.84687506885024e-10,3.48418798958147e-08
"Ablim1",443.729687230963,-0.717752180556854,0.116445209529381,-6.16386181499168,7.09919008538928e-10,3.54807378767634e-08
"H2-Ob",586.007187602487,-1.09708402821148,0.177954030247735,-6.16498556781317,7.04895691274171e-10,3.54807378767634e-08
"Macf1",332.622986865947,-0.995779790166401,0.161503733583622,-6.16567659502941,7.0182394727049e-10,3.54807378767634e-08
"Scaf1",78.7265745960435,1.38528602001931,0.224685718066411,6.16543869339242,7.02879987265728e-10,3.54807378767634e-08
"Slfn2",628.664060514942,1.08027213975953,0.1752519348446,6.16410963289754,7.08808238477973e-10,3.54807378767634e-08
"Noc2l",344.418514213086,0.725745501971049,0.117816205121013,6.15998029494849,7.27539966532908e-10,3.6232008155379e-08
"Klhdc4",76.931930919607,1.1168436748173,0.181373960543154,6.15768477168787,7.38160978753545e-10,3.66305841726139e-08
"Atp5me",727.451940493379,-0.616344598127325,0.100124025166152,-6.155811226172,7.46941533199167e-10,3.69353350374175e-08
"Acyp1",87.7787688538351,-1.20253965682229,0.195431004138634,-6.15326960081133,7.59016136450829e-10,3.74002528644116e-08
"Kdm7a",149.625099002725,-1.16078950202519,0.188936493938654,-6.14380778338189,8.05663304903846e-10,3.94366468459602e-08
"Psme2",1758.21237216882,0.732385595877748,0.11920832393863,6.14374543387413,8.05979776900429e-10,3.94366468459602e-08
"Atad3a",219.350478821653,0.687650528832629,0.112109211953173,6.13375579805034,8.58282351046725e-10,4.18494885733375e-08
"Slc6a12",38.0544843614975,2.33235687553004,0.380319379317614,6.13262695084027,8.64396803078332e-10,4.19105911362021e-08
"Zfpm1",315.594057215941,0.773618943015492,0.126152320096258,6.13241946264007,8.65525285005175e-10,4.19105911362021e-08
"Atxn2l",651.233644847543,1.08481158196868,0.177167139367163,6.12309701360876,9.17737772231394e-10,4.42855944296763e-08
"Phyh",131.866221518241,-1.25701927617108,0.205537336016328,-6.11577098611039,9.60912407143943e-10,4.62096502596987e-08
"Dhrs7",112.028999343035,-0.96135814733147,0.157490338716919,-6.10423569574931,1.03293764339557e-09,4.9345558812954e-08
"Fcrla",488.442255702067,-1.28235328317888,0.210077240156766,-6.10419901852269,1.03317484151747e-09,4.9345558812954e-08
"Ifit3",566.478251216407,1.88851021919841,0.310046987216752,6.09104521914983,1.12175857072005e-09,5.33941817641373e-08
"Mxd4",141.201199422546,-0.918777739125874,0.150886660960212,-6.08919127296582,1.13482473444657e-09,5.36511396413695e-08
"Tnip3",69.563955299377,1.90702941608859,0.3131703664457,6.08943125025607,1.13312510922916e-09,5.36511396413695e-08
"Gbp2",1182.21138319245,1.37078174973126,0.225254936577416,6.08546818355811,1.16151389490593e-09,5.47280318024026e-08
"Rnf144a",41.2169139640435,-1.71465595699765,0.282180182107815,-6.07645775897374,1.22866350078259e-09,5.76977081542001e-08
"Ankrd44",136.351518508166,-1.58083946372663,0.260284541611673,-6.07350499548735,1.25148104374241e-09,5.85726612914092e-08
"Ets1",757.205453989325,-0.845469897987884,0.139313794423847,-6.0688168137581,1.28856019217952e-09,6.01070377645342e-08
"Atn1",72.6947429899626,1.0973793370094,0.180855232726365,6.06772234602547,1.2973693917516e-09,6.03169012231624e-08
"Qdpr",182.2479591282,-0.978163458711332,0.161263904171171,-6.06560695487736,1.3145625392818e-09,6.07128322597675e-08
"Tbx21",58.7958691634586,2.08794133842986,0.344212844630072,6.06584376789828,1.3126268217067e-09,6.07128322597675e-08
"Tex2",80.3487175832801,-1.71817646206263,0.283427553366237,-6.06213630840067,1.34325297266985e-09,6.18338226958612e-08
"Dok3",500.57176457942,-0.72421366342826,0.119526710906112,-6.05901106069192,1.36960976141778e-09,6.28403901681324e-08
"Chi3l1",208.863351380763,1.75135231195651,0.289078709281893,6.05839259593722,1.37488501134217e-09,6.28762772834065e-08
"Glud1",492.102206151226,-0.664370502460305,0.110243891239693,-6.02637021416293,1.67682845931911e-09,7.64349754387999e-08
"Tfe3",168.511858892101,1.04803165742291,0.174039150607353,6.02181551544896,1.72471416072694e-09,7.83624998870547e-08
"Shisa8",214.158323767278,1.59439241360605,0.264862281109376,6.01970354905931,1.74736796539947e-09,7.91348456563113e-08
"Exoc6",183.10251146214,-1.01260956998597,0.168415979442261,-6.01255043220607,1.82626989756323e-09,8.24413578919351e-08
"Apba3",40.2831984939001,1.68313183076959,0.279971002609877,6.01180770536772,1.83465871671448e-09,8.25537430279819e-08
"Agrn",51.394721476735,1.37641251690241,0.229611582964025,5.99452562076567,2.04080290648578e-09,9.15352431838528e-08
"Crtc2",255.159121331628,0.85705935004696,0.143211580397324,5.98456736298243,2.16965782718388e-09,9.66948778140486e-08
"Thap4",90.2102156486998,1.00361685253404,0.167688899047102,5.98499279461627,2.16399441010256e-09,9.66948778140486e-08
"Ebf1",160.639283556991,-1.21994346971063,0.204215255672663,-5.97381163171314,2.31773405821383e-09,1.02966255271887e-07
"Zbtb32",105.415059376031,1.5981758374546,0.267614217228809,5.97193921161583,2.34449894709471e-09,1.03825690714061e-07
"Ddit4",159.775352247201,1.2494624078338,0.209571095036948,5.96199780133571,2.49172501648774e-09,1.09997475964446e-07
"Fus",675.477233883036,-0.587637206014086,0.0986784555605175,-5.95507096940426,2.59958996946055e-09,1.14398308278714e-07
"Ly6d",1197.00863859168,0.875138426778032,0.14714057991202,5.9476347537933,2.72044786138788e-09,1.19341527812733e-07
"Itm2c",435.816773929824,0.846265813878338,0.14280216399409,5.92614138475774,3.10135593781e-09,1.35626171855354e-07
"Kmt2c",103.02827996121,-1.2392864355152,0.209209109147944,-5.92367340295314,3.14828419816751e-09,1.37249498657807e-07
"Sec11c",802.577630623615,-0.402973494627988,0.0680392697883122,-5.92266048536004,3.16774412836577e-09,1.37668979293014e-07
"Marchf5",412.972174165612,0.75566860915852,0.127622652564771,5.92111661975528,3.19762998235131e-09,1.38537566479951e-07
"N4bp2",78.9155030168746,-1.62417405067045,0.274905308033088,-5.90812182671627,3.46030091391796e-09,1.49455095646197e-07
"Ptp4a2",572.198529034278,-0.53231181457259,0.0901312571236785,-5.90596238818848,3.50593961603348e-09,1.50960366113146e-07
"Nupr1",48.7997027435811,1.95550623562214,0.331368254788723,5.90130830990117,3.60630263033759e-09,1.54332107060991e-07
"S100a10",1202.94549671189,-0.742289619481975,0.125773750635788,-5.90178487744612,3.59589849982369e-09,1.54332107060991e-07
"Fabp5",269.668057951845,-1.28400163237242,0.217717936265708,-5.89754640520475,3.68946527300265e-09,1.5740968606829e-07
"Prcp",164.434006267534,-1.04552969478102,0.177571056706006,-5.88795107815372,3.91012817451834e-09,1.66317123629817e-07
"Nsmce1",180.684707577522,-0.885393759999171,0.150403217132631,-5.88680067407336,3.93743105590824e-09,1.6697093998903e-07
"Dok2",89.6258708274882,-1.06249517929303,0.180632536140961,-5.88208083655474,4.05140371305074e-09,1.71285025862333e-07
"Larp1",185.253950359043,1.19246155426676,0.202760640846946,5.88112934189672,4.07476581961571e-09,1.71753833975007e-07
"Gnl1",228.946131091754,0.71226243672187,0.121159227508546,5.87873042250644,4.1342501668825e-09,1.73737828334396e-07
"Dnmt3l",39.7207106003214,1.66409931903898,0.283132091995751,5.87746626427621,4.16593579230015e-09,1.74545225980384e-07
"Myc",366.149641374931,0.733331719877069,0.125052153505364,5.86420704738693,4.51284081356013e-09,1.88515505507345e-07
"Mapkapk2",1119.52512867001,0.981963667772492,0.167560722960862,5.86034513590547,4.61906130005739e-09,1.9237840426489e-07
"Mcm4",207.316145963936,-0.837244672246829,0.142960683845602,-5.85646801431822,4.72814599234757e-09,1.96337314590243e-07
"Fut8",144.473053172037,-1.12470070812107,0.192273756085459,-5.84947592962809,4.93124234872612e-09,2.04165104816785e-07
"Trim21",97.4276054436458,1.24521288225895,0.213134087184582,5.84239198294239,5.14565514957629e-09,2.12413858888409e-07
"Dut",333.954109114594,-0.709668459969565,0.121612055694646,-5.835510763435,5.36260345392207e-09,2.20718449218193e-07
"Atf4",1540.11972601877,0.790541576533574,0.135586658334142,5.83052629400564,5.52528312463363e-09,2.2674724940212e-07
"Rab32",199.643862309595,1.053271891574,0.18066611164072,5.82993612918719,5.54485950086458e-09,2.26885274430114e-07
"Man2a1",143.602294179055,-1.00562781830643,0.172524799720646,-5.82888848406,5.57977730973159e-09,2.27090138578996e-07
"Mnt",173.831110482259,-0.815383794404778,0.139888495059123,-5.82881239847609,5.582321542888e-09,2.27090138578996e-07
"Nprl2",57.5140326623543,1.12649531997211,0.193280541797009,5.82829140222093,5.59977353502348e-09,2.27139799562662e-07
"Cyp1a1",27.258706093079,2.30849846907235,0.396327695205113,5.82472155491839,5.72078991758731e-09,2.31377844239066e-07
"Arg2",57.1897936761188,1.90276286072397,0.326875535344558,5.82106231571683,5.84747607864508e-09,2.35820115978557e-07
"Phc2",389.097694255929,0.642852094394503,0.110722461384492,5.80597727286924,6.39916422997019e-09,2.57327311017824e-07
"Blvrb",358.421545163935,1.01393551399077,0.174655176870155,5.80535620048963,6.42293090119956e-09,2.57542965705979e-07
"Selenoh",400.294534108418,-0.813077342080414,0.140170385068561,-5.80063571690065,6.60639793930689e-09,2.64142665036173e-07
"Irs2",182.066427240342,-0.953757075883418,0.164509546011753,-5.79757891870469,6.72791229059155e-09,2.6823477092461e-07
"Ogfr",451.641794447982,0.783718585365913,0.135550464735637,5.78174768263901,7.39285337843505e-09,2.93907926641534e-07
"Sbno2",350.092430293867,1.01818374953437,0.176175463833171,5.77937317365906,7.49794508224014e-09,2.97241482948636e-07
"Id2",886.285344756787,-0.650294749951268,0.112550707104236,-5.77779355352265,7.5686594946488e-09,2.99197234373207e-07
"Rps2",10592.6220009061,0.437788889386263,0.0757831332062019,5.77686446659658,7.61055411510161e-09,3.00005899399245e-07
"Tomm40",347.6369010682,0.572452565183904,0.0991704526291795,5.7724105316372,7.81454392954823e-09,3.07181819522747e-07
"Creb3l2",45.4520403425682,-1.44254762930497,0.249938014087159,-5.7716215541423,7.85122912355778e-09,3.07759384748089e-07
"Slc2a6",157.152048825607,1.00187355587116,0.173665489840416,5.76898471188373,7.97505381720184e-09,3.11739952843359e-07
"Nfkbib",451.025748111702,0.803449723512499,0.139450483584913,5.76154132175003,8.33492512411247e-09,3.24621208815356e-07
"Peds1",242.640171802809,1.03081992663622,0.178924002969059,5.7612165474214,8.35098150446822e-09,3.24621208815356e-07
"Rab7",777.03357949633,0.608195279255683,0.105697509205422,5.75411174613076,8.7098531117087e-09,3.37633474917594e-07
"Asnsd1",203.816058837492,-0.797362445247674,0.138635237381561,-5.75151354235518,8.84479944965127e-09,3.41917468227679e-07
"Zbtb7b",117.107317336617,1.04577475204469,0.181863713976938,5.75032110131274,8.9074112563346e-09,3.43389292344756e-07
"H2-T10",96.5118242399891,1.13964387437896,0.198279595123543,5.74766089102049,9.04864840384612e-09,3.47875785064348e-07
"Cd8a",301.091834620033,-1.32235564697172,0.230302504175966,-5.74182053166627,9.36640617747156e-09,3.59105446705581e-07
"Ass1",320.354222819939,1.47536950692776,0.257086147130595,5.73881371437061,9.53420207188296e-09,3.64539955721121e-07
"Lgals3bp",697.441677293443,1.23549903959056,0.21538874241793,5.73613562956442,9.68611053628659e-09,3.69339048623418e-07
"Nol7",633.199116460362,-0.54282483871871,0.0946526901630852,-5.73491189509174,9.75630484862171e-09,3.71004701227207e-07
"Pvr",71.0589913258024,1.08381665912828,0.189463018065604,5.72046550400138,1.06232595773286e-08,4.02877762940747e-07
"Osbpl3",89.5825330179048,1.28453364828326,0.225003920017712,5.70893897396162,1.13682640551603e-08,4.29966181588956e-07
"Dph3",234.151782952221,-0.631950436974108,0.110712751365506,-5.70801853607442,1.14298975206058e-08,4.29973080385371e-07
"Pld4",223.793331386038,-1.51148440810286,0.264792600314955,-5.70818220110773,1.14189146571449e-08,4.29973080385371e-07
"Acss1",128.127818028817,-1.1517645047696,0.202033131171596,-5.70086944695895,1.19197900194994e-08,4.47199843251675e-07
"Cast",149.084227388994,-0.861246519517149,0.151137431822691,-5.69843293703398,1.20913678651512e-08,4.52424069264509e-07
"Ccnl1",659.059895545575,-0.700438174937556,0.123020349660933,-5.69367732141953,1.24331960585757e-08,4.63973721716557e-07
"Ubap1",163.972841221667,0.867827566467195,0.152478117296956,5.69148925663263,1.25936081366278e-08,4.68709979425449e-07
"Arl14ep",87.396165543936,1.00083060595332,0.176015488707063,5.68603713971427,1.300211304265e-08,4.82630158935926e-07
