"","baseMean","lgFC_CD3_CD28_vs_Naive","lfcSE","stat","pvalue","padj"
"Bin1",314.864116779642,-1.48859203562017,0.108154199223193,-13.7636083139797,4.21931089146867e-43,5.5556565705371e-41
"Psat1",336.590588291842,2.21870571053288,0.161665889161855,13.7240188516923,7.29094245306417e-43,9.52208939561161e-41
"Timp2",105.385183073764,-3.15046471903597,0.22969261370873,-13.7160036109434,8.14317508427012e-43,1.05493519801383e-40
"Il2ra",56.3925882564915,5.08624440897014,0.371229439018484,13.7010804488404,1.00024721030814e-42,1.28543769491119e-40
"Setdb2",133.643381271422,2.62199617214237,0.191637853362301,13.6820368530498,1.29999462592877e-42,1.65738997388252e-40
"Zup1",154.731777184652,2.95332860776916,0.216000213792606,13.6728040954849,1.47595973081119e-42,1.8669147335237e-40
"Cyp4f18",320.36354341672,-2.47735340283866,0.181455412216881,-13.6526839986325,1.9457770924241e-42,2.44195025099224e-40
"Znfx1",261.950794467931,2.37280084711415,0.173912023129062,13.6436849185135,2.20149131331148e-42,2.74145398891748e-40
"Mthfr",80.8519944322072,2.83412161576362,0.207799736841457,13.6387160967674,2.35673251336587e-42,2.91219623805456e-40
"Jup",68.9636485122307,-2.31731651665716,0.170475280865877,-13.5932699737291,4.39019154691462e-42,5.38351427554476e-40
"Ifi47",708.217762457163,3.50556407141212,0.258448381744576,13.5638847794244,6.55693466316533e-42,7.97959079008241e-40
"Rhob",163.971741899004,-2.62940481459272,0.193983126221965,-13.5548120385689,7.42019766366842e-42,8.9622597946744e-40
"Cct3",727.162495784192,1.27290551844545,0.0941073039333457,13.5261075946562,1.09679178200594e-41,1.31484053627936e-39
"Gm26532",38.2561553037859,-3.37143954540619,0.250056060312387,-13.4827347963267,1.97642834619871e-41,2.35180332987675e-39
"Naa25",134.225348509615,2.1559533901387,0.160100427835901,13.466256269774,2.47079759153574e-41,2.9184479787081e-39
"Rn7sk",158.941540943996,5.02232307791995,0.374697731816843,13.4036655454721,5.75491055298173e-41,6.74794767321887e-39
"C1qb",220.813278732451,-4.17465082919117,0.312129868771753,-13.3747239430133,8.49685714160234e-41,9.89083428425362e-39
"Itpr3",146.078235916637,-2.51196753495836,0.187835715079587,-13.3732157055117,8.67095571277759e-41,1.00208800410115e-38
"Trim21",97.4276054436458,2.9234422037249,0.2186469597395,13.3706053228819,8.98070070560679e-41,1.0304712581062e-38
"Phc2",389.097694255929,1.39805727418149,0.104675711848361,13.3560808853805,1.09162007376636e-40,1.24367268545977e-38
"Mettl1",144.796673222678,1.57450808450439,0.117921506899078,13.3521706591819,1.15046955342655e-40,1.30148893705945e-38
"Mat2a",637.858814747876,1.23407494837184,0.0924908734142001,13.3426672580472,1.3069814845003e-40,1.46820633335755e-38
"Rilpl1",48.343698476566,2.89269722228898,0.216841188246586,13.3401649644139,1.35160113612762e-40,1.50778615630237e-38
"Oas3",492.462036999968,2.94853343564411,0.221355893127515,13.3203295109273,1.76327543838049e-40,1.95346597532029e-38
"Ubald1",234.687042626307,-1.86800089854743,0.140253399316731,-13.3187566764708,1.80081501736921e-40,1.98138989308349e-38
"Rrp15",163.51949497667,1.71867716275332,0.129188713854875,13.303616945084,2.2053627804047e-40,2.40999644247763e-38
"Hmox1",1257.09666936416,-2.71088563259251,0.204267846378563,-13.2712303020443,3.3995314035685e-40,3.68986976127867e-38
"Heatr1",226.311647753399,1.50146306034994,0.113755725646113,13.1990108789855,8.8894612060493e-40,9.58391307476349e-38
"Cct6a",720.798358179132,1.25892501811126,0.0955708393153169,13.1726897778693,1.26026407537984e-39,1.34965880712678e-37
"Upp1",138.742441639734,4.28440857109472,0.325756901363024,13.1521651672398,1.65370266372331e-39,1.75927679404313e-37
"1600014C10Rik",276.611845955496,2.47510523266447,0.188315515211548,13.1433951678597,1.85703729534991e-39,1.9625952047698e-37
"Nolc1",379.413665156002,1.5591068307843,0.118683015899235,13.1367308032349,2.02800794663122e-39,2.12927579442378e-37
"Slc25a33",108.12673016713,2.09479890464635,0.159489538028564,13.1343969676004,2.09150922393014e-39,2.18168858267622e-37
"Hmgn3",144.342395630379,2.44171370267927,0.186341646955289,13.1034245031929,3.14730065381157e-39,3.26182178727929e-37
"H2-DMb1",222.755316211974,-2.18258284345571,0.16667709300456,-13.094677883517,3.53169431884559e-39,3.6367395857651e-37
"Rrs1",140.258817448619,1.84312149347073,0.140776125260411,13.0925715568693,3.6310295328158e-39,3.71521391179319e-37
"Dennd3",112.903995409152,-2.3386345449647,0.178810673198259,-13.078830827798,4.35080739771439e-39,4.4212382494939e-37
"Tbx21",58.7958691634586,2.60959238606145,0.199534679394568,13.0783901524263,4.37610110601053e-39,4.4212382494939e-37
"Tmem140",57.8699191256312,3.4990709253639,0.267659771084797,13.0728308971592,4.70802808329162e-39,4.72686019562478e-37
"Slfn9",97.4077384024215,2.90496241699824,0.222815068182843,13.0375492137471,7.48237249695122e-39,7.46564172615059e-37
"Aida",198.151015798907,1.97403602193949,0.151794246053514,13.0046828075654,1.15075387299585e-38,1.14109322319786e-36
"Phf11a",138.467011469512,2.62854018827616,0.202781816699197,12.9624057573924,1.9987897915771e-38,1.96985025839843e-36
"Ipo4",173.025100517957,1.59034303495125,0.122806658793605,12.9499739718842,2.35033738405561e-38,2.30218413033349e-36
"Ptp4a2",572.198529034278,-1.01780302242156,0.0786649691150391,-12.9384532133119,2.7307212180103e-38,2.65856397855258e-36
"Ifng",192.535300580715,2.56915072991849,0.198993853862693,12.9107039240078,3.91703768516362e-38,3.79055984183545e-36
"Tap2",530.445510230787,1.17425103248316,0.0912304466178211,12.8712625665672,6.53255019166302e-38,6.2837656454416e-36
"Zfp513",177.555044083106,1.69650929673574,0.131846885625138,12.8672686403772,6.87920439786663e-38,6.57782972900771e-36
"Slamf7",395.752332002537,2.60580054443661,0.203107350222664,12.8296713121406,1.1183762368333e-37,1.06305300996983e-35
"Lars",193.453391217317,1.44769365452544,0.113409231042951,12.7652188557488,2.56428906699754e-37,2.42310232777932e-35
"Gbp9",189.996169425029,2.71062657152847,0.212495752545316,12.7561447184711,2.88111126494543e-37,2.70655972865984e-35
"Nop14",205.39893607514,1.44805380359688,0.113788322563632,12.7258559663458,4.24793897717506e-37,3.96737742612442e-35
"Oas2",221.130580506762,2.93733031989792,0.230871757356604,12.7227788861196,4.41861629704833e-37,4.10292787258869e-35
"Lad1",82.2892777049252,3.71534936252711,0.292084333235878,12.7201254561185,4.57125668399314e-37,4.2177897356207e-35
"Mgat1",428.374348880118,1.24098143862563,0.0975635541208748,12.7197235669391,4.59482821049317e-37,4.2177897356207e-35
"Cxcr4",327.866845816013,-2.48308479244924,0.19603876404658,-12.6662948755342,9.09078121119735e-37,8.29740394185649e-35
"Wdr18",228.339396384602,1.34633168825893,0.106416094229125,12.6515796131376,1.09647852343803e-36,9.95131694943984e-35
"Rere",397.684756137267,1.37047221257671,0.10839226289414,12.6436350343121,1.21313042319861e-36,1.09481613023946e-34
"Rasa4",196.427488370366,1.88564478952004,0.149702095824648,12.595981232813,2.22179648328468e-36,1.9939071903623e-34
"Gbp7",247.033062055137,3.66260843049329,0.290848352429136,12.5928457215025,2.31185894091615e-36,2.06320566815984e-34
"Mrps6",117.602725563598,2.20239585440202,0.175078667672641,12.5794643269734,2.7388069583088e-36,2.43072900432445e-34
"Unc119",161.562855092644,-2.33456601083684,0.185623161193682,-12.5769111775923,2.82875559257598e-36,2.4960546489863e-34
"Zfyve26",139.035315301201,2.02726840830526,0.161194950613664,12.5765006942682,2.84348855057578e-36,2.4960546489863e-34
"Phf11b",465.433710479392,2.20373481755966,0.175259097870562,12.574153606492,2.92920604235598e-36,2.55732423176122e-34
"Calhm6",93.6143186039496,2.57862380588015,0.205445495697272,12.5513766905837,3.90658357619081e-36,3.37713081851798e-34
"Oas1b",69.0134398781037,3.01593031068693,0.240288244587221,12.5513019409994,3.91027348259677e-36,3.37713081851798e-34
"Tomm40",347.6369010682,1.23029997807283,0.0981470813215663,12.5352681048345,4.78739689421811e-36,4.11255313950373e-34
"Csf2rb",1314.14042336856,1.7827284081459,0.142224542355011,12.5346046373345,4.82762977277703e-36,4.12505556754735e-34
"Sipa1",504.02342406139,-1.69199494390057,0.135082610922294,-12.5256310368022,5.4059662583288e-36,4.59478528961872e-34
"Adar",349.147191934918,1.49269144571783,0.119221003915642,12.5203730608914,5.77630106364321e-36,4.88371054138761e-34
"Glud1",492.102206151226,-1.23255019990449,0.0985977934275996,-12.5007888823551,7.3914135205926e-36,6.21652705731935e-34
"Sh3pxd2a",45.0867947540594,-3.61166962779917,0.289226834086978,-12.4873255249651,8.75473893307756e-36,7.32479824067489e-34
"Rbl1",139.103153325695,2.39783050323432,0.192289571135739,12.4698936560718,1.08971379438301e-35,9.07003232796304e-34
"Oasl2",340.023720170438,3.23653892369023,0.259775565908702,12.4589813224686,1.24956531346285e-35,1.03469160801377e-33
"Wdr43",359.201871745233,1.21076858733501,0.0972290009753019,12.4527514958482,1.35105738336229e-35,1.11299414391445e-33
"Arhgap9",215.053696184696,-2.15006237231734,0.17295000720026,-12.4316986574494,1.75857276157818e-35,1.44131187969346e-33
"Parp11",108.1631093731,2.16483038043105,0.174153263552999,12.430604722904,1.78280561416152e-35,1.45375580639039e-33
"Trmt61a",73.8586248814349,2.11451464600758,0.170241600938002,12.4206694154482,2.01865284376451e-35,1.63775955970874e-33
"Tnfsf8",42.5804628017266,3.96337519978573,0.319538009949666,12.403454601254,2.50295295364264e-35,2.02047418328218e-33
"Crip2",33.5263007203287,-3.42107243087918,0.276524459114589,-12.3716811230124,3.71953958873972e-35,2.98753419767574e-33
"Abtb2",116.538643717284,1.87305940667654,0.151404544109847,12.3712231867862,3.74080854743418e-35,2.98966907989963e-33
"Gltp",476.937908056217,-1.19409241678529,0.0965781276080419,-12.3640046287857,4.09249327950229e-35,3.25454515059033e-33
"Pld4",223.793331386038,-2.95251146286941,0.239420706135847,-12.3318968961446,6.09937494904385e-35,4.82661867888869e-33
"Cd7",84.5954105694577,-3.27259402322413,0.266415067228894,-12.2838173428549,1.1065133465898e-34,8.71325019589141e-33
"Ifngr1",343.786276759768,-1.89911618766227,0.15471269937506,-12.2751150702785,1.23216500254175e-34,9.65536517113689e-33
"Utp20",94.9990664053607,1.83510213098719,0.149512562241334,12.2738992863026,1.25081296536483e-34,9.75391236680616e-33
"Clic4",674.645388579259,2.08414870531924,0.170075158796739,12.2542805196499,1.5935737340259e-34,1.23667480499479e-32
"Lgals9",785.265447010852,1.82696887236063,0.149286974665634,12.2379656795416,1.94855429242014e-34,1.50488346891525e-32
"Rsl1d1",334.89946049453,1.07028228321739,0.0874976333710379,12.2321283671617,2.09379545674501e-34,1.60931723527042e-32
"Per1",128.028233562612,-2.38125510425474,0.194910159653419,-12.2171933391722,2.51622550582046e-34,1.92479269169047e-32
"Casp3",504.491010036733,1.16118626164342,0.0950717550452211,12.2137880077116,2.6238243071459e-34,1.99758832559202e-32
"Sh3bp2",227.554738249103,2.1545213668499,0.176545424724623,12.2037791135654,2.96725860402126e-34,2.24839821768856e-32
"Utp4",96.4891529249614,2.33153381617561,0.191122862544903,12.1991361218119,3.14138989588856e-34,2.36916841725605e-32
"Man2b1",649.436101922536,-1.51643714729019,0.124355145163133,-12.1944061526436,3.32922136957399e-34,2.499094022469e-32
"Mphosph10",182.912825018207,1.95787240831182,0.160656211861752,12.1867208595495,3.65848352697647e-34,2.73348276173721e-32
"Amigo2",126.854954980191,2.79584620247532,0.229733730449838,12.1699421195173,4.49401069843104e-34,3.34221240090723e-32
"Csf1",248.759661676016,1.8125000867639,0.1491373520156,12.1532269566802,5.51452134244844e-34,4.08227054585676e-32
"Arel1",151.05777274364,1.42731541626174,0.117588201123465,12.1382536906325,6.62243339112602e-34,4.87994357775451e-32
"Bcl3",350.007937467477,1.33338326607973,0.10987606004821,12.1353392676684,6.86249870907892e-34,5.03375247774629e-32
"Tor1aip1",599.984801047305,1.47207022484534,0.121514925463295,12.114316156907,8.87008412369729e-34,6.47677415286697e-32
"Gbp5",148.50528781993,3.34724427165491,0.276377077221327,12.1111501189166,9.21923062008865e-34,6.68615671837513e-32
"Rgs16",28.5898315408004,3.98017641363649,0.328642388998795,12.1109648264244,9.2400821182724e-34,6.68615671837513e-32
"Rbm43",90.7801350297967,1.76998414522037,0.146475533835513,12.0838210919785,1.28601488987285e-33,9.26392071341592e-32
"Myadm",200.880978748112,-2.0133205903769,0.166961043852515,-12.0586248379913,1.74675082513558e-33,1.25266987745437e-31
"Ptpn18",851.315375258657,-1.31854426446912,0.109691144879692,-12.0205169333886,2.77231633993736e-33,1.97931065265572e-31
"Bbx",246.791190890749,2.70081745365456,0.224711939338171,12.0190207142936,2.82297195742999e-33,2.00655847452015e-31
"Gzma",93.3924572419199,-3.25936246406144,0.271247481269169,-12.0161943949152,2.92118058572642e-33,2.06721783828675e-31
"Ramp3",132.240169853352,2.90121754913476,0.241816667069391,11.9975913335297,3.65787138885823e-33,2.57719499958853e-31
"Coro1a",4099.22361175772,-1.77919749027246,0.148351888179118,-11.9930896202972,3.86225503192098e-33,2.70931287479382e-31
"Flna",884.984963414553,-1.56997217658356,0.131013619118775,-11.9832746178872,4.34803040152166e-33,3.03681566826278e-31
"Gpsm3",341.738113742373,-2.34800114976199,0.195958226237784,-11.9821514760642,4.40735050042619e-33,3.0649211445388e-31
"Kars",377.855385005751,1.26735179901115,0.105781291720778,11.9808690023986,4.47606934358927e-33,3.09929215238871e-31
"Zfp36",677.074213263615,-1.67451070243307,0.139926044592883,-11.9671123935868,5.28356029470704e-33,3.64270869417056e-31
"Tmc6",263.588710450014,-1.56676130627881,0.131298387150437,-11.9328297954161,7.98133930739021e-33,5.47915532623574e-31
"Dtx3l",112.731357170774,2.49404599343899,0.20962894224398,11.8974315604582,1.22045793991101e-32,8.34273887094913e-31
"H2az2",455.973348480021,-1.08340046921506,0.0910650259331617,-11.8969984152889,1.22680751658261e-32,8.35060845185724e-31
"Tmem108",42.0054473564285,-3.37368958884168,0.283783661224342,-11.8882446377864,1.36239836771368e-32,9.23441661559176e-31
"Nsun2",309.972398893696,1.19933089615277,0.10093392818197,11.8823364725342,1.46222202063915e-32,9.86938426031402e-31
"Ccpg1",129.236384919566,-2.2069052458898,0.185830994976611,-11.87587273139,1.5797669604029e-32,1.06181491430595e-30
"Insl6",87.5413518474468,2.63364155835407,0.221851583350618,11.8711866671324,1.67080696223252e-32,1.11832679338763e-30
"Isg20",601.910199861709,2.28652157793831,0.192920588376615,11.852138733242,2.09767727406106e-32,1.39821940790527e-30
"Cr2",53.7840892001158,-3.86383474356321,0.326749213059951,-11.825077426749,2.89635547522393e-32,1.92260555181807e-30
"Ppan",242.081147986342,1.5918994204437,0.134852876327933,11.8047123931754,3.69050669783965e-32,2.43968311086815e-30
"Mybbp1a",530.780297802492,1.22460971622645,0.103780313259311,11.8000194619434,3.90221198792005e-32,2.56906284319458e-30
"Gpatch4",170.911198632371,1.74936700292904,0.148443646085945,11.784721334022,4.67965331643545e-32,3.06832452551915e-30
"Iigp1",97.4829242783458,5.02171603871073,0.426676671618983,11.7693709844888,5.61415488174767e-32,3.66608878131685e-30
"Eif3c",1400.15091321167,1.28044518198522,0.108901769537524,11.7577995970398,6.43905636539314e-32,4.18773285237552e-30
"Csf1r",412.486727822121,-2.65316775714654,0.225964346102504,-11.7415326926974,7.80588383960928e-32,5.05619830643079e-30
"C1qc",307.464463874173,-4.86540733220777,0.415678092531426,-11.7047480240733,1.20516709790603e-31,7.77502179147089e-30
"Rrp9",129.478428861401,1.5542838457372,0.132851879476188,11.6993741591423,1.28396927108515e-31,8.25027294828476e-30
"Mthfd2",425.284682759813,1.66439069515706,0.142507821437838,11.6792936581595,1.62641390333017e-31,1.04090489813131e-29
"Cluh",182.20759910087,1.55577813092912,0.133328605920453,11.6687497044508,1.84109090847444e-31,1.17362239498942e-29
"Bcat1",54.2030177229508,4.98080637500945,0.426886247782311,11.6677602075141,1.86262649114527e-31,1.18265738947658e-29
"Cxcl9",50.7265803110075,3.84645961201725,0.330219572104451,11.6481878633184,2.34390068623522e-31,1.48237876471191e-29
"Macf1",332.622986865947,-1.7770774088671,0.152582839628159,-11.6466400363095,2.38685281156498e-31,1.50362366921489e-29
"5031439G07Rik",208.88904990293,-1.37506004281371,0.118077774087485,-11.6453757147802,2.42251679871131e-31,1.51588610018047e-29
"Gnai2",3240.54474894069,-1.07967051624677,0.092713130423623,-11.645281647956,2.42519128328175e-31,1.51588610018047e-29
"Eif1a",112.153394252626,1.68859039026837,0.145058353791003,11.6407662581174,2.55707874299178e-31,1.59212840803953e-29
"Eprs",372.018198961451,1.28662155925862,0.110749511958887,11.6174016165077,3.36206495365075e-31,2.08525912800949e-29
"Ptafr",239.465680169826,2.21566903255975,0.191072441628823,11.5959633617071,4.31977352860301e-31,2.6689554601338e-29
"Tmem256",381.988564950812,-1.32317752218121,0.114565752050735,-11.549503219734,7.42483606554835e-31,4.56983013628233e-29
"Fubp1",288.171843682333,1.21344691298956,0.105069276439761,11.5490175064188,7.46691316550816e-31,4.5781867591879e-29
"Sort1",108.612923783318,-3.12730204592367,0.271150022596366,-11.5334751440496,8.94582635656011e-31,5.46409713276736e-29
"Epop",70.1247885790998,2.10098612282808,0.182265595512525,11.5270581752973,9.6381088725786e-31,5.86464321701146e-29
"Acaa2",113.822578812779,-1.87555587452398,0.162774888349209,-11.5223907910185,1.01748026980813e-30,6.16785020913126e-29
"Ckb",54.1488452379807,-3.51848422294789,0.306271769742775,-11.4881114439732,1.51385260020874e-30,9.1423038232155e-29
"Tmem184b",220.667311686183,1.92248044638759,0.167656471427595,11.466783417411,1.93727075217218e-30,1.16555495741176e-28
"Arf4",517.232851348411,1.84291303085218,0.160786648299265,11.4618536448502,2.05078026769506e-30,1.22924381418856e-28
"Cd40",340.691248295067,1.64526203736922,0.143547812519306,11.461421867003,2.06103099193161e-30,1.23079560796986e-28
"Ifi208",85.9239421615774,3.31745586158807,0.289643921654358,11.453566305275,2.2566624933243e-30,1.34263060343562e-28
"Adgrg5",32.1113200971335,-3.93463039682022,0.343573382281311,-11.4520815631713,2.29565722098349e-30,1.36079105527228e-28
"Hdac5",157.619121259829,-1.54665350602108,0.135108175397187,-11.447519748337,2.41970009291058e-30,1.42904640781307e-28
"Apobec3",1362.80875427788,1.11007945140219,0.0969789719232259,11.4465994987139,2.44551800961806e-30,1.43900371086097e-28
"AB124611",502.477514669862,-1.37887520310233,0.120623506863216,-11.4312312662733,2.91939554122714e-30,1.71157554650631e-28
"Rasal3",222.958510453276,-1.94901816304866,0.170542990778499,-11.4283099771602,3.01927902031432e-30,1.76369811572107e-28
"Tpcn1",91.5271060066716,-1.90204255588891,0.166518363052202,-11.4224192516992,3.23112290217202e-30,1.88060718480041e-28
"Lyar",305.340859503433,1.36640644610924,0.119744909787195,11.4109772894527,3.68564870126107e-30,2.13741013491184e-28
"Ccl22",1666.8993755889,2.65694816200719,0.233007399751809,11.4028488573208,4.04656713657604e-30,2.32989442587661e-28
"Serpinb6a",83.0785044394552,-2.41970826094768,0.212199720330624,-11.4029757304938,4.04067281287245e-30,2.32989442587661e-28
"Ceacam1",108.860615318395,-2.69971331849424,0.237195042466238,-11.3818286015759,5.15082296533149e-30,2.95510071839589e-28
"Grk6",286.851792746138,-2.06533780584203,0.181761799714556,-11.3628815795481,6.39982087683669e-30,3.65860222653041e-28
"Socs1",57.674476556106,4.92217592838342,0.433621470042618,11.3513196841929,7.3051708803122e-30,4.16135691565019e-28
"Tapbpl",236.12779128894,1.5249638436297,0.134413226515738,11.345340657016,7.82210260932103e-30,4.44007972848527e-28
"Sqle",107.095806789203,2.46291674229007,0.21810284676315,11.2924557328896,1.42984980205306e-29,8.08771380992263e-28
"Phf11d",64.24071386709,2.80056628809822,0.248322084681942,11.277958992996,1.68612547111323e-29,9.5038314273554e-28
"Etnk1",527.243472508675,1.32938117604886,0.118059307747963,11.2602826613796,2.0609659352154e-29,1.15356643844252e-27
"Itgb5",54.0809385256176,-4.00867601602422,0.355995110728849,-11.2604805381092,2.05634328285833e-29,1.15356643844252e-27
"Vpreb3",171.329443584797,-2.23003572890119,0.198108010721878,-11.2566661023714,2.14729317561042e-29,1.19771241572937e-27
"N4bp1",325.83446388037,1.56544248944864,0.139284861642476,11.2391430840985,2.61912288045327e-29,1.45583356233915e-27
"Ctnnb1",530.35774226411,1.25654039481684,0.112018485315051,11.2172592879008,3.35507590160791e-29,1.85848066494585e-27
"Tspan13",264.752399128373,-1.42254929834872,0.126874589439045,-11.2122475007666,3.55061349228746e-29,1.96003625911017e-27
"Zbtb5",64.1800801947323,1.93060258383195,0.172298141159845,11.2050110978324,3.85305476896683e-29,2.11970793865353e-27
"Tmem176a",182.831314378615,-1.72576936886707,0.154194532685274,-11.1921566790537,4.45464696101737e-29,2.4423020062042e-27
"Cyp4f16",36.3145745160015,-3.34822952061044,0.299297118979077,-11.1869754444396,4.72269449125839e-29,2.58045456828485e-27
"Cad",164.388181459701,1.79926355445456,0.160868657032869,11.1846744272063,4.84681032591226e-29,2.63929359577812e-27
"Sp140",281.766732807908,1.8324289445125,0.163885465796168,11.1811559103818,5.04288273871653e-29,2.73678609171427e-27
"Abcg3",22.5292626735366,-4.39214268190744,0.392966853697247,-11.176878254702,5.29188563210906e-29,2.86225086849158e-27
"Ahnak",173.52268290709,-2.17194218174442,0.194426208264145,-11.1710360508273,5.65177668528898e-29,3.04664901585511e-27
"Selplg",1238.71824733647,-1.18614063708978,0.106344424462134,-11.1537642249606,6.86398661205337e-29,3.68772845939884e-27
"Cd274",375.330953223487,2.0354794733565,0.182765521185703,11.1371086852225,8.27627434227433e-29,4.4316690344765e-27
"Gramd1b",137.956485122487,1.60090803995498,0.143799939368338,11.1328839705163,8.67815208839938e-29,4.63142309461952e-27
"Pdcd1",41.0009863113711,4.38133948493408,0.393871319102033,11.1237840189097,9.61073727208999e-29,5.11214846155144e-27
"Ccdc88c",242.589540866731,-1.71408548160522,0.154460847014685,-11.0972166392578,1.29411448189488e-28,6.86094225648823e-27
"Krt80",44.0485773071161,-4.65564975830846,0.419739719772566,-11.0917541014015,1.3756349159052e-28,7.26914450299382e-27
"Ddx39a",443.323206618344,1.08753050169769,0.0980604926371361,11.0904042234623,1.39655262643861e-28,7.35548242331469e-27
"Fgl2",115.801897512356,3.35319181113854,0.302889532793245,11.0706757682097,1.74082876231724e-28,9.13878210387717e-27
"Ace",33.3188416384237,-4.16099241201983,0.376061304128015,-11.0646651658778,1.86156813894115e-28,9.74079172115655e-27
"Tmem176b",289.535657618823,-1.90539880153325,0.172219772948992,-11.0637632886532,1.88038776472301e-28,9.80732112094495e-27
"Crtam",23.9320236567581,3.12710041809789,0.282888740476476,11.0541706708823,2.0926186524793e-28,1.08789081014328e-26
"Gcsh",63.3427222749691,2.34343569618432,0.212061449419866,11.0507388428931,2.17418083372951e-28,1.12664648106551e-26
"Irgm2",131.570554234353,3.45205321134929,0.312870142807057,11.0335015683428,2.63405492590057e-28,1.36056136108253e-26
"Map4k2",404.297055868575,-1.27419130936174,0.115550654117661,-11.0271232914378,2.82765559273856e-28,1.45588011031257e-26
"Frat2",49.9455069498103,-2.9170034290922,0.26460648255692,-11.023930331959,2.92980841502461e-28,1.50365630603691e-26
"Lbh",325.696041482393,-2.32275534267243,0.210827963777309,-11.0173019795698,3.15370354799727e-28,1.61341063041491e-26
"Trim30c",26.1185109661999,3.4721711318553,0.315227745892345,11.014801765074,3.24249582700322e-28,1.65356993539618e-26
"Tent4a",116.295175351001,1.87764640314012,0.170593119899101,11.0065775469179,3.55243310990219e-28,1.80589511004648e-26
"Mars1",276.68221537061,1.27686183805922,0.116147462011546,10.993454492637,4.10892160974378e-28,2.08219926621212e-26
"Jun",519.350727106559,-1.37106886339927,0.124745418875741,-10.9909355850974,4.22523315609122e-28,2.13440708866193e-26
"Ybx3",587.115145516666,1.17156636205388,0.107024614367348,10.9467001491137,6.89125567238553e-28,3.47025489408154e-26
"Prpf38a",198.521494040531,1.22061781308948,0.111516265348051,10.9456482359755,6.97172230084308e-28,3.49980459502323e-26
"Sgcb",39.358653261634,3.26998013265161,0.298813146511315,10.9432271331736,7.16048398438546e-28,3.58336494470928e-26
"Tor1aip2",327.220184118557,2.14694773108716,0.196212589124781,10.9419468988395,7.26233765622281e-28,3.62304944439637e-26
"Lta",70.6469294489365,1.93633492364076,0.1770143618889,10.938857745656,7.51406183552141e-28,3.73702443733176e-26
"Usp25",309.473284202557,1.61260603742536,0.147611869191301,10.9246366586922,8.78914545434334e-28,4.35768001785714e-26
"Gypc",186.727858781301,1.38682906176773,0.126980939265295,10.9215530282879,9.0927558396733e-28,4.49433937872344e-26
"Rabepk",122.484159039439,1.62788094369523,0.149317291692982,10.9021595907485,1.12553666302046e-27,5.5462027468591e-26
"Ipo5",310.292380670545,1.11031369500574,0.101848559123563,10.9016141667621,1.13230494327568e-27,5.56249131766989e-26
"Ftsj3",195.189833402575,1.52786994387079,0.140201646826929,10.897660465835,1.18258900459743e-27,5.79180175910157e-26
"Fam162a",295.155095629054,1.25023414765864,0.11477127683078,10.8932668711354,1.24106897376754e-27,6.05973616857196e-26
"Noc2l",344.418514213086,1.21143871578811,0.111451991134223,10.8696013723897,1.60902310395747e-27,7.83252943696146e-26
"Slc40a1",79.0553985219427,-3.39337301607703,0.312528105201227,-10.8578171358129,1.83073007005913e-27,8.88484829167065e-26
"Irf9",471.337793760403,1.43946591800729,0.132632446201172,10.8530450823772,1.92890014566464e-27,9.3330879337219e-26
"Rcn1",50.1973881400171,2.71946435944643,0.250585899130841,10.8524237352497,1.94206065450468e-27,9.36854725344241e-26
"Grk2",1265.94214649581,-1.21123177520337,0.111617722095644,-10.851608082142,1.95947194067128e-27,9.41468317260853e-26
"Traf1",466.344321555692,1.30310651513683,0.120086182728171,10.8514275791959,1.96334590564234e-27,9.41468317260853e-26
"Ier2",588.140510288434,-1.75316627598406,0.161636072607958,-10.8463800666346,2.07480621055454e-27,9.91954969236551e-26
"Rxra",84.6969269188918,-2.13990467815242,0.197483129434875,-10.8358860034072,2.3270176426999e-27,1.10923476000983e-25
"Abhd8",104.872145174736,-1.61332667005054,0.149049712705028,-10.8240843995677,2.64711545804122e-27,1.2579101617927e-25
"Nfkbie",472.791741953959,1.52914709903175,0.14127601787174,10.8238264502898,2.65457883993852e-27,1.2579101617927e-25
"Pelp1",161.251029965122,1.35696341944686,0.125451003990378,10.816680427292,2.86984320256295e-27,1.35591650605798e-25
"Cmah",153.916883874042,-2.14659609347553,0.198487707524916,-10.8147558367365,2.93072035560546e-27,1.38061852763772e-25
"Arrb1",102.716616065485,-2.41067438245415,0.223335048392739,-10.7939815080656,3.67514618871711e-27,1.7262441045483e-25
"Fuca1",264.946164715809,-1.33626860950568,0.123810947348383,-10.7928146753101,3.72211973315361e-27,1.74321082779532e-25
"Ogfrl1",361.533963786976,1.30464492978319,0.120935180532054,10.7879685964283,3.92366483379054e-27,1.83226022936079e-25
"Pcgf5",225.007045595172,1.91246390227843,0.177470939944723,10.7762087859235,4.45886442071911e-27,2.0761506682444e-25
"Slc7a5",231.648462232209,2.34074471288013,0.217260536344112,10.7739065375992,4.57181879262234e-27,2.12259240129148e-25
"Sec11c",802.577630623615,-0.742769722764206,0.0689519534762888,-10.7722796137985,4.65334647566094e-27,2.15421780360281e-25
"Gbp4",55.6305493818072,3.32262359651088,0.309052735457783,10.7509923560109,5.86274339243833e-27,2.7062962602336e-25
"Gart",263.26260349161,1.09207877736177,0.101703377327783,10.7378811407813,6.75775187978196e-27,3.1105021832899e-25
"Hivep3",144.859551687246,2.24841907166486,0.209733177179437,10.7203786349035,8.16683184361508e-27,3.74834247816665e-25
