"","baseMean","lgFC_LcDC_vs_Naive","lfcSE","stat","pvalue","padj"
"Cnp",502.678789152966,-2.53245699592653,0.147761750718687,-17.1387858062665,7.62258356317449e-66,3.04086637145211e-63
"Ptp4a2",572.198529034278,-1.34762267263011,0.0788779480010651,-17.0849103809332,1.92238316516065e-65,7.49058835634108e-63
"Psph",299.247065703759,2.12921353566201,0.124743793621807,17.0686931497152,2.53818015855669e-65,9.66527467195851e-63
"5031439G07Rik",208.88904990293,-2.0743318853724,0.121973748718044,-17.0063797101739,7.36506220604744e-65,2.742258161385e-62
"Gzma",93.3924572419199,-6.74194606984724,0.397599143771622,-16.9566413194284,1.71893414118385e-64,6.26103076859466e-62
"Asns",216.923549933901,4.19555407663085,0.247873405768743,16.9261969174101,2.88423735943712e-64,1.02819993526317e-61
"Pld4",223.793331386038,-4.20258306237901,0.249568496574165,-16.8393972799772,1.25508330769555e-63,4.38102517092479e-61
"Crip1",1312.51104646571,-3.40054819567837,0.20207585305184,-16.8280778941262,1.51955462266729e-63,5.19594646995724e-61
"Ptpn18",851.315375258657,-1.85595709424727,0.110345848529489,-16.8194555479927,1.7576656108641e-63,5.88993746200559e-61
"Gclm",953.656910605191,2.90576337529901,0.173109903447272,16.7856564958692,3.10773628062101e-63,1.02098277219226e-60
"Npepps",681.927007175513,2.07700992965168,0.124482875844542,16.6851056063768,1.68208328444105e-62,5.41986642900189e-60
"Gpr84",162.409848604667,5.52150508053227,0.331495190886479,16.6563655592311,2.72062761706437e-62,8.60077655168179e-60
"Fcgrt",59.5246049667364,-5.49230411123053,0.329948634455703,-16.6459367843448,3.23858198004389e-62,1.00486001991917e-59
"Rnase6",155.198803156762,-3.0563751372592,0.184853445478556,-16.5340447366113,2.08659792200584e-61,6.35653603331053e-59
"Cd2",273.182193533362,-2.82696830645786,0.171394011250214,-16.4939736565873,4.05389500647469e-61,1.21291090774078e-58
"Slc39a4",104.814970202379,3.68196209566435,0.223793359089814,16.4525082899653,8.04657103800625e-61,2.36526838143499e-58
"Tmcc2",139.116276164071,-4.68705928702442,0.285507772523644,-16.4165733408756,1.45558224510694e-60,4.20487595116667e-58
"Tsc22d3",284.350619668027,-3.72446021542064,0.227095405085671,-16.4004208452197,1.89917842565132e-60,5.39334483420132e-58
"Batf",316.118328597824,2.35609297012525,0.143724873171105,16.3930773994861,2.14314550295985e-60,5.98473381701538e-58
"Nrgn",102.835931568358,-2.52171663322671,0.153936486227783,-16.3815395233544,2.5910113225331e-60,7.11678601787574e-58
"Cd3d",175.469591214161,-2.94567965224597,0.180247712484509,-16.3423968695255,4.92770753806962e-60,1.31053555238661e-57
"Upp1",138.742441639734,5.27694224895329,0.322886519181726,16.343024361396,4.87724663203079e-60,1.31053555238661e-57
"Slc7a5",231.648462232209,3.45942928390962,0.214174454973331,16.1523898092347,1.09245877494849e-58,2.86002293347843e-56
"Fgd2",168.826310841491,-3.92299146316363,0.243150295673076,-16.1340188886228,1.47126984034529e-58,3.79248094999774e-56
"Epsti1",675.933955986439,-2.36297252229942,0.147193271781518,-16.0535362364037,5.39978286317881e-58,1.37080851322062e-55
"Stk17b",757.606154965026,-2.59521072454419,0.161815758738062,-16.0380592396145,6.92859258687424e-58,1.73266520586683e-55
"Fosb",256.503976922993,-8.34054966706912,0.520375067683641,-16.0279578808332,8.1517864571144e-58,2.00857620719047e-55
"Gngt2",273.882636326848,-2.20087709402344,0.138188839995723,-15.9265907007509,4.14340936630866e-57,1.00612788307973e-54
"Alox15",692.917798798155,3.17590062733554,0.200974367003368,15.802515886428,2.98943782352308e-56,7.15543296187559e-54
"Hbb-bt",13309.3073301189,-6.88083433860671,0.436477870699655,-15.7644517637905,5.46444452731633e-56,1.28303722499497e-53
"Snca",185.320389849556,-6.23667767196219,0.3956306990242,-15.7638870981059,5.51349926586914e-56,1.28303722499497e-53
"Abcc1",214.324859966051,2.81511979373982,0.178642353787219,15.7584118998617,6.01249352614007e-56,1.37999080863667e-53
"Xpot",179.890670690456,2.30196819890577,0.146552394343694,15.7074758772429,1.3442549880213e-55,3.04364761139148e-53
"Srsf5",1205.75542872147,-1.15262520206285,0.0734087985265249,-15.7014584790728,1.47804474800429e-55,3.30195196704159e-53
"Slc3a2",1282.12138267871,2.03995900461735,0.129939169967989,15.6993384298199,1.52827503869179e-55,3.36924319385275e-53
"Ablim1",443.729687230963,-1.7496536273199,0.11157751569468,-15.6810591849673,2.03826792749634e-55,4.43521806820794e-53
"Cd52",3659.1360195212,-2.30071954510046,0.147391566080512,-15.6095739144511,6.26540110302557e-55,1.34585635232299e-52
"Trib3",97.4667183627537,6.11568574568913,0.392090160627194,15.5976516623278,7.55213823827949e-55,1.60172248332118e-52
"H2-DMb1",222.755316211974,-2.6193544660935,0.167981373718954,-15.593124452452,8.10695455610334e-55,1.69790029484389e-52
"Ier2",588.140510288434,-2.54366556833046,0.163429158004226,-15.5643313555142,1.27192349295176e-54,2.63099729930948e-52
"Irak3",166.484761974063,3.33331725588266,0.214399799059064,15.5472032647026,1.66206876408999e-54,3.39609294418631e-52
"Sqle",107.095806789203,3.30339531732046,0.212834939275195,15.5209258807323,2.50411532567796e-54,5.05499425081135e-52
"Cars",216.221664299573,2.37274892938815,0.153290071640105,15.4788167557185,4.82261402602431e-54,9.61939261976636e-52
"Mars1",276.68221537061,1.75009207341575,0.113526400879916,15.415727617992,1.28317404298095e-53,2.52936248119362e-51
"C1qc",307.464463874173,-6.68554232358739,0.435867661148772,-15.3384683460273,4.23059572735016e-53,8.24228272229674e-51
"Tep1",142.740810078703,-2.32701537607649,0.152300084815064,-15.2791469479623,1.05310211234614e-52,2.02812941291489e-50
"Phf11b",465.433710479392,-3.07823472417022,0.201510646685339,-15.2757919981117,1.1087276578124e-52,2.11099226211896e-50
"Fam43a",170.569088347608,-2.57663934442306,0.169009039952569,-15.2455711549286,1.761855339725e-52,3.3168411479879e-50
"Cd8a",301.091834620033,-3.2754837424639,0.215713524033379,-15.1844153357629,4.485447422672e-52,8.35040795187438e-50
"Retnlg",383.589455483148,-7.78689537750672,0.514092072292067,-15.1468886551567,7.9439308211041e-52,1.46264352645713e-49
"Sesn2",156.50086314941,1.92637452816015,0.128446692569244,14.9974630691379,7.62796038314346e-51,1.37426318515665e-48
"Shisa8",214.158323767278,4.46611855882962,0.297786096031571,14.9977403859585,7.59616167549666e-51,1.37426318515665e-48
"AB124611",502.477514669862,-1.81609028426504,0.121306803655326,-14.9710505061626,1.13513927478715e-50,2.02332537755944e-48
"Vps37b",444.022047928512,-1.76641170585185,0.118036971341476,-14.9649019775481,1.24507226675782e-50,2.19591429784497e-48
"Chac1",62.1999184092056,4.80975173765938,0.321485121737645,14.9610399127101,1.31947956528642e-50,2.30290417878895e-48
"Anxa3",285.106903043172,2.39245613278452,0.160126475342592,14.9410403724046,1.78171659695789e-50,3.07759397752881e-48
"Ramp3",132.240169853352,3.52791906002257,0.23683060259397,14.8963817233998,3.47917053596217e-50,5.94831656429043e-48
"Tarm1",146.094032013775,4.21820596430739,0.283396865488101,14.8844481996732,4.15903628802434e-50,7.03885383897453e-48
"Jup",68.9636485122307,-2.48504165378617,0.168001813956283,-14.7917548939848,1.65579701606805e-49,2.77428790042201e-47
"Alas2",328.991788054958,-7.13774270225958,0.482939137964613,-14.7797975793434,1.9775963085359e-49,3.28065605440783e-47
"Cela1",131.453702650624,-5.81728178847482,0.396037842593817,-14.6887018431749,7.61588624420604e-49,1.25102131393796e-46
"Pfkp",375.711237632167,1.37566186926408,0.0938108202634407,14.6642132048406,1.09276496518496e-48,1.77759970792952e-46
"Trib1",156.139027056514,-3.06661323443102,0.21060740023958,-14.5608047530264,4.9867282426164e-48,8.03390689471517e-46
"Btg2",326.87148706384,-1.96868162459863,0.135296914631848,-14.5508242368685,5.77035683025583e-48,9.20784082770823e-46
"Klf4",211.467735685015,-4.60577693756513,0.317676432045853,-14.4983274582369,1.24137934449034e-47,1.96219914310713e-45
"Alas1",841.225391757035,2.71649133329898,0.187960317536163,14.4524725692503,2.41845580823611e-47,3.78703056700897e-45
"Fdps",415.612709042891,3.72326350926404,0.257650329771951,14.4508392927715,2.47649622759236e-47,3.84200873086204e-45
"Ifngr1",343.786276759768,-2.21799314765264,0.154903013636048,-14.3185926186299,1.67480598586268e-46,2.57443800854396e-44
"Atp5me",727.451940493379,-1.31939888283671,0.0929131654007476,-14.2003436988284,9.11641932601861e-46,1.38859641643129e-43
"Slc38a2",553.088415048794,1.55787234998066,0.10992522101161,14.1721102367956,1.36341041009062e-45,2.05801274063679e-43
"Fn1",109.382015674313,-5.34132684544901,0.378536301372376,-14.1104745465207,3.27367616085069e-45,4.89736107812976e-43
"Myo1d",85.1941237128352,2.94527178548566,0.208847279428907,14.1025144954702,3.66475222381193e-45,5.43388703628043e-43
"Crip2",33.5263007203287,-4.48815400188664,0.318868092869104,-14.0752684331105,5.38998390931217e-45,7.92185792987065e-43
"Serpinb6a",83.0785044394552,-3.08820301854742,0.219571122893383,-14.0647047656033,6.2583492606639e-45,9.11814277064554e-43
"Phf10",170.519306008907,1.70146930635359,0.121667414515885,13.9845932711215,1.93580352957293e-44,2.79606794293055e-42
"Jaml",177.565562848575,-2.66973802545694,0.191047094355493,-13.9742404063429,2.23889558118031e-44,3.20621328740821e-42
"Shmt2",563.960237193688,2.51847775356904,0.180837591768724,13.9267379582778,4.35809937360344e-44,6.18813178006149e-42
"Prcp",164.434006267534,-2.05203470057956,0.147537815339228,-13.908533862057,5.62200769165518e-44,7.91569234232627e-42
"H2-Oa",371.332270357782,-2.29505439663471,0.165966829862184,-13.8283920861806,1.71818265309091e-43,2.39901252937819e-41
"6530402F18Rik",99.4869785513479,3.31342080449115,0.240056414266243,13.8026755694863,2.45566340254743e-43,3.40038349666796e-41
"Rn7sk",158.941540943996,5.16158482036886,0.374112407824876,13.7968822001355,2.66115352388148e-43,3.65472354857657e-41
"Trf",276.377780480294,-3.35562907146929,0.245405670720122,-13.6738041204283,1.45580996571387e-42,1.98309723378341e-40
"Hebp1",42.5574039609006,-5.3139984456371,0.38948464349964,-13.643666147885,2.20205818606595e-42,2.97544233125282e-40
"Adam8",565.581084925958,1.49983928282319,0.11002253045718,13.6321104103938,2.58009641743065e-42,3.45836123792405e-40
"Txnrd1",442.517767030881,2.06666678108792,0.151703906852419,13.6230293864377,2.92191270848396e-42,3.88544820878165e-40
"H1f2",174.798659095849,-2.78485128708943,0.205660901852175,-13.5409854863475,8.95790304725948e-42,1.18180839021128e-39
"Dusp2",697.173085749864,-2.04659665185292,0.151256133874328,-13.530668802849,1.0308152466934e-41,1.34932105143343e-39
"Cd5l",47.849184090249,-7.17903113886844,0.53107512616726,-13.5179201305832,1.22592958590162e-41,1.59228296215362e-39
"Ift140",96.6706261894463,-2.00450459910582,0.14832225065952,-13.5145238842636,1.28383592717441e-41,1.65466699690824e-39
"Per1",128.028233562612,-2.61938645395111,0.194385358573374,-13.475225053858,2.18817134345788e-41,2.79868785188066e-39
"Eprs",372.018198961451,1.47182661632444,0.109446229006983,13.4479426991544,3.16557529436118e-41,4.01812227704709e-39
"Slc7a1",201.88285497808,2.07185150131275,0.154760430666338,13.387475677033,7.15721911784931e-41,9.0164816781628e-39
"Lst1",351.00760182336,-2.5720005167091,0.192257240903532,-13.3779123460928,8.14017341757931e-41,1.0178254150115e-38
"Cadm1",35.0018742650835,-4.72759605633474,0.3534270906836,-13.3764393872315,8.3030625290377e-41,1.0305023161039e-38
"Car1",67.5371537682932,-6.58722297682114,0.4927555323288,-13.3681360119681,9.28382584595389e-41,1.14375369153645e-38
"H2-DMa",845.892366394225,-2.10650631417844,0.157695979360522,-13.3580216992253,1.06353219868659e-40,1.30069211598495e-38
"Trac",687.554729403781,-2.45800211046851,0.184221261657507,-13.3426624503217,1.30706579309103e-40,1.58694835965508e-38
"Rbpj",179.261639141751,1.73126738395254,0.129811233486591,13.3368071271842,1.41386539501671e-40,1.70426724413705e-38
"Klf6",556.307408457095,-2.58316850597894,0.194166529975599,-13.3038814995744,2.1975712822486e-40,2.63002191671966e-38
"Entrep3",108.325403308171,-2.00794165625201,0.15113609677782,-13.2856524619914,2.80403554427082e-40,3.30856447494771e-38
"Nup62",317.278046345889,1.43750248938874,0.108195451613321,13.2861637707861,2.78494571939468e-40,3.30856447494771e-38
"Sod2",1051.08724922341,2.35643437415257,0.177382199895143,13.2845030422756,2.84742575288542e-40,3.33626702724442e-38
"Stxbp5",74.9210713788479,2.61084316751592,0.196622753498495,13.278438639788,3.08765250926847e-40,3.59261234672175e-38
"Slc25a33",108.12673016713,2.08818714180069,0.157907278342268,13.2241348449721,6.36655725065187e-40,7.3566666713567e-38
"Hcst",202.702966132333,-2.04037500166488,0.154581726859013,-13.1993285566399,8.85205433521508e-40,1.01586418072965e-37
"Cr2",53.7840892001158,-4.49575745259961,0.340680473278878,-13.1964048579897,9.20231607831552e-40,1.04887623055902e-37
"Mkrn1",504.699100870941,-1.89798497664625,0.143950123572116,-13.1850180433878,1.07028384472014e-39,1.21166255528959e-37
"Arhgap4",250.423212388197,-1.75226258903252,0.133113866754692,-13.1636367551524,1.42078956235136e-39,1.5976730951139e-37
"Dusp6",58.9750047854006,-3.50934549252655,0.266661336048459,-13.1603086691534,1.48478048805991e-39,1.65849980516292e-37
"Ankrd33b",83.7315208084672,2.62072719794862,0.199164412306236,13.158611860431,1.51850078580309e-39,1.68493249444575e-37
"Snora73b",92.6132290392885,3.22290394192467,0.24506741349424,13.1510913506272,1.67735807357939e-39,1.84895621860676e-37
"Tuba8",101.161002324696,3.48161389101082,0.264864159354053,13.1449037857811,1.82036928302137e-39,1.99348283248516e-37
"Nsg2",61.9528289459108,-3.26438399950604,0.248521429755797,-13.1352213880054,2.06885488531239e-39,2.25088724697462e-37
"Dok2",89.6258708274882,-1.83061685128596,0.139469870316811,-13.1255363407713,2.35112252846755e-39,2.54148761061121e-37
"Srxn1",121.723323870243,3.2794971355003,0.250063342926477,13.1146656567913,2.71376386403308e-39,2.91468676550476e-37
"Ltb",1053.10898019194,-1.38872677070434,0.106343480249439,-13.0588802195202,5.65535145048841e-39,6.0353766594225e-37
"Trbc1",638.355414505303,-2.3909015544415,0.183592963766331,-13.0228387046714,9.07339712693446e-39,9.62182081403715e-37
"Timp2",105.385183073764,-2.84175130198629,0.218270915551261,-13.0193768363926,9.49425536952742e-39,1.00047955167567e-36
"Ccnd1",45.0498159283792,-6.20219326922205,0.476468929516011,-13.016994152215,9.79513732155133e-39,1.0257345363912e-36
"Traf1",466.344321555692,1.54441860197224,0.118769639225959,13.003479778481,1.16900505406413e-38,1.21656395533195e-36
"Ahnak",173.52268290709,-2.53233643527953,0.195006492078262,-12.9859083576726,1.47082708081909e-38,1.52121652710641e-36
"Rgs2",291.554590081015,-3.45867137118825,0.266721168776553,-12.9673673336583,1.87355435264489e-38,1.9258529557402e-36
"Lsp1",1536.08432854736,-1.91057200955831,0.147831708781604,-12.9239662133708,3.29698194642227e-38,3.36834954343325e-36
"Ptgir",91.7461092834767,3.56966446985917,0.276383744748921,12.9156093210258,3.67523128371707e-38,3.73203031264724e-36
"Cyp11a1",277.174950546037,3.69206248900627,0.286508695953672,12.8863889339096,5.36999400095197e-38,5.42013551120183e-36
"Klrk1",57.294909715452,-3.90697529398207,0.303455592078749,-12.8749490731684,6.22801458448258e-38,6.24852600976082e-36
"Trim7",65.9104739594916,-3.05414339687581,0.237310970060655,-12.8697944140349,6.65791274782069e-38,6.64007905296045e-36
"Nek6",87.4771513207802,2.70632458648981,0.210750725153669,12.841353615825,9.61779622870143e-38,9.53527667525991e-36
"Atf3",350.030636299729,-2.58087401208957,0.201117231439476,-12.8326846666356,1.07570996973693e-37,1.06020709076131e-35
"Jdp2",125.168875474793,2.61060252872618,0.203628532242329,12.8204161763511,1.26022275164464e-37,1.23479720490093e-35
"Adora2b",83.4647277157972,3.16554442567998,0.24697421557879,12.8173073381829,1.31177333666881e-37,1.27783501487708e-35
"Slc4a1",266.633870978587,-9.48789187224208,0.740330996019117,-12.8157431247105,1.33849828042745e-37,1.29633171610185e-35
"Vegfa",193.740303520178,2.72384300766524,0.212581469309393,12.8131723640546,1.38360089507901e-37,1.33231224120971e-35
"Cstb",1194.46316948058,2.06940634115113,0.161636697218814,12.8028249571921,1.580936420086e-37,1.51363369820234e-35
"Tmem108",42.0054473564285,-3.58145343756465,0.280542425151074,-12.7661740844937,2.53302230493081e-37,2.41140844994976e-35
"Tspan13",264.752399128373,-1.60544184832955,0.126127101391293,-12.7287619442619,4.09277428613206e-37,3.87426176068603e-35
"Rdh11",90.3231696324989,2.20960874701345,0.173649059897015,12.7245649836739,4.31873346460945e-37,4.0651898426703e-35
"Fech",136.654373807978,-3.24959867606882,0.255458797993803,-12.7206371500568,4.54141876646623e-37,4.25092019173976e-35
"Vcam1",119.000299672425,-4.94035060959652,0.389556430416303,-12.6819896268096,7.44185366571682e-37,6.92712545383807e-35
"Rab3il1",27.4767033817243,-5.2414641625926,0.413380851240785,-12.6795040139379,7.68163982459663e-37,7.11082183763075e-35
"H2-Aa",9246.63040699598,-2.04876324618141,0.162210460415229,-12.630278225812,1.4376900276024e-36,1.32354375892737e-34
"Pdlim2",200.507252212767,-1.34861290465621,0.107000609919945,-12.603787078085,2.01244701404813e-36,1.84254370056701e-34
"Trp53i11",203.7598248095,-2.2267493261324,0.177314015114759,-12.5582251616784,3.58279513751652e-36,3.26248546353746e-34
"Chpt1",91.1073602132311,3.14645550264344,0.251014745234566,12.5349429162146,4.80707462751341e-36,4.35365056129661e-34
"Ctrl",50.1602222941,-6.02189672608487,0.480954859587932,-12.5207108443488,5.75177007662616e-36,5.18123159321889e-34
"Cish",407.362611080903,2.58652016280069,0.206593035737082,12.5198807093013,5.81224364688096e-36,5.20770814457169e-34
"F13a1",95.2354988956501,-4.66179204757175,0.372684552644159,-12.508680637544,6.692660043772e-36,5.96465526773404e-34
"Gypa",82.6788929314012,-7.51602110614768,0.601162966132859,-12.5024685976525,7.236857907354e-36,6.41553197024954e-34
"Abi3",234.625661865053,-1.64400768225786,0.13170593696264,-12.482411348884,9.31230554903383e-36,8.21198313021378e-34
"Gas7",61.0172610640742,2.90703844408077,0.233262808328695,12.4625029806912,1.19558328953257e-35,1.04879570765017e-33
"Car2",610.360625826119,-2.48015876487907,0.199035984520928,-12.4608561152835,1.22053268240644e-35,1.06510547363124e-33
"Dusp10",66.0084697209534,-3.4354776307845,0.276650010962868,-12.4181366153844,2.08358011037402e-35,1.8088282253532e-33
"1110038B12Rik",255.880742111012,1.7084847372322,0.137615470116166,12.4149177108504,2.1690975841672e-35,1.87336237230523e-33
"Fcgr2b",342.977366424195,1.65333866787332,0.133178291948318,12.4144756903394,2.18111001566706e-35,1.87407683653854e-33
"Nsmce1",180.684707577522,-1.70099340045592,0.137139845502552,-12.4033492543512,2.50624661803828e-35,2.1424572492465e-33
"Mtarc2",351.760972406459,-1.36419252463253,0.110288840165578,-12.3692707492839,3.83285419438381e-35,3.25987167649242e-33
"Cebpg",168.332437607584,1.6748980043194,0.135995823746442,12.3158046929601,7.44686644033934e-35,6.30162864686291e-33
"Fcer2a",173.364422495455,-2.81697032089253,0.228796837021475,-12.3121034257485,7.79644064158822e-35,6.56428959546787e-33
"Ckb",54.1488452379807,-3.75125819997596,0.30480655979535,-12.3070126919007,8.30402434437818e-35,6.95669639450282e-33
"Sesn1",152.272700416842,-1.87963393903134,0.152807582500522,-12.3006588303621,8.98383572862014e-35,7.48876455885724e-33
"Iars",307.163955693668,2.23827087327957,0.182068633372358,12.2935556324079,9.80944750322157e-35,8.13649964933056e-33
"Prkch",116.79434557648,-1.99949918145694,0.162763360292351,-12.284700794242,1.09449208067817e-34,9.03360335554811e-33
"Yars",123.724734074398,2.01158506922253,0.163872950794036,12.2752721512337,1.22977589733748e-34,1.01004388038674e-32
"Itgax",64.9832371485004,-2.86791866605036,0.234011706617936,-12.2554495563452,1.57075842346004e-34,1.28380767732063e-32
"Tnfaip3",521.621502524119,-1.67680032316402,0.137443191291411,-12.1999519031017,3.11007606550739e-34,2.52957885813477e-32
"Inpp5j",105.564575022008,2.36816692668201,0.194423858606627,12.1804337371652,3.95174664277667e-34,3.1986239130301e-32
"Cebpe",262.305013797617,2.42484978978264,0.199253097899408,12.169696809466,4.50753674126238e-34,3.63095087018516e-32
"Fgr",180.712934168175,-2.0492747177495,0.168461568896701,-12.1646422455326,4.79541646322289e-34,3.84436377231098e-32
"Ppfia4",28.2179816967445,-5.5181340929183,0.45380915230576,-12.1595919008711,5.10128903396186e-34,4.07009989352528e-32
"Hivep2",101.482742343541,-2.01223371391882,0.165653424205583,-12.1472509461776,5.9327046634364e-34,4.71101737610791e-32
"Phyh",131.866221518241,-2.2941094005038,0.189172287136851,-12.1270902584383,7.58986011871805e-34,5.99849557967552e-32
"Rhd",67.9633294780509,-7.77540027095516,0.641397533038403,-12.1225914825738,8.01829861645445e-34,6.30735179899974e-32
"Adgrg5",32.1113200971335,-4.45514836913864,0.367606605686783,-12.1193370854021,8.34312332292721e-34,6.532197723161e-32
"Mmp25",340.954889306214,3.34973417227242,0.277118272849896,12.0877419515632,1.22610371469078e-33,9.55505476262509e-32
"Slc28a2",125.722615959417,-2.03789090526356,0.16878675285834,-12.0737609483721,1.45336914364751e-33,1.12737037045436e-31
"Cln3",214.349399400761,2.14054979232037,0.177466617882891,12.0617038734175,1.6826531556145e-33,1.29920984434659e-31
"Acat2",64.8748262754085,2.65371360821421,0.220176486887933,12.0526657760913,1.87777101794569e-33,1.44321345897615e-31
"Cxxc5",132.527204698652,-1.951149851986,0.161996821655766,-12.0443711922452,2.07653813650081e-33,1.58869390306261e-31
"Pafah1b3",222.808019370634,-1.39551663443186,0.115913499623219,-12.0392934297389,2.20839005052648e-33,1.68188978620778e-31
"Cd7",84.5954105694577,-3.0532384544191,0.253982913777044,-12.0214325011617,2.7417654363464e-33,2.07865519846081e-31
"Mreg",137.015596546367,2.7112848887917,0.225736991998846,12.010813401844,3.1176338593699e-33,2.3529709600785e-31
"Ero1a",71.1839324451344,3.89752542911482,0.324599340770011,12.0071883691111,3.25732129376725e-33,2.44737301690898e-31
"Mirt1",54.7808057312076,-3.10849118800306,0.259102338118587,-11.9971560680412,3.67715452368542e-33,2.75047875197987e-31
"Eif3c",1400.15091321167,1.30271860786398,0.10866739415392,11.9881277912928,4.10068819422365e-33,3.05364580863188e-31
"Bin1",314.864116779642,-1.25070533811778,0.104348162628722,-11.9858875001745,4.21307833595427e-33,3.12345696986344e-31
"Cirbp",130.765138180846,-3.19782645166775,0.267129814801826,-11.9710577946535,5.03821646804118e-33,3.71873642828326e-31
"Eif4ebp1",398.326121213291,2.42508581497675,0.204540232299206,11.8562777978529,1.99655056888256e-32,1.46720196410646e-30
"Lrp8",84.8159708199633,2.90795922313486,0.245810014136105,11.8301088479037,2.7278781974329e-32,1.99587769423529e-30
"Marchf2",202.771884077065,-1.84913401871496,0.156317719260989,-11.8293308490999,2.75327870071094e-32,2.00570367958312e-30
"Phf11a",138.467011469512,-4.41225493699307,0.373171161406633,-11.8236760856908,2.94509205250935e-32,2.13370678999372e-30
"Ptpro",33.5684679352949,-3.99631611630415,0.338000318201193,-11.8234093316012,2.95446120727272e-32,2.13370678999372e-30
"Adora3",47.4233762284723,3.57546598328149,0.304335752245984,11.7484257334037,7.19467012546288e-32,5.17367802369659e-30
"Agpat3",152.036143439923,-1.67228172849844,0.142416077985312,-11.7422256823482,7.74217452863907e-32,5.54359547980118e-30
"Ctse",59.5326856282253,-3.42428803735293,0.292638643032458,-11.7014212541066,1.25336502653344e-31,8.93622596577355e-30
"Gdf15",129.654440949978,4.13858745362896,0.35387959784597,11.6949026697785,1.35342278618134e-31,9.60872829765611e-30
"Anxa6",346.473424810183,-2.24546957169714,0.192083131443375,-11.6900924866434,1.43230554739105e-31,1.01258563065557e-29
"Nedd9",173.526669905814,-1.52118838098042,0.130168143702555,-11.6863338272416,1.49710682429396e-31,1.05395062357333e-29
"Rhob",163.971741899004,-2.19011137974065,0.187535057420819,-11.67841047888,1.64339891089388e-31,1.15209827414339e-29
"Tent5c",169.016879704901,-2.42224496086452,0.207523424327611,-11.6721520412105,1.76891094955187e-31,1.2349209566559e-29
"Map4k1",396.870882510437,-1.45502484265746,0.124687167564259,-11.6694032840836,1.82700204129209e-31,1.27018336937132e-29
"Srsf7",949.564179244316,1.12068571937023,0.0962285666323016,11.6460813934024,2.40254627860957e-31,1.66341582223567e-29
"Smim27",117.787790050623,-1.78737566428874,0.153526918953687,-11.6420994863313,2.51741331155506e-31,1.73577201790556e-29
"Pip4k2a",275.596720719836,-1.69036937692569,0.145311644582086,-11.6327179544844,2.8100528645168e-31,1.9296080223352e-29
"Msmo1",84.9602115607262,2.41557323353277,0.208130864240974,11.6060308611221,3.84031568861334e-31,2.62630568827414e-29
"Gm26532",38.2561553037859,-2.40056009642763,0.207206464964227,-11.5853532699478,4.88946640977568e-31,3.33020364617038e-29
"Mef2b",87.9682013442259,3.87326788942064,0.334388449396819,11.5831390001879,5.01745193217519e-31,3.40353874994313e-29
"Amigo2",126.854954980191,2.65180674997935,0.229199930760526,11.5698409732507,5.85911677219609e-31,3.95844764186071e-29
"Ptges3",204.116574902264,1.69612495211138,0.147048029066562,11.5344963334641,8.84030569300741e-31,5.94856714402968e-29
"Cd5",50.4285072837354,-2.48561221626257,0.21556291752432,-11.5307968773532,9.22855153491372e-31,6.18497523869918e-29
"Tppp3",37.9328289075773,-4.9873998382289,0.432979830062007,-11.5187809961371,1.06101392145639e-30,7.08258496175371e-29
"Thbs1",1293.95843944129,3.33320130676135,0.290116678203516,11.4891750705319,1.49533002969691e-30,9.9421645426872e-29
"Tagap",200.915217748912,-1.73360157093331,0.150928324516433,-11.4862573111288,1.54668759466786e-30,1.02429844461106e-28
"Jade1",106.478594056963,1.93734543449799,0.168678223676709,11.4854507728936,1.56119036190114e-30,1.02983246116747e-28
"4930426D05Rik",38.0275332687311,-3.21049950630778,0.279672955147678,-11.4794778945018,1.67287635446643e-30,1.09917816937588e-28
"Card11",152.876437887207,-1.79589077026742,0.156586463729372,-11.4690039451383,1.88820111820448e-30,1.2358128802936e-28
"Glud1",492.102206151226,-1.11175835866152,0.0969437168755016,-11.4680805986558,1.90845374341673e-30,1.24420787824697e-28
"Abcd1",112.305196026896,-1.93831866689187,0.169433297973676,-11.4400102581549,2.63854332443058e-30,1.71351912406335e-28
"Cd8b1",481.721420852946,-2.75559697998412,0.241605778643555,-11.4053438434082,3.93220485949654e-30,2.54378735215693e-28
"H2-Eb1",3140.38396040408,-2.2579795590054,0.198051402163977,-11.4009773944236,4.13451016678948e-30,2.66437376325222e-28
"Prdx6",891.401688176507,1.61108349651472,0.141506471864749,11.3852283594109,4.95383015476055e-30,3.18013119705031e-28
"Slc46a3",26.32430661018,-3.28431992092225,0.288635015833593,-11.3787993166282,5.33288805722821e-30,3.41040226713201e-28
"Macf1",332.622986865947,-1.70781610367513,0.150618047904555,-11.338721537258,8.43679510114564e-30,5.37484798173746e-28
"Gstm1",511.073919625027,3.0572894506085,0.270257024578713,11.3125253834727,1.13767130174291e-29,7.22033434117517e-28
"Lrrfip2",207.746965725645,1.44487955145529,0.127976320490556,11.2902101413512,1.4668555093297e-29,9.27440153162984e-28
"Nkg7",223.859281837932,-2.958974928709,0.262277376465786,-11.281853465905,1.61310993871927e-29,1.01607733170081e-27
"Spint1",117.384896868806,3.24839096857301,0.288459855114332,11.2611544066868,2.04067789826066e-29,1.28058270357144e-27
"Ksr1",85.8999919007768,2.24687853088194,0.199867831871058,11.2418217071144,2.54084270080749e-29,1.588500725822e-27
