"","baseMean","lgFC_MoDC_Treatment_48H_Wash_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Lsm10",70.7793416557047,0.411012239558126,0.178262998501407,2.3056508810766,0.0211301477729041,0.0441236585574547
"Hsdl2",84.2820055806905,-0.479343714032058,0.207962215427227,-2.30495579712554,0.0211690491489036,0.0441990830390183
"Sod1",1204.40126583695,-0.340488443261353,0.147727304285361,-2.3048443543222,0.0211752920060572,0.044206308590756
"Mafa",5.37610749964963,1.8369908785536,0.797393404223868,2.3037447624007,0.0212369755119789,0.0443292569508451
"Fbxo44",7.1038826870949,1.25700348736497,0.545693231883185,2.30349840152324,0.0212508169923034,0.0443523224997647
"Dync1li2",46.7732660417468,0.663982822281372,0.288316007247038,2.30296898400251,0.0212805882481937,0.0444086244648739
"Nfe2l3",1.09163454739287,-4.30106468945865,1.86780366986706,-2.30273917909412,0.0212935223958741,0.0444297803477404
"Mcoln3",6.00149716445676,2.07125874657633,0.899516851952142,2.30263473339189,0.0212994031933661,0.0444362155120002
"Rrp12",34.8758949190278,-0.820386215234622,0.356306661783235,-2.30247228925997,0.0213085523934683,0.0444441835820661
"Tdrd5",0.849516778212374,3.80341211189078,1.65188518607024,2.30246759518373,0.0213088168247328,0.0444441835820661
"Gm43703",1.90577554462804,-2.33005907493984,1.01203509916667,-2.30235006360793,0.0213154386593805,0.0444521597137285
"Actr1a",232.68270460252,0.445777901626078,0.193670895287398,2.30172892506417,0.0213504639347622,0.0445101239868475
"Metap1",156.779423623773,0.429454226323212,0.186575414812378,2.3017728608835,0.0213479847990939,0.0445101239868475
"Tnfrsf19",0.821468782993854,-3.92356959251376,1.70463384908392,-2.30170813199697,0.0213516372979893,0.0445101239868475
"Asrgl1",2.78364008003171,-1.83971771268895,0.79932334182297,-2.30159388126113,0.0213580855264892,0.0445145961926658
"Cyb5r2",0.754743277803747,-4.61248922090086,2.0040613691754,-2.30157084600595,0.0213593858249659,0.0445145961926658
"Bmp2",2.93299750506411,-2.07309561165224,0.900984337742171,-2.30092302919198,0.021395982154538,0.0445822504542197
"Gm10288",11.2751792889351,-0.972473538907652,0.422655835085892,-2.30086386648377,0.0213993270810818,0.0445822504542197
"Gpm6b",0.85315344365902,-4.22334228970577,1.83555960305897,-2.30084726350893,0.0214002658577843,0.0445822504542197
"Srsf9",238.466851926778,-0.313539913417916,0.136321184093296,-2.30000872940874,0.0214477254917346,0.044675263547217
"Gm43788",3.09306098372205,-1.83256079223308,0.796838183412048,-2.29979038452461,0.021460098477389,0.0446951769179753
"Tmed2",263.068151480559,0.379190938050786,0.164900971246095,2.29950700220492,0.0214761662175339,0.0447227791651895
"Slf2",45.7989370861815,-0.651900572882644,0.283505189921992,-2.29943082545339,0.0214804872152296,0.0447259155238872
"Pmm2",90.6556417196277,-0.618554411868613,0.269094726311507,-2.29864932823904,0.0215248600611645,0.0448124346844658
"Dusp22",49.1932429995724,-0.519539449251251,0.226026559027601,-2.29857699682013,0.0215289710188325,0.0448151212522244
"Eef1a1",355.851099138073,-0.997764270498582,0.434166762973784,-2.29811297314537,0.0215553600760503,0.0448641755630553
"Rasgef1a",11.2867397164274,1.15591611590747,0.503016166657154,2.29797011016411,0.0215634903708635,0.0448752191882974
"Lnpep",23.2197717778813,-0.89676219483649,0.390251015116652,-2.29791124199493,0.0215668413195499,0.044876315050593
"Gm50322",0.937016911965508,3.02416245094057,1.31651924620545,2.29708943462619,0.021613668363045,0.044967863902111
"Klk1b27",2.80394313262104,2.20665497156779,0.960704053296175,2.29691439730764,0.0216236535126711,0.0449827481883781
"Fam229a",1.4232025349473,-2.87574238431534,1.25207021157002,-2.29679003440977,0.0216307503375693,0.0449916209076632
"Ppm1j",6.67246842751987,-1.32017324413468,0.574825590438049,-2.2966500902102,0.0216387387408264,0.0449964559420221
"Zcchc24",17.9898093799507,0.894030325516129,0.389274426156519,2.2966582581427,0.021638272422015,0.0449964559420221
"B430306N03Rik",52.6152663058221,-0.588814374807186,0.256432242578843,-2.29617917343662,0.0216656388402624,0.0450464977143326
"Cc2d1a",42.7168472887961,0.803571406671886,0.349972393390464,2.29609941197659,0.0216701979221073,0.0450500817459587
"Mto1",39.4087363349505,0.562475900762848,0.24501900960366,2.29564188375711,0.0216963658944541,0.0450985815930117
"2010320M18Rik",17.0246870382652,-0.861657805950272,0.375581038343945,-2.29419943495974,0.0217790457595251,0.0452645203496526
"Hebp1",35.3575645467206,0.831926758437819,0.362688564497631,2.29377719584333,0.0218032999465559,0.0453090024654495
"Gm42957",1.09656712404391,-4.80948125142373,2.09730945042973,-2.29316720545854,0.0218383804156739,0.0453759678860524
"H2ac15",1.75606354674974,-3.52053313357795,1.53526840731096,-2.29310595907083,0.021841905399427,0.0453765753888416
"Zfp1001",4.6615531076807,-1.4587752577314,0.636168883102932,-2.29306289018128,0.0218443844892221,0.0453765753888416
"Gm45420",2.2105027209705,-2.78493540198516,1.21456149581666,-2.29295545065226,0.0218505698868334,0.0453795861999533
"Hotairm1",5.75753363595362,1.35728804007669,0.591942627745082,2.29293849852828,0.0218515459762,0.0453795861999533
"Wdr5b",7.64225486735719,-1.10497411536236,0.482073289327668,-2.29212889372782,0.0218982065525008,0.0454705441600478
"Gm44261",4.72235410856962,-1.30824066955392,0.570836152766268,-2.29179715267541,0.0219173510649612,0.0455043500680999
"Dnajc6",1.05712625261709,-3.43873230423105,1.50091847690149,-2.29108533018396,0.0219584789280647,0.0455837825565743
"Cdpf1",47.4369595778397,0.80743588251755,0.352434178554321,2.29102604585525,0.0219619073002428,0.0455849438397855
"H3c6",1.88723214573891,-2.30378411902449,1.00563127871043,-2.29088351545584,0.0219701516414736,0.0455960997167416
"Pbld2",1.99488152613961,-2.75243390831905,1.20185493856798,-2.29015484314488,0.0220123420880949,0.0456776940626537
"Tob1",52.8994731045335,-0.57677781487593,0.25189213105332,-2.28978099658793,0.0220340153119031,0.0457166974785621
"Drosha",37.8728819859559,-0.505170886957999,0.220658634277029,-2.28937738427119,0.0220574350001515,0.0457593138421997
"Gm4366",18.3732893252187,-1.30018459583296,0.568010442033189,-2.28901530609008,0.0220784630841077,0.0457969582171525
"Rps4l",27.1488356274099,-0.869389816877783,0.379822139652372,-2.28893928530202,0.0220828802882474,0.0458001416133615
"Vwa5a",404.08239672618,0.625818857299113,0.273510868507491,2.28809502420915,0.0221319879559626,0.0458960006045797
"Dkk2",1.59165155937099,-2.52311144290238,1.10280192138956,-2.28790990835706,0.0221427681748165,0.0459123637647996
"Dnajc2",136.968456207619,-0.455941253135983,0.199303992596416,-2.28766743303155,0.0221568956304429,0.045935662144064
"Scfd1",52.7927360086385,-0.619076241546478,0.27071263998544,-2.28683906883614,0.0222052181627172,0.0460298384067075
"Eif3m",368.25244066548,-0.425221383974109,0.186038775261286,-2.2856599833927,0.0222741580422318,0.0461667228193349
"Ppie",20.7775766339131,-0.844092205133264,0.369346527342818,-2.28536656674668,0.0222913426965755,0.0461963146088285
"Pip5k1c",348.321321845326,0.575226291493245,0.25180074277554,2.28445033621689,0.0223450781761064,0.0463016362989247
"Hsdl1",110.353023220954,-0.339680756423417,0.14869758113388,-2.28437311376024,0.0223496122937006,0.0463049927936639
"Tchh",2.82321088664754,2.87976001827332,1.26091230224238,2.28387018918922,0.0223791610907214,0.0463601682621216
"Gm26826",1.70452959242235,-2.78949249078698,1.22173026692503,-2.28323105869173,0.0224167615267935,0.0464320067656397
"Perp",2.15257524662473,-3.31198331697549,1.45065431124434,-2.28309618032606,0.0224247035175678,0.0464424027881432
"Cry2",27.8021425007084,-0.545863889639262,0.239177209865275,-2.28225711783635,0.0224741646725476,0.0465387726420056
"Gm45073",0.823935915103887,-4.00319085608235,1.75489402998722,-2.28115817119254,0.0225390889335367,0.0466671337066673
"Ppp6r1",472.147570469264,-0.322809624251503,0.141523507925289,-2.28096115609228,0.0225507455322929,0.0466851851156485
"Cln3",239.863692424839,0.436692777943233,0.191462107669457,2.28083135226499,0.0225584283708221,0.046695006303282
"Il1rl1",3.44883790418445,-1.67976397230629,0.736619142795638,-2.28036969814713,0.0225857712259132,0.0467455150460512
"Tprgl",283.706250320428,-0.285390637752512,0.12516051194216,-2.28019711108564,0.0225960006088929,0.0467605956856863
"AY074887",1.67909834894828,-4.64923438216601,2.03904015871239,-2.28010927705411,0.0226012081530977,0.0467652814617227
"Gm38021",2.3587977352593,-1.82783471477893,0.801711611613784,-2.27991548120358,0.0226127016997547,0.0467829710035681
"Nvl",23.0183238878424,-0.755071712362653,0.331255755783321,-2.27942216604549,0.0226419819124401,0.0468374496298348
"BC022960",0.809777335418493,-3.8098757218956,1.67149780926746,-2.27931840578678,0.0226481446878673,0.0468440993160014
"H2-Q4",35.0600079808601,-1.02856487331291,0.451288319938578,-2.27917459386695,0.0226566887169067,0.0468556718759509
"Ccnh",63.2537240142992,-0.541164410491078,0.237528823335508,-2.27831049256152,0.0227080849560959,0.0469558513622342
"Zkscan17",57.0097312173036,-0.517245315539601,0.227039587137437,-2.27821642058611,0.0227136864125511,0.0469613224995477
"Luc7l",120.351222739504,-0.382957256990217,0.168114108443669,-2.27796025292272,0.0227289458412753,0.0469867578027613
"Ccdc124",111.567194325263,0.567111929052235,0.249016913724464,2.27740325173149,0.0227621561057024,0.047043170962995
"Pum3",144.945534586619,-0.404949316366668,0.177809858480542,-2.27742893350868,0.0227606239460166,0.047043170962995
"Fhit",1.23821933847121,-3.70855813664095,1.62847726148129,-2.27731649950554,0.0227673323550247,0.047047749224735
"Gm50232",1.32227016814417,-5.130278008362,2.25308499936849,-2.27700153780259,0.0227861337885832,0.0470799631851268
"Tmem254",65.0496619949172,-0.50413646423482,0.221408074048581,-2.27695609747368,0.0227888474326144,0.0470799631851268
"Macrod1",20.3443895755179,0.726912838071049,0.319268410665781,2.27680789513499,0.022797699856722,0.0470921285781925
"Khdc3",1.30869122105586,-4.54603057436305,1.9970059201334,-2.27642318359245,0.0228206933972394,0.0471334976457477
"Atp8b4",83.3833286345991,0.597484296406456,0.262504039676771,2.27609562558411,0.022840286848512,0.0471678343821168
"Hsf1",142.836821964913,-0.39655842947707,0.174234330712059,-2.27600627187776,0.0228456342321956,0.0471727462398124
"Ttc38",34.0280338820191,-0.518866403467294,0.228041044536473,-2.27532023685458,0.0228867263279781,0.0472514546030722
"Fam220a",1.94952840867472,-2.43546653509385,1.07046019114577,-2.27515843675331,0.0228964271755724,0.0472653412229011
"Gm20900",1.96946690698292,-2.12945352185605,0.9359974806706,-2.2750633050106,0.022902132538562,0.0472709773844131
"Akap10",96.4211179974355,0.41405784330852,0.182014606309977,2.27486052742033,0.0229142978984338,0.0472899440587368
"Mrpl24",218.740013456279,-0.311469979323687,0.136972766779932,-2.27395552156811,0.0229686609252698,0.0473959809664432
"Gm50107",2.54525403127715,-1.95478816990036,0.859860520260004,-2.27337820942084,0.0230033981302086,0.0474614975835456
"Rufy4",0.851349170590934,-4.3183899916617,1.89987906036593,-2.2729815185341,0.0230272936905582,0.0474966840032055
"Sf3b2",424.643068116915,-0.427096459330039,0.187904338531684,-2.27294623779016,0.0230294199484357,0.0474966840032055
"Trim41",58.4989249036431,-0.495777983668728,0.218118090128529,-2.2729796660909,0.0230274053271588,0.0474966840032055
"Nek7",243.212189356373,0.421007467952402,0.185231195186127,2.27287562189164,0.0230336762555568,0.0474992968234318
"Ric8a",196.904472563927,-0.371357432296058,0.1634285994536,-2.27229159117583,0.0230689043590665,0.0475595979448822
"Xrn1",75.7195875810491,-0.492454468450184,0.216718983098519,-2.27231810250012,0.0230673042113263,0.0475595979448822
"Acot11",17.6295968460886,0.798575427360407,0.35150577547885,2.27187000348009,0.0230943631452233,0.047605907630313
"Arid2",25.6235035013711,-0.837837874731183,0.368826274940772,-2.27163283002473,0.0231086962683302,0.0476230966287287
"Psmd5",116.309814008315,0.477942894877469,0.21039329098767,2.27166414211126,0.0231068035399046,0.0476230966287287
"Itpkc",19.6390530897989,-0.736083614412518,0.324056270266354,-2.27146851319218,0.0231186309704738,0.0476373917118219
"Gm10209",2.09800589335332,-3.49630226909913,1.5394994130681,-2.27106437288682,0.0231430813357659,0.0476815896452262
"Gm5511",0.618681327080129,-4.0081624046653,1.76498568110507,-2.27093196708303,0.0231510967284958,0.0476919196057396
"Cd274",1408.16705669282,0.652535567949544,0.287364210716733,2.27076143658257,0.0231614236110281,0.0477070080056553
"Ubqln2",84.0221338404302,0.431422074735034,0.190019990149876,2.27040362645402,0.0231831046615637,0.0477454763405815
"Dus2",29.3220129764426,-0.577460565667033,0.254388536507057,-2.26999444863355,0.0232079198690844,0.047790388646952
"Tamm41",40.8450915215375,-0.53716906135119,0.23665851722612,-2.26980658734518,0.0232193207238881,0.0478076696879432
"Wtap",16.2676613764231,-0.824808768228428,0.363394939359171,-2.26973102510161,0.0232239077878804,0.0478109187408179
"Entpd5",48.8931749563451,-0.541268464697645,0.238493035495775,-2.26953572699708,0.0232357671541217,0.0478291364570333
"Lrrc40",28.4994158896311,0.61579898621937,0.271389853409504,2.26905677748454,0.023264873351996,0.0478828462033502
