"","baseMean","lgFC_cDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Gata3",13.8355981726012,1.67846372834783,0.375557557838907,4.46925828894594,7.84913021901766e-06,3.03129338731649e-05
"Gm47015",3.29805380713684,5.3201068657461,1.19046995695406,4.46891316716477,7.86180352311846e-06,3.03547869331428e-05
"Cxcr1",1.90022501257453,5.80205609132972,1.29840987582677,4.46858592140268,7.87383846474424e-06,3.03941562777531e-05
"St8sia1",4.06181791600135,3.72067620097383,0.832705804701604,4.46817613131341,7.88893393343233e-06,3.04453185624269e-05
"Adgrg3",25.0154773219508,1.69071535877459,0.378424060608126,4.46777976024467,7.90356140541436e-06,3.04946512755463e-05
"Rab21",179.898901979988,0.573929554184892,0.128528097247216,4.46540146845069,7.99187466926339e-06,3.08281996983042e-05
"Dnajb11",269.452512294015,-0.55465497989872,0.124231878879856,-4.46467512928082,8.01903338236057e-06,3.09257473549259e-05
"Ssna1",98.0394334366832,-1.04150883337703,0.233320075097685,-4.46386292710124,8.04950710524245e-06,3.10360310100218e-05
"Gtf2ird2",19.2127574344404,1.52335960905652,0.341298616095151,4.46342158220713,8.06611269936244e-06,3.10928051430542e-05
"Stag1",79.3010013380004,0.889171443921219,0.199227146948319,4.46310383670695,8.0780881377067e-06,3.11317088999312e-05
"Slc25a10",61.9725922828555,-1.15566072987657,0.258965230049167,-4.46260963163727,8.09674790185346e-06,3.11963488840231e-05
"Gm26510",15.0703613524132,-1.52797106928445,0.342416424070619,-4.46231828228347,8.10776771431165e-06,3.12315292685728e-05
"Gm37593",3.36471887566012,5.45485850919894,1.22307350869651,4.45995965934414,8.19750811599889e-06,3.15698582999789e-05
"Lsm10",70.7793416557047,-0.809477796591748,0.181507289581976,-4.45975364656721,8.20539137555915e-06,3.1592858782515e-05
"D530018E20Rik",19.6629040399464,2.21992391988976,0.497874454455152,4.45880261585048,8.24187743570101e-06,3.17259510231536e-05
"Arhgap9",204.105627745451,-1.0393542444052,0.233104326897803,-4.45875140216026,8.24384663025608e-06,3.17261443989813e-05
"Krtcap2",596.20819330459,-0.50904748577556,0.114179077680929,-4.45832543154782,8.26024286993708e-06,3.17818467229858e-05
"Ust",5.17606356345818,2.68298179073043,0.601802752524034,4.45824114209794,8.26349098779076e-06,3.17869466033375e-05
"Polr1h",101.224821655674,0.738756914790053,0.16574321351023,4.45723779058052,8.30224930365115e-06,3.19286084524923e-05
"Stk3",29.3233639811809,-1.23522858033922,0.277161931625149,-4.45670360679192,8.32295502797289e-06,3.20007942970874e-05
"Acadvl",122.866414805598,-1.01130065969093,0.226940020067144,-4.4562464539825,8.34071410829261e-06,3.20616197052782e-05
"Lrrc1",5.49927867103411,2.45746207974027,0.551526526738139,4.45574593533025,8.36019936172161e-06,3.212905068511e-05
"Atad2b",54.8891239253834,1.04478235953349,0.234492155765099,4.45551091517149,8.36936372980636e-06,3.21567953857515e-05
"Mag",11.1967980277235,-4.82160225491204,1.08233383056256,-4.45481987050702,8.39636595890301e-06,3.22530479550519e-05
"Dnajc2",136.968456207619,0.862467537107624,0.193623237530527,4.45435965283684,8.41439490700252e-06,3.23147946567881e-05
"Pnp2",52.9953503751232,1.11410428825654,0.250185112312083,4.45311984378509,8.46314850091873e-06,3.24944807630491e-05
"Nipbl",97.5674339709767,0.796677707921482,0.178934768696405,4.45233597542572,8.49411210915825e-06,3.26057941724433e-05
"Rbm27",23.1526417952306,1.28388978218106,0.288407310985943,4.45165477182943,8.52110825515502e-06,3.27018298009466e-05
"Fip1l1",186.862860426292,0.742735211686638,0.166849388501223,4.45153091874349,8.52602536329184e-06,3.27131068301936e-05
"Sar1a",334.785450232065,0.607332297439652,0.136455944963196,4.45075733126509,8.55679908524623e-06,3.28235636372102e-05
"Lig3",40.1469127064161,1.0765008356989,0.241896274936532,4.4502580123706,8.57671859840443e-06,3.28923425162191e-05
"Ebna1bp2",74.6139002760674,1.3221886259423,0.297152312699384,4.44953166923489,8.60577401240887e-06,3.29961182159452e-05
"Leprotl1",176.1434150054,-0.801065291039026,0.180047844924953,-4.44918011305785,8.61987083775746e-06,3.30425051149186e-05
"Armcx2",8.32784253186184,2.25890844021806,0.508013966171487,4.44654791135316,8.72612119163095e-06,3.34420402552699e-05
"Spta1",4.60314680940865,6.25166071757587,1.40682799809571,4.4437989050816,8.83842202563318e-06,3.38645727345987e-05
"Plekhf2",53.8026245359488,0.830955359069713,0.187033043774236,4.44282647761827,8.87847673737765e-06,3.40052750044152e-05
"Rbbp9",17.8229234282957,-1.58651784241828,0.357098033978576,-4.44280755271104,8.87925798064843e-06,3.40052750044152e-05
"Flywch2",9.80435856735059,-3.28497466695286,0.739464725980859,-4.44236831255949,8.89740881651863e-06,3.40668967029881e-05
"Pard6g",4.26632380403402,4.03915302906519,0.909326490019561,4.44191725787984,8.91608476271241e-06,3.41304999726613e-05
"Smad4",224.54947893804,0.655525038233265,0.147586188005204,4.44164218273699,8.92749264734276e-06,3.41662583191014e-05
"Gsta2",3.73834876024867,-5.65356746081206,1.27291276300929,-4.44144141303641,8.93582774864115e-06,3.41902430382514e-05
"Cyld",108.09596649498,0.889774731672979,0.200414049923643,4.43968240755566,9.009172809121e-06,3.44629000585834e-05
"Siglec1",6.12053291111034,-3.53529470793451,0.796329029415081,-4.43948993110455,9.01723330511326e-06,3.44857548539064e-05
"Zfp74",13.6007827218551,-1.77179688353756,0.399172533384541,-4.4386743459393,9.05146476764657e-06,3.46086648944266e-05
"Ccser2",84.9583616315214,1.11295634646452,0.250808343643617,4.43747735938947,9.10192920485083e-06,3.47855283272767e-05
"Crlf2",1097.90787342772,-1.12387150755316,0.253265302831276,-4.43752655807683,9.09984972237123e-06,3.47855283272767e-05
"Syne4",4.08913290874541,3.80171619049271,0.856959414378908,4.4362849940193,9.15246601903449e-06,3.49705848608036e-05
"Xkrx",4.48688215666438,5.23125100474914,1.17934577578253,4.43572284920259,9.17638466387537e-06,3.5053874225474e-05
"Napa",423.475821685759,-0.5313540212442,0.119798081314717,-4.43541345080727,9.18957469525594e-06,3.50961511750211e-05
"Txn2",426.169902806855,-0.674658888791441,0.152123253054448,-4.43494913003187,9.20940325271063e-06,3.51637561147956e-05
"Amz2",42.0489280923526,-1.17113771575576,0.264118987468904,-4.43412920433693,9.24451758437844e-06,3.52896811873767e-05
"Odc1",46.2036712688785,1.9531919864567,0.440588084945581,4.43314754346556,9.28672668971643e-06,3.54426251987723e-05
"Gm37873",2.01536622144565,6.06842614011641,1.36945110119488,4.43128355208999,9.36738119481703e-06,3.57421909286661e-05
"Def6",136.728662245099,-0.673859338081926,0.152070782012875,-4.43122162694523,9.3700721345783e-06,3.57442091834294e-05
"Ssr4",531.702952877737,-0.660799599505547,0.149155165493249,-4.43028303659691,9.41094885089503e-06,3.58918609808183e-05
"Gm14207",1.78504336365572,6.64046760388379,1.49947758101833,4.42852076479468,9.48815852714198e-06,3.6177980841614e-05
"Gss",89.8411182176982,-1.38663336360053,0.313117859256564,-4.42847101373525,9.49034700829554e-06,3.61779818049689e-05
"Tmod2",4.0878071346461,4.33464988520642,0.979126200266414,4.4270594373095,9.55264165012199e-06,3.64070595669587e-05
"Psmg2",51.8803361644993,0.851412937299906,0.192358154797747,4.42618582089808,9.59139092172197e-06,3.65463162269715e-05
"Tmem202",16.0768405180207,-2.1878202899308,0.494331853761785,-4.42581288921976,9.6079780024572e-06,3.6601083021803e-05
"Dctd",6.28065171166116,2.42318878738509,0.547523377881736,4.42572661784771,9.61181904103696e-06,3.66072803974808e-05
"Trappc6b",207.94515746712,-0.700256049464742,0.158238998039181,-4.42530639186273,9.6305496405061e-06,3.6670169785004e-05
"D130040H23Rik",9.47861916927912,2.04585546037978,0.462357907256836,4.42483069559212,9.65179477399383e-06,3.67426025785034e-05
"Ndrg4",27.0219012035772,1.52293254973036,0.344197124688737,4.42459404943482,9.66238032753704e-06,3.6774432310122e-05
"Phf14",73.3262851306652,0.831490367994834,0.187931353884372,4.42443664034061,9.66942762383132e-06,3.67927840977683e-05
"Pcbp1",1470.87769693829,0.548463211246942,0.123996855792311,4.42320257027802,9.72484804473616e-06,3.69951478885465e-05
"Cdca4",135.605361043206,0.694553650028751,0.157049164161129,4.42252369656774,9.75546458060433e-06,3.71030816450728e-05
"Esyt3",5.48111319419998,-4.36696670829166,0.987572313462863,-4.42192095582262,9.78272473850345e-06,3.71982033352524e-05
"Rnf2",63.2090113968103,1.21072055138294,0.273806254504399,4.42181481052871,9.78753290102896e-06,3.72079285934035e-05
"Acod1",3399.09813182282,1.36157545770362,0.307925925692343,4.42176297641142,9.78988169968317e-06,3.72083021013476e-05
"Btbd6",27.4649320911921,-1.47907378140827,0.334587170313681,-4.42059323440767,9.8430305013202e-06,3.74017061085559e-05
"Atg9a",78.1343955411116,-1.06494331801013,0.24092749828317,-4.42018169614856,9.86179474967552e-06,3.7464396276743e-05
"Cit",7.33440397670037,3.01647213481627,0.682494707881245,4.41977366268624,9.88043292470237e-06,3.75265788063644e-05
"Smu1",246.601269904184,0.604588598448773,0.136830818521694,4.41851188921244,9.93828140870089e-06,3.77376220785603e-05
"Ndfip2",155.074423366958,-0.821252832458535,0.185941819090782,-4.41671936132656,1.00210198753098e-05,3.80430589204357e-05
"Grk2",737.306963016849,0.505104132688877,0.114365990897513,4.41655888017897,1.00284592727764e-05,3.8062561330765e-05
"Ppp1r15b",443.120215841185,0.976476734357193,0.221131030582467,4.41582862335113,1.00623783295149e-05,3.81825340651524e-05
"Dicer1",103.3061672182,0.73640431936079,0.166800734428801,4.4148745620489,1.01068577985052e-05,3.8342514911126e-05
"Polr1c",127.974691550772,0.610414701210218,0.138286219923686,4.41413975699877,1.01412432253933e-05,3.84641372437318e-05
"Dync2i1",9.7895891831038,-2.86640011885646,0.649776983267864,-4.41135988603465,1.02723417544057e-05,3.8952437207704e-05
"Sf3a1",18.1380226637679,1.50925620384669,0.34213654989753,4.41126855432053,1.0276676294213e-05,3.89599378977811e-05
"Rere",192.436924898917,1.29081820320163,0.292684193236858,4.41027644481307,1.03238738049941e-05,3.91298958317212e-05
"Bcr",23.0115736426124,1.56282581687478,0.354408771566172,4.40967025158119,1.03528139734667e-05,3.92305921208629e-05
"Crem",95.9092786088934,1.09592175484107,0.24858251110281,4.40868406220186,1.04000610829753e-05,3.94005980487695e-05
"Erlin2",34.7208298891521,-1.08573166692824,0.246279909231489,-4.40852715236189,1.04075974000998e-05,3.942011633811e-05
"Iglc4",2.5440534101324,6.50688814470469,1.47656703816167,4.40676784496409,1.04924540663057e-05,3.97324193949227e-05
"Rufy1",56.7589878790652,-1.10933277714521,0.251753071356801,-4.40643195003165,1.050873022035e-05,3.97849408594107e-05
"Cmtm6",664.371217897677,1.17495855425387,0.266664417900322,4.40613173480482,1.05232978773628e-05,3.98309715674082e-05
"Snrpa1",133.396130713682,0.841062271262992,0.190909489740613,4.40555507432205,1.05513338887252e-05,3.99279476269842e-05
"Pnn",90.0734690748382,0.839475419993265,0.190596537522489,4.40446311829885,1.06046179983097e-05,4.01204003125983e-05
"Afp",36.4022665156663,-1.61387190082216,0.366498695613749,-4.40348607003777,1.06525126859484e-05,4.02888644026242e-05
"Rhag",4.19116433216777,6.41924241575314,1.45777391913441,4.4034553859797,1.06540201517131e-05,4.02888644026242e-05
"Dgcr8",36.0625227167518,0.892862467912973,0.202769838073309,4.40332978709669,1.06601927765308e-05,4.03029881487272e-05
"Mfsd2b",4.92949085533375,4.0248134972531,0.914275457800172,4.40218914651517,1.07164067159707e-05,4.05062533688029e-05
"Il1bos",3.60042010969543,5.39474242640845,1.2256769313589,4.40143914630697,1.07535229315369e-05,4.06372559147658e-05
"Col5a1",17.0714567144117,-3.33017766369454,0.756628974129141,-4.40133510288511,1.07586815456165e-05,4.06474593221384e-05
"Polg",59.9931274901749,0.976719566646638,0.221923108101859,4.40116207365995,1.07672658021777e-05,4.06705975570947e-05
"Psmd11",170.513613352836,0.804556605507699,0.182890932092413,4.39910604808534,1.08697703687045e-05,4.10484041813138e-05
"Pwp2",50.8271631170811,1.32503517625238,0.301240085736647,4.39860177642749,1.08950530942206e-05,4.11344856832038e-05
"Scfd1",52.7927360086385,1.14241327268825,0.259750531980324,4.39811716256575,1.09194031345767e-05,4.12170073114058e-05
"Atp6v0a2",122.181019360675,-0.698564131817664,0.15884261296726,-4.3978383304589,1.0933436948384e-05,4.12605599332649e-05
"Dgkz",190.269450436208,-0.927209146209698,0.210879867067808,-4.39685949684118,1.09828387849528e-05,4.14375339186731e-05
"Ccdc92b",4.75775222221255,6.91888830808767,1.57372479416976,4.39650460723524,1.10008026862566e-05,4.14958409335799e-05
"Usp37",25.6231228110825,1.28078944595578,0.291330264884333,4.39634875032395,1.10087007570397e-05,4.1516160952586e-05
"Mex3a",3.05077117689238,5.27860241518338,1.20103678377713,4.39503809249102,1.10753330515749e-05,4.17579204884124e-05
"Itgad",5.28722358188157,4.70104708076085,1.06969231082384,4.39476570336406,1.10892292359146e-05,4.17912530105714e-05
"Noa1",56.4501965637367,0.87045670233228,0.198065198375182,4.39479883125874,1.10875382968985e-05,4.17912530105714e-05
"Csnk1g3",55.9397923875267,0.852532266986109,0.193990445090161,4.39471267046106,1.10919366939497e-05,4.17919301187491e-05
"Ptpn12",221.73635813959,-0.844041960918425,0.192075191727175,-4.39433095616694,1.11114427593093e-05,4.18558858828117e-05
"Pde2a",4.49589879299086,4.46267011781239,1.01570248422153,4.39367845125704,1.11448624158788e-05,4.19722119183881e-05
"Xpot",131.136451576587,0.816430304894283,0.185831214814158,4.39339701734587,1.11593063525876e-05,4.2017037560312e-05
"Hspa1b",79.3365918347565,1.26336124777912,0.287571584837493,4.39320612463517,1.11691136442225e-05,4.20443888615509e-05
"Slc2a6",589.164622135463,0.899061764216049,0.204665732590758,4.39282997126724,1.11884629627971e-05,4.21076390084055e-05
"Ccdc116",3.1271371832991,4.531478210101,1.03168930303633,4.39228961351498,1.121631496367e-05,4.22028528207455e-05
"Gapvd1",377.058350676547,0.56756341348661,0.129247640020083,4.3912864745416,1.12681959783444e-05,4.23884150420861e-05
"Arhgap21",52.6634454604486,-0.956027191402908,0.217848218024646,-4.38850131560291,1.14134444461622e-05,4.29167352969933e-05
"Scart2",4.08893233252233,5.87531325946713,1.3387994502804,4.38849392882302,1.14138320390056e-05,4.29167352969933e-05
"Senp7",37.3450180380091,1.01795632413576,0.232002561390399,4.38769433421387,1.14558620629956e-05,4.3064976691111e-05
"Alg6",15.8915235191843,-1.70869041967196,0.389500737797472,-4.38687338394831,1.14991683204463e-05,4.32179472248097e-05
"Nmd3",125.375737102085,1.19311141335686,0.272062931696549,4.38542437926685,1.15759869120641e-05,4.34967708220809e-05
"Gm10353",5.5783701324828,3.7615158982022,0.858409698792493,4.3819587587296,1.17617076505429e-05,4.41845745481541e-05
"Gm2065",2.9483088303505,5.58697340603297,1.27505055582179,4.38176618215118,1.17721106948393e-05,4.42136088409311e-05
"Zdhhc12",83.7168719692483,-0.832246818640454,0.189938233865656,-4.38167082899751,1.17772649509796e-05,4.4222921061673e-05
"Rai14",47.687218796915,-1.55348795248067,0.354571921054265,-4.38130562584205,1.17970257133486e-05,4.4287063151406e-05
"Kif11",7.15297595336512,2.96232563695,0.676184576228707,4.38094233599916,1.18167143438891e-05,4.43509053910369e-05
"Ssbp4",91.3408402572367,-1.33613964588643,0.305009736702891,-4.3806458781608,1.18328042238293e-05,4.44012147600023e-05
"Il10",27.828115869619,4.67694975541188,1.06785059644967,4.37977912917924,1.18799659707074e-05,4.45680683897676e-05
"Cds2",320.009098941981,-1.04254977993105,0.238069840063232,-4.37917621003209,1.19128778931308e-05,4.46813997747577e-05
"Gmpr2",109.735908742457,-0.756070084488284,0.172668104581329,-4.37874780823903,1.19363161934627e-05,4.47591552793195e-05
"Cpa1",9.51066035830489,7.70999013289568,1.76142333579613,4.37713636251498,1.20248747917767e-05,4.50810101887627e-05
"Bicdl1",24.8604606581981,1.25968181336584,0.287852939038346,4.37612976116958,1.20805113854704e-05,4.52793232228481e-05
"Hmgb2",47.4739559619978,2.06332713048928,0.471576232424919,4.3753840601324,1.21218858893037e-05,4.54241023136577e-05
"Gm45120",9.25228539229066,2.51444873942889,0.574749591254986,4.37485955220691,1.21510686825493e-05,4.55138338777031e-05
"Tmem178",58.3845748177615,-2.84949890050403,0.651335662250361,-4.37485472645399,1.21513374908475e-05,4.55138338777031e-05
"Reck",4.82909724240149,3.27573760203286,0.749128565628118,4.37273086667876,1.22701950722215e-05,4.59486149782647e-05
"Has1",2.18621239579572,5.61601235881247,1.28442801013735,4.37238390512204,1.22897172073577e-05,4.60112985935791e-05
"Arhgap17",406.194984567096,0.78072634478933,0.178567054354541,4.37217462992483,1.23015066104114e-05,4.60450099139531e-05
"Arhgap18",13.1112984268715,-2.60007877152196,0.594961203895983,-4.37016523849937,1.24152552226344e-05,4.64602568120902e-05
"1600012H06Rik",83.8369676302959,-0.753768293038573,0.172488932127191,-4.36995164700047,1.24274051582587e-05,4.64846808781653e-05
"Celf1",110.367751667089,0.864051707270323,0.197724385168358,4.36998049853386,1.2425763305508e-05,4.64846808781653e-05
"Btf3",48.9991935007263,0.90931070722968,0.208108985534434,4.36939666441853,1.24590278442578e-05,4.65924241911589e-05
"Slc16a13",10.2360651351259,-1.98037779485095,0.453351113044281,-4.36830910495089,1.25212193544319e-05,4.68144096758985e-05
"Gpn2",58.2756023717048,0.901409497097491,0.206428199745962,4.36669746772388,1.26139249893074e-05,4.71503553805605e-05
"Rps12",4981.48119582759,1.08976468860177,0.249626419311563,4.36558234343625,1.26784528559263e-05,4.73808456299797e-05
"Alkbh4",38.782218787838,1.11105500066569,0.254519687630559,4.36530081821571,1.26947933434484e-05,4.74311905869453e-05
"Gm43999",4.73244792092116,5.6803993802908,1.30131227541529,4.36513163489373,1.27046228670384e-05,4.7457191563657e-05
"Rps11",1353.622706256,1.14993889999289,0.263470501032026,4.36458311457459,1.27365417738967e-05,4.75656754343424e-05
"Hspa13",40.7541049083519,-1.31792703046664,0.301987252104203,-4.36418100858073,1.27599892855971e-05,4.76424803204102e-05
"Bri3bp",46.8757662292699,-0.938754502466919,0.21512948837831,-4.36367189613772,1.27897356221167e-05,4.77427633868719e-05
"Mdm2",649.85118368532,-0.608218389121236,0.139394756488989,-4.36328025845993,1.28126631762395e-05,4.78175531134916e-05
"Ppfibp2",544.273359604621,-0.769009531932785,0.176262656464306,-4.36286135338322,1.28372304439609e-05,4.78984272015358e-05
"Glod4",61.2273535051998,-1.0257564809269,0.235228968614407,-4.3606724417023,1.29663349293168e-05,4.83692272983742e-05
"Vamp1",12.2722381150192,1.80423044120459,0.413760224292491,4.36057004824407,1.2972404439695e-05,4.83809525381182e-05
"Tubgcp3",102.73130233551,0.755938838916119,0.173366172613022,4.36035950683114,1.29848930841934e-05,4.84166074336874e-05
"Cables1",9.91147326494958,2.65603489085996,0.609247907747468,4.35953059023205,1.3034173343182e-05,4.85893997481011e-05
"Snapc5",113.384376984068,-1.23246276838154,0.282724743519976,-4.35923206804309,1.30519645702014e-05,4.86447543370469e-05
"Trir",416.113206518247,0.442416468143085,0.101495141473816,4.35899159032377,1.30663133289791e-05,4.86872567653847e-05
"Tle3",242.883824035337,0.893711285513587,0.20503260848867,4.35887389865096,1.30733412073493e-05,4.87024673684332e-05
"Golgb1",149.729157669801,-0.79150767043901,0.181588332374121,-4.3588024631907,1.30776086860083e-05,4.87073900441034e-05
"Prc1",10.0317523759324,2.42214200090837,0.555748739839222,4.35834006858765,1.31052638090455e-05,4.87993978727361e-05
"Edc4",84.0217176291158,0.815108630718579,0.187067783888273,4.35729024942855,1.31682591941461e-05,4.90229293530327e-05
"Fancc",27.0723044365309,1.28971870694206,0.296012900722555,4.35696790171616,1.31876598704923e-05,4.9084101899786e-05
"Ccdc28b",36.5399665269737,-1.16877038082234,0.268301430955105,-4.35618392589904,1.32349577618705e-05,4.92490561955898e-05
"Cdk17",64.5031417679784,1.27315376828389,0.292287793963866,4.35582256452792,1.32568134316349e-05,4.93192836330377e-05
"Cdk18",6.71694248593091,-4.75964244537868,1.09279737448695,-4.35546658191165,1.32783774497161e-05,4.93883946852996e-05
"Map2k7",138.142624839162,0.681060071603696,0.156398700085984,4.35464023185146,1.33285635365992e-05,4.95639093456128e-05
"Kars",232.028975902719,0.946288592908649,0.217333581086752,4.35408365415431,1.33624676711908e-05,4.96788122347196e-05
"Sypl",114.338794892085,-0.680749211638965,0.156389818215556,-4.35289982050283,1.34348551347911e-05,4.99367041239886e-05
"Map3k10",38.5848669300106,-1.25261479232728,0.287781801918832,-4.35265462922,1.34498944507915e-05,4.99813677129548e-05
"Phlpp1",210.478208726279,1.43568146664907,0.329896914207231,4.35190935356011,1.34957061380329e-05,5.01403392314825e-05
"Rps23",2046.33840782556,1.13209238139788,0.260145950209109,4.35175862045092,1.35049896990387e-05,5.01635575587973e-05
"Rrp1b",39.2181461783264,1.37467728024135,0.315986953848374,4.35042416624891,1.35874440443513e-05,5.04584933479918e-05
"Ltk",7.29566561169497,5.07972051789595,1.16771151450428,4.35015023385497,1.36044293052055e-05,5.05102245010021e-05
"Sct",2.86751634204693,7.3579880237559,1.69157284128313,4.34979082436352,1.3626745320691e-05,5.05817198893096e-05
"Gm38380",9.70792063482637,1.83259156705923,0.42132097160144,4.34963291785252,1.36365608957863e-05,5.06067926576959e-05
"Fam83d",4.78328876657063,5.1059975383436,1.17394128535671,4.34944881999962,1.36480130573141e-05,5.06265649263124e-05
"Postn",12.6371441905241,-5.49362088942381,1.2630571424998,-4.34946346018125,1.36471020009523e-05,5.06265649263124e-05
"Ifngas1",1.67583959537497,6.15971996279517,1.41677254247767,4.34771269072098,1.37564644679491e-05,5.10011613071743e-05
"Ints8",28.5603343226034,1.37546530947403,0.316367346556996,4.34768418562512,1.375825194641e-05,5.10011613071743e-05
"Pnp",1577.72462155014,0.777858288890929,0.178911969714734,4.34771519273519,1.37563075838925e-05,5.10011613071743e-05
"Vash2",4.10116531648461,-5.2126368036403,1.1991139867646,-4.34707364035077,1.37965908426344e-05,5.11318171713236e-05
"Dctn5",145.648513108284,-0.646660559176044,0.148770745287575,-4.3466916692932,1.38206283271788e-05,5.1209423606734e-05
"Heca",46.5292933896275,1.2660233820462,0.291393231913675,4.34472473410522,1.39450415901895e-05,5.16588332087392e-05
"Lrfn4",9.45781561373623,-3.94002985566526,0.906894209059737,-4.34453083535539,1.39573638180567e-05,5.1692897850343e-05
"Hhex",85.5359037536474,-1.17857253868802,0.271350116180824,-4.3433647837565,1.40316854662683e-05,5.19565186593089e-05
"Gm30025",15.4641814766279,-2.04785527665403,0.471539688343313,-4.34291179995658,1.40606593635531e-05,5.20521453778824e-05
"Sgsm1",3.09948749887624,-5.09169255848712,1.17270378166398,-4.34184031645432,1.41294212271462e-05,5.22949901832119e-05
"Slc19a2",19.9161394997684,-1.70906104663396,0.393822406722481,-4.33967447626284,1.42693934046818e-05,5.2801226759088e-05
"Top3a",35.0966123263692,1.10097020651939,0.253721662894311,4.33928342562537,1.42948064418405e-05,5.28834269194335e-05
"Dnase1l2",8.78663294445683,1.99422661229221,0.460053146033713,4.33477442657479,1.45909663469492e-05,5.39669902939845e-05
"Tgfb3",7.99434311247513,3.55846384217396,0.821007715748159,4.33426358110561,1.46248863112422e-05,5.40803501193842e-05
"Hspa4l",46.7415388600103,-1.55200056432951,0.358187077319042,-4.3329328795051,1.47135978553516e-05,5.43962239138033e-05
"Gpx4-ps2",159.467738931879,-2.0415949430694,0.471287950228769,-4.3319481053534,1.47795781849638e-05,5.46279378788299e-05
"E330034L11Rik",13.0759501235078,2.60586808398427,0.601873365512788,4.32959528249619,1.4938362598336e-05,5.52024919173644e-05
"Epn1",457.669652517842,-0.657497283644715,0.151895306457336,-4.32862146289814,1.50045573410742e-05,5.54347143061409e-05
"Ppp1r9b",260.587687932602,-0.777498716538504,0.179700964312904,-4.32662517706186,1.51411289004054e-05,5.59267837601434e-05
"Pde6d",121.848584396195,-0.77807895656008,0.179919431862609,-4.32459656250048,1.52811258483249e-05,5.64312829239123e-05
"Tm7sf2",21.3767734209937,-1.5143642292231,0.350386889289987,-4.32197743554777,1.54637006683827e-05,5.70927563980284e-05
"Fktn",30.02336395744,-1.18998004678882,0.275350901681804,-4.32168567279273,1.54841672007993e-05,5.71555562247856e-05
"Fbxo30",14.2245749257072,2.88572873029097,0.667764155249557,4.32147893474832,1.54986850614385e-05,5.71963750269559e-05
"Gm6402",99.4302926455986,4.73647089569156,1.09609700116397,4.32121508467025,1.55172323766154e-05,5.72520425982108e-05
"Inhca",2.69460208739704,6.05491280645037,1.40129396589295,4.32094403731482,1.55363076563701e-05,5.73096328609475e-05
"Calu",79.3781305971948,-1.21740725073792,0.281780104220594,-4.32041592895736,1.55735381392669e-05,5.74341525890029e-05
"A530030E21Rik",4.42043809830829,3.97061852321057,0.919217601194133,4.31956320032649,1.56338332431253e-05,5.76428986237219e-05
"Gm47815",4.42363670038616,-4.83459149910591,1.11924356701726,-4.31951689656784,1.56371136712873e-05,5.76428986237219e-05
"Arl8b",38.9747081418066,-1.28534612350252,0.297576038801537,-4.31938716799627,1.56463078944145e-05,5.76639341101995e-05
"Ndufb4",144.839464005145,-0.765482032451433,0.177265085639031,-4.31828991982212,1.57242793099656e-05,5.79383797262448e-05
"Plgrkt",342.688720513795,0.638954364688745,0.14796709236136,4.31821937223928,1.57293051356314e-05,5.79439843599361e-05
"Plagl1",3.57968315117132,5.11114254036724,1.18388277079313,4.3172708197646,1.57970291166806e-05,5.81805039844243e-05
"Snai3",2.03558970475408,5.50179253195393,1.27453017329803,4.31672207313638,1.58363349055768e-05,5.83122772814925e-05
"Nap1l4",151.428369514272,0.57844451375928,0.13402098662682,4.31607413374707,1.58828657353148e-05,5.84705898913294e-05
"Mtres1",53.418220929243,-0.967400748249351,0.22420662753957,-4.31477320213745,1.59766840755429e-05,5.88028757393035e-05
"Mgme1",33.4177504840429,-1.17396079409906,0.272089742950834,-4.31460878079184,1.59885790629367e-05,5.88335583457674e-05
"Dmap1",47.898293447899,0.817234613491594,0.189448808638479,4.31374902468299,1.60509153317928e-05,5.90484652704375e-05
"Mif",455.736975520945,-1.11490991324076,0.258457626232314,-4.31370484010645,1.60541251672786e-05,5.90484652704375e-05
"Copz2",7.59697296593314,-3.27964216261982,0.760449362130974,-4.31276864172708,1.61222802935296e-05,5.92859564263621e-05
"Cited2",223.860943012385,1.18860761160625,0.275803192641002,4.30962238045371,1.63533542788661e-05,6.01223051573257e-05
"Kcnb1",4.7896170605298,3.66943650116889,0.851798523639522,4.30786905510274,1.64834916782189e-05,6.05872761040447e-05
"Ccdc32",45.6236431981475,-1.04233318355007,0.241997958626753,-4.30719824855101,1.6533541651484e-05,6.07577337461623e-05
