"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Uba7",405.331157213763,2.95886129614682,0.182353241807404,16.2259868090081,3.30365125678262e-59,1.19922540621209e-56
"Ccl3",6298.78319636602,4.73387823932947,0.29369667802394,16.1182559883895,1.89893016935147e-58,6.73281147951919e-56
"Zfp207",345.553728524115,1.66088168749943,0.103411944072692,16.0608303266394,4.80081357581644e-58,1.6634819040204e-55
"Slfn9",141.029152738869,4.44531040507608,0.277385572069954,16.0257448572524,8.44725830576559e-58,2.86193111399338e-55
"Gbp7",263.788470132112,4.45334245778659,0.278758607385725,15.9756231369903,1.88956588543789e-57,6.26267858464915e-55
"Fblim1",279.362366538003,-2.54244662880812,0.160080722983678,-15.8822785243627,8.40682290906617e-57,2.72703025684304e-54
"AA467197",844.50759611743,3.92805756568461,0.248752190773185,15.7910471199277,3.58577727239663e-56,1.13893250614498e-53
"Naa25",181.962564910831,2.87297369923101,0.182424325975377,15.7488519355625,6.99395192349748e-56,2.17611818419679e-53
"Tnip1",651.017298057223,1.87115810373116,0.118970133111438,15.7279651185938,9.72877161788555e-56,2.96649704172566e-53
"Gm16181",43.0045407719466,5.63193884797331,0.359017398317671,15.6870916962915,1.85355324193683e-55,5.5410338679547e-53
"Ifit3b",287.370175318314,6.06860145116563,0.39007668043285,15.5574576886565,1.41613152042138e-54,4.15198868468162e-52
"Sp110",361.611180395105,3.3545846777253,0.215660487168148,15.5549341549515,1.47306662020672e-54,4.23742899842863e-52
"Mthfd2",391.088314270387,2.73871831486108,0.17624485568755,15.5392808724944,1.88082083347392e-54,5.31018415317469e-52
"Hck",660.50968747158,2.25337318796626,0.146248709682651,15.4078158559889,1.45031405646773e-53,4.02027056452854e-51
"Xkr8",43.859765926933,4.14993904215668,0.269784103079556,15.382444683677,2.14686149243012e-53,5.84483041314101e-51
"Usp18",967.351331371298,4.12880013117532,0.268798526260576,15.3602037504209,3.02622060351847e-53,8.09434374056888e-51
"Psmb6",1205.11031831862,1.57169974175467,0.102421506119447,15.345407437396,3.80164997566277e-53,9.99309578085423e-51
"Calhm6",219.700561903491,6.06303776595202,0.396433386610952,15.2939635528279,8.38856367984551e-53,2.16766172649025e-50
"Nfkb1",1189.38131146337,3.00459555692111,0.196895481392976,15.2598502294949,1.41572893194836e-52,3.59736721608078e-50
"Rapgef2",96.0020124878005,3.14692093948198,0.207113786057067,15.1941645188935,3.86560685411299e-52,9.66148231111584e-50
"Tmem229b",123.74912317841,2.40174120974983,0.158570764422122,15.146179174342,8.03013094673885e-52,1.9746351034513e-49
"Nmi",293.668383613874,3.33055676843854,0.220243638866161,15.122147389067,1.15707011679278e-51,2.80010968263853e-49
"Ifih1",725.667482601032,4.3698084994406,0.289045570192853,15.1180607837201,1.23115026694591e-51,2.93283077654022e-49
"Gatad2a",341.300456349901,1.59257590573377,0.106068889297353,15.0145430604929,5.89668172229982e-51,1.38308937751051e-48
"Ptx3",2666.13036877306,6.33842154491874,0.422838215488558,14.9901813808271,8.51204528479397e-51,1.94245754150284e-48
"Susd3",132.201613587387,-4.1181771153641,0.274728434702142,-14.9899922803003,8.53631478949824e-51,1.94245754150284e-48
"Plet1",68.416494690511,5.60898125009952,0.374388228031489,14.9817243976693,9.66757607827563e-51,2.16752742484397e-48
"Spryd7",296.118099333944,2.78644837761285,0.18617529496578,14.9667998545404,1.21005343981051e-50,2.63549639190729e-48
"Trim21",147.191257294017,3.40663138994715,0.227609615307829,14.9669924328103,1.20655533638534e-50,2.63549639190729e-48
"Idh1",348.88650939145,-2.67607464329182,0.179094795173981,-14.9422245392009,1.7503317416274e-50,3.75852925814807e-48
"Rcbtb2",398.643025505945,-2.47614364472329,0.165824842448659,-14.9322840182401,2.03185480970194e-50,4.30245255954386e-48
"Tlk2",158.37702810743,2.3422289568653,0.1571928548104,14.900352561765,3.27844992413867e-50,6.84702021142715e-48
"Pnp2",52.9953503751232,3.32686420763112,0.224565529462881,14.8146699789071,1.17766237893617e-49,2.42630278773795e-47
"Zyx",1555.87748604642,3.28836429475358,0.222243097908447,14.796249358026,1.54881523592799e-49,3.14843161159441e-47
"Dync1h1",459.246702372982,1.53662598504913,0.104208613637945,14.7456715083829,3.2804058272703e-49,6.5806667424425e-47
"Tapbpl",181.05079800092,2.47946827617799,0.168319331198173,14.7307398296323,4.09201413238206e-49,8.10218798211647e-47
"Peli1",343.086836760343,3.19994765546025,0.218370336162471,14.6537653039075,1.27452436613564e-48,2.4912049341159e-46
"Tap2",519.044077281316,2.00721363155403,0.137290639529623,14.6201783197385,2.08852595799851e-48,4.03059072856269e-46
"Daxx",774.986550910387,3.49484996789484,0.239091930867418,14.6171807438906,2.18252466529159e-48,4.15934638087945e-46
"Vsir",189.450086543379,-3.09146320076812,0.211518015570109,-14.6156023279419,2.23370145990333e-48,4.20432252564027e-46
"Mx1",755.770873926629,5.86564982287508,0.403924604134539,14.5216452843792,8.83635786310294e-48,1.64291599976668e-45
"Septin11",142.829863722406,2.85351101811746,0.197322829921597,14.4611296080198,2.1326875180304e-47,3.91746432528814e-45
"Nbeal2",116.436051982288,-3.02290936747806,0.209462141371508,-14.4317696156679,3.26592780114646e-47,5.92765895908082e-45
"Mtmr14",259.161729413846,2.55613299741472,0.177172078967243,14.4274030779269,3.47936912770553e-47,6.24076020247042e-45
"Sp140",198.636361298989,2.85769273999253,0.198206453403692,14.4177583066491,4.00128648618397e-47,7.09344346143731e-45
"Morrbid",149.812561922,2.83861752871966,0.197199448109843,14.3946524999325,5.59051667357073e-47,9.79689852934015e-45
"Aff1",243.336881505006,1.87810665534586,0.130522567095872,14.3891335968465,6.05496762782057e-47,1.04902314151991e-44
"Casp7",149.775787832332,3.5891175138261,0.249665452098293,14.3757075064317,7.3514928494295e-47,1.25933550542025e-44
"Slc15a3",1577.45234356755,1.69133048244696,0.117779384428219,14.3601572606091,9.20181116290326e-47,1.55878681099581e-44
"Bcl2a1a",344.535839603351,2.89966944635897,0.202462311872884,14.3220208222236,1.59419241876325e-46,2.67088545235873e-44
"Acod1",3399.09813182282,4.39527713358932,0.307430810717888,14.2968010373646,2.29101100111883e-46,3.79660366554974e-44
"Abracl",484.901101606558,2.58733731402083,0.181466295769695,14.2579496817663,4.00035741451304e-46,6.55800528405008e-44
"Helz2",1062.22029487748,3.55205920945316,0.249595385078869,14.2312695738776,5.86080172495646e-46,9.50572160624321e-44
"Sh3bp5",239.087278701632,2.54376052361696,0.179189188347897,14.1959486901533,9.70639197895519e-46,1.55772265380159e-43
"Ppp2r5a",777.558025878883,1.9414255896023,0.138298695692843,14.0379168427889,9.13587964916992e-45,1.4508918867838e-42
"Plagl2",347.382327591777,1.85885804335438,0.132464160916906,14.0329129818022,9.80403200811803e-45,1.54095125768832e-42
"Atp10a",99.541066319171,3.6007827059102,0.257077216035998,14.0066193396384,1.42005585665863e-44,2.20920118271606e-42
"Mllt6",631.401173789897,1.98531498549442,0.14185560765692,13.995322555707,1.66472671974634e-44,2.56367914840937e-42
"Tap1",1327.04145770674,2.98330333178539,0.214428253233174,13.912827655884,5.29442133246384e-44,8.07187476347437e-42
"Junb",1257.71551555751,1.69889349697321,0.122148572425095,13.9084187661303,5.63106078768969e-44,8.50011413555615e-42
"Serpina3g",216.666161266289,6.61635823165506,0.477299925327193,13.8620558700475,1.0754915371597e-43,1.60754352701341e-41
"Tmem86a",150.278498110398,-3.82450364319484,0.276096142480452,-13.8520719950501,1.23594785406194e-43,1.82944281388624e-41
"Sp100",757.758149030009,2.41701112833932,0.174521272950039,13.8493782877188,1.28317884702817e-43,1.88109083671072e-41
"Adora2a",90.1308920040672,3.48978608179282,0.252114219602267,13.842083509999,1.42029345024849e-43,2.06226608976081e-41
"Lap3",371.951707055756,2.73332959860934,0.197509910096533,13.8389491305698,1.48359633173675e-43,2.13385940317533e-41
"Il15",330.451964070649,5.18710282005454,0.379851416436778,13.655610050668,1.86917401083113e-42,2.66331093169452e-40
"Acsl1",846.121473823225,3.06641642541142,0.225110064776266,13.6218539515729,2.96932933050017e-42,4.19170323822274e-40
"Cxcr4",261.622732451376,-3.91306430792097,0.287440091758674,-13.6134951947005,3.32932743464289e-42,4.65678220812528e-40
"Nub1",539.26262426843,2.06760338371167,0.152507489669429,13.557389136713,7.16409828329773e-42,9.92944022065065e-40
"Arrb1",146.87928092311,-2.66439655403735,0.196718651891955,-13.5441989278207,8.57441760458302e-42,1.16719259642386e-39
"Tnfrsf1b",1849.50872303771,1.48383760526091,0.109554277207937,13.5443146819777,8.56091274238166e-42,1.16719259642386e-39
"Ifi208",95.7841756994111,3.90814454555718,0.288992735894074,13.5233314203083,1.13898716667444e-41,1.53672551709013e-39
"Nfkbie",476.541953873518,2.73682001482866,0.202474811393474,13.5168419024237,1.24402630381116e-41,1.66372149367587e-39
"Keap1",421.225361939693,1.48450184309143,0.110068873833195,13.4870267260219,1.864700258616e-41,2.47210609937909e-39
"Gtpbp2",363.979512260659,1.87256423549326,0.138906056564868,13.4807961711792,2.0290540423902e-41,2.66680671812768e-39
"Ccrl2",1077.04442250744,3.7958930467955,0.281699039429263,13.4749946413952,2.19501293849703e-41,2.86027070601075e-39
"Parp10",343.088632254524,2.24448996616059,0.166812342905781,13.4551791975509,2.87042593597209e-41,3.70868761185004e-39
"Parp14",1591.67840617079,3.53790177668894,0.26310483920931,13.446737761727,3.21757075089652e-41,4.12227593850154e-39
"Arel1",204.567415297949,2.35859175556963,0.176583525820637,13.3568051980418,1.08105240995777e-40,1.37347708685134e-38
"Tra2a",173.190513495936,2.35729384589362,0.176590675400201,13.3489146046436,1.20187337782492e-40,1.5143604560594e-38
"Tor1aip1",1096.26985994097,2.56380216473836,0.192159520282152,13.3420512341719,1.31782828858764e-40,1.64685328588583e-38
"Cdkn1a",4561.01669720716,2.62103473496728,0.196478006220961,13.3400922850349,1.35291950987064e-40,1.67696023150307e-38
"Parp12",346.530322729282,3.28534432046965,0.247211398369586,13.2896150506701,2.65942860133416e-40,3.26981035935005e-38
"Tor1aip2",682.479187308196,2.52475693400154,0.190138265958997,13.2785313953899,3.08383062689973e-40,3.76128653901706e-38
"Rigi",636.361014520053,3.16915453222806,0.238972852832336,13.2615671389735,3.86728734241429e-40,4.67941768432129e-38
"Rhbdf2",222.532010361409,2.09361245239546,0.157954094249527,13.2545627407929,4.24584368235435e-40,5.09701832922633e-38
"Slc11a2",253.484796111687,1.68717199931986,0.127776939445276,13.2040414071933,8.3151486285911e-40,9.90412156183592e-38
"Stat5a",228.099547560338,2.25903060807043,0.171323849414288,13.1857334270358,1.06017886836346e-39,1.25298349047048e-37
"Tnfaip3",764.177408076282,3.55333204638973,0.269593799591937,13.1803181370199,1.13909458856013e-39,1.33589508439905e-37
"Irf1",1136.29262178128,3.86127637523432,0.293208143694335,13.1690625184669,1.32229356712758e-39,1.53890745987993e-37
"Zfp36",378.401806738154,2.04484170126175,0.155363454627742,13.1616647310095,1.45836792383982e-39,1.68441495203499e-37
"Tnfsf10",42.6147757775359,6.14128645161851,0.468774013877742,13.1007399510421,3.26063169406863e-39,3.7377135945692e-37
"Samhd1",3054.26399375472,2.55428348004646,0.195888830768561,13.0394544192481,7.2977380510523e-39,8.30308315868234e-37
"Gm43814",45.0851589153024,3.01555408897461,0.231395465844141,13.032036206819,8.04321541382611e-39,9.0166810440583e-37
"Rgs14",122.357678067728,2.27252948689476,0.174376537883819,13.0323122277429,8.01416691547603e-39,9.0166810440583e-37
"1110038F14Rik",188.666076613764,2.27236298502726,0.17466998942458,13.0094642617954,1.08097256701087e-38,1.20295677055823e-36
"Mthfr",241.267222187028,2.93262883223019,0.226599805202635,12.9418859367849,2.61139231768423e-38,2.88502081705897e-36
"Apobec3",767.429406170881,2.08567550273081,0.16199414397497,12.875005549911,6.22346063235777e-38,6.82610653244076e-36
"Mier3",73.8012703998896,2.29660277516714,0.179219195358321,12.8144910514493,1.36027966194175e-37,1.48134455185457e-35
"Riox2",133.820729050428,2.10666779085977,0.164627995678346,12.7965342843378,1.71432871858946e-37,1.85366352082375e-35
"Gbp9",159.504228953454,4.05764344761726,0.317315632682686,12.7874048098818,1.9280531546461e-37,2.07007735181228e-35
"Kremen1",91.5708217407659,1.88659546145484,0.147610763222026,12.7808800677844,2.09683342321762e-37,2.2355470189074e-35
"Wars1",253.206077651857,2.34295488957705,0.183749910795474,12.7507810993439,3.08637213800594e-37,3.26769650111378e-35
"F10",1706.53454944332,3.09635278008988,0.244243426902822,12.6773228633163,7.89837097304656e-37,8.30472854172882e-35
"Trim30c",38.5089516477632,6.84460841166057,0.540584950423639,12.661485315669,9.66531567890114e-37,1.00929727972964e-34
"Pcgf5",252.424169610158,2.91944537855246,0.230885877624548,12.644538542543,1.19926577946426e-36,1.24380993698722e-34
"Psmb10",1092.50095293606,2.69717426486056,0.213688393518166,12.6219970137557,1.59718914206604e-36,1.64532065269857e-34
"Clic5",19.0414110194891,5.66029775432679,0.448631735768568,12.6168019403039,1.70610102349345e-36,1.74571920833431e-34
"Zc3hav1",352.002328107513,1.89842731614791,0.150701600399932,12.597260487678,2.18606143435565e-36,2.22191284187909e-34
"Trim26",187.755776702766,1.89503250496551,0.151082109299328,12.5430635947174,4.33891299047147e-36,4.3808653942204e-34
"Ifi205",113.774985499008,6.14066275484087,0.489959302193705,12.5330057564927,4.92597226215011e-36,4.94087980978557e-34
"Sec24b",230.987319041359,1.80142926026103,0.143857834086486,12.5222882139184,5.63857965506917e-36,5.61867878569834e-34
"Enpp4",51.213405881376,3.34366460052657,0.267786735034322,12.486296605013,8.86866653826659e-36,8.77997987288393e-34
"Il17ra",369.93868743217,1.75656819522349,0.140820481212113,12.4738119065055,1.03742013645802e-35,1.02041983228638e-33
"Tfg",338.766554121995,1.6599820429218,0.133228470595857,12.4596644808547,1.23890745217654e-35,1.21079378306945e-33
"Gpd2",103.883108687485,2.748822917835,0.220740654479031,12.4527261383839,1.35148679157777e-35,1.31240558117163e-33
"Vcam1",94.9648436828797,5.55436104769406,0.446821969549725,12.4308145664622,1.77813157758259e-35,1.71578443239394e-33
"Parp11",119.163991501532,2.52263187258831,0.203035357581411,12.4245939359445,1.92199855337085e-35,1.84294276381711e-33
"Adar",356.029673136971,2.1064072393074,0.170543838916718,12.3511189421274,4.80385905380813e-35,4.57747719589742e-33
"Gsdmd",451.279583313106,1.43382765418591,0.116608408257701,12.2960914706699,9.50639432013135e-35,9.00214209967221e-33
"Hdac5",121.717551183419,-2.70409117383863,0.220146005792984,-12.2831716346534,1.1153824916626e-34,1.04969885604247e-32
"Mapkbp1",60.3188601806501,2.06856643283513,0.168509099643599,12.2756957173838,1.22335662711495e-34,1.14425123539844e-32
"Csrp1",340.632747930662,2.2668778691119,0.184846133280042,12.263593665103,1.42057248432962e-34,1.32061268878594e-32
"Ppp6r1",472.147570469264,1.65269283795728,0.135489355686043,12.1979533343336,3.18734834030374e-34,2.94510986644066e-32
"Gm20559",157.126017837139,2.77002675389536,0.229173101373008,12.0870500826657,1.23647031964257e-33,1.13561605381148e-31
"Slc25a22",313.870680544141,2.61336824934988,0.216275371374991,12.0835221908771,1.29069964928746e-33,1.17832376365489e-31
"Dtx3l",142.933616467637,2.71923720100101,0.225224948701555,12.0734279957779,1.45926305879524e-33,1.32428122585668e-31
"Snx20",503.758670410558,1.34429728233109,0.111714717751749,12.0333050952012,2.37460719654472e-33,2.1422048117468e-31
"Tent4a",202.77358142888,2.96047786606376,0.246394733129899,12.0151832324394,2.95713438014787e-33,2.65202769174909e-31
"Ankrd17",228.840610959168,1.76931667848945,0.147838965185492,11.9678643331243,5.23590318419674e-33,4.6682210494891e-31
"Fam241a",234.987486177567,2.6657133835093,0.223815220783637,11.9103310944445,1.04561242605481e-32,9.26825991141374e-31
"Gnb4",131.335988195853,3.5058512274954,0.294403576252219,11.9083173924895,1.0711698603935e-32,9.43991658471633e-31
"Ccnd2",961.419718488379,4.09530504999713,0.344137737211907,11.9001917173512,1.18075582086184e-32,1.03458639338274e-30
"Ppfia1",111.636497865034,1.86532285367654,0.157029294471425,11.8788208273837,1.52503440885286e-32,1.32860997699261e-30
"Slc7a8",146.435701609826,2.07034235448886,0.174555063161798,11.8606834828379,1.89422508597714e-32,1.6408724807277e-30
"Epsti1",791.228412020543,2.40493742565428,0.203639741523949,11.8097646739129,3.47532609128105e-32,2.99349274506616e-30
"Slfn8",307.329774342069,3.56004704877206,0.301668824372638,11.8011765258663,3.84892093128638e-32,3.29666564710069e-30
"Foxp4",156.827603942114,2.32478382837219,0.197570027151732,11.7668851995793,5.78201585467034e-32,4.92472702348067e-30
"Mcmbp",307.5981245019,1.51092618067899,0.128623578837228,11.7468833812427,7.3271671292784e-32,6.2061105584988e-30
"Cxcl10",7033.470951983,8.19730612111694,0.698366730119485,11.737824509072,8.15574113847171e-32,6.86974748050495e-30
"Fubp1",177.812136711268,1.65217640478009,0.140781492143839,11.7357500593333,8.35820556476994e-32,7.00160450771882e-30
"Stat1",1870.61160278324,2.84524146667088,0.242520754321611,11.7319504247366,8.74207327774703e-32,7.28315022910006e-30
"Ext1",56.9630860555629,3.14029100451726,0.26770490273119,11.7304202219655,8.9015647832363e-32,7.37572047202286e-30
"Anxa7",598.530842425045,1.35949758560382,0.116107911299629,11.7089143227759,1.14739390339444e-31,9.45576618981171e-30
"Irf2bp2",120.705992058287,-2.35491600953359,0.201192541110657,-11.7047878441894,1.20460147785897e-31,9.87384630722465e-30
"Dennd3",208.796573520333,2.35925567231528,0.20173869567114,11.6946115095399,1.35807244479803e-31,1.10722847558239e-29
"Traf5",144.129643212729,2.67722849599479,0.229138555118341,11.6838848643874,1.54088584831722e-31,1.2495928533747e-29
"Gcnt1",101.421365114624,-3.27623879992812,0.280725257563016,-11.6706235426383,1.80098345474059e-31,1.45279332015741e-29
"Ripk2",134.526174109599,3.16564113295507,0.271270501903138,11.6696843584026,1.82097603603683e-31,1.46118950765355e-29
"Trim30a",149.625091728818,2.9467863422375,0.252796437655834,11.6567558054333,2.1196563143924e-31,1.69195184132076e-29
"Xaf1",299.682199841124,2.83653664496822,0.243423326672183,11.6526903306525,2.22327161628396e-31,1.76541661780548e-29
"Rasgef1b",232.760447496106,4.01759142170039,0.345152906826586,11.6400335684235,2.57914084873383e-31,2.03738763625886e-29
"Marchf5",815.467995763469,2.89648175771525,0.249029699683263,11.631069552745,2.86485295051954e-31,2.25142000431036e-29
"Nlrc5",357.820833230291,3.34652789571044,0.288503568499177,11.5996065945368,4.13976871481601e-31,3.23666224749153e-29
"Dcbld2",159.197837700152,3.55882421391303,0.306829204377374,11.5987140830831,4.18316503927343e-31,3.25390480554912e-29
"Mlkl",183.022120858778,2.86738814509909,0.247647135277978,11.5785233771451,5.29502550960639e-31,4.09786593499792e-29
"Dhrs7",147.82882392554,-1.41845609563955,0.12260381626512,-11.5694285777554,5.88734579432902e-31,4.53325626163335e-29
"Tpst1",267.125931735467,2.91508912479773,0.252087305270192,11.5638077120673,6.28583458181622e-31,4.81577055449096e-29
"Plcl2",269.215478469299,1.76983421561769,0.153108326135762,11.5593597048953,6.62005581271306e-31,5.04646854603117e-29
"Dbnl",473.307462312908,1.88839084391529,0.163774328652479,11.5304447250848,9.2663794590946e-31,7.02861797180877e-29
"Csf1",279.677976651921,2.22242901497962,0.192782844880782,11.5281472080879,9.51698290082187e-31,7.18296640128367e-29
"Nfkbib",657.388866522757,2.45976425768394,0.214293722744106,11.4784708865281,1.69247232510436e-30,1.27110507726803e-28
"Pfkp",425.981510273354,1.41854785621279,0.123807935908882,11.457648863937,2.15279632518432e-30,1.6088986653804e-28
"Stat2",742.923852884007,2.5630954493317,0.223770972391137,11.4541015840588,2.24276596012629e-30,1.66796145502856e-28
"Ddx24",432.598259765978,1.37419831299534,0.119997424164246,11.4518984267063,2.30051315032767e-30,1.70260308203377e-28
"Poldip3",285.307052133667,1.51026647818861,0.132033021106686,11.438551246724,2.68328744234065e-30,1.97629953361959e-28
"Azi2",227.544617340016,1.84319560878037,0.161457570878674,11.4159750995227,3.47979280763854e-30,2.5506212089066e-28
"Zc3h12c",60.8961915651466,2.49137448487622,0.218453869853089,11.4045793125646,3.96690339124588e-30,2.89375163171937e-28
"Gm12216",44.9640904813597,3.94586480367321,0.346341498990608,11.3929887558182,4.53173914971911e-30,3.29004262269608e-28
"Tlr2",645.200694247335,2.81111308127885,0.246765478579746,11.3918409392519,4.59184288420243e-30,3.31787851244314e-28
"Inpp5d",306.248486259158,-2.29958263158015,0.202527211010589,-11.3544378560564,7.04918252625428e-30,5.06942626392796e-28
"Rnf114",1042.13672797849,1.91705368247386,0.169366711859783,11.3189520031597,1.05728268612634e-29,7.56776142379446e-28
"Mitd1",179.247263003511,2.68121158538595,0.237074239831242,11.3095863443221,1.17642833960784e-29,8.3812273204024e-28
"Nod2",36.1475412081023,2.91374938746704,0.257743352992011,11.3048478404693,1.24169212378147e-29,8.80504098566154e-28
"Plekha4",15.4207425355376,5.43278547970785,0.482053552899557,11.2700869997319,1.84387617535723e-29,1.30146926710631e-27
"Rnf213",1475.28414199251,3.70329633855576,0.329093130881098,11.2530344484576,2.23759035389202e-29,1.57208767444414e-27
"Src",217.323399986946,2.61167668796234,0.232107203255847,11.2520277325626,2.26328151793605e-29,1.58284357901161e-27
"Slc25a25",87.5523400929619,2.1901398373541,0.194708219642016,11.2483173097716,2.36052357700059e-29,1.64331244086534e-27
"Htra4",37.1320833062415,5.11021333164227,0.454355597248751,11.2471671144496,2.39150112242427e-29,1.65731027784002e-27
"Rcn1",34.6065181218239,4.27323988008279,0.380574942300943,11.2283794993095,2.95854784644197e-29,2.04099640121513e-27
"Crybg1",226.27225939682,2.54230288735762,0.226549735052762,11.2218312096703,3.18603834091185e-29,2.1880333579073e-27
"Aida",219.253596174171,2.36738145520256,0.211259677187067,11.2060260941622,3.80914032941668e-29,2.60422212835366e-27
"Relb",339.820093949749,1.73292875918051,0.154693102070129,11.20236607832,3.96986750385016e-29,2.70199106980802e-27
"Gmppb",70.2748505548388,2.24271306273638,0.200371089676469,11.1927976553783,4.42255379392449e-29,2.99391623793142e-27
"Oasl2",547.53830910974,2.52985025366007,0.226031097499793,11.1924875897326,4.43804978205759e-29,2.99391623793142e-27
"Ncoa5",141.426037730334,1.77890538383994,0.158960312593425,11.1908774889609,4.51938730957742e-29,3.03535589963953e-27
"Irgm1",1358.65075542877,3.70966254137126,0.332168246032858,11.1680227886813,5.8467870474262e-29,3.90965418092368e-27
"Ehd1",638.580449101785,2.63568352661553,0.236092009791184,11.1637980842584,6.13148809664076e-29,4.08212521927445e-27
"Erp29",627.742138796301,-1.02224079806,0.0916154286344887,-11.1579546512668,6.54807286044823e-29,4.34051821001712e-27
"Chpf2",383.776675006211,1.40450125008021,0.125904815306983,11.1552623833785,6.7493415438074e-29,4.45456541891288e-27
"Eif2ak2",313.035765030296,2.71920023716501,0.244184412043519,11.1358469380117,8.39432489148952e-29,5.51637402136419e-27
"Fmnl1",394.505385517612,-1.84871145150435,0.166305685348405,-11.1163454672722,1.04463918329231e-28,6.83543733410923e-27
"Iigp1",84.3924329753065,5.89299694648739,0.53412690139921,11.032952901361,2.65017842123022e-28,1.72669317137077e-26
"Nsd3",283.344252697238,1.22032848123659,0.110862644948078,11.0075714124278,3.51347065403129e-28,2.27942015282387e-26
"Gbp6",32.6192170552424,3.94273548775281,0.358597563304472,10.9948752897832,4.04472254833275e-28,2.61295932084242e-26
"Ikzf1",174.273767868714,1.95550664327042,0.177868056001652,10.9941418781361,4.07773669954334e-28,2.62317188697205e-26
"Sptlc2",456.517646076597,1.42889596973845,0.130072256416169,10.9854015691606,4.49236263015029e-28,2.87775464954921e-26
"Sap30",240.650451149636,2.47808404784449,0.225803331821077,10.9745238383288,5.06721186180775e-28,3.23241472992138e-26
"Marcksl1",1054.708932842,3.71086465144503,0.338568058155917,10.9604688394323,5.91919185191681e-28,3.76016662393016e-26
"Calcrl",99.318668769836,2.47840892808206,0.226183519885402,10.9575133030814,6.11567410058867e-28,3.86886171525207e-26
"Prpf38a",184.631726259756,2.12231728402764,0.19397187107859,10.9413662518508,7.30900554459716e-28,4.60467349309621e-26
"Lyn",349.4524686047,1.38971958068603,0.127078915420239,10.9358785136806,7.76502090618391e-28,4.87183163521316e-26
"Lad1",122.204984184451,5.34847439169293,0.490308343489603,10.9083895118467,1.05101767222826e-27,6.5671374716361e-26
"Ralgds",559.29606263911,3.25729367905965,0.299378774061793,10.880175754836,1.43286425787467e-27,8.91650958186007e-26
"Txnrd1",1519.13567321557,2.2846425337359,0.210299321402744,10.8637656008437,1.71527086998279e-27,1.06304958064055e-25
"Otud5",315.34480197811,1.47241690531845,0.135564360699432,10.8613864124881,1.76055761586372e-27,1.08669884256916e-25
"Fzd1",116.293847483958,4.02093182869385,0.37100437422629,10.8379633988933,2.27478678074514e-27,1.39844351851776e-25
"Gtf2f1",210.478424965646,1.45345394021695,0.13417621121255,10.8324264568368,2.41665132036561e-27,1.47968939880699e-25
"Plek",474.906124011631,2.9811611675971,0.275231565580434,10.8314653564905,2.44215462701433e-27,1.48932357773842e-25
"Nr4a3",89.1588236453901,3.99102778547854,0.369189319319902,10.8102471459103,3.07839579852849e-27,1.86984949579145e-25
"Caml",107.400811615308,1.61294470530964,0.14934351449269,10.8002326769174,3.4333241653972e-27,2.07716112006531e-25
"Gtf2i",218.150139926382,-1.94121448204495,0.179945287448772,-10.7878039462278,3.93069935151603e-27,2.36867360921792e-25
"Hdc",88.1887392746666,4.83251649790962,0.448405068853686,10.7771228150109,4.41479111022851e-27,2.64991753017889e-25
"Abhd16a",284.88842613323,1.76843177138402,0.164124367536305,10.7749494967153,4.52030117685977e-27,2.70260830362369e-25
"Oas1b",75.6450111270796,2.71053942111181,0.251844076682854,10.7627682048888,5.15965480230257e-27,3.07281629359004e-25
"Phf11c",122.565277921331,3.16405680223142,0.294925171528992,10.7283375841671,7.49320546899401e-27,4.44519107316275e-25
"Tfec",56.5040917949944,2.3440922363363,0.218804819763155,10.7131654543701,8.82902773101019e-27,5.21733941034812e-25
"Batf2",124.382793238609,4.31002887264503,0.40237665529697,10.7114287469387,8.99625552306933e-27,5.2956336565527e-25
"Zdhhc14",63.6727849874034,-4.11429609506869,0.38425470168469,-10.7072108084309,9.41559126267912e-27,5.52115786118484e-25
"Lrrc59",288.748132098048,1.43261937151787,0.13386494481978,10.7019755877581,9.96310475163325e-27,5.81982739629887e-25
"Pim1",897.919893558606,2.89538752850345,0.271311206287413,10.6718316877639,1.37881148666671e-26,8.02341981897733e-25
"Lnpk",55.5231965126564,2.70230609279277,0.253743216533544,10.6497668379463,1.7480233306161e-26,1.01332181363396e-24
"Adgrg6",43.0969240711956,3.72586026118182,0.350150705824715,10.6407332591441,1.92607561995895e-26,1.1123086705263e-24
"Lta",66.2802457445957,4.42529859018275,0.416627110748249,10.621724981447,2.36156272932993e-26,1.35373594977633e-24
"Usp25",437.338739318754,2.30322545436335,0.216841262943708,10.6217120445441,2.36189008684576e-26,1.35373594977633e-24
"Slfn1",317.184233627522,3.00527029729987,0.283463884938027,10.6019512784033,2.9182687859188e-26,1.66636426629655e-24
"Stau1",174.255637406411,1.48028635597581,0.139791343091853,10.5892562674869,3.34236804861378e-26,1.90140833093902e-24
"Zc3h7a",355.436679329306,1.59782700841619,0.150940741805595,10.5857900875704,3.46842152852053e-26,1.96578269977041e-24
"Mast3",140.878002179854,-2.08112161063874,0.196647671062434,-10.5829964799227,3.57343623487134e-26,2.01780032729068e-24
"Casp3",392.542985992964,1.78020622196086,0.168440613862796,10.5687469377839,4.16015892013412e-26,2.34043479322379e-24
"Ifi203",275.438163607809,3.3730456746692,0.320060332253292,10.5387807696201,5.72360977334217e-26,3.20816744869025e-24
