"","baseMean","lgFC_MoDC_Naive_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Lztfl1",20.8828686602457,-1.90897233390613,0.562784722849278,-3.39201164566327,0.000693814912134504,0.00270430130525153
"Mcrip2",16.1263952291577,1.43000961503759,0.421573255775741,3.39207859000974,0.000693645414238789,0.00270430130525153
"Dmxl2",27.9499699572594,1.72204011093922,0.507781771916752,3.39129958217866,0.00069562018551697,0.00271060437991817
"Ufc1",204.061438971494,0.550758349295757,0.162416080996034,3.3910333626952,0.000696296244300279,0.00271250505554078
"Tjp3",13.2636264444481,-1.75792620412792,0.51848135225401,-3.3905292764834,0.000697578033723367,0.0027167637615082
"Pi4ka",185.43155344589,0.629562762631578,0.185709557330829,3.39003964944063,0.000698825155535879,0.00272088518666213
"Puf60",323.577818345581,-0.668202004050622,0.197175213761383,-3.3888742469389,0.000701801874991933,0.00273173677685323
"Errfi1",21.9364811132248,-1.48671154186716,0.43892323436555,-3.38717895400583,0.000706153105176559,0.00274793128934995
"Nudt12",5.01713721489685,2.78800089374798,0.823220336050451,3.3867007065495,0.000707385126693254,0.00275198221310911
"Osbpl7",42.0468663061166,-1.21684481488947,0.35935537392096,-3.38618788864172,0.000708708424683766,0.00275638595194231
"Slc25a30",23.2761178661589,1.2398514712482,0.366367694109372,3.38417248895876,0.000713931366297762,0.00277595013843065
"Exosc10",100.069151036772,-0.90564265799182,0.267701593844452,-3.38303050417416,0.000716906689694902,0.00278676680295326
"Pde8a",50.2548939947387,0.810782269808418,0.239679575375831,3.38277581031704,0.000717571837535415,0.00278859991678856
"Cep57",61.0659358263203,-0.900910854095872,0.266367848151849,-3.3822056991739,0.000719062794639646,0.00279364040441714
"Xpo6",257.907417308142,-0.632501337527451,0.187015054569654,-3.38208781631467,0.000719371441260282,0.00279408600237143
"Gm28417",4.07565459021453,-3.49847972625064,1.03489528119901,-3.38051568096568,0.000723499466049389,0.0028093620776031
"Pef1",102.757622160856,0.759242480100674,0.22461993650979,3.3801206246338,0.000724540236935456,0.00281264528517709
"Wdr19",6.67347959561445,2.19779583053735,0.650375129157893,3.37927410198336,0.000726775075028268,0.00282056081111456
"Lix1l",7.31608800805112,2.12656040682522,0.629368779323953,3.37887813423077,0.000727822635168733,0.00282310524562218
"Sgsm1",1.756064718113,5.05182332513346,1.49510064793984,3.37891855782055,0.000727715627507682,0.00282310524562218
"Gm15753",62.4752065777368,-2.04259682005808,0.604685022028529,-3.37795173627057,0.000730278967186008,0.00283187047140825
"Mettl17",39.012217844029,-1.06797519039197,0.31629274181689,-3.3765403033189,0.000734036170634922,0.00284567413190707
"Pcgf6",25.9096510733919,-1.46363019066666,0.433522044325529,-3.37613786847625,0.000735110728306047,0.0028490732181805
"Gtf3c2",91.3414819845275,-0.771961513158831,0.228675644435352,-3.37579244639265,0.000736034218984524,0.0028518851421977
"Pglyrp2",5.52452799709805,-3.01136530773257,0.892178050674834,-3.37529633849971,0.000737362455601246,0.00285626338676836
"Alpl",8.05794557539857,-3.82987736864895,1.13498924728556,-3.37437326195688,0.00073983974805476,0.00286431911058234
"Sox6",4.6744692049191,-4.95784221623078,1.46925504763695,-3.37439182135508,0.000739789863498549,0.00286431911058234
"Tnc",7.12905190187414,4.21638388836063,1.24969850840305,3.37392087772324,0.000741056647766666,0.00286825955607915
"Prmt5",77.9669227235361,-0.832159956410663,0.246683649690161,-3.37338918674128,0.000742489256528148,0.00287303256232729
"Erg",4.3356312143493,-4.45729026108591,1.32136000886712,-3.37325954408701,0.000742838960551349,0.0028736138737118
"Tonsl",10.6477071209263,-2.59105422520617,0.768451701420664,-3.37178539707309,0.000746826165555549,0.00288826248080355
"Adk",38.8746902387014,0.85791557125237,0.25446528280898,3.37144447282572,0.000747751107197629,0.00289106345955154
"Lcor",16.0452918845909,-1.94558645152394,0.57711498011707,-3.37122847015559,0.000748337681832009,0.00289255504278828
"Adm",8.13889419498874,-3.70195507364349,1.09831323893352,-3.37058221863752,0.000750095188576273,0.00289857062409597
"Srsf10",38.7173855773298,-1.08260855774248,0.321310464330359,-3.36935356275662,0.000753447142972941,0.00291074270358493
"Vps8",40.5242826411471,0.983961107980691,0.292045871158375,3.36920054400322,0.000753865573340499,0.00291157840470328
"Raph1",4.93273002707414,2.56525600422342,0.761598182207273,3.36825384323891,0.000756459131246065,0.00292081218030845
"Tcerg1",118.679941617492,-0.87739682943166,0.260509091237067,-3.3680084839466,0.000757132662109489,0.00292209135530366
"Tlx2",4.060605682047,-4.41513023136808,1.31091133940761,-3.36798538439924,0.000757196100884949,0.00292209135530366
"Poli",13.4249955297873,-2.13823759745333,0.63521244046832,-3.36617714205484,0.000762177458718026,0.00294052717468985
"Anapc16",103.479461934603,-0.820056235153614,0.243659006174857,-3.36558967397707,0.000763802356883697,0.00294600716285583
"Gigyf1",49.5385762931095,-1.44137363654059,0.428316116050136,-3.36520990578808,0.00076485448182647,0.00294927560631481
"Rgs19",300.604886245355,-0.545880863644191,0.162260537669963,-3.36422442254265,0.000767590983636283,0.00295903551251386
"Sapcd1",2.92146188312827,-4.72460044720898,1.40470100996715,-3.36342069499863,0.000769829510854374,0.00296687103621405
"Nr4a2",9.07894252090748,-3.31885628272152,0.987053868978232,-3.36238617468477,0.000772719759353909,0.00297721338680193
"S100a11",166.188109630888,2.87087208022971,0.854188698085168,3.36093428380092,0.000776793052696627,0.00299210714362236
"Nuak2",28.0236706564569,-1.95376964932668,0.581515366115314,-3.35979023628974,0.000780016720082255,0.00300372116265837
"Epx",10.1948301872715,-3.7438292730515,1.11457211346067,-3.35898344112267,0.0007822975486323,0.00301096265504586
"Ostf1",1108.56793733601,0.376932815314719,0.112216544931662,3.35897719488925,0.000782315231003517,0.00301096265504586
"Usp10",80.569796573361,-0.877812813516481,0.261436518918587,-3.35765185807817,0.00078607550968989,0.00302462708135485
"Ppp2r1a",251.193562385484,0.738203948657875,0.219895867242426,3.35706149422097,0.000787755899716229,0.0030302834422729
"Mdn1",47.0276179200654,-1.39345714198687,0.415227072315238,-3.35589183580247,0.0007910950236134,0.00304197395265969
"Srsf4",69.9937080926843,-1.07357748311821,0.319912324393646,-3.35584909131915,0.00079121729839066,0.00304197395265969
"Cep70",13.461633824222,1.40625425413501,0.419153545895284,3.35498594227884,0.000793690177210866,0.00305066720728382
"Fbxo5",13.2295060894748,-1.92304501844085,0.573259498043993,-3.35458029915324,0.000794854800405037,0.00305432868888636
"Alkbh4",34.0719223925161,-1.15212729703429,0.343471941043048,-3.35435638071493,0.000795498361456624,0.00305598650537177
"Wdr33",123.605409467565,-0.723357019254809,0.215689680901435,-3.35369321439799,0.000797407197161728,0.00306250282119751
"Clasrp",64.5662683044523,-0.790165217240029,0.235694942250386,-3.35249118922804,0.000800877905350187,0.00307501255449755
"Zfp827",4.85339766436526,-3.06449446466391,0.914208344976791,-3.35207448225788,0.000802084367074913,0.00307882424515886
"Cacna2d4",2.79678166144747,-4.7027099929729,1.40318268933311,-3.35145952748887,0.000803867882723573,0.00308484835336063
"Ogdh",183.699176463657,0.542065996111326,0.161780306567639,3.35063029371064,0.000806278686139784,0.0030932758328974
"Clybl",9.11874933084588,1.73576953138285,0.518073039809407,3.35043400834258,0.00080685032112794,0.00309464476202585
"Mmp8",363.956752526539,1.33030937698943,0.397159108061815,3.34956280741363,0.000809392030770294,0.00310356710015354
"Gm48670",4.72847369067425,-4.16967384405499,1.24573536108633,-3.34715861354284,0.000816444806927272,0.00312977751160039
"Mib1",29.2666628520946,1.05898604579322,0.316433598925344,3.346629591136,0.000818004344716035,0.0031349216786324
"Mthfs",88.4772722287217,0.722881718580068,0.216072627091428,3.34554972701004,0.000821196325445405,0.00314631762350173
"Adh5",245.930307915373,0.529323427696445,0.158305136274481,3.34369079963814,0.000826718229176835,0.00316663196211685
"Chmp1a",122.446237489655,0.730409254359801,0.21852094476619,3.34251371254739,0.000830232531380088,0.00317738941641023
"Kif19a",3.70484231932481,5.49752306969351,1.64470331851204,3.34256215562763,0.000830087627081865,0.00317738941641023
"Nipbl",83.1119208624603,-0.809983220007263,0.242331843184818,-3.34245474867089,0.000830408937441658,0.00317738941641023
"Pdcl",49.7017340535116,0.875526082514732,0.261923949585062,3.34267287852728,0.000829756517733187,0.00317738941641023
"Nav1",26.3313357434858,1.38081227940921,0.413224997211052,3.34155070174511,0.000833117990514168,0.00318530009179296
"Sag",6.94207829537814,-3.26635194105063,0.977497966869623,-3.34154346275617,0.000833139715804239,0.00318530009179296
"Tasor2",25.5946177236833,-1.66691031764466,0.498826290780602,-3.34166492114149,0.000832775270551734,0.00318530009179296
"Gstt1",4.16931467967162,-4.09119882128035,1.22474692838986,-3.34044423908777,0.000836444756070433,0.0031970875977582
"Neurl4",31.8967459550509,-1.13422011160816,0.339563893724602,-3.34022589730358,0.000837102691249904,0.00319875367908385
"Hebp1",25.5740096938348,1.39115909689382,0.416572827188469,3.33953394483989,0.000839190942859671,0.00320588298139391
"Edn1",247.970211533767,-1.95466153495164,0.585563279837525,-3.33808761965743,0.000843571439357253,0.00322176303164915
"Gng2",55.6568909525987,1.11898605820017,0.33529369260962,3.33733107083229,0.000845871243869166,0.00322930507876735
"Snhg5",20.1304214723596,-1.53233049415019,0.459154054635971,-3.33729056441647,0.000845994541667915,0.00322930507876735
"Zswim6",61.6131921708405,0.842626935679967,0.252533613606299,3.33669218781158,0.000847817887907667,0.00323540781276764
"6720464F23Rik",3.34868310602712,-4.49243004350232,1.3464133838732,-3.33659045380182,0.000848128249467107,0.00323573505344893
"Arsk",14.8805245918915,1.41642592108774,0.424601773018275,3.33589262008752,0.000850259983821335,0.00324215069532296
"Cnot2",125.735492029875,-0.74500329207763,0.2233288418399,-3.33590272505737,0.000850229079851391,0.00324215069532296
"Rcc1",43.8969946005827,-0.969777747317991,0.290830201313983,-3.33451527020404,0.000854482086745968,0.00325738791787838
"Uty",4.40224692403355,-3.98164989934319,1.19428621267598,-3.33391598854825,0.000856325176845199,0.00326355039619893
"Brk1",383.18742499464,0.447244956617446,0.134153969892784,3.33381827593238,0.00085662604122025,0.00326383357572571
"Btnl2",3.93821046181229,-4.12062452022333,1.23606545419784,-3.33366206961706,0.000857107215645309,0.00326480342374043
"Tsbp1",2.91379283439953,-4.67495619258333,1.40259885768446,-3.33306716098514,0.000858942054758907,0.00327092763437928
"Pik3c2b",5.26489535439368,-4.13716630083626,1.24218020882133,-3.33056852094103,0.000866688298852229,0.00329955381428784
"Gm19705",7.17727739400233,-3.04983719049224,0.915748470376638,-3.33043110542994,0.000867116185660904,0.00330010711741905
"Herc1",91.5857270080475,-0.944242270326114,0.283524332079038,-3.33037472798944,0.000867291791375018,0.00330010711741905
"Cnih4",103.527913060656,0.741550032359556,0.222792904686196,3.32842750716873,0.000873377314878765,0.00332201609873798
"Znrf1",333.291820865334,-0.609268805331378,0.183052386848448,-3.3283849275115,0.000873510827573198,0.00332201609873798
"C1ra",16.0353567200442,2.01308031434636,0.604987408825187,3.32747472919399,0.000876369373364715,0.00333200770459015
"Tle2",8.54375522651226,1.68847032336435,0.507799990860252,3.32506962141521,0.000883964583300042,0.0033599983606914
"Ifitm3",873.498655961793,1.59192511435259,0.479022842817335,3.32327599450123,0.000889668440363046,0.00338078700919811
"Oxa1l",123.84088107899,-0.58568333301549,0.176298008781718,-3.32212108952774,0.000893359153680511,0.00339391665820713
"Pisd-ps1",9.32635022098802,-2.16585431698688,0.652387574726923,-3.31988897534333,0.000900532541173344,0.00342026675142188
"Ocrl",18.0152786635621,1.48442218669849,0.447227860087584,3.31916304679181,0.000902876951696779,0.00342826709703316
"Sez6l",2.73035052289794,-4.59127944674331,1.38335027651714,-3.31895653955611,0.00090354490645253,0.00342989932077869
"Bst2",1359.95094764349,0.953769501115854,0.287407086769424,3.31853160559338,0.000904920811028287,0.00343240895304726
"Hs3st3b1",12.4235948283139,-1.81123878092131,0.545774841952405,-3.31865568306878,0.000904518856802183,0.00343240895304726
"Mfsd3",15.3263414498261,1.3633532899078,0.410827793848736,3.31855173949057,0.000904855575167334,0.00343240895304726
"Washc5",117.526986309163,0.776997235311189,0.234145528332857,3.31843721656142,0.000905226699148944,0.00343266539298228
"Tmem179b",198.826920432313,0.781482952575815,0.235513599185454,3.31820733613111,0.000905972077459612,0.00343458782839031
"Mtdh",481.877886691556,0.434202878715705,0.130893667420433,3.31721837482815,0.000909185237736887,0.00344586228225141
"Slc49a3",47.2058403369417,2.01897004140533,0.608716607584974,3.31676516830287,0.000910661243239034,0.00345054862443491
"Arhgap28",9.66774407226113,-2.41940327095544,0.729466180602095,-3.31667640706589,0.000910950581244002,0.00345073733194875
"Usp6nl",39.0355125620675,1.03007890441711,0.310678314099183,3.31558032109142,0.000914530558303908,0.00346338780834019
"Atad2b",48.3279638983108,-1.07869582125636,0.325433514251021,-3.31464269664714,0.000917603318808624,0.00347399055872238
"Ercc2",56.7406766470067,-0.902682050763756,0.272336868435326,-3.31457894757324,0.000917812582708413,0.00347399055872238
"Ubr2",162.608636958499,-0.667819787876739,0.201491530421403,-3.3143814356864,0.000918461219710413,0.00347553252722569
"Rfc4",19.1335783241648,-1.47945914165624,0.44646574964159,-3.31371251399218,0.000920661142275468,0.00348294233603477
"Tra2b",72.3884898043869,-1.13257641602824,0.341821305852587,-3.31335816883419,0.000921828475592042,0.00348644290348621
"Nedd4",51.0588747941691,-1.10377312624691,0.333206383798021,-3.31258097058544,0.000924393635137738,0.00349522695742631
"Stk38",215.500729987309,-0.820002246984211,0.247550021132213,-3.31247092298271,0.000924757383705684,0.00349568482541697
"Cxcr3",5.53807818451543,-2.37497153209538,0.71720733478363,-3.31141556550292,0.000928252476463089,0.0035079761741677
"A630072L19Rik",2.95912398985424,-4.59468428545554,1.3877403109236,-3.31091072968657,0.000929928696563798,0.00351338914311515
"Mpz",1.82759830971403,5.16742845837062,1.5610165814767,3.3102969690958,0.000931970359855446,0.00352017960253738
"Rdh12",9.68974203501657,-2.85028566565722,0.861062653679037,-3.31019543523214,0.000932308510451286,0.00352053378808944
"Ptgr1",2.99150139212985,4.25407343730236,1.28521462897631,3.3100101270173,0.000932925958043953,0.00352194217808731
"C130050O18Rik",8.63750022489627,-1.8162470204706,0.548803041496236,-3.30946966969944,0.00093472892810174,0.00352782419131089
"Prkar2a",66.5085579302503,0.943986299658579,0.285273352814947,3.30905880392877,0.000936101739004802,0.00353208005555348
"Zmym5",28.9763849906351,-1.33252059866243,0.402820232785053,-3.30797832434963,0.000939720826289929,0.0035448070760756
"Actr1a",185.006245477632,0.721658129678709,0.218237434599821,3.30675684032853,0.000943827818392685,0.00355936134242744
"Bicra",20.2955717140645,-1.63291051027261,0.493832103922768,-3.30661068266227,0.000944320356154218,0.00355936134242744
