"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Treatment_6H","lfcSE","stat","pvalue","padj"
"Tyrobp",3191.71368984531,2.77712998454618,0.196858701708735,14.1072249305754,3.42804446353401e-45,3.21492748242756e-43
"Adam15",146.825855537993,3.44422181239901,0.244413562724627,14.0917785985531,4.26678376190185e-45,3.97756225181365e-43
"Fam169b",84.543765015759,-5.67500133830408,0.402744863506371,-14.0908099706014,4.32571572181733e-45,4.00849656888406e-43
"Dcbld2",159.197837700152,4.7196722473383,0.335718366179348,14.0584273093267,6.83891669401435e-45,6.2998967510305e-43
"Rab7",1776.86052936524,1.70330011023309,0.121321817904814,14.0395201757483,8.93152954781962e-45,8.17917952943858e-43
"Bcl11a",84.6303039437941,-5.96052755200206,0.424731768709036,-14.0336277884722,9.7056891438497e-45,8.83615021002644e-43
"Slc6a12",481.77436314817,4.09202361893944,0.292133686379359,14.0073665233718,1.40519712584845e-44,1.27186679390748e-42
"Sash3",177.812297036832,-3.7094519746134,0.26484043891044,-14.0063654548912,1.42514018919562e-44,1.28246141418482e-42
"Cav2",175.531740064502,5.03244003205553,0.359499758476013,13.9984517747355,1.5930339024002e-44,1.42530757428542e-42
"Mdm2",649.85118368532,1.94941892577801,0.139271589152343,13.9972476629504,1.62024999199024e-44,1.44137439287452e-42
"Itk",71.1846623260059,-6.47487468593843,0.462828472761206,-13.9897933403054,1.79934023481541e-44,1.59159822588672e-42
"Ppp2r5a",777.558025878883,1.96488103183031,0.140811112896114,13.9540196183233,2.97362569311185e-44,2.61544659832572e-42
"Tspan5",176.104497572885,2.48163838066875,0.177889357106579,13.950460112023,3.12582306906577e-44,2.73386592916944e-42
"Ppfibp2",544.273359604621,2.45348113528798,0.175879615535379,13.9497754064311,3.15597646184843e-44,2.74481796413722e-42
"Ptpmt1",200.407484765153,1.63620784729049,0.117402421721809,13.9367469877884,3.78816450768809e-44,3.27634139198268e-42
"Ckb",684.197002769523,5.26114848880358,0.378729805661369,13.8915617682008,7.12643024861384e-44,6.12951746466411e-42
"Plekho2",741.12312253365,2.67536295196512,0.192645165728267,13.8875166778844,7.54045988077223e-44,6.44999337493747e-42
"Tmem50a",1157.79051812179,1.70814784924172,0.12305736965141,13.8809065566773,8.26914209816505e-44,7.03464503738981e-42
"Ap1s1",329.201105237506,2.34086304112232,0.169070866434159,13.8454548113049,1.35520256956476e-43,1.14661921755349e-41
"Dennd2a",90.5210359146999,4.66757000095617,0.337650394132692,13.82367704011,1.83454239368682e-43,1.54379221540089e-41
"Nfe2l2",1090.02797834204,2.95093061672088,0.213686048575851,13.8096550354498,2.22896405186462e-43,1.86561894405529e-41
"Glmp",598.121438355132,1.74311123100814,0.126631376503001,13.7652395412982,4.12514686741131e-43,3.43423991614221e-41
"Acp2",183.300258137951,2.2790331465144,0.165633857798563,13.7594642593308,4.46825705077174e-43,3.70009711523481e-41
"Rnf128",1005.1238259898,5.40819516876423,0.393065377834333,13.759021968716,4.49567493562184e-43,3.70310409511962e-41
"Nfatc1",114.071933679268,-2.71730467671152,0.19752795032088,-13.7565578557228,4.651518941772e-43,3.81130773081613e-41
"Pax5",172.24601783303,-5.07976109557895,0.369541851364534,-13.7461050130639,5.37461327471967e-43,4.38073190894428e-41
"Dpp7",184.621725513164,2.82344263198466,0.20563937127233,13.7300683935935,6.70701737695636e-43,5.43827325648212e-41
"Pkp4",122.478949678181,2.90574612625799,0.211677356601981,13.7272411792334,6.97388183007634e-43,5.62535711557661e-41
"S1pr1",186.450560873555,-4.05620548018366,0.296048121833882,-13.7011694418371,9.99021926337158e-43,8.01689347897777e-41
"Cxcl16",1289.01069451261,2.41512146426348,0.176328157901808,13.696743010316,1.06181393583446e-42,8.47708684772869e-41
"Prdx5",3190.82133989334,2.27330411098818,0.166068959890544,13.6889164145215,1.18259667425577e-42,9.39319644123157e-41
"Slc31a2",427.55237381574,2.77761011176741,0.202923103629109,13.687993442305,1.19771237304356e-42,9.46496762616352e-41
"Aldh1b1",188.557391984522,3.9955671934419,0.293020260411336,13.6358052096227,2.45268630053864e-42,1.92845557205988e-40
"Aga",192.399097518132,2.5905972064414,0.190037596798741,13.6320246629143,2.58313017314084e-42,2.02081258972144e-40
"Msr1",117.256476520041,3.14720407070494,0.231092754035019,13.6187916572582,3.09648631361958e-42,2.41030494652148e-40
"S100a1",430.550971181442,4.96073278252186,0.36428132208799,13.6178620251181,3.13614896204738e-42,2.42903318612705e-40
"Atp1a1",777.769424670786,1.91130356290782,0.140577570267363,13.5960776621244,4.22491397234135e-42,3.25611191690149e-40
"Rabgap1l",83.6540208060499,-3.32221442100289,0.244495811955019,-13.5880217924309,4.71656660656642e-42,3.61711866655301e-40
"Ighd",340.761738028411,-4.71391323958986,0.347584683212767,-13.561913016473,6.73562010893938e-42,5.14020263999844e-40
"Slc2a6",589.164622135463,2.73460281782955,0.202006911411207,13.5371745388601,9.4348603239076e-42,7.16497100110213e-40
"Lox",78.8361305915575,6.6227833862518,0.489588905981941,13.5272333693282,1.08012743876904e-41,8.16282716832837e-40
"P2ry14",259.914718742864,3.73055583963787,0.275930236953237,13.5199240243834,1.19298941243467e-41,8.97220249892896e-40
"Klf9",216.330112894061,3.31635485223919,0.245924969061657,13.4852303322146,1.9106786550514e-41,1.43006948566539e-39
"Myc",137.05162786719,-3.78406630599931,0.280991561335896,-13.4668325554299,2.45159320080971e-41,1.82614368182801e-39
"Dusp3",334.519932277406,3.113092468885,0.231254192434516,13.4617774324958,2.62524238859744e-41,1.9461796907469e-39
"Phip",341.17609903074,-2.04494783218083,0.151967060607381,-13.4565202749043,2.81881476311564e-41,2.07977764133574e-39
"Scamp1",118.284812622484,3.08384306689859,0.229214952702807,13.4539349660012,2.91915004937908e-41,2.14364754569498e-39
"Lamtor3",227.824559511133,1.88258797665493,0.140077096464656,13.439655904989,3.54079248285102e-41,2.58793696586971e-39
"Ssh2",85.0373332654207,-3.82342410460789,0.284867427199629,-13.4217665466137,4.50836686187081e-41,3.27973155633667e-39
"Jpt1",737.450091947791,1.13777432636254,0.0847739436472095,13.4212740072284,4.5384334686739e-41,3.28624801117745e-39
"Myof",701.449136705641,3.16704221355241,0.236192050576685,13.4087587021654,5.37306100131152e-41,3.87258396613045e-39
"Iglc1",357.697167624106,-4.83856615880128,0.360899256898156,-13.4069717970262,5.5040719790845e-41,3.94872776822062e-39
"Lgals3",18932.3270248687,2.86098141508747,0.213838591996967,13.3791631733529,8.00434697552991e-41,5.71613182179127e-39
"Igf2bp2",63.7732648693546,3.379311521677,0.253241164698429,13.3442425353762,1.27964649026511e-40,9.09659203673391e-39
"Degs1",901.528946477864,1.77368987575038,0.132921692850497,13.3438706483022,1.28604794450302e-40,9.10054290910141e-39
"Ltb",483.822368492033,-4.9416280681413,0.37142049332865,-13.3046726201204,2.17443463113585e-40,1.53174653110963e-38
"Dapp1",107.928263350169,-2.53771449966451,0.190823811633603,-13.2987307922406,2.35430813247914e-40,1.65098509037997e-38
"Pdlim2",72.9544971367857,-3.25868586556907,0.245113901115202,-13.2945779523027,2.48873527578768e-40,1.73742738894451e-38
"Xylt2",125.032303387252,2.96184253589447,0.222913044366979,13.2869861622742,2.75451229750663e-40,1.91438604676711e-38
"Ms4a6b",133.571004606166,-4.18590463512177,0.315710794349292,-13.2586680913121,4.01971594344254e-40,2.78128612477838e-38
"F10",1706.53454944332,3.25150600586823,0.245457448488675,13.2467196489181,4.71359972291315e-40,3.24193307192516e-38
"Litaf",1010.37255000459,1.48428203880094,0.112050845742293,13.2465045575351,4.7271249185959e-40,3.24193307192516e-38
"Rcc2",231.690090852244,-3.15297128920659,0.238189850552702,-13.2372193101022,5.34929388301761e-40,3.65253540222887e-38
"Fth1",77820.9187381808,1.96255789301035,0.148300110634551,13.2336913614757,5.60647492939342e-40,3.81142365505662e-38
"Siglecg",100.32822008311,-5.18185257919077,0.392120075907918,-13.2149637255697,7.1920982502931e-40,4.86811241567665e-38
"Pecam1",64.888246065866,-4.19732376685085,0.318173167930115,-13.191947624486,9.76299061141012e-40,6.57966397568973e-38
"Xkr8",43.859765926933,4.62232786715046,0.350559551448315,13.185571033662,1.0624643606415e-39,7.12950222692537e-38
"Ggh",236.102763024423,2.32817667928213,0.176896815460692,13.1612130677359,1.46711284803839e-39,9.80258060869599e-38
"Ppp1r16b",76.1385240001219,-3.96038292771901,0.301326506358892,-13.143161468185,1.86278285178854e-39,1.23930783917282e-37
"Dnase1l1",233.497672925723,2.56915959630925,0.195929969995646,13.1126422178615,2.78716175126009e-39,1.84640570823902e-37
"Niban3",69.0936451451045,-4.3035642583397,0.328356893075397,-13.106361855335,3.02778055147224e-39,1.99730879768304e-37
"Ctsb",626.10214466505,3.88381923903648,0.296442922729839,13.1014065145214,3.2321189654255e-39,2.12310666893435e-37
"Mir142hg",252.655227050975,-2.67336182741939,0.204124757289498,-13.0967054801095,3.43862567616418e-39,2.24926573640857e-37
"Fchsd2",190.059540033857,-2.64566673150588,0.202268703648056,-13.0799608826746,4.28660731176912e-39,2.79221349914735e-37
"Dync1i2",563.942029658199,1.960865870875,0.15019123973709,13.0557938952199,5.8892879865312e-39,3.82018480726324e-37
"Rgs14",122.357678067728,2.5072653177026,0.192052099375985,13.0551310079358,5.94077502789392e-39,3.83759276490675e-37
"Cbx7",124.56679128373,-5.23519183705732,0.401706755585943,-13.0323719087599,8.00789980044889e-39,5.15152826832183e-37
"H2az2",159.535450064254,-2.48116550474817,0.190535289963157,-13.0220785095923,9.1641951080112e-39,5.87111890705837e-37
"Trbc1",198.672225603144,-5.25088577784721,0.403724953952554,-13.0060966666536,1.12966600314798e-38,7.2076394823802e-37
"Dennd4a",136.058165977234,-3.97562662256153,0.306092300892761,-12.9883261060996,1.42509899285437e-38,9.05548617173747e-37
"Inppl1",168.006222693209,2.59139889302173,0.199961452855513,12.9594922222045,2.0761729425817e-38,1.31389676301268e-36
"Kdm2b",53.9711035450747,-4.49303515638477,0.346969345720344,-12.9493720750943,2.36883717988762e-38,1.49303875370407e-36
"Caml",107.400811615308,2.21823502391952,0.171336248462878,12.9466767471573,2.45347188689418e-38,1.54014719093422e-36
"Rassf8",209.611827712457,4.33130607389086,0.33477167748389,12.9380899437029,2.7436621767912e-38,1.71539489029259e-36
"Bcap31",435.027788856242,1.727496113811,0.133556916845397,12.934531244164,2.87370440719494e-38,1.78951320844843e-36
"Anxa5",2386.79143019223,2.42664522829761,0.187909159068655,12.9139273483258,3.75642261513049e-38,2.32987997101002e-36
"Mars1",158.339366088221,-1.93474901223184,0.149868565514595,-12.9096385595512,3.97160888255931e-38,2.45357170966998e-36
"Kmo",45.6339876874653,-4.90887200927217,0.380370532062811,-12.9055002832385,4.19084855241898e-38,2.57877985233434e-36
"Slco3a1",502.087553135155,2.50109520618185,0.193814769107021,12.904564588681,4.24206449951101e-38,2.60001811529084e-36
"Irf2bp2",120.705992058287,-2.64923483700419,0.205414533405772,-12.8970175239302,4.67856456787435e-38,2.85630953696737e-36
"Cd8b1",112.70891535153,-4.58928716977141,0.355994060344174,-12.8914711816666,5.02754782222627e-38,3.05737751939135e-36
"Chst3",92.7000871316895,-4.00273851194025,0.310570693442894,-12.8883329832802,5.23634659399222e-38,3.1719627928121e-36
"Gsn",453.058658456334,2.29485427071268,0.178062581358581,12.8879085836194,5.26523773718831e-38,3.17710159273441e-36
"Il11ra1",216.58686134322,3.80419354983206,0.29523694612232,12.8852218524708,5.45185047260489e-38,3.27700417596575e-36
"Elovl1",431.562591564112,1.28390958200655,0.0997575447974117,12.8703005332973,6.61442844535267e-38,3.96051623220194e-36
"Prkcq",64.3063424044927,-5.74298384000721,0.446280141566398,-12.8685623784422,6.76495718512734e-38,4.03512848498323e-36
"Il18bp",130.914784606051,3.05785978514023,0.237682200240286,12.8653293433369,7.05406142431728e-38,4.1915125287699e-36
"Igf1",2078.43976130038,4.97547463729304,0.386748490233057,12.8648844480163,7.09479446445996e-38,4.19968670048337e-36
"Pkib",421.60763220577,-4.52751492167563,0.353078150998082,-12.8229824158681,1.21919055231585e-37,7.18952974183833e-36
"Stx2",182.652437342234,2.70119449280071,0.211429793538879,12.775846050779,2.23701877327726e-37,1.31418521744832e-35
"Mbnl2",258.421899458906,1.98228838944493,0.155190600927977,12.7732502973225,2.3129052821666e-37,1.35365824935224e-35
"Rab1a",514.167343921507,1.60788494675422,0.126553805369235,12.7051489448542,5.53639208252962e-37,3.22811055958132e-35
"Cd200r1",249.172966566955,3.04256742131933,0.239503274201885,12.7036568976282,5.64299323556897e-37,3.27798950340812e-35
"Tnfaip2",1914.72102813197,1.46552595242052,0.115427908151904,12.6964611581791,6.18644575114905e-37,3.58031923620403e-35
"Avpi1",88.9054877129425,-4.71199587881973,0.371364574853756,-12.6883289303384,6.86345649032911e-37,3.95741817190532e-35
"Gna15",147.309199325465,3.35386419815645,0.264437760081692,12.6830003291525,7.34649264218074e-37,4.22030248905793e-35
"Pck2",122.530435561932,-3.03882960597011,0.239784499230537,-12.6731695156344,8.32801350496978e-37,4.76656302372682e-35
"Slc38a6",62.4295857082859,3.53877454373892,0.280246482750691,12.6273647005484,1.49191415989559e-36,8.5077361323277e-35
"Tamalin",58.369021747261,-5.95927557957307,0.472881736805464,-12.602042150815,2.05747465320859e-36,1.16900603653837e-34
"Aftph",439.967111142948,1.76289568131955,0.139925779114813,12.5987912482735,2.14405073883787e-36,1.21376661462647e-34
"Traf3ip3",92.3225326463927,-4.39232053908836,0.348697104623347,-12.5963780050105,2.21065127605553e-36,1.24693547339248e-34
"Gimap5",53.3012602557238,-4.76298672038562,0.378480421751618,-12.5844996112147,2.56965913727114e-36,1.44420409563311e-34
"Sh3tc1",104.920908745996,4.36431235788169,0.347141731018603,12.5721339957477,3.00501609934035e-36,1.68280901563059e-34
"Grn",3012.9464122131,2.52951445254187,0.201365126201114,12.5618298474161,3.42323099371074e-36,1.91013835520031e-34
"Pon3",147.14219139045,3.66020999356879,0.291891421041449,12.5396285389595,4.53114468856807e-36,2.51931644684385e-34
"Pacs2",213.655461300526,2.21134946390665,0.176377926298915,12.5375635733407,4.65075245750809e-36,2.57661616578242e-34
"2510009E07Rik",154.402614264262,3.05814591183669,0.243996154295794,12.5335824274072,4.89027549080871e-36,2.6997095333656e-34
"Fcrl1",92.5039596795273,-4.1258914322775,0.329579779642532,-12.5186424869648,5.90362150658574e-36,3.24761765422356e-34
"Rhoq",128.411580140836,2.62065941679406,0.209611497594835,12.502460250819,7.23761792822984e-36,3.9674378840381e-34
"Lap3",371.951707055756,2.51644400728543,0.201295338035895,12.5012532919997,7.34835668426863e-36,4.01400760914716e-34
"Atp6v1h",392.108245069197,2.39173316907129,0.191380663127447,12.497256149011,7.72725614765077e-36,4.20622110862333e-34
"Mcub",209.454440974644,2.4044480202668,0.192447608405961,12.4940394956466,8.04621851336039e-36,4.36458292041793e-34
"Snx10",200.803504494008,2.37754391259954,0.190702059724503,12.4673216221904,1.12545621475082e-35,6.0837160941808e-34
"Eno3",71.7841591045466,-4.33848878003056,0.348769631941102,-12.4394109541143,1.59677098117453e-35,8.60156769374568e-34
"Pik3cb",168.833003661127,2.61552856097051,0.210470856180976,12.4270343572961,1.86422869980976e-35,1.00076939305649e-33
"Fzd1",116.293847483958,5.10735831009889,0.411394116799056,12.4147577749479,2.17343642325482e-35,1.16275114217289e-33
"Cers6",341.53578271587,3.13297812584463,0.252457005196844,12.409947283506,2.3080470115991e-35,1.23053684508818e-33
"Mfge8",11895.1440919918,7.99598000431033,0.644709528493153,12.40245358712,2.53442411997025e-35,1.34661824913641e-33
"Rin2",142.702794036335,3.76006106180559,0.303878700694442,12.3735590984589,3.63356606764989e-35,1.92405974629842e-33
"Ifnar2",351.865960014503,1.61966568873669,0.131318775242496,12.3338470507799,5.95349938483881e-35,3.14183316688714e-33
"Pigk",211.863573542923,1.96644068699732,0.159799626363843,12.3056651116317,8.44379743045873e-35,4.44098102693857e-33
"Lrp8",74.112561654747,-4.33425420571191,0.352346911189826,-12.3010989115124,8.93501858866661e-35,4.68351412082026e-33
"Nxf1",267.352024920968,-1.48348319060667,0.120611765055123,-12.2996557585297,9.09609662483061e-35,4.75194739111956e-33
"G6pdx",611.157434346157,1.86742510464062,0.151892690986909,12.2943710622756,9.71096451654262e-35,5.05619717704132e-33
"Rab5if",918.509817239586,1.50012346350301,0.122163387385553,12.2796485559831,1.16503245052741e-34,6.04574172993692e-33
"Spib",214.10212375744,-4.71162697593342,0.384032080435961,-12.268836943478,1.33152221711063e-34,6.88675676942802e-33
"Apobec3",767.429406170881,-1.92424012974533,0.157008094811442,-12.255674664776,1.56640253881404e-34,8.07475321995266e-33
"Herc3",54.9230911880047,-3.2019682862571,0.261302620725751,-12.2538697750671,1.60166787358384e-34,8.22929553001757e-33
"Hgsnat",311.587784066796,2.53792101809411,0.207682688066424,12.2201857156356,2.42530022045316e-34,1.24200900763207e-32
"Creg1",4763.47549953609,3.11381388948287,0.25488383913531,12.2165999227195,2.53465520581591e-34,1.29375449980794e-32
"Hk3",1042.72061134999,3.01722424965615,0.246987183528034,12.2161166687164,2.5497626160824e-34,1.29721256232584e-32
"Trac",123.888250282986,-4.43738748168413,0.363305411569886,-12.2139316959515,2.61919315181186e-34,1.32819540675593e-32
"Fcgr4",93.3751056032907,3.50747206676405,0.287677939990592,12.192356726688,3.4140312388783e-34,1.72563760801485e-32
"Dcstamp",135.75351580433,5.22717079555716,0.428916448031042,12.1869208316741,3.64951946388694e-34,1.83869640821333e-32
"Sash1",232.272100034295,3.16134505660948,0.259534766221618,12.1808153205571,3.93330023070639e-34,1.97527799973023e-32
"Tbxas1",285.170928141749,3.13617241036673,0.257761353093665,12.1669613102439,4.66113577943805e-34,2.33326565319266e-32
"Atp6v0e",1010.87963712857,2.02495878396253,0.166756517376197,12.1432062495902,6.23346669644907e-34,3.11034004904869e-32
"Mitf",120.392055125134,2.92234990948273,0.240716786449494,12.1401999112176,6.46678484182909e-34,3.21645068426822e-32
"Tmem219",226.916111465134,1.64845677182079,0.135977212906587,12.1230369161429,7.97482806193047e-34,3.95388927605521e-32
"Wfs1",309.601545361999,4.48769203915022,0.370327788724186,12.1181617361493,8.46362117219731e-34,4.1829096637704e-32
"Fam234a",171.378495195668,2.95470647355803,0.243858734547166,12.116467671518,8.64034569991831e-34,4.25673740051672e-32
"Rnf157",57.1188665734752,-3.55154176348619,0.293234532830067,-12.1116081697797,9.16788520486989e-34,4.50238602111717e-32
"Slc12a4",105.844892752825,3.22697615922772,0.266608317033719,12.1038090451604,1.00822031962716e-33,4.93584086036341e-32
"Adcy6",196.079473726114,-5.32066770539586,0.439747316017906,-12.0993750537848,1.06418221177293e-33,5.19347607300343e-32
"Gla",187.21023698408,2.9190208139915,0.241511549675043,12.086464675992,1.24530971353309e-33,6.04904354274289e-32
"Rnh1",1557.3266703589,1.62069698737544,0.134093328765706,12.0863357058366,1.24726553007481e-33,6.04904354274289e-32
"Asb2",74.4098870379789,-5.1638049929364,0.427616190119748,-12.0757939298097,1.41789088933613e-33,6.85519421279033e-32
"Bank1",75.6110372327481,-4.23725322417705,0.350918871545911,-12.0747374044336,1.43621996370418e-33,6.922313434968e-32
"Gstm2",108.398328559479,4.97451888055334,0.413335296029112,12.0350691759045,2.32439112806015e-33,1.11685558893952e-31
"Lrrc59",288.748132098048,1.69493591147657,0.140979603498479,12.0225612032939,2.70456246643253e-33,1.29552703007451e-31
"Msantd3",68.292331705141,3.64535752878502,0.303366096869759,12.0163642753727,2.91518290962265e-33,1.39213397352777e-31
"Mfsd12",564.03393153984,3.32470479087421,0.276700148225033,12.0155511740829,2.9440009345017e-33,1.40159653052974e-31
"Heg1",54.5082669785808,-3.45977622854736,0.288480151863075,-11.9931170522592,3.86097586828669e-33,1.83255098528924e-31
"Comtd1",161.438920717728,2.00745770057699,0.167518598624595,11.9834914872686,4.33666785825354e-33,2.05207432271402e-31
"Nagpa",175.393004456926,1.9200490103221,0.160308404586289,11.977219879876,4.67747672907378e-33,2.20663508237032e-31
"Aplp2",713.459497827089,2.42687191199141,0.202634077543344,11.9766227942203,4.71127811401427e-33,2.21346570594493e-31
"Flt3",58.6446004118875,-5.51912605910469,0.46083107133742,-11.9764625312419,4.72039192172223e-33,2.21346570594493e-31
"Card11",77.2160397788104,-6.34105101346161,0.529571270924454,-11.9739331825767,4.86657132331179e-33,2.27515862946901e-31
"Trim56",132.997870639595,-2.19696075455568,0.183569520076932,-11.9680040217731,5.22709700793158e-33,2.43639060537362e-31
"Cmtm3",331.489231082352,2.40346643952649,0.201050851197436,11.9545200888816,6.14877564066769e-33,2.85743699026611e-31
"Pfkp",425.981510273354,1.53104510920543,0.128249435746988,11.9380260839969,7.49815390310124e-33,3.47414464177024e-31
"Pcdh7",76.6850221858116,5.91009015514646,0.495643909854903,11.9240649136123,8.86740741585651e-33,4.09637384718262e-31
"P4ha1",220.908529248396,2.67366396598679,0.224350277547418,11.9173642003705,9.61009604183248e-33,4.42633062660497e-31
"Hsd17b11",175.579758128802,2.04106088491648,0.171485108425539,11.902263139092,1.15180539770927e-32,5.28947092375749e-31
"Gpc1",580.832172960849,2.63991221160618,0.222232570467435,11.8790517791946,1.52082710560119e-32,6.9635989352939e-31
"Rhob",613.197133832803,3.80206328894792,0.320237615492073,11.8726317740835,1.64218962124454e-32,7.49724575470233e-31
"Soat1",384.945834373439,2.28292370902345,0.192324531816653,11.8701638707214,1.69136007714893e-32,7.69915019913875e-31
"Pim2",75.3986315159428,-4.36889479542678,0.36828065074802,-11.8629495917123,1.8436388288353e-32,8.367862765979e-31
"Grap",146.538576133855,-3.40312805110169,0.286885697219812,-11.8623134024496,1.85770343984087e-32,8.40718812541936e-31
"Cyth1",405.216400569363,-1.56747161347972,0.132329673964987,-11.8452012047914,2.27870798716109e-32,1.02825872301808e-30
"Rnf130",698.280226586894,1.87988844536994,0.158853774675795,11.8340810547726,2.60177389498915e-32,1.17064786119049e-30
"Morrbid",149.812561922,2.41563282683178,0.204234119989919,11.8277632892634,2.80517269819292e-32,1.25852820073393e-30
"Arhgef1",732.293746477832,-2.07611503151293,0.175550674279391,-11.8263005256748,2.85447297273484e-32,1.27696652987172e-30
"Casp7",149.775787832332,3.03180625877282,0.256382470736489,11.8253258503344,2.88779962658662e-32,1.28817377039256e-30
"Rnpep",290.536330727538,2.02023835332872,0.170938401104403,11.8185167304498,3.13164908004121e-32,1.39295751080233e-30
"Ngp",1218.31444392495,-5.50792331045,0.466435206530144,-11.8085496835112,3.52590727685393e-32,1.5638553984633e-30
"Mocs2",133.139822706006,2.36041503378812,0.199938930717185,11.8056799909916,3.64829616865241e-32,1.61354189640854e-30
"Atf3",1359.72794112581,2.25488711681191,0.191105825805727,11.7991542502956,3.94253933492946e-32,1.73873802737059e-30
"Cd247",80.4837257635753,-3.28804814387947,0.279379412954344,-11.7691139411794,5.63128583978756e-32,2.47649316253708e-30
"Hmgn3",70.1111607866845,-3.16743886868946,0.269352815065554,-11.7594422316269,6.31500874090552e-32,2.76935369234978e-30
"Rassf2",78.4969014827443,-4.19708359590482,0.357127288874839,-11.7523463668321,6.86847802321747e-32,3.00360859172611e-30
"Itgax",1136.08780870903,4.46436672969317,0.379966670296356,11.7493640329326,7.11523146887697e-32,3.10279897780047e-30
"Slc31a1",68.597337038423,2.81983296149088,0.240858509890334,11.7074250885916,1.1677219633279e-31,5.07795964387952e-30
"Rhobtb2",62.6712333486583,-3.4294482265149,0.293480156464259,-11.6854518132729,1.51273004064228e-31,6.55993907318078e-30
"Clec5a",223.229262105084,3.09202297426988,0.265369595738478,11.651760502801,2.24766756270726e-31,9.71991350450741e-30
"Afdn",96.8949371837405,3.11804707957975,0.267756499101443,11.6450845826096,2.43080370304035e-31,1.04827568002582e-29
"Mpeg1",775.738399992206,2.36257000269621,0.203189785704877,11.6274053565257,2.99049647632246e-31,1.28607870561846e-29
"Rbbp6",203.689541458,-1.42915317635635,0.122951154754177,-11.6237474891043,3.1213774149294e-31,1.33866676571958e-29
"Vamp8",782.845432720019,1.70494262751344,0.146697992741127,11.6221264903201,3.18118135645435e-31,1.36056679552971e-29
"Tnip3",215.572799470776,3.25434712624725,0.280101347059949,11.618462961375,3.320564086184e-31,1.41628881352637e-29
"Lims1",443.771661398785,1.52860026445411,0.132172366670119,11.5652030977795,6.18447893959508e-31,2.63060022217531e-29
"Mmp14",803.916372736905,3.38775841906965,0.292991844656683,11.562637257154,6.37212249039589e-31,2.70303005260172e-29
"Tlr13",291.783202103347,3.04509943970388,0.263685676516575,11.5482171042858,7.5367686233688e-31,3.18838081327732e-29
"Gbp8",85.1874885460877,-4.6389497148094,0.401864797078536,-11.5435583025274,7.95643624945815e-31,3.35679673527275e-29
"Fnbp1",207.101096043726,-2.02054417912321,0.175239763077795,-11.5301695439192,9.29604630208374e-31,3.9113742927254e-29
"Ecm1",117.556046071484,2.59295268661788,0.224989726359885,11.5247603904824,9.89871981975539e-31,4.15372695832755e-29
"Rab12",187.791415908023,2.12858440444961,0.184771480424042,11.520091734745,1.04499685868611e-30,4.37325567097456e-29
"Slc38a2",549.677489807104,-1.5831416434412,0.137454321366249,-11.5175836430992,1.07585829113536e-30,4.4903383046636e-29
"4930523C07Rik",49.5963950316622,-4.28983661065423,0.372863831586315,-11.5051025260442,1.24341501648115e-30,5.17579812207982e-29
"Alox5ap",612.88095308652,1.65128085013543,0.143977318176518,11.4690346441301,1.88753144525109e-30,7.83602387724505e-29
"Itpripl2",177.815724188906,2.39331142253801,0.208817173257536,11.4612767963597,2.06448647698791e-30,8.54785251961378e-29
"Cyba",3349.10808489907,1.72811069948499,0.150902270414827,11.4518535389458,2.30170492029526e-30,9.5047592040203e-29
