"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Naive","lfcSE","stat","pvalue","padj"
"Rgs12",38.2089217580948,-1.74146442097557,0.323090241951666,-5.39002481305546,7.04479560703336e-08,8.59679306500502e-07
"Jag1",54.9719078501118,2.4170304185541,0.448738019466266,5.38628400916184,7.1929273880827e-08,8.76971477708779e-07
"Lsm14a",253.876519358365,0.966646200220207,0.179474902645501,5.38596865618324,7.20555200171196e-08,8.77726303208538e-07
"Zer1",70.3369179543198,-1.72015300546428,0.319961037859626,-5.37613272219395,7.61027028688967e-08,9.26199085852237e-07
"Unc50",353.858862817997,1.13418946289755,0.210983812987788,5.3757179133131,7.62781347420545e-08,9.27506766743182e-07
"Atp2a2",312.71110082105,0.921215567021355,0.171434309748792,5.37357760165536,7.718956219626e-08,9.3775351473159e-07
"Alpk2",17.3209487380404,4.85184101844933,0.904195717143976,5.36591904435747,8.05380616644779e-08,9.77562967338499e-07
"Ell",88.428460440871,-1.0672381442676,0.199152606683749,-5.3588961853879,8.37319494755258e-08,1.01542665483964e-06
"Pcbp1",1470.87769693829,0.747204293594007,0.139496895952646,5.35642236690094,8.48859477964772e-08,1.02850709217348e-06
"Ap5s1",47.085255837926,-1.78721973777684,0.333692991850154,-5.35588034938234,8.51408396067412e-08,1.03068010182322e-06
"Maff",68.9402861373111,2.09512365390321,0.39157864595414,5.35045430988233,8.77337018969887e-08,1.06112667994736e-06
"Pilrb1",69.1589049547262,2.33842995424257,0.437298144588445,5.34744997933466,8.9202052644497e-08,1.07793056176162e-06
"Abhd17a",268.658579715125,-0.942833138220499,0.176326232892654,-5.34709511315022,8.93770547983152e-08,1.07908952089683e-06
"Fbxw17",48.639316113364,2.18117898239047,0.407955319133493,5.34661243545823,8.96156207878621e-08,1.08101318692202e-06
"Clcn6",49.8438555226245,1.48592907536017,0.278173617218134,5.34173258492358,9.2062396770271e-08,1.10954706637527e-06
"Jak1",795.773955780596,0.932861306446214,0.174687634455605,5.34016794808274,9.28605145369723e-08,1.11719223970715e-06
"Prkar2a",90.284914477945,-1.37370354435889,0.257239330655839,-5.34017695061091,9.28559032648997e-08,1.11719223970715e-06
"Mnt",152.012502709826,-1.94738459021423,0.364782390432676,-5.33848300052093,9.37274928137423e-08,1.12662923740783e-06
"Cmtm6",664.371217897677,1.58340864613133,0.296635502794036,5.33789324344882,9.40327956228601e-08,1.12930407630518e-06
"Mdfic",152.357643794046,1.33653013867314,0.250434238036446,5.33685070041675,9.45748513953187e-08,1.134815037455e-06
"Tnfsf8",31.4570795891345,4.23434308390982,0.794408072222638,5.33018637645857,9.81120268432863e-08,1.17622353446657e-06
"Uqcc3",150.366321771094,-0.903766494032796,0.16960672153661,-5.32860069368015,9.897232129721e-08,1.1854955043528e-06
"Procr",1585.77071948324,2.11223744118077,0.396701076340733,5.32450645373732,1.01227508374148e-07,1.21144464627062e-06
"Mad2l1",35.4054597932576,1.70287494324376,0.320062459080473,5.32044572842456,1.03513325849978e-07,1.2377145526479e-06
"Usp42",43.1935432194198,1.82292673996678,0.34291730099987,5.31593691730202,1.061099088551e-07,1.26765103897559e-06
"Syvn1",440.269639590395,1.0583820242935,0.199176911266287,5.3137786782852,1.07375020540887e-07,1.28105894719928e-06
"Zfp106",274.024731206663,-0.652531528188078,0.122801671031812,-5.31370235197403,1.07420027530307e-07,1.28105894719928e-06
"Acp3",249.311925682068,2.19057756927737,0.412317034283555,5.31284760786984,1.07925289304102e-07,1.28483832633147e-06
"Prdm1",46.1308978950199,1.9300439373965,0.363278251725031,5.31285296664928,1.07922114435164e-07,1.28483832633147e-06
"H1f0",29.7330232590384,-1.81757371298902,0.342251865702076,-5.31063200856643,1.09245719790328e-07,1.29847585217301e-06
"Ptgs2",716.802474513605,5.95287930113821,1.12094157488297,5.31060622116698,1.09261179967355e-07,1.29847585217301e-06
"Slc23a2",264.514548335692,0.953039519202459,0.179572036053451,5.30728247085632,1.11271673923356e-07,1.32121796983145e-06
"Cdc14b",27.4288246917473,-2.01760270552113,0.38033581168492,-5.30479287917426,1.12800999788812e-07,1.33821220879893e-06
"Rab3il1",47.9227494058705,-3.84600796580594,0.726425524905238,-5.29442844991942,1.19389221838822e-07,1.41514088057953e-06
"Zfand3",355.430791222498,0.959494542496484,0.181358297735221,5.29060183337916,1.21914518197893e-07,1.44381924633148e-06
"Cndp2",574.682365198675,0.795097945782681,0.150380224940464,5.28725067473107,1.2416843052278e-07,1.46796351613716e-06
"Klf6",672.58205284107,1.53016197285625,0.289397373743906,5.28740794382716,1.24061759243796e-07,1.46796351613716e-06
"Bloc1s4",136.163822794517,1.24388490345202,0.235289081119579,5.28662400113609,1.24594367869338e-07,1.47172377562024e-06
"Ctdsp2",212.649984888302,-1.39032745930137,0.263092719430828,-5.28455315034632,1.26011960716322e-07,1.48718095160276e-06
"Impact",101.743897930739,-1.55514155425107,0.294458732772838,-5.28135654054719,1.2823086947153e-07,1.51075453557865e-06
"Pkd1",73.9416184249335,-1.31122806264773,0.248268320044209,-5.28149569149315,1.2813349660408e-07,1.51075453557865e-06
"Arf6",427.767438018516,0.953195351743487,0.18052734583667,5.28006074274131,1.29141066470174e-07,1.52016528891509e-06
"Ech1",154.70572334189,-1.30299987056759,0.246870805441556,-5.27806383681954,1.30555986881928e-07,1.53549597330185e-06
"Ak6",83.2068553802142,1.1787950917997,0.223555993484486,5.27292994218697,1.34262825964115e-07,1.5777327602312e-06
"Tns1",16.0827763710033,-3.24350744293146,0.615208255958264,-5.27221052630267,1.34790332342331e-07,1.58256842009158e-06
"Msh2",37.7189994311428,-1.79012235258762,0.340060856992842,-5.26412351135522,1.40859733357282e-07,1.65240700102613e-06
"Rilpl1",68.6048272495152,2.16230725814763,0.410786711657438,5.26381987728663,1.41092687952259e-07,1.65371781935796e-06
"Tmem11",131.562994102753,0.962960176263831,0.18294733090115,5.26359237667227,1.41267475479492e-07,1.65434520855512e-06
"E2f5",44.1826511668789,1.72994047592495,0.328677895003964,5.2633307630989,1.41468730716197e-07,1.65528121197348e-06
"Asnsd1",164.683457306934,-0.975632046864899,0.185381666727198,-5.26282918958006,1.4185535920746e-07,1.65838274693006e-06
"Tnfsf12",286.377951694065,-1.50542077760862,0.286112166396982,-5.26164544684144,1.42771881579579e-07,1.66766847636147e-06
"Ube2e1",310.434124648368,1.35242772327927,0.257298842886425,5.2562526442307,1.47020289005461e-07,1.71582361240505e-06
"Chtop",243.883066504246,0.769388706700962,0.146476406042102,5.25264598914188,1.49929539806185e-07,1.74828095006477e-06
"Tspan32",107.628426189017,-2.68591117944031,0.511542171542792,-5.25061535266917,1.5159193707339e-07,1.76615610375086e-06
"Il1a",25.9995731475035,5.21189718036922,0.99349806720062,5.24600636119482,1.55431537627648e-07,1.80934510909044e-06
"Srgap2",82.7693952670776,1.54929948256613,0.295465647207877,5.24358583546638,1.57485492990976e-07,1.83169188480467e-06
"Haus8",45.0520857432995,-2.05396741901818,0.391768560792209,-5.24280818977609,1.58150922976017e-07,1.83786460150069e-06
"Stk39",30.6428481473721,2.22862918931373,0.425102764026316,5.24256574623394,1.58358936857492e-07,1.83871572386958e-06
"Fnip2",165.04414038013,-1.29794628396416,0.247659763833455,-5.24084439019732,1.59843467767035e-07,1.85437451594018e-06
"Reps1",73.9780653087286,1.41360365789205,0.26989896436805,5.23752901831955,1.62740719053461e-07,1.88638201363328e-06
"Pla1a",82.699166934325,4.9077662226665,0.93728173444093,5.23616970471945,1.6394322237913e-07,1.89870745578817e-06
"Cfap68",23.4762274842722,-1.66202774131869,0.317504950502186,-5.23465142414289,1.65296511950221e-07,1.91275683845366e-06
"Nr2f6",77.6618779773448,-1.31469549892905,0.251217265612542,-5.23330072765276,1.66509502462469e-07,1.92516028991141e-06
"Acvr1b",107.002576489574,1.53651785146357,0.293633911861457,5.23276702518112,1.66991161396128e-07,1.92909433948126e-06
"Itpripl2",177.815724188906,1.19654943143712,0.22872352499126,5.23142265966235,1.68210410450376e-07,1.94153521977536e-06
"Ppp1r12c",196.883905524091,-0.937588041044879,0.179256782678974,-5.2304187715116,1.6912647830254e-07,1.95045861663699e-06
"Mri1",22.5136146280167,-2.62248413765687,0.501933181152366,-5.22476743146573,1.74374137532319e-07,2.00927901887959e-06
"Arid1a",232.775122801413,0.892778025212715,0.170934952945306,5.22291087825891,1.76132172828999e-07,2.02782382608104e-06
"Dok7",146.949261717731,1.64637780292717,0.315679709216338,5.21534249703356,1.8347790393188e-07,2.1106147077088e-06
"Ccdc50",227.165990519912,0.898614988360082,0.172355734544683,5.21372259956409,1.85088187152798e-07,2.12734468182445e-06
"Aldh9a1",81.2215914075685,-1.44697267469973,0.277568433872286,-5.21303036701032,1.85780469929697e-07,2.13350416771957e-06
"Dnaja2",123.530793858821,1.28813520523236,0.247296103030216,5.20887789758244,1.8998608145723e-07,2.17996645022791e-06
"Usp40",42.9191283735277,1.34537879417549,0.258449388115169,5.20557933600512,1.93392299504443e-07,2.21718583373035e-06
"Hgs",239.540855270481,0.684495768559161,0.131623827362856,5.20039404926409,1.98866456513202e-07,2.27803112192243e-06
"Ica1",14.6436792946296,-2.66196374843506,0.512114781139581,-5.19798265246619,2.01462924155743e-07,2.30583781397382e-06
"Ctnnbip1",23.7990521623293,-2.11741423169984,0.408339598823103,-5.18542467544796,2.15523183821581e-07,2.46469639302416e-06
"Icosl",56.8273879536099,2.70239565663819,0.521406884490582,5.18289216545049,2.18471363025418e-07,2.49631893279378e-06
"Dnmt3aos",20.7825819794009,-2.21023038563329,0.42650584963207,-5.18218070757991,2.19306582050929e-07,2.50376543842746e-06
"U2surp",183.527740155474,0.816993960237486,0.157662802063173,5.18190688955362,2.19628853457821e-07,2.505348200439e-06
"Atp8b4",83.3833286345991,-1.67833213775873,0.324235938826918,-5.17626807142638,2.26368141871743e-07,2.58006730121654e-06
"Tnfsf4",26.4644629108401,3.20934392823305,0.620338310473793,5.17353817110194,2.2970216976421e-07,2.61588205516955e-06
"Rfc2",116.399950779524,-1.18475276828243,0.229058346215046,-5.1722750463332,2.31260832374652e-07,2.63143580991441e-06
"Rcan3",30.2379811166512,-1.98316353213491,0.3835027460553,-5.17118469824188,2.32614506594536e-07,2.64463309455771e-06
"Cd200",163.1138695829,1.48494351774668,0.287859955354,5.15856231520827,2.48853285596107e-07,2.82689873054762e-06
"Itgb1",738.560908206557,0.873509068726451,0.169439461774615,5.15528708352707,2.53242644041015e-07,2.87436721518433e-06
"Dpys",16.0024161129717,2.55994307892431,0.496619807087973,5.1547341495198,2.53991009141696e-07,2.88046495238583e-06
"Fmnl2",114.479595751736,2.56748878538774,0.498604579285967,5.14934858613722,2.61392688188585e-07,2.96194389116018e-06
"Septin9",119.737929367599,-1.48753457257874,0.288919666824169,-5.14860960809576,2.62424421115896e-07,2.97116711807815e-06
"Ldlrad3",16.4195844450906,-3.32707285492313,0.646271200342726,-5.14810632619671,2.63129334576357e-07,2.97667787033601e-06
"Slc25a37",187.364918955845,3.08757288596904,0.599839299015187,5.14733344587158,2.64215418793302e-07,2.98648795244161e-06
"Gmnn",66.404230063759,-1.98647207819515,0.385958033968091,-5.14686028885562,2.64882454550289e-07,2.99154911211059e-06
"Echs1",116.640869454886,-1.01256886431643,0.196816237918048,-5.14474250207979,2.67888001412944e-07,3.02299090428188e-06
"Hyi",72.288339453113,-1.44687620579378,0.281372323498191,-5.14221223965933,2.71522129747489e-07,3.0535945886044e-06
"St6galnac6",54.6003573624998,-1.69192457627543,0.329033672711518,-5.14210160416875,2.71682113336686e-07,3.0535945886044e-06
"Tec",233.280201425332,-1.21484746633137,0.236240260377664,-5.14242349881119,2.71216892813988e-07,3.0535945886044e-06
"Tmem164",129.305158551664,-0.902726809373651,0.175538501545025,-5.14261430642387,2.70941490064739e-07,3.0535945886044e-06
"Usp48",102.816613036056,-0.91923879834487,0.17876802937035,-5.14207602770236,2.7171911094083e-07,3.0535945886044e-06
"Psmd11",170.513613352836,1.11949332349947,0.217872141225979,5.13830413195562,2.77228947567744e-07,3.11295023182447e-06
"Ccsap",6.99006209769293,-5.99953594428941,1.16899207418823,-5.13222978731964,2.86329625797764e-07,3.20985627342555e-06
"Rora",51.0120426138923,-1.59009210261298,0.309816732146784,-5.13236354794302,2.86126152151991e-07,3.20985627342555e-06
"Habp4",38.6690332485352,-1.80628689394795,0.352111802386755,-5.12986750715033,2.89946182226287e-07,3.24773051240824e-06
"Smarca2",66.5467175945624,-1.82482870191756,0.355788813686457,-5.1289659250662,2.91338065845002e-07,3.2606441610528e-06
"Camk2d",119.03943885479,1.4136712595639,0.275720247840275,5.12719421456069,2.9409209608312e-07,3.28876923513279e-06
"Galc",51.1069470159646,-2.00282554711765,0.391114599518694,-5.12081510018376,3.04217823332732e-07,3.39756168896045e-06
"Scimp",23.9830429346081,4.07129303805234,0.795057558952034,5.12075256968655,3.04318726373207e-07,3.39756168896045e-06
"Plekhm2",255.361632631157,-0.979417801019899,0.191343532185644,-5.11863552340852,3.07754053657396e-07,3.43310593135557e-06
"Nicn1",21.2080214597178,-3.08694256747779,0.603756377035854,-5.11289434760617,3.17259760796436e-07,3.53625401678577e-06
"Rbpms",246.470576955361,1.51195442013358,0.2959969764719,5.10800629842622,3.25575801304538e-07,3.6259842099574e-06
"Phlpp1",210.478208726279,1.94489915367714,0.380900531880423,5.1060552319935,3.28953577885705e-07,3.66061473335618e-06
"Slc25a12",155.295196744341,1.45152258737268,0.284284591173717,5.10587851905665,3.2926117687789e-07,3.66105153720053e-06
"Zbtb5",45.8417494385152,1.70352623799504,0.333651660096784,5.10570286837744,3.29567201994519e-07,3.66147014398309e-06
"Pvr",221.347510653953,2.06678397093446,0.404830510720095,5.10530682891997,3.30258204421285e-07,3.66616166226167e-06
"Tmem184c",31.3992820096585,-1.74248894624774,0.341524575595873,-5.10208948567624,3.35923836744212e-07,3.72602349975714e-06
"Hlcs",18.3611320090775,-2.64205899376755,0.51813310402812,-5.09918971250323,3.41110540225367e-07,3.78048017895587e-06
"Zmat3",39.2113309447794,-2.23231135398681,0.437834322509601,-5.09852983016848,3.42301596375293e-07,3.79060120076958e-06
"Tbc1d13",282.496259619443,1.4101101316395,0.276725165277053,5.09570616834838,3.4744366839715e-07,3.8444233316645e-06
"Ndufb1",349.805738717224,1.11185713804647,0.218201604374403,5.09554978403679,3.47730622851761e-07,3.8444804599405e-06
"Plekho2",741.12312253365,1.06442832316582,0.209147970066312,5.08935526760469,3.59282952978307e-07,3.96898569026967e-06
"Dnajc9",79.453084802321,-1.59165314659205,0.312932345641351,-5.08625320699902,3.65206407464841e-07,4.02789896284788e-06
"Fbxo32",9.81228612369882,-3.68850689804959,0.725181232842768,-5.08632426075113,3.65069680041808e-07,4.02789896284788e-06
"Cgnl1",29.5634589480237,-1.96710334088864,0.386900258075804,-5.08426474221485,3.69052880975644e-07,4.06703429333661e-06
"Ptges",118.216415743392,4.58756190533543,0.902780898361139,5.08158946834548,3.74289648320967e-07,4.12141539309358e-06
"Cdk5rap3",55.5750520388266,-1.59430966355281,0.313769656515979,-5.08114672800307,3.75163186640134e-07,4.12770270591238e-06
"Nfxl1",36.0952848806551,1.65172517297044,0.325361889683196,5.07657849718886,3.84292076054526e-07,4.22133397231231e-06
"Zfp395",13.2216823727341,-4.69414134852327,0.9246650265043,-5.07658580563979,3.84277301485754e-07,4.22133397231231e-06
"Cwc15",585.280871147456,0.852267091356847,0.167974350223537,5.07379305365768,3.89963152784688e-07,4.28018285876227e-06
"Mib2",52.9612256624398,-1.59459588399715,0.3147493272838,-5.06624080107833,4.05748592345134e-07,4.44986177280118e-06
"Ppm1m",123.06587689687,-1.05412910426116,0.208168032709234,-5.06383756690227,4.10899791711576e-07,4.50273562917352e-06
"Rab31",152.246243136939,-1.68702806777651,0.333185713448324,-5.06332654637714,4.12003242476226e-07,4.5112040426189e-06
"Mir155hg",17.2750419791335,3.06703285196741,0.606097102188501,5.06029948154008,4.18598471821054e-07,4.57974254294678e-06
"Ctu1",29.8899557102738,1.82401939273468,0.360541390965759,5.05911231952813,4.21212714227699e-07,4.60465149055168e-06
"Cenpj",27.6895369859878,1.97255115477561,0.390068386747505,5.05693673671756,4.26044492525736e-07,4.65374300362579e-06
"Tsc22d1",199.856702491166,1.68221679367737,0.332799078416562,5.05475195929405,4.3095048303988e-07,4.70356595209047e-06
"Lancl2",54.2262864336614,1.5530046739683,0.307285233806335,5.05395151837029,4.32761505466248e-07,4.71955653003678e-06
"Naip2",154.774311831731,1.22851003026195,0.243190065934575,5.05164561529605,4.38019818980013e-07,4.77308657375744e-06
"Hectd3",14.8712608495849,-2.3511738521494,0.465599201554349,-5.04978067896225,4.42317596464539e-07,4.81525486382884e-06
"Mtmr7",17.6188572930366,3.38659682883264,0.670658291551062,5.04966071619022,4.4259544082983e-07,4.81525486382884e-06
"Mcrip2",27.2100532347748,-1.80971554829042,0.358991554410785,-5.04110897890264,4.62841781089171e-07,5.03151427840603e-06
"Rdh11",89.4008664860186,1.28530830486849,0.254999145673922,5.04044161195766,4.64458819972429e-07,5.04507299433428e-06
"Med28",368.957519510733,0.838782389290687,0.166462387129418,5.03887036438186,4.68287520330913e-07,5.08261466974912e-06
"Usp47",163.846183729904,1.28853562104328,0.255857840469695,5.03613889133838,4.75015947322165e-07,5.15154417274746e-06
"Tmem131l",215.224943770628,-1.24383586162375,0.247059723189989,-5.03455539237062,4.78959169755354e-07,5.19018264731715e-06
"Bola1",73.7299881828068,-1.03136670839393,0.204870010630625,-5.0342493038352,4.79725022713468e-07,5.19435594038083e-06
"Ptpn11",136.270585010038,0.873922183829087,0.173698314343519,5.03126462183596,4.87255060955166e-07,5.27170562776474e-06
"Adora2b",80.1996180523932,3.3424998365652,0.664395590814505,5.03088804738682,4.88213178601378e-07,5.27788620892123e-06
"Bdh1",24.4484292132206,-2.35416473817075,0.467981164002379,-5.0304690001557,4.89281495626427e-07,5.28524738308103e-06
"Phldb1",38.1835855530548,1.75547141158323,0.349124385943645,5.02821195614389,4.95074479667377e-07,5.3435926630554e-06
"Hes6",73.7654302919647,-1.25910104446257,0.250469962107137,-5.02695426577337,4.98331138709446e-07,5.37449148253989e-06
"Add3",196.0964764031,-1.43305015351556,0.285245979578579,-5.02391008501764,5.06299478113459e-07,5.45611672978034e-06
