"","baseMean","lgFC_PcDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Rapgef4",25.953278136372,1.07048149952651,0.276086554248923,3.87734021469714,0.000105604638478986,0.000561379544217512
"Traf3ip3",221.846447010131,0.387146056714255,0.0998554611898699,3.87706442993756,0.000105724368065182,0.000561826011364638
"Dera",181.078248464342,0.416214113632389,0.107359763659503,3.87681659725363,0.000105832071766037,0.000562208292021069
"Dbr1",101.865944741666,-0.504724417662733,0.130220314505374,-3.87592688268237,0.000106219579636937,0.000564076206862505
"Septin11",129.353454509972,-0.558267382103895,0.144048619046484,-3.87554831000321,0.000106384869573905,0.000564763176235126
"Tut7",231.92165870094,-0.466910927068121,0.12047957410295,-3.87543640110434,0.000106433776966949,0.000564832052715553
"Fmnl1",839.431196257734,0.565378064599179,0.145918977324975,3.87460270736431,0.00010679879332754,0.000566428584423394
"Nqo2",19.7139504761283,1.33973497060994,0.345775114531668,3.87458470637636,0.000106806687717472,0.000566428584423394
"Pask",12.9729946098344,1.38228100291184,0.356780083937599,3.87432220895379,0.000106921869365699,0.000566848183662537
"Gtf3a",127.219643290628,0.618942162077846,0.159759390757492,3.87421458696832,0.000106969126851743,0.00056690752022338
"Fkbp1b",13.8895651858797,1.7922213119837,0.462619580199327,3.87407145891122,0.000107032005810631,0.00056704957847567
"Klhl18",120.406336928905,-0.465943540142331,0.120288821349273,-3.8735398261939,0.000107265867970897,0.000568097095227268
"Galm",21.1735742120931,1.42388693722777,0.367616838346717,3.87329085259374,0.00010737555571446,0.000568486480389221
"Grb2",880.374529419128,0.414600248989393,0.107058666950413,3.87264535230414,0.000107660430252808,0.000569802795671341
"Fhip2a",69.8266317711083,0.62026928271037,0.16018844260307,3.8721225615966,0.000107891672659026,0.000570642396543481
"Ubiad1",56.362049971272,-0.711292891220381,0.183693817206184,-3.87216566152579,0.000107872590853873,0.000570642396543481
"Prelid2",15.5446649294764,-1.25142516762228,0.323522019106579,-3.86812981409471,0.000109673277309266,0.000579870247569576
"Tob1",72.4506551807335,0.798661326437572,0.206614058572554,3.86547426615269,0.000110873539507824,0.000586019222435606
"Ebag9",94.5211181532176,-0.562182884394377,0.145487793899366,-3.86412405691738,0.000111488552598988,0.000589071784303693
"Dusp5",294.417812933738,-0.922307913848892,0.238697641186367,-3.86391716845156,0.000111583073041987,0.000589373093127349
"Sipa1l1",307.803661384162,-0.573398408196272,0.148460547056567,-3.8622948626061,0.000112326875277644,0.00059310250335549
"Ncapd3",80.6059926943145,0.593493857318139,0.15369629150146,3.86147155224302,0.000112706137030279,0.000594905227662511
"Gm21188",18.3563447770646,-1.36421195197492,0.353301681771782,-3.86132311947539,0.000112774641661972,0.000595066999759832
"Tmem51",57.3000052088327,-0.971073964924688,0.251597393366323,-3.85963444188317,0.00011355676964011,0.000598992906702312
"Pank1",6.51477660641813,2.52878926815064,0.655488074458507,3.85787227363313,0.000114378389043991,0.000603124420457058
"Wdr73",81.9405081142373,-0.585809791613503,0.151884767392539,-3.8569357656486,0.000114817318889879,0.000605235893906778
"Kansl3",158.587926589898,-0.558098650244559,0.144717259831299,-3.85647607545328,0.000115033350889663,0.000606171385395445
"Mcm2",188.08407831221,0.609203864473379,0.158035631274989,3.85485133674278,0.000115799974868959,0.00061000663705267
"Ada",30.3781304543089,1.05835959149947,0.274615021806816,3.8539755929448,0.000116215185680239,0.000611988778461531
"Ikbip",21.6582774590342,1.27409197147411,0.330711121555159,3.85258277823477,0.000116878445470853,0.000615275379891606
"Rassf5",265.06766697457,0.414125631375474,0.107529399029396,3.85127820962025,0.000117502918626993,0.000618355667190395
"Kctd1",23.3308426091309,1.24414047162691,0.323067153652662,3.8510274336478,0.000117623320481465,0.00061836821894587
"Rhoq",61.343283616236,0.795689113871499,0.206617343197165,3.85102770928678,0.000117623188078609,0.00061836821894587
"Rps3",9612.77811824167,-0.417748123096092,0.108474338945958,-3.8511239354426,0.000117576974546981,0.00061836821894587
"Aebp1",2.9785695216692,-3.86458748025806,1.00381690265814,-3.84989281414223,0.00011816952622337,0.0006210320236393
"Cstdc5",3.93622532380623,4.57031106557597,1.18740338179847,3.84899616729547,0.000118602862923971,0.00062310107028807
"Mgst3",14.5802040953629,-1.75883153396562,0.456986182851004,-3.84876304791708,0.000118715771396927,0.000623485870560738
"Fam76a",111.956316187189,0.541709331136015,0.140879695533586,3.8451909559023,0.000120458595175236,0.000632427741335852
"Desi2",29.3543068812662,-1.12780929344611,0.293318337002805,-3.84500098074443,0.000120551956367623,0.000632706578344798
"Trim30a",130.982803386879,-2.02867642292441,0.527712297325876,-3.84428491282941,0.000120904473612425,0.000634344933482546
"Sigmar1",116.116562361496,-0.633876687186131,0.16489561785247,-3.84410874856149,0.000120991347387835,0.00063458891878191
"Echdc3",5.45856114214795,2.93041133187879,0.762351996421202,3.84390851684703,0.000121090161263164,0.000634895345195355
"Galns",85.5813691025582,0.882642340660575,0.229681767406705,3.84289249698107,0.000121592738318171,0.000637317857160166
"Bud23",270.448416592218,-0.422120422848085,0.109883614599564,-3.84152290936523,0.000122273321429921,0.000640671446518975
"Txndc15",96.2182995588753,0.713875461099424,0.18593387944308,3.83940497147516,0.000123332853936384,0.000646007707772749
"Mmp25",340.954889306214,0.978917224067936,0.255047415672067,3.83817738944118,0.000123950927578781,0.000649028857631863
"Srebf1",253.511588453922,0.405420732987373,0.105634832583796,3.83794552488895,0.000124067996104961,0.000649209331149761
"Zg16",21.5209927991622,-3.72651893169139,0.97095244464832,-3.83800355231727,0.000124038688253456,0.000649209331149761
"Scyl2",62.5895900690223,-0.879800129893828,0.229243064786715,-3.83784840214199,0.000124117064394485,0.00064924996180263
"Cisd3",45.7110110932419,0.890377094770298,0.232068734396519,3.83669561126221,0.000124700875565287,0.000652086847308964
"Unc50",215.773063478777,-0.629255416203354,0.164015570125188,-3.83655902743297,0.000124770217365563,0.000652232473152405
"Kifap3",11.4308057648541,1.77353784212705,0.462373136052022,3.83572855739505,0.000125192618988132,0.000654005575897127
"Pla1a",24.5785396885862,1.37722589028766,0.35904576779055,3.83579480343874,0.000125158874879617,0.000654005575897127
"Ift43",13.8592060398807,1.52883628182957,0.398641560479919,3.83511513448077,0.000125505489179457,0.000655422187512253
"Pald1",6.19243221432521,3.06134069210984,0.798264957266767,3.83499321151685,0.00012556776249935,0.000655529611002089
"Sla2",9.79130025497861,1.73181828037751,0.451638181567461,3.83452584625827,0.000125806743682949,0.000656559164658789
"Cryaa",3.31268517035798,4.32057481759509,1.12694441591982,3.83388457900883,0.00012613534514359,0.000658055589217419
"Carhsp1",66.5242582017395,-1.01618547216549,0.265079668386057,-3.83350967032877,0.0001263278323442,0.000658841140218474
"Cycs",93.1077100051928,-0.920409332414488,0.240159039840634,-3.83249921812337,0.000126848002620215,0.000661334578171531
"Capza2",168.831171720036,-0.633237455204746,0.165284304341271,-3.83120138193683,0.000127519077154701,0.000664612856032742
"Cd200r3",12.450971937567,1.85417010396465,0.484154939222204,3.82970399298907,0.000128297491902534,0.000668448218500476
"Isca1",76.3572703614847,-0.907393903651963,0.236948496340711,-3.82949846766367,0.00012840468270242,0.000668785025645903
"Rab37",17.7948077408282,1.47579976270796,0.385419627225709,3.82907267419388,0.000128627021971346,0.000669721152158854
"Zmat3",24.351932153501,-1.19782941589272,0.31318785808388,-3.82463555011738,0.000130965675521473,0.000681672004477497
"Rftn2",16.8999679840247,1.31301100277437,0.343355006523016,3.82406249458999,0.000131270618257684,0.000683033051437448
"Ddx59",29.378807122631,-0.929232031619312,0.243031960064298,-3.82349725268013,0.000131572058454774,0.000684374979103437
"Rmnd1",49.0373106651331,0.894183063532508,0.233887003428165,3.82314130510097,0.000131762217787594,0.000685137380550181
"Dpp3",214.55603433916,0.441593555266111,0.115530044803852,3.82232653000225,0.000132198473742376,0.000686724325431726
"Lhx2",2.26281164623998,-4.54680305674972,1.18951603692766,-3.82239744198273,0.00013216045125531,0.000686724325431726
"Rnf26rt",36.472275965059,0.90788806809106,0.237518544545385,3.822388141645,0.000132165437441431,0.000686724325431726
"Rgs3",16.515507444917,-1.43174443696821,0.374646261349816,-3.82159008289518,0.000132593961171703,0.000688551197772711
"Rab3a",17.5566949720837,1.53188709119908,0.400897265686358,3.82114626942244,0.000132832836323211,0.000689336201440922
"Tec",266.723735674701,0.371222453502053,0.097149069666938,3.82116323681469,0.000132823696459243,0.000689336201440922
"St3gal6",62.5960641427348,-0.801853136589733,0.209850784098918,-3.82106333332431,0.000132877520229026,0.000689340508409258
"Sord",44.4754296115296,1.47776843773064,0.386978635111663,3.81873391357699,0.000134138354288133,0.000695651861120145
"Tmt1a",41.3714949960488,0.904398234966542,0.236919907558534,3.81731634241457,0.00013491114430236,0.000699428851348547
"Piezo1",115.741977898008,-0.72779365602722,0.190680836799934,-3.8168159330601,0.00013518494311887,0.000700617250539243
"Eif5a",2388.35235018176,-0.527294343247929,0.138225580052106,-3.81473778622712,0.00013632761170975,0.000706306436541057
"Tmem223",31.0787327125662,0.912591066000739,0.239243113242763,3.81449252031226,0.000136463069836553,0.000706775286576864
"Arhgap17",513.567053506518,-0.610373533166443,0.160121525873735,-3.8119392744718,0.000137880754883432,0.000713882604088495
"Plcl2",239.502572695048,-0.440047350134899,0.115453376189616,-3.81147234197971,0.000138141514286716,0.000714997189026304
"Tmem59",416.933864032955,0.541166670233739,0.142008478950563,3.81080534227914,0.000138514807474477,0.000716693304375015
"Dnajc2",264.631410324063,-0.566681852394014,0.14870741392865,-3.81071687969713,0.000138564387769087,0.00071671392278456
"Kbtbd11",82.9493137648063,0.882823960475437,0.231711306244572,3.81001676087231,0.000138957370873742,0.000718510168672485
"Heatr3",48.2458066413563,-0.666316476301339,0.174905985246057,-3.80956932585222,0.00013920906985209,0.00071957493226077
"Trappc2l",26.6905686656712,1.01769231724322,0.267150952603349,3.80942799314751,0.000139288664005293,0.000719749674391585
"Eif3f",669.927050197154,0.478098739262951,0.125548306124356,3.8080859393626,0.00014004660574403,0.000723428391616959
"Klhl23",5.87122820913768,2.70652630695403,0.711090647182362,3.80616215060404,0.000141139867663087,0.000728836261431032
"Hpdl",3.90245017172214,-2.61590242771388,0.687521642221034,-3.80482921128596,0.000141902066933993,0.000732531556694725
"Uqcc3",215.402819427689,0.456158672705091,0.120107816888054,3.79790994894404,0.000145921313972398,0.000753032545742655
"Sh3tc2",3.233022907392,-4.48672333386398,1.18155022930244,-3.79731916815151,0.000146269407427566,0.000754581166837517
"Cers6",93.4208893756499,-0.619349287642706,0.163123481568942,-3.79681258446502,0.000146568513710158,0.000755876137470464
"Ccdc6",138.46741640998,-0.520856831988025,0.137196498487841,-3.79642948419843,0.000146795093037973,0.000756796348791048
"Mgat4a",126.495799725803,-0.669160710386136,0.176296526567872,-3.79565453394521,0.000147254435314412,0.000758915563510574
"Adnp",12.598654705312,-1.63938311141788,0.432095147544614,-3.79403268176857,0.000148220151980704,0.000763142014079492
"C1qtnf6",12.4226860271892,2.14193137118179,0.564541339068596,3.79410899247102,0.00014817458012313,0.000763142014079492
"Odc1",94.3992177279079,-0.908146886288083,0.239352013588436,-3.79418945624429,0.000148126542389319,0.000763142014079492
"Utp6",85.4385117936182,-0.549199875262748,0.144783242651537,-3.79325580229307,0.000148684846930659,0.000765283925639501
"Acyp2",9.2807442186597,-1.59471499067581,0.420669604570971,-3.7908966403746,0.000150104414691665,0.000772084847689227
"Exosc4",79.5803917973205,-0.618193044304439,0.163070351631092,-3.7909591665256,0.000150066627068139,0.000772084847689227
"Mgat4b",120.909332791333,0.846317438347602,0.223489830980073,3.78682750188782,0.000152582946932075,0.00078457682133637
"Arpin",10.831465005974,2.3725249729648,0.627012033957722,3.78385875305987,0.000154415478018711,0.000793739993124955
"Jakmip1",63.2126552483396,0.892433026537439,0.235881740124947,3.7833917371676,0.000154705633620583,0.000794971511893412
"Cenpv",55.6149906328636,-0.678913158621055,0.179548836497531,-3.78121725467372,0.000156063403555634,0.00080168648382059
"Lcmt1",71.6395646479247,0.663736912622799,0.175625772886339,3.77926828001693,0.000157289887822559,0.000807722883594512
"E2f5",34.2827291829572,-0.882101453635439,0.233443204993956,-3.77865551348251,0.000157677370688764,0.000809448265792514
"Itgb2l",65.2195103584366,0.863806991320722,0.228628947107707,3.7782048259785,0.000157962936058451,0.000810649491316615
"Ssbp1",93.1387260401647,-0.615341103164575,0.162872670892783,-3.77805005463222,0.00015806111476011,0.000810888597556844
"Pbk",25.1212461978098,1.18114896586051,0.312643876013394,3.77793731616196,0.000158132666190964,0.000810990988533691
"Ncs1",5.43601082260956,-2.15270712901803,0.569845391263242,-3.77770385094433,0.000158280935886241,0.000811486637702487
"BC055308",6.27966504730556,-2.5159188036949,0.666151742310743,-3.77679535141302,0.000158859154186661,0.000814185537874187
"Nfatc3",405.764041899739,0.486164515646098,0.128792568996623,3.77478700389031,0.00016014443715325,0.000820505347983031
"Alg6",18.1574767793741,1.70707326079373,0.45242993682403,3.77312180705161,0.000161217527721826,0.000825734219048347
"Bin3",145.548004925687,0.463968859739779,0.122969662320326,3.77303516156024,0.000161273548815254,0.000825752089194457
"Rap1gap",15.4527588982854,1.45765711306706,0.386413758312191,3.77227021996817,0.00016176892109841,0.000828018779142268
"4933434E20Rik",138.583550863145,-0.457420030168543,0.121332274383744,-3.76997820647323,0.000163261803264598,0.000835388113774811
"Slc25a30",29.1293530580849,1.01165596008732,0.268396173022929,3.76926372940829,0.000163729815286656,0.000837510239665131
"Fcgr4",56.8591446374084,-1.30758415439725,0.347067753794376,-3.76751841708677,0.000164878380452828,0.000843111015724788
"Iqgap2",65.3456452086391,0.86838207218267,0.230535359799233,3.76680641502857,0.000165349112331705,0.000845243153412057
"Rpp14",81.6600011517884,-0.769970972712947,0.204482741018065,-3.76545702037966,0.000166244719807274,0.000849545107493675
"Chdh",13.8913066322622,1.43209369935305,0.380497567076003,3.76373943822615,0.000167391299360257,0.000855126368100058
"Trim41",77.140266526573,0.706529091596224,0.187832467180969,3.76148544604651,0.000168907251115138,0.000862590344470065
"Mtx1",130.279943433222,-0.573643706963591,0.152546083153826,-3.76046172477029,0.000169600024488136,0.000865846958405005
"Gm43737",12.472270174568,1.51705204889331,0.403593358984188,3.75886276402467,0.000170687424040243,0.000871115460548242
"Tnfaip1",48.8051607496451,-0.841493129025275,0.223878763941124,-3.75870008486635,0.000170798423457309,0.000871399032238052
"Gtpbp4",71.2299941669118,-1.72568050322331,0.459399068458354,-3.75638659654738,0.000172384331837448,0.000879204838466204
"Opa3",97.7065414588257,-0.542323685785293,0.144444782504909,-3.75453980670338,0.0001736602458208,0.000885425041860902
"Rpp40",27.4300756859208,-0.931214803604218,0.248076834095226,-3.75373543846002,0.000174218741461508,0.000887984564537434
"Gm37660",9.15749053979271,2.05596147295897,0.548027248468166,3.75156797167614,0.000175732095162841,0.000895407716001522
"Gosr2",84.6302010243953,-0.673056734854003,0.179440926881076,-3.75085409194342,0.000176233235716469,0.000897670198388585
"Tbl1x",84.8328653937144,-0.939044408060776,0.250392804428207,-3.75028511783781,0.000176633615216149,0.000899418139806496
"Fbxo33",54.510205945625,0.818807205659228,0.218403285129854,3.74906084939335,0.000177498018787587,0.00090352699395145
"Dym",85.0141152878251,0.775063970404706,0.206758649442606,3.74864109672884,0.000177795302771527,0.000904747285291562
"Cd37",715.578249808547,0.800922455151032,0.213679754993964,3.74823742742337,0.000178081637514439,0.000905911087407594
"Zdhhc16",96.9443787357977,0.541577896323027,0.1445728578855,3.74605513264426,0.000179637127915337,0.000913528312423545
"Pomgnt1",64.0813779114146,-0.665144382953918,0.177591950598662,-3.74535208781546,0.000180140956995796,0.000915794211842469
"Crls1",79.472061463943,-0.675965194776674,0.180500994180064,-3.74493890101427,0.000180437682186205,0.000917006119070466
"Spsb2",47.3871202558335,0.920605825872088,0.245891326021323,3.74395404981571,0.000181146795482619,0.000920312371748963
