"","baseMean","lgFC_CD8_Tumor_vs_CD8_DLN","lfcSE","stat","pvalue","padj"
"Lhfpl2",617.018529661116,6.94283732017783,0.434549125812102,15.9771057120476,1.84516530245157e-57,7.89626306130267e-55
"Tnfrsf13c",1590.93389613174,-6.93139607300183,0.434640106364624,-15.9474378261518,2.96827222429889e-57,1.24672930220969e-54
"Scamp1",740.060856908616,3.63742150846612,0.229003908937412,15.883665590443,8.22292712879644e-57,3.39098564014967e-54
"Mt2",658.379630803701,6.63699101558471,0.419073867046816,15.8372820103413,1.72100493404675e-56,6.970377305199e-54
"Il17rc",334.700958792732,6.4357822662732,0.406605765465734,15.8280644616574,1.9925683821003e-56,7.92867429375736e-54
"Ccn2",406.690379076017,7.48401035941018,0.474796406200118,15.7625674113797,5.62986282854358e-56,2.20156756576202e-53
"Serping1",3022.75084685199,9.00016979561445,0.578481271638104,15.5582734253926,1.39820006594976e-54,5.37501282979771e-52
"Rhou",252.436538993733,6.256973515634,0.40257327731986,15.5424462281499,1.79017594446713e-54,6.76716343274316e-52
"Tulp3",1494.74998471779,2.61639623463952,0.168406743744297,15.5361725811418,1.97427748451794e-54,7.34075206989365e-52
"Bmpr1a",436.343899663856,3.31338245787853,0.21335521511426,15.5298873575886,2.17761973576718e-54,7.96622471402184e-52
"Lgals1",14178.8117687433,3.08847000093179,0.199012272646914,15.5189926724334,2.5807043669139e-54,9.29094535650385e-52
"Gpx8",364.538588365666,6.52343366183293,0.420550383894606,15.5116578456572,2.89311418306527e-54,1.02529254353287e-51
"Cald1",2366.02685185105,7.57388893171938,0.491817584666313,15.3997928660035,1.64194454241792e-53,5.72937602562782e-51
"Slc6a8",1425.75755815827,5.54944645337738,0.363215813263001,15.2786477095343,1.0612000759261e-52,3.64683013970906e-50
"Ninj1",2510.5862581104,2.91089880325752,0.190980005444009,15.2419034468555,1.86361020901046e-52,6.30873778366662e-50
"Rarres2",599.08054235544,7.19997608329023,0.473862715340362,15.1942236647986,3.86211958637647e-52,1.28818726968537e-49
"Tnfsf9",373.920878464394,3.34081271129486,0.219963339697975,15.1880432252121,4.24400510736374e-52,1.39504753391474e-49
"P4ha2",538.409076609072,6.10761995241976,0.403912756279969,15.1211365758063,1.17496983867353e-51,3.80707013013634e-49
"Plod2",1259.82511773764,4.92804187546889,0.328037439171951,15.0228031529222,5.20588089801904e-51,1.66302231898549e-48
"Ctnnd1",401.24052764926,5.32938888030961,0.354900782962,15.0165599405856,5.72001857244147e-51,1.80188529502146e-48
"Niban2",2387.46900636765,4.63596974976292,0.309042414514113,15.0010792436105,7.22351386734447e-51,2.24433586335945e-48
"Myo10",1722.67245461187,4.68899639021432,0.315505959507214,14.8618314453965,5.83090798312986e-50,1.7871732968293e-47
"Loxl2",843.252897492415,9.04118101954533,0.608665766653294,14.8540981190015,6.54427154856716e-50,1.95303451306647e-47
"Steap2",211.442471236765,6.69159883186251,0.450469424338263,14.8547236956036,6.48346948759331e-50,1.95303451306647e-47
"Hap1",692.656534357942,3.54516213881436,0.23891953998672,14.8383097465005,8.28164413881777e-50,2.43942819107177e-47
"Cav1",1995.38768007484,9.45100147939426,0.637007567316511,14.8365607636468,8.50036212092268e-50,2.47175273416215e-47
"Gm56663",314.817981584588,4.50318752644184,0.304638993097337,14.7820457278199,1.91267288243917e-49,5.491308056532e-47
"Htr7",375.457995543171,4.1658318250081,0.282841545941479,14.7285004087413,4.22988068462005e-49,1.19922404759834e-46
"Ighm",35267.4971128379,-3.82099102924551,0.259524535830672,-14.7230434957354,4.58549595807907e-49,1.28399547932335e-46
"Bcl11a",2057.7630671014,-4.53536618861012,0.310844185075415,-14.5904810395915,3.2291268893212e-48,8.93168621667003e-46
"Col6a2",3493.91321223155,9.68500843135257,0.665005411251274,14.5638039442856,4.77264585806115e-48,1.30419735791187e-45
"Speg",331.41452019113,5.66117480670161,0.389738114716599,14.5255867797743,8.34248512456674e-48,2.25257029893212e-45
"Aebp1",2741.37377566742,6.3330379716873,0.436650496776382,14.5036774684596,1.14829371246405e-47,3.0640529049879e-45
"Gas2l3",912.033981831256,4.59188933013678,0.316894383654123,14.4902830942837,1.39566421604588e-47,3.68082094001589e-45
"Mdfi",389.80595962109,7.10110049516586,0.491472975017219,14.4486082778347,2.55802442880278e-47,6.59301728064499e-45
"Plxnd1",4882.7002123995,3.36732750583805,0.233047270440003,14.4491179814309,2.53916597121648e-47,6.59301728064499e-45
"Edn1",479.69048759676,8.08599033457051,0.560306206257148,14.4313774223295,3.28455367867234e-47,8.37044516696263e-45
"Col1a2",14437.495452816,10.6916086916833,0.741158237391354,14.4255412033393,3.57454938563913e-47,9.00826162396457e-45
"Unc5b",409.940461213283,7.05244595196148,0.489264805124495,14.4143741346099,4.20231230489245e-47,1.04739170755237e-44
"Pou2f2",3911.88454006312,-3.16852509291241,0.219927627635423,-14.4071262304749,4.66730061836399e-47,1.15064179701211e-44
"Dzip1l",260.789776896195,7.44073202905301,0.518403123781833,14.3531774553589,1.01765762885024e-46,2.48188093332819e-44
"Cd37",10122.4999469495,-3.2486362223164,0.226450177620391,-14.3459203982707,1.12991225247468e-46,2.69763576825035e-44
"Stard13",244.434957719717,6.21924434822688,0.433519242389589,14.3459476307118,1.12946878675433e-46,2.69763576825035e-44
"Tnfrsf11b",169.56168399933,5.13345370106813,0.357868281813092,14.3445339024184,1.15272108665986e-46,2.7234236423471e-44
"Peg10",307.575716823101,6.40039284103107,0.447250238150271,14.3105409345374,1.88044945471579e-46,4.39695609096999e-44
"Eps8",5240.58797659839,6.07518417696917,0.425846516157674,14.2661356767323,3.55752913303166e-46,8.23350186390726e-44
"Rap2a",1540.46240982505,3.12313143622181,0.219871987343031,14.2043171299912,8.61382147561777e-46,1.9734352008938e-43
"Cd79a",10799.814269837,-8.63037632717731,0.607876325162183,-14.1975858738613,9.48230770428347e-46,2.15068221040853e-43
"Ddah1",291.814770692566,7.81671624750458,0.551030458297087,14.1856337155327,1.12445337142396e-45,2.5251214769571e-43
"Rbfox2",606.978933934772,6.67272746446319,0.470670690241472,14.1770618031045,1.27055889628455e-45,2.82524963986568e-43
"Ms4a4d",320.676508653821,4.76234224805692,0.33660656633951,14.1480966929608,1.91880545135689e-45,4.22528412060443e-43
"Ctsk",382.86991383351,5.4391978707917,0.385377960442142,14.1139308136649,3.11707638312341e-45,6.79792398515596e-43
"Gng7",164.248085785516,5.51654445987013,0.391325049874321,14.0970900320382,3.95755152174785e-45,8.52777036741074e-43
"S100b",428.70875439357,8.70705035066962,0.617670510808351,14.0965938931982,3.98546650917305e-45,8.52777036741074e-43
"Rab13",151.908669393182,5.33359099110588,0.379177219834895,14.0662221043455,6.1255439976761e-45,1.2984435832831e-42
"Flrt3",367.896195497699,5.38977036823574,0.384538669498468,14.0161986186339,1.24085434170607e-44,2.60590901150328e-42
"Syt9",422.412923119454,8.68710782017389,0.620289692417371,14.0049204853281,1.45442416518708e-44,3.02640316427598e-42
"Anxa2",11174.4571812936,3.4338449174883,0.245876429117741,13.9657344537242,2.52291136697644e-44,5.20201388312661e-42
"Pter",209.530996960094,4.13211121357181,0.296038717469673,13.9580094417721,2.81177771960272e-44,5.74539914038823e-42
"Adgrf5",1757.16313186319,11.4458846230968,0.821650358255466,13.9303591948755,4.14266829521838e-44,8.38927317891501e-42
"Ppfibp1",2033.898750647,3.40113461508999,0.245226083123882,13.8693835980401,9.71076975034015e-44,1.9491147673227e-41
"Col4a2",9454.53483184794,10.9177665605407,0.788710020120444,13.8425609945635,1.41088880875256e-43,2.80704991853655e-41
"Zfp469",205.193758420326,6.74269603604673,0.48812629740912,13.8134250742803,2.11530013694954e-43,4.17192368749153e-41
"Scarf2",635.214374610981,6.27269733693956,0.454258460143118,13.8086527545647,2.26019121176979e-43,4.41925835121988e-41
"Rhoc",2315.95186442513,4.40348234202007,0.318929298702267,13.8070800015489,2.31007159644711e-43,4.47818238282195e-41
"Deptor",587.317623074953,4.99542431915209,0.361854852586567,13.8050499625593,2.37607722758771e-43,4.56710233889126e-41
"Col1a1",17839.4595416317,10.7797562175592,0.781251234638135,13.7980661528838,2.61781289493597e-43,4.9894633840372e-41
"Bhlhe41",1151.85160753314,3.11636353928759,0.227603846845537,13.692051265735,1.13265944938841e-42,2.14082074763154e-40
"Oaf",557.387391405194,4.63754539586253,0.338925332741837,13.6830887155756,1.28132138764404e-42,2.40178928869046e-40
"Pbk",447.671779329053,3.05032467498014,0.224125927112867,13.609869747216,3.49866791290021e-42,6.5043677813516e-40
"Kitl",655.457464178173,8.04663386246175,0.591580766230573,13.6019193350947,3.90061001686368e-42,7.19266144654351e-40
"Rnf128",224.188761222515,5.38356357504454,0.396028305949062,13.5938858262747,4.35339670471524e-42,7.96285408545535e-40
"Ifitm2",1715.28678558637,4.49658831401545,0.331291841138244,13.5728918000703,5.79882703954989e-42,1.0438348895558e-39
"Thbd",517.374340049329,5.22405041754945,0.384878378310984,13.5732499198185,5.77055793796056e-42,1.0438348895558e-39
"Ccl7",4102.18460324633,10.3416769054067,0.762303815791854,13.5663454533074,6.34054302339665e-42,1.1323610733359e-39
"Casp12",250.071612590798,7.93292448870595,0.585190860361167,13.5561318982493,7.28791895803585e-42,1.29138507724384e-39
"Gask1b",1397.56888115184,9.09073682065904,0.67082843129426,13.551507951325,7.76190443940866e-42,1.36471127589324e-39
"Csrp1",10104.2886800362,2.40667885915884,0.178055545956666,13.5164498596667,1.25067191267934e-41,2.18203766549847e-39
"Fermt2",1803.53216223957,8.63058134922886,0.639175121927476,13.5026865926865,1.50775929850965e-41,2.61049531675553e-39
"Col3a1",21571.0031509257,15.4099953823264,1.15056728811078,13.3933891060204,6.60945580244766e-41,1.13567475041906e-38
"Tead1",574.830128583104,6.20467069725824,0.463718751799662,13.3802454034441,7.88864860664322e-41,1.34528149659605e-38
"Specc1",881.822651543737,3.01615787191782,0.225533183092501,13.3734549859156,8.64310023674614e-41,1.46294146619134e-38
"Tjp1",856.562190538817,6.81698185451408,0.509927645279328,13.368527707063,9.23507226344515e-41,1.55156054820148e-38
"Il33",519.863625210133,7.6887379462824,0.575756684102509,13.3541444825215,1.12037918794117e-40,1.86847943835984e-38
"Lhfpl6",319.964683851279,6.02995734526262,0.452758074332309,13.3182767732085,1.81242655761492e-40,3.00055815717256e-38
"Dmrta2",314.847124215169,5.61562751218786,0.4225788448416,13.2889461475357,2.68330785892953e-40,4.41015257596962e-38
"Ffar1",595.410039668277,-8.22195502931801,0.619686364933819,-13.2679295439978,3.55261257793154e-40,5.79689250935721e-38
"Akr1b8",488.826672370518,7.45581233189538,0.563531794555664,13.2305087377974,5.84901232087224e-40,9.47581774640738e-38
"Col12a1",770.484974410539,8.0768751576914,0.611491816351775,13.2084762898037,7.83952862215653e-40,1.26105211829172e-37
"Pax5",6073.28671782691,-7.6756556848422,0.582640500278318,-13.1739137275484,1.23999327225467e-39,1.98058362028226e-37
"Gm30211",269.169581135984,-4.70526101354107,0.357290349742772,-13.1692921931101,1.31827743222606e-39,2.09089863219015e-37
"Cdk1",1904.14767658334,3.2076803406253,0.243970925470999,13.1477975682254,1.75203691146179e-39,2.75957980478228e-37
"Il16",1623.76681054272,-2.43123772429691,0.185399610326441,-13.1134996455286,2.75582162002927e-39,4.31067518371613e-37
"Col6a3",4003.95167708641,12.3955585911111,0.946987133535555,13.089468855646,3.78243533852991e-39,5.87598739131486e-37
"Siglecg",2552.68146247381,-4.09800005645686,0.313873548776819,-13.0562134733143,5.85692851356045e-39,9.03680242286153e-37
"Fer",299.287929979664,4.69860337449914,0.3599157676343,13.0547305703852,5.97209393569322e-39,9.15223395644986e-37
"Cxcl11",306.017254514776,8.61963514172991,0.661118755732949,13.0379528140504,7.44287558731433e-39,1.13296551138172e-36
"Mcc",184.00775509094,5.05875021274127,0.388147373945952,13.033065666047,7.93540476706706e-39,1.19988610347899e-36
"Ptx3",588.846166252709,10.1666098674136,0.781669674763786,13.0062738719982,1.12705020651393e-38,1.69288912145314e-36
"Ptms",8262.96008765091,2.18023392411755,0.167727646472682,12.9986556776295,1.24512790058146e-38,1.85794381007159e-36
"Ppargc1a",806.389068538229,5.45759804747938,0.420848299725152,12.968088622536,1.85600976004549e-38,2.75138283448313e-36
"Treml2",3500.52079686078,-3.79351743124242,0.29297069448252,-12.9484535575921,2.39734795694904e-38,3.53079539036112e-36
"Col16a1",811.897122815011,7.79436239058017,0.602702358070286,12.9323575496468,2.95613125396745e-38,4.32567825620876e-36
"Adgrg1",840.648510405383,4.88957992522765,0.379186566666119,12.8949186365376,4.8077028199299e-38,6.9899684396686e-36
"Mpzl1",1672.41050529296,6.07152037178232,0.472780466707548,12.8421557135482,9.51865054590389e-38,1.37511154797227e-35
"Tmem144",214.961835777378,3.98801807151085,0.311057276475409,12.8208480338383,1.25322285814395e-37,1.79900934465588e-35
"Cdc42bpa",537.155218589933,4.73793475982153,0.369646030174648,12.817491256657,1.30866610482125e-37,1.86678339141201e-35
"Rbm20",235.455460201291,4.35693236509167,0.340336575004966,12.8018340815356,1.60124161917092e-37,2.26986007277598e-35
"Smo",590.328799172036,4.55035640335436,0.356593195905539,12.7606372067731,2.71967185750194e-37,3.83135884472059e-35
"Ly6i",248.552565861433,4.21565381293227,0.330835530305009,12.7424457979036,3.43456167380259e-37,4.80859835330349e-35
"Selenom",473.202618280448,4.53372715649928,0.355905504688307,12.7385699203214,3.60950462332352e-37,5.02252603445403e-35
"Tctn2",194.735346560212,4.03169026969647,0.317851522030059,12.6841936887601,7.23546018551789e-37,1.00065531992519e-34
"Nos2",1317.58211575143,11.0737980503563,0.874414819287275,12.6642387641398,9.33212197324887e-37,1.28279914227429e-34
"Nrp2",3580.83737580394,3.6521913481503,0.288407260839583,12.6633127665316,9.4428825424745e-37,1.29020493340882e-34
"Sh3tc2",215.185546115347,7.93548856308181,0.626762116673139,12.6610852059845,9.71470673536659e-37,1.31939678721467e-34
"Ajuba",287.538401916455,4.42057371741503,0.350163453254662,12.6243149487108,1.55085168400323e-36,2.0937420860046e-34
"Olfml2b",373.323195761948,8.20211551017186,0.650772531655171,12.6036596678576,2.01570141236381e-36,2.70521442211974e-34
"Plau",2777.56561869961,7.73697985229218,0.613890817596858,12.6031855022354,2.027858890206e-36,2.70552161698602e-34
"Sdc1",779.537991140203,2.93625316887769,0.233074436994102,12.5979202470496,2.16785539768232e-36,2.87538761841127e-34
"Col4a1",17530.2834820895,11.450318159059,0.909623441715033,12.5879761162159,2.45897428845565e-36,3.24255789746876e-34
"Srgap1",139.707024141117,5.44964690506559,0.433341012952788,12.5758853701192,2.86571655166749e-36,3.75707035308499e-34
"Gjc1",190.954148661685,6.82232324819996,0.542993463629512,12.5642824548895,3.31872200257976e-36,4.32597320347767e-34
"Igfbp7",4887.32089509754,8.33967480152867,0.6671552562572,12.5003508903085,7.43225078335448e-36,9.63262171527217e-34
"Adora2b",220.200954935934,5.64834603583945,0.452068623241553,12.4944438641595,8.00541342379275e-36,1.03165216968775e-33
"Rapsn",280.082755707014,4.92239002094731,0.394250315606834,12.4854434507446,8.96424873943011e-36,1.14868997547466e-33
"Igkc",15795.4173431275,-4.79984479517818,0.38447576248557,-12.4841284250222,9.1135848323403e-36,1.16126526731635e-33
"Morn4",121.546579768225,4.78009892396231,0.384434299545676,12.4341114453404,1.70627555145836e-35,2.1620131722138e-33
"Bend5",396.710348822612,-5.42746791024321,0.437145067433156,-12.4157134886879,2.14763684906317e-35,2.70614174297788e-33
"Ift43",130.85230307629,3.78529054470545,0.30491114744719,12.4144052337773,2.18303085461134e-35,2.73554269687512e-33
"Flrt2",240.830970836421,8.09931768446181,0.654051449354768,12.3833036261168,3.21817788114933e-35,4.01052156716198e-33
"Phldb2",212.556047924916,6.75619292062183,0.546183139008342,12.3698306265705,3.806231630392e-35,4.71743932289186e-33
"Pdgfrb",936.830096911994,8.03913349426911,0.650040129433767,12.3671341664272,3.93616144317854e-35,4.85196074417025e-33
"Copz2",219.202544358775,6.02592855185643,0.4887293717368,12.3297859722285,6.2612808706881e-35,7.67633034746361e-33
"Sema3b",390.138826637187,6.10146723204531,0.495447570716036,12.3150613559923,7.51579973321472e-35,9.16483084672274e-33
"Gstm5",115.480338328398,6.25490070815657,0.508616819508272,12.297864459543,9.30005132867392e-35,1.12799178708905e-32
"Tfpi",1063.77249781934,2.83284009045669,0.231207607189488,12.2523654169173,1.63166305623008e-34,1.96849732863587e-32
"Ica1",400.273532224598,5.80396547147047,0.474423868185702,12.2337130584641,2.05333470522225e-34,2.4641102883146e-32
"Boc",219.694556449031,7.65013847956244,0.625399920953783,12.2323943819746,2.08694859919325e-34,2.49126743043696e-32
"Plin2",4658.89951789356,4.79322428977431,0.392209186252379,12.2210913405021,2.39843120587397e-34,2.84810566389672e-32
"C1ra",886.104819433938,6.85428925642705,0.561459438953168,12.2079865095986,2.81776295485233e-34,3.32862924890655e-32
"Cstb",2727.46209760649,2.38958787245639,0.195853542823461,12.2008917378142,3.07438466794578e-34,3.61295951573462e-32
"Batf2",1176.89526732892,6.9422098280685,0.56967972378559,12.1861627476166,3.68361764149301e-34,4.30660472818057e-32
"F3",763.791854332366,7.91059078147737,0.649598755271664,12.1776569263424,4.0885958481666e-34,4.75556115037265e-32
"Lix1l",667.705028903898,4.71204051783073,0.387060141708386,12.1739234038229,4.28004197010251e-34,4.95283836346403e-32
"Wtip",218.501924307053,6.98246725157302,0.57360425127932,12.1729698411403,4.33034955877659e-34,4.98561717475187e-32
"Rnd2",119.200330713123,5.51398096335893,0.453048958632087,12.1708280270803,4.44549790528608e-34,5.09234030251483e-32
"Nes",411.72334612253,7.41897635827475,0.610119746334588,12.1598692762293,5.08399788620103e-34,5.7944802038656e-32
"Ighj2",188.91484570339,-5.0404058545657,0.415224259011417,-12.1389965667375,6.56258771590803e-34,7.4423025992255e-32
"Me1",381.434127077301,7.74623215828067,0.641838495042625,12.0688182745509,1.54334613831845e-33,1.74152406782093e-31
"Hspg2",5612.59670773217,6.80414076325331,0.564427207351089,12.0549482282858,1.82647224651034e-33,2.05080282292579e-31
"Klrk1",2399.02148476044,3.04000820686743,0.252233205668975,12.0523711333117,1.88449664467139e-33,2.10553046294541e-31
"Vat1",4651.62540724117,3.67092640450047,0.305099125514069,12.0319138847587,2.41496791241441e-33,2.68499447164075e-31
"Arhgap23",500.93553993779,4.71549278800433,0.39318720325783,11.9929965902582,3.86659619571068e-33,4.27796430804458e-31
"Gulp1",360.45481952877,8.88427599339872,0.742268310195001,11.9690897097099,5.15915323511512e-33,5.68032788959446e-31
"Lmna",7846.68983359685,4.68715066401099,0.392491597876268,11.9420407707393,7.14483467257383e-33,7.8285988023501e-31
"Slfn4",1246.51098597025,7.09176059553858,0.594505071897624,11.9288479287521,8.37241566767317e-33,9.12955575761996e-31
"Ikzf3",6003.77267373008,-2.17727819369643,0.182796713541013,-11.9109263592309,1.03817409565202e-32,1.12664242409012e-30
"Gpr176",116.798977509726,4.84901325465901,0.407158727713102,11.9093928844276,1.05744373157575e-32,1.14208958456522e-30
"Ubd",1148.7086450355,6.24495613044072,0.524537792991858,11.9056361884255,1.1061643852729e-32,1.18904807688979e-30
"Afdn",1366.91631564485,2.57284601918352,0.216153098183302,11.9028875403937,1.14321777416812e-32,1.22308124225977e-30
"Hvcn1",1835.47316862229,-2.97535329140089,0.249997539562925,-11.9015302974692,1.16196618935331e-32,1.23730305824987e-30
"Plekha8",430.878758652018,3.37348738843887,0.283622423546043,11.8942901138112,1.26725967521205e-32,1.34311760249927e-30
"Nav2",497.658709530449,2.98905848209934,0.251456520193474,11.8869794261032,1.38318937430034e-32,1.45916828830261e-30
"Nrg1",204.091737201055,7.03546908953036,0.592085141521483,11.8825293798985,1.4588507809591e-32,1.53186085939506e-30
"Sgce",440.5106616696,6.35408550614348,0.535662563885514,11.8621048670139,1.86233680213402e-32,1.94652815710607e-30
"Stxbp1",889.378217892555,2.8504595567532,0.240891039347525,11.8329829306807,2.63604498871639e-32,2.7425750637191e-30
"Gcnt2",829.880335026307,5.20122092537256,0.439841767799174,11.8252092142085,2.89181351066832e-32,2.99494165458759e-30
"Spats2",514.580594352875,3.51605266420466,0.297681207565475,11.811470038569,3.40554338627437e-32,3.51096043382222e-30
"Axl",2648.95295316145,3.58707498146295,0.304145451156357,11.7939458500035,4.19419556761751e-32,4.30445926104673e-30
"Ighv1-64",182.845625588166,-6.67044739665609,0.565738465087959,-11.7906909434185,4.35949681613532e-32,4.45395258048492e-30
"Cdc42ep5",175.293508607677,7.85070647808315,0.666327822141236,11.7820481408911,4.83048558549149e-32,4.91301540648128e-30
"Tfap2a",579.129912611738,6.76034514641876,0.574256657581215,11.7723409161568,5.4199339723047e-32,5.48792510829656e-30
"Fkbp10",709.352518553986,6.45417892093772,0.548998765189878,11.7562721998208,6.55657107650994e-32,6.60931504828098e-30
"Ldaf1",201.441287894842,2.72708418733867,0.232482212627599,11.7302917780942,8.91508305864293e-32,8.94703534748143e-30
"Kirrel",671.064284714495,6.83118642820631,0.582588439539887,11.7255784093509,9.42550111936204e-32,9.4176119334031e-30
"Tead3",93.3862897696618,4.9225380720868,0.420059231869745,11.7186760785517,1.02257541615935e-31,1.01723829008378e-29
"Acta2",1407.02034919158,7.61870355695203,0.650189178949951,11.7176720308636,1.03476510218066e-31,1.02486931364889e-29
"Bgn",5403.95858839345,10.1308923420276,0.865345775486706,11.7073343731639,1.16897171973155e-31,1.15275859022744e-29
"Cacna1e",337.778609254714,-5.22233141269474,0.446571148663738,-11.6942875246674,1.36326493773167e-31,1.33853731829836e-29
"Eme2",399.211123251484,-2.31565725639226,0.198041305254933,-11.6927994057168,1.38736929302851e-31,1.35633288513706e-29
"Intu",233.452811768624,3.27909033484499,0.28046332938674,11.6916901115559,1.40561233348177e-31,1.36827010024464e-29
"Fabp5",3901.81996423263,3.06405081328655,0.262704951100001,11.6634680863712,1.95897332725041e-31,1.89070102278156e-29
"Mylk",804.84229286018,4.93878867281439,0.423436386398396,11.6635906394867,1.95615490492934e-31,1.89070102278156e-29
"Nbea",354.75975671232,6.39058408332302,0.548383852140035,11.6534869843161,2.20257899410335e-31,2.11680907479907e-29
"Gpr153",212.929535426585,5.45188928636535,0.467942421171386,11.6507694957807,2.27396128834587e-31,2.17619054772037e-29
"Angptl2",1044.52028966994,3.63914167358068,0.312443397301639,11.6473630264216,2.36669347782511e-31,2.25541910800635e-29
"Card6",1899.61758818997,-2.42532665558157,0.208455931949715,-11.6347212233165,2.74485455638297e-31,2.6027795970216e-29
"Col5a2",2563.71706592187,10.00500170941,0.859947513967777,11.6344329705044,2.75414268896955e-31,2.6027795970216e-29
"Scart2",361.869429950008,-3.10720259696334,0.267079208755883,-11.6340115407613,2.76777825569103e-31,2.60481239076051e-29
"Cadm4",229.34996943437,4.56101906932905,0.392142479874212,11.6310252100004,2.86634165872821e-31,2.68642541990143e-29
"Nckap1",2667.45249089869,3.83121844882675,0.329707252700802,11.6200611828926,3.25902781960134e-31,3.04189341466576e-29
"Rhoj",891.522963584176,8.07125196844439,0.694706689044808,11.6182154220251,3.3301976994552e-31,3.09558254185833e-29
"Osbpl1a",373.782592181044,3.99759843385956,0.344583224841159,11.6012566650693,4.06071142964936e-31,3.75922432391335e-29
"Scn4a",478.095038739496,-6.76566982802346,0.583908754376214,-11.5868614356556,4.80415471800251e-31,4.42939159182987e-29
"C3ar1",1699.04171194233,8.89749342658686,0.768317050084051,11.5804971731572,5.17450768962418e-31,4.75153882220106e-29
"Sphk1",418.729634702286,5.46869666291751,0.472463366749751,11.5748585981146,5.5262298472837e-31,5.05404915992909e-29
"Shcbp1",622.169305366635,2.41933695273369,0.209827493383633,11.5301236921815,9.30099866016387e-31,8.47212653056935e-29
"Tmem255a",135.609747892178,5.50598931773449,0.478949864444119,11.4959617414755,1.38232761013681e-30,1.25410290102052e-28
"Clstn3",298.913207858495,7.03485858214386,0.61201551730899,11.4945755184049,1.4046983608403e-30,1.26932125586529e-28
"Rubcnl",585.773192507029,-3.20320077641828,0.278861777007305,-11.4866971400472,1.53883523943908e-30,1.38501278038562e-28
"Srxn1",1110.24204947661,5.39099841920107,0.469510526028892,11.4821673217808,1.62163815981072e-30,1.45376976690384e-28
"Mapk8ip1",707.448436171368,4.80919147278157,0.41891196878908,11.4801959148677,1.6590416642474e-30,1.48144582625178e-28
"Igkv17-121",162.131206705863,-6.63128356456852,0.578180734624395,-11.4692226278975,1.88343587431076e-30,1.67522388491146e-28
"Mindy4",150.357164724699,6.29591783760794,0.55011434038458,11.4447440748527,2.49840682706848e-30,2.21352989237267e-28
"Adamts2",770.56401083251,10.3050538368619,0.9016317369905,11.4293379592632,2.98374977199518e-30,2.63273798694732e-28
"Rbpms",722.045417460264,2.55029370034405,0.223141989699272,11.4290174779793,2.99478153799396e-30,2.63273798694732e-28
"Mertk",291.163993119559,9.19223705765332,0.805550497733854,11.4111245459007,3.67941393953304e-30,3.22211534990536e-28
"Erg",259.979519654625,7.40124242867153,0.650103653502785,11.3847113284064,4.98329922539477e-30,4.34716191273765e-28
"Pla1a",324.007933469637,5.74565784274327,0.506215557308908,11.3502198021881,7.39765009426333e-30,6.42858627540178e-28
"Neo1",708.008104206892,6.22923725159968,0.54958056625924,11.3345297014402,8.8506243150291e-30,7.66187061409065e-28
"Tjp2",1297.74307365872,2.82762671748006,0.249482974291428,11.333946637084,8.90975961824151e-30,7.68373604187588e-28
"Rsad2",4081.67965983506,5.55611998307077,0.49047752016923,11.3279809055341,9.53780475290095e-30,8.19420263638433e-28
"Col5a1",3442.61428451021,9.23038652387417,0.815298946291143,11.3214748600669,1.02728902848129e-29,8.79243111508839e-28
"Cyp26b1",204.710540730476,5.68440144785051,0.50257532113238,11.310546317799,1.16362723598185e-29,9.92189072906177e-28
"Fkbp14",259.251867396718,8.40846438505744,0.743490138116268,11.3094497882129,1.17826061266577e-29,1.00090370621245e-27
"Rab34",338.862059415108,5.55821674015166,0.492337937949021,11.2894341705741,1.47986262988404e-29,1.25241657867164e-27
"Itpripl2",1515.96533512228,3.11594431240827,0.276250227846565,11.2794271219169,1.65822292665929e-29,1.39814699626615e-27
"Kdelr3",236.254668673909,6.40190637129332,0.567995324815873,11.2710546928685,1.82372107428814e-29,1.53199324762701e-27
"C1qtnf6",1318.60641139407,3.54528133435576,0.314967788202465,11.2560124150754,2.16327521647839e-29,1.81052565258105e-27
"Col6a1",3789.65010423264,11.3238448678222,1.00722058462262,11.2426662448176,2.51664665157761e-29,2.0985317170747e-27
"Vdr",589.34640529268,4.49478973682354,0.400210064487402,11.2310762163879,2.86961731597505e-29,2.38409488438206e-27
"Chst10",723.9067214273,-2.71880295039365,0.242183532392863,-11.226208997494,3.03210709712665e-29,2.50989857919451e-27
"Snta1",157.800961872111,5.6294022962668,0.502235650249813,11.208687183928,3.69635035932671e-29,3.04861536363233e-27
"Igsf8",3253.64406396548,2.89593879487706,0.258965411359279,11.1827242861377,4.95452998118315e-29,4.07151067040634e-27
"Fblim1",435.277568127777,4.64295087402077,0.415434225926271,11.1761395288716,5.33610554608362e-29,4.36924945453872e-27
"Epn2",464.464214638998,3.3085633738961,0.2961625619389,11.1714436566046,5.6258979276787e-29,4.58996370135542e-27
"Mgst1",472.397372239818,5.38274392950047,0.482580682654761,11.1540808054915,6.83960070236129e-29,5.56017862115615e-27
"Ch25h",491.607084154347,7.30057836856981,0.654648746296968,11.1519015500536,7.00922363512193e-29,5.6777214738643e-27
"Cd22",7057.85599058284,-6.18801598483518,0.555063526573514,-11.1483022907931,7.29855845292857e-29,5.89105353277127e-27
"Lrfn4",227.508856748202,3.14932418466112,0.282802339769517,11.1361319967431,8.36750923251855e-29,6.72991052846642e-27
"Adam8",3527.31522558377,3.00532812893889,0.270041883940049,11.1291185096535,9.05262703663505e-29,7.25521674268267e-27
