"","baseMean","lgFC_PMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"I830077J02Rik",68.6859861376501,-0.700466078641659,0.240865050448577,-2.90812667648187,0.00363601018783517,0.0252329919838007
"Sfi1",33.6347455900358,0.687741695412821,0.236703386709194,2.9055000225145,0.00366666822720469,0.0254333927250789
"Nsmaf",70.446303541833,0.485539408431524,0.167186864259151,2.90417199092211,0.00368225817290665,0.0255291316628412
"Pstpip1",190.687137593157,-0.323033625768846,0.111252821915983,-2.90359938926132,0.00368899859798841,0.0255634536518537
"Cers2",411.563005088677,-0.303573375655603,0.104594296123624,-2.902389393173,0.00370327907397176,0.0256375335600895
"Slc7a8",96.8494427586182,-0.740208160679357,0.255032826852561,-2.90240346630862,0.0037031126931757,0.0256375335600895
"Psmd6",266.675614140121,-0.468713917270398,0.161509978010776,-2.90207405785868,0.00370700893414678,0.0256509213166106
"Gm9385",34.4679787928809,0.645564742914444,0.222508606536363,2.90130234943943,0.00371615129269737,0.0256768615202244
"Igsf6",223.744615297055,-0.651025025223324,0.224369928173171,-2.90156987847701,0.00371297958223639,0.0256768615202244
"Zbtb4",38.7052138605764,0.691817837859517,0.238442850956265,2.9013989519292,0.00371500573067473,0.0256768615202244
"Mir692-1",753.97914177728,-4.77354303361875,1.64602534933224,-2.90004223540985,0.00373112381626723,0.0257678483287856
"Slc25a4",587.570493776185,0.371914893233906,0.128260775101993,2.89967757436488,0.00373546689391677,0.0257853736969161
"Btg2",223.580386731441,0.443132458372114,0.152832029042469,2.89947376311399,0.00373789626753926,0.0257891122386795
"Vac14",193.067102367991,-0.364898436217995,0.125856157391701,-2.89932923251681,0.00373961990241599,0.0257891122386795
"Ikbkg",80.1272942467807,0.506428725378905,0.174709485486498,2.89869049736308,0.00374724594902505,0.0258292310057798
"Dynlt2b",66.7817581797831,0.549759881535461,0.189683279113871,2.89830439511449,0.00375186258916228,0.0258485776644552
"Zfp598",177.854246945512,0.41972951760232,0.144877401472006,2.89713587721561,0.00376586612063834,0.0259325457738461
"Tmem63b",51.3525680673878,0.648402918102819,0.223826448517792,2.89690035470172,0.00376869437076784,0.0259395147003886
"Ankrd9",30.4118573292692,-0.747516152073839,0.258067932305928,-2.89658674518186,0.00377246331804379,0.0259529485107425
"Dnaaf9",28.3044378824199,0.725420770151678,0.250452993706131,2.89643481364351,0.00377429045698002,0.025953016998839
"Snrpb",830.309230994508,-0.21667818925193,0.0748149411140427,-2.89618872948976,0.00377725158798845,0.0259608792972334
"Suclg2",42.9560196963691,-0.548132423447624,0.189296182632238,-2.89563379369634,0.00378393688169089,0.0259943177221305
"Mir5136",13.9205383142103,-1.07984347376948,0.37303989341815,-2.89471312002294,0.00379505192997219,0.0260456182911402
"Tmem154",54.0667911842319,-0.689793439145356,0.238288163451811,-2.89478683772244,0.00379416086429686,0.0260456182911402
"Selenop",127.491691115557,0.437403084275254,0.151126696274714,2.89428072641881,0.00380028233532109,0.0260689876623707
"Dbf4",138.246379135438,-0.379345311072341,0.13110986472899,-2.89333919958245,0.00381169408753413,0.0261347167345955
"Parp8",34.7037512363534,0.660420246332566,0.228360679695308,2.89200508254633,0.00382791754346067,0.026233358136135
"Cap1",42.3487799472523,-0.747059558960876,0.258349462443289,-2.89166291230378,0.00383208858238537,0.0262493473062963
"Kcne3",5.22511089044903,-1.97686334414543,0.683843293931605,-2.89081338032854,0.00384246219610467,0.0263077876724674
"Tafazzin",109.365340663945,0.39276497478545,0.135894788486759,2.89021366572655,0.00384980065178622,0.0263454014896075
"Yars",139.774444437428,-0.482095539995558,0.167065785296997,-2.88566290900633,0.0039059025706089,0.0267165232344043
"Nedd9",147.200010193156,0.384532633943287,0.133277265008503,2.88520802042835,0.00391155108350001,0.0267423516393237
"Atic",231.396181961976,-0.402106680664946,0.139375629278148,-2.88505732851239,0.00391342391384595,0.0267423542284918
"Dexi",117.430169987205,0.47288003572956,0.163930892240828,2.88463040288258,0.0039187342570528,0.026765835800683
"Slc16a10",38.229397780339,-0.827729530350079,0.28696692634484,-2.88440741549227,0.00392151050183833,0.0267719947357815
"Kif1c",48.4941188546334,0.541289076202875,0.187699703252926,2.88380357998482,0.00392903736457439,0.0268105645680131
"Syne1",110.175137853676,-0.610480277948765,0.211813113685283,-2.88216469380565,0.00394953240302141,0.026937546217742
"Ccl2",72.1428273481565,0.950775837149371,0.329992556500197,2.88120388906046,0.00396159281027999,0.0270069062130878
"Tnfrsf18",138.951809641727,0.462603254499321,0.160590140681763,2.88064542776664,0.00396861819944461,0.0270418917578568
"Ldha",2301.67102313942,-0.344663759037862,0.119660152500126,-2.88035533831948,0.00397227195938665,0.0270538808411827
"Bms1",113.303791719021,-0.417717704654872,0.145041358452939,-2.87999029456421,0.00397687413055573,0.0270723147438498
"Il18",9.90053937350036,1.35426100870073,0.47030472243043,2.87953946475853,0.00398256450313318,0.0270981354138866
"Mthfd2",501.640283161511,0.413355212110357,0.143662645872758,2.87726297674112,0.00401141140552691,0.0272814179493978
"Ikzf3",169.47554616538,0.459642138923664,0.159788050629012,2.87657391847678,0.0040201802474275,0.0273280410727081
"Arl5a",23.464182944457,1.00644281505143,0.350065458684719,2.87501320133921,0.00404010605558463,0.0274504256355184
"Nfat5",60.3375313727421,0.698136027630197,0.242888128234265,2.87431103654785,0.00404909985844895,0.0274984518204318
"Gm37906",1.48171282837857,-3.90312621288222,1.35835713082124,-2.87341680940891,0.00406058003510146,0.0275633099150756
"Mlxip",54.6922800017244,0.655655159815447,0.228202404685181,2.87312993357788,0.00406426922987704,0.0275752461477928
"Srprb",139.132995295856,-0.363848405314636,0.126669835598824,-2.87241554861554,0.00407346937419405,0.027624543970674
"Crls1",84.6316899111133,-0.559511017293464,0.194813551683163,-2.87203334911438,0.00407839925482897,0.0276448496238573
"Exosc2",84.4854539578105,-0.489729088904238,0.170546451911527,-2.87152903748645,0.00408491251092436,0.0276496305597259
"Gfi1",50.6077544100221,-0.879578095172029,0.306299736157306,-2.87162537652434,0.00408366754963475,0.0276496305597259
"Mtfr1",75.1688959754995,-0.511585787420467,0.178148270594052,-2.87168539842984,0.00408289207817274,0.0276496305597259
"Gpr15lg",2.37898364189907,2.66710635521001,0.929258448607742,2.87014485497118,0.0041028379672245,0.0277478449865443
"Ido2",7.6828405000244,1.5422930872547,0.537364014778187,2.87010861322994,0.00410330826295907,0.0277478449865443
"Tcp1",782.988487230591,-0.246257942521837,0.0858225997394462,-2.86938339399489,0.00411272945614372,0.0277983919037598
"Fitm2",11.584955388816,-1.10252169517695,0.384453179807168,-2.86776583752006,0.00413381359854571,0.0279276848696451
"Kctd14",42.3542904947196,0.859082413473077,0.299614337166553,2.86729407410007,0.00413998127587794,0.0279561288804202
"Arhgef11",67.7436800993818,0.481902068344088,0.168159426199796,2.86574519927015,0.00416028950105522,0.0280799880217725
"Rpl19-ps7",9.85547417133754,-2.76787611265185,0.965914766247905,-2.86554902085581,0.00416286815233283,0.0280841204306176
"Hmmr",74.6282994052696,-0.702936303774444,0.245330278632056,-2.86526517515068,0.0041666017061708,0.0280960366230082
"Edem1",281.286070366277,0.334250791541787,0.11666223655505,2.86511557991659,0.0041685706236951,0.0280960479696146
"1110002J07Rik",2.04236132651983,3.35258826710812,1.17034663463622,2.86461136204335,0.00417521317307702,0.0281275445933425
"Fbxl17",36.9672455734082,0.566478372571924,0.197769220864216,2.86434041706043,0.00417878655831957,0.0281383449438567
"Iqgap3",34.0389144955275,-0.723241872411694,0.252552692169167,-2.86372663937887,0.0041868916909207,0.0281796357821533
"Fkbp9",6.14920556180671,-1.42265635393213,0.496818075638432,-2.86353581661447,0.0041894144717971,0.0281833337193623
"C1galt1c1",39.2340272783367,0.577141059481771,0.201565508826825,2.86329274706231,0.00419262998063664,0.0281916861504014
"4930503L19Rik",38.9829857073987,0.584011135870389,0.204059205176716,2.86196908080982,0.00421017976964349,0.0282830608984235
"Fyb",262.595208083536,0.339094455855406,0.118482225200081,2.86198588254717,0.00420995658740113,0.0282830608984235
"Sco2",88.8676348642395,-0.470680281547373,0.164485285652771,-2.86153426842679,0.00421595923982905,0.0283085706926368
"Phldb1",22.6668602221798,0.885112643837844,0.309349312966858,2.86120772452683,0.0042203043498751,0.0283244298519343
"Bcl11b",92.1950078798823,0.448710474206272,0.156890242404819,2.86002792352425,0.00423603707518698,0.0283908136601971
"Kazn",1.63170712528011,-3.68118353570724,1.28701407287049,-2.86025119173478,0.00423305570406052,0.0283908136601971
"Kctd17",29.3984460551736,0.758840601975545,0.265327138604463,2.86001879026325,0.00423615907505112,0.0283908136601971
"Tgfb1i1",8.52161103800265,1.38457012311575,0.48433559924299,2.85869988759822,0.0042538101486449,0.0284957394666728
"Traf5",103.546077225514,0.55861762924875,0.195474699896843,2.85774900559278,0.00426657729786273,0.0285678654327592
"Havcr2",11.516760924984,1.80565109175636,0.631981358986466,2.85712713845256,0.00427494566737457,0.028610484546131
"Fkbp5",119.966498596915,-0.471486101386191,0.165262048380192,-2.8529605315161,0.00433140008075829,0.0289747334676299
"Cuedc2",198.957086152348,-0.511647319425812,0.179444701436315,-2.8512812879426,0.00435434304592662,0.0291145727443465
"Patz1",93.0317034943755,-0.405371458867349,0.14223176019942,-2.85007693288044,0.00437086554227404,0.0292113718646504
"Tiam1",43.5816303040437,-0.695694488143737,0.244254966265563,-2.84823067788661,0.00439630459478181,0.0293676436962927
"Atp6v1f",814.472194108397,0.24723515282755,0.0868262993740296,2.84746850447365,0.00440684545630613,0.0294105452368991
"Kifc5b",15.9015560471385,-1.49305433974294,0.524331230164112,-2.84754035969902,0.00440585072115852,0.0294105452368991
"Hjurp",185.005329825211,-0.529189988983728,0.185931983173386,-2.84614825245125,0.00442515876625158,0.0295189712749206
"Adk",70.0845972383944,-0.577836982208712,0.203074829055555,-2.84543872274114,0.00443502917118878,0.0295710021582251
"1700097N02Rik",5.71723815706038,-1.54863638681547,0.544540797522583,-2.84393087508056,0.004456071415254,0.0296697491620781
"Snrnp40",195.572051556229,-0.309527751676526,0.108836442008101,-2.84397161433748,0.00445550170565434,0.0296697491620781
"Tnni3",4.81358697850843,1.88026230869436,0.66114853378105,2.8439332655573,0.00445603798431015,0.0296697491620781
"Ppfibp2",161.621792828053,0.61655430172282,0.216823612772931,2.84357544751599,0.00446104461843378,0.0296751929392041
"Sort1",123.660642663464,-0.530805662466342,0.186666906279557,-2.84359811305489,0.00446072732826976,0.0296751929392041
"Plpp1",14.4707858044466,1.33295068752211,0.468785254719411,2.84341427999894,0.00446330135875767,0.0296763826842537
"Zfp704",55.045212334651,-0.525518324348306,0.184842441972662,-2.84306092659189,0.0044682527933886,0.0296954799419153
"Dis3",39.692941964132,-0.601048552280115,0.211786036707338,-2.83799896171006,0.004539733031094,0.0301564963488765
"Hoxa1",1.49785390038954,3.92076008269492,1.38196349758966,2.8370938085798,0.00455262337218467,0.0302140181233929
"Sgms2",63.6347030608884,-0.912527363299683,0.321636741858482,-2.83713657223026,0.00455201362703741,0.0302140181233929
"LTO1",44.0464777245115,0.702468079088238,0.247631611592234,2.8367463853725,0.00455757984577849,0.0302253552277243
"Mgarp",2.3033574409989,3.32227800797595,1.17118639660791,2.83667742179915,0.00455856428795114,0.0302253552277243
"H2bc12",7.01433739272259,-1.3874619782971,0.489402784901978,-2.83501038633238,0.00458241958513884,0.0303694276171475
"Bend4",19.4407491455264,0.931656397243536,0.328718689115321,2.83420574519477,0.00459397441801314,0.0304202706368696
"Filip1l",105.923074986045,0.579035825151372,0.204304567609394,2.83417953855255,0.00459435119477159,0.0304202706368696
"Hras",158.024384311076,-0.407557698407722,0.143820037149005,-2.83380331758272,0.00459976326473738,0.030439064171537
"Usp14",84.6733967015379,-0.42757323942277,0.150889421024897,-2.8336859967951,0.0046014521458023,0.030439064171537
"Clpp",145.190477390285,-0.404902815733742,0.142939155239039,-2.8326934985492,0.0046157620529914,0.0305195896485292
"Eeig1",160.109210851617,0.417673429646453,0.147461513002486,2.83242332960067,0.00461966433917668,0.0305312568681728
"Dhrs7",119.244345074722,-0.384942718229664,0.135969357001905,-2.83109905582823,0.00463883522808694,0.0306437764697214
"Npnt",2.93378706282351,3.2017262822249,1.13135289462619,2.82999787018954,0.00465483139991054,0.0307352297982073
"Adgrl2",26.1733269348178,-0.80704471078881,0.285202910392665,-2.82972116125209,0.00465885880559038,0.0307476069600008
"Creld2",146.790178732264,-0.360935630255138,0.127597702391079,-2.82870007446445,0.00467374769724967,0.0308130759258
"Ncaph",83.1614404333259,-0.516584413168821,0.182629193223834,-2.82859713745592,0.00467525105245823,0.0308130759258
"Pomt1",50.3444390479417,-0.52920139233885,0.187071803028591,-2.8288677597124,0.00467129965621065,0.0308130759258
"Itgae",41.5353464329254,0.87464474239306,0.30945287886741,2.82642302632388,0.00470710554988201,0.0310087091620917
"Jade2",98.8703757121978,0.592638936279238,0.209745226885171,2.82551810632473,0.00472042200644495,0.0310820964020502
"Tatdn3",20.8836240202389,0.813487220405016,0.287923538648802,2.82535851088325,0.00472277408624802,0.0310832532257116
"Sema4a",250.002590355228,0.459154115168795,0.162521001094318,2.82519866403191,0.00472513093460397,0.0310844403537604
"Mir6236",21.2612354056675,-1.10001470562498,0.389474524928213,-2.82435598535677,0.00473757334840403,0.0311519440892755
"Hsd17b12",176.543244701974,-0.390213646078961,0.13819111834293,-2.8237244966107,0.00474691690753181,0.031199018533534
"Camk4",15.7863823758962,0.88426852478123,0.313425528875556,2.82130344631986,0.00478289371589437,0.031421015662559
"Gss",41.2752459142634,-0.65794916310963,0.23324176669771,-2.82088912472678,0.00478907520401182,0.0314471595695158
"Aldh1a2",16.3933556396399,1.22302302438808,0.433776325972139,2.81947849884881,0.00481017534300273,0.0315711968054986
"Abca3",96.7563059433115,0.449948652264649,0.15969121100767,2.81761688339277,0.00483815014065629,0.0317256475247259
"Mier1",191.268748004236,0.388288969830158,0.137801430231977,2.81774266911822,0.00483625531116011,0.0317256475247259
"Specc1l",91.2088636410507,0.477273346196916,0.169416066867651,2.81716696073321,0.00484493325124036,0.0317555468995938
"Slco4a1",183.42079084526,-0.47546774773279,0.168847783731181,-2.81595492239195,0.00486324897849877,0.0318609733536328
"Fchsd2",227.623437202065,0.483275312520813,0.171730595421337,2.81414800510713,0.00489067054307734,0.0320259315434345
"Gm45223",14.6198399529622,0.825299826164387,0.293385786892434,2.81301911352295,0.004907873380271,0.0321238531700415
"Nol12",143.899716769299,-0.388889524189926,0.13830388958232,-2.81184806417505,0.00492577646807018,0.032196768657656
"Rgs14",99.1896233089279,-0.414611593539697,0.147449670527881,-2.81188552036336,0.00492520292190183,0.032196768657656
"Xpa",136.783757771042,0.412086073336833,0.146543879891821,2.81203195685165,0.00492296119952823,0.032196768657656
"Timm17a",84.1709552940912,-0.481450753932256,0.171271314837311,-2.81104138418965,0.00493814338796202,0.0322628379994847
"Cd300c2",53.3621857915584,0.767219594612978,0.273152694128546,2.80875719370325,0.00497331397391925,0.0324777641406103
"Ptprk",1.89622067826771,-3.74309901502275,1.33285883242686,-2.80832367536429,0.00498001454738628,0.0325066580282317
"Gna14",3.87484771025536,-2.41347600504707,0.859580341904764,-2.80773755213967,0.00498908680216266,0.0325253667743166
"Prr11",13.0823359868246,-0.985416602016838,0.350954194949137,-2.80782112366445,0.00498779233507706,0.0325253667743166
"Rbpms2",27.6870246045674,-0.922755761911353,0.328652171170039,-2.80769714262418,0.00498971282751208,0.0325253667743166
"Larp4",30.8468041428847,-0.740786047768486,0.263884426760669,-2.80723670154414,0.00499685101112883,0.0325570374730575
"Lmo7",8.80306631016158,-1.1071666482645,0.394530251163764,-2.80629088643683,0.00501154288450295,0.0326229970266505
"Rufy3",33.3280200454971,0.731799127350302,0.260765953267613,2.80634460971708,0.00501070732571562,0.0326229970266505
