,Source,Target,capacity
25110,Tal1,Prcc,0.30941325658930896
25111,Pals2,Cadm3,0.032119985828729415
25112,Prnp,Cadm3,0.17256084325423407
25113,Epb41l1,Cadm3,0.4168775573108836
25114,Ywhae,Cadm3,0.4894915698937766
25115,Kcnma1,Cadm3,0.05763035727599844
25116,Ywhae,Hmgn3,0.7412415484933641
25117,Cebpb,Ptges2,0.21664876754293505
25118,Ywhae,Ptges2,0.21889410175654023
25119,Ppp1ca,Ptges2,0.0009843866466973195
25120,Ywhab,Wwtr1,0.12668842315147935
25121,Ndn,Wwtr1,0.00603647019995389
25122,Cers2,Wwtr1,0.05950795746666891
25123,Lin7c,Wwtr1,0.015544484043387635
25124,Ercc8,Wwtr1,0.2556696235152866
25125,Axin1,Wwtr1,0.0759419237433071
25126,Ywhae,Wwtr1,0.2617245027408739
25127,Smad2,Wwtr1,0.08230939867998366
25128,Tle6,Wwtr1,0.18697952738484758
25129,Patj,Wwtr1,0.0877609478466106
25130,Btrc,Wwtr1,0.1232184765477975
25131,Pparg,Wwtr1,0.16450804272784292
25132,Cul1,Wwtr1,0.07723124460164518
25133,Crebbp,Wwtr1,0.09562977959067431
25134,Pkd2,Wwtr1,0.5453065555971168
25135,Wdtc1,H4c14,0.02725048676345456
25136,Tcf3,H4c14,0.11976458742675052
25137,Zbtb16,H4c14,0.11543542263532594
25138,Ubc,H4c14,0.34040611989783726
25139,Cbl,Hmgb2,0.4570672415443871
25140,Pag1,Hmgb2,0.5265852154697505
25141,Abcf1,Hmgb2,0.15784307984139784
25142,Ywhae,Hmgb2,0.39645032710813544
25143,Lef1,Hmgb2,0.2677232357438233
25144,Ctnnb1,Hmgb2,0.32297037366986947
25145,Htt,Hadha,0.03106476089723796
25146,Dtnbp1,Hadha,0.024318197289982642
25147,Ppp1ca,Hadha,0.8716044570814755
25148,Ywhaz,Hadha,0.6206255572110854
25149,Rpgrip1l,Hadha,0.016857850541393684
25150,Iqcb1,Hadha,0.27047203564051797
25151,Hsd3b7,Hadha,0.09131523595308887
25152,Prkce,Hadha,0.05953477598553913
25153,Ywhae,Hadha,0.407579607172199
25154,Ywhab,Hadha,0.31405665825258067
25155,Fancd2,Hadha,0.14048050554326444
25156,Eed,Hadha,0.7322949646346384
25157,Ywhab,Mtmr14,0.1894314435985838
25158,Ubc,Strn4,0.47142740779045583
25159,Ndn,Strn4,0.025114021473245637
25160,Ywhae,Strn4,0.6369914941011601
25161,Tnik,Strn4,0.12809692322515648
25162,Ywhae,Qars,0.15913255451292652
25163,Rab9,Sgsm2,0.00040122335669659227
25164,Ywhae,4833439L19Rik,0.3469740983365969
25165,Fancd2,Exd2,0.23060777401978177
25166,Foxp3,Nol12,0.048523019596301814
25167,Gtf2f2,Gtf2f1,0.6957813253184991
25168,Ywhae,Gtf2f1,0.4871592280197506
25169,Cebpd,Gtf2f1,0.0159233878464674
25170,Fancd2,Dcaf8,0.3550417412362673
25171,Ywhae,Dcaf8,0.48281776309968777
25172,Xpo7,Dcaf8,0.1855677638903011
25173,Eed,Eif3m,0.05544207572418417
25174,Kcnq1,Eif3m,0.17370878845024385
25175,Ywhae,Eif3m,0.18171273755303155
25176,Chaf1a,Eif3m,0.0783355904865307
25177,Dnaaf2,Eif3m,0.3263944923520332
25178,Myd88,Lrrc59,0.21383913923775477
25179,Hsd3b7,Lrrc59,0.15225977730831675
25180,Ywhaz,Lrrc59,0.16508044450745146
25181,Ywhae,Lrrc59,0.3644784703089693
25182,Atp1b1,Lrrc59,0.21604360910682674
25183,Ywhab,Lrrc59,0.00306994051342717
25184,Stat4,Kmo,0.7201457950091756
25185,Fancd2,Stk17b,0.04462266249386034
25186,Ywhae,Smap1,0.12369222196043717
25187,Ywhah,Smap1,0.06953615523433707
25188,Scyl1,Gorab,0.13970342378884668
25189,H4c4,Lbr,0.6021090652506709
25190,Eed,Lbr,0.07811586063920628
25191,Irf8,Lbr,0.7637312157569882
25192,Ppp1ca,Lbr,0.3879633164179974
25193,Cebpa,Lbr,0.6681533632228697
25194,Ywhae,Lbr,0.09869418036842689
25195,Lmna,Lbr,0.2780966492681308
25196,H4c6,Lbr,0.16443936919803467
25197,Lats2,Lbr,0.43787940150458077
25198,Cbx5,Lbr,0.16785764085738783
25199,Fancd2,Lbr,0.5120208881919889
25200,Sfn,Sh3bp4,0.2011036236401414
25201,Ywhae,Sh3bp4,0.132935743771131
25202,Ywhaz,Sh3bp4,0.3734763716208979
25203,Eed,Sh3bp4,0.11196344769130528
25204,Ywhab,Sh3bp4,0.21157421499825116
25205,Ywhag,Sh3bp4,0.38825580647736724
25206,Ywhah,Sh3bp4,0.02627283147922542
25207,Ubc,Zfp451,0.14911994313309165
25208,Ywhae,AI597479,0.16199463806197473
25209,Casp7,Nucks1,0.4373626927352524
25210,Unk,Cnih4,0.36192991067060293
25211,Brap,Phlpp1,0.636929326850524
25212,Akt1,Phlpp1,0.4800832792730771
25213,Chaf1a,Gtf3c3,0.44118923643654934
25214,Lrp1,Pid1,0.3557472596245433
25215,Tal1,Mfsd6,0.38811474235999244
25216,Foxp3,Trmt1l,0.4433611628313527
25217,Itga3,Rabif,0.20630316072273214
25218,Itga7,Rabif,0.12456979479355162
25219,Rab1a,Rabif,0.03997487405926397
25220,Ywhae,Rdh10,0.24937725199441382
25221,Eed,Rab3gap2,0.24495264630474128
25222,Traf2,Fcrla,0.590393532547145
25223,Nphp4,Hnrnpf,0.441884875175477
25224,Xpo7,Hnrnpf,0.2593378111416786
25225,Kat5,Hnrnpf,0.49684013143271827
25226,Iqcb1,Hnrnpf,0.1921136593847774
25227,Rpgrip1l,Hnrnpf,0.03535323541913435
25228,Eed,Hnrnpf,0.14504804528337184
25229,Fancd2,Hnrnpf,0.13650004333361127
25230,Ubc,Hnrnpf,0.618825782973656
25231,Ywhae,Hnrnpf,0.4661324945256063
25232,Uvrag,Hnrnpf,0.6516266598327008
25233,Rnf123,Ubac1,0.8641344935909702
25234,Ubc,Ubac1,0.4460977863807567
25235,Ywhae,Eps8l2,0.08770164310154988
25236,Eed,Eps8l2,0.2542670395771674
25237,Ywhae,Ehd4,0.23429195444614062
25238,Atp1b1,Ehd4,0.015553768228705129
25239,Ank2,Ehd4,0.26083772880350364
25240,Fancd2,Ehd4,0.5830460181882358
25241,Zfp322a,Usp6nl,0.04436977560313155
25242,Ywhae,Myl9,0.25182174714309524
25243,Ndn,Myl9,0.11445629955053979
25244,Ywhaz,Myl9,0.35346411384862036
25245,Tnik,Nat10,0.5411605922051115
25246,Fancd2,Nat10,0.3509496225552001
25247,Ywhae,Nat10,0.5164555230810777
25248,Eed,Nat10,0.19977205082479954
25249,Cebpa,Nat10,0.48274749687361546
25250,Ywhah,Nat10,0.009425083477865923
25251,Fxr1,Nat10,0.35269439578024725
25252,Ywhae,Znfx1,0.5737675302605205
25253,Fmr1,Znfx1,0.2951147903782487
25254,Ywhaz,Znfx1,0.21770561981896014
25255,Tsc1,Qser1,0.26399623836571
25256,Fancd2,Lpcat4,0.056400701192809155
25257,Fancd2,Mrps26,0.2654445091807445
25258,Ubc,Mrps26,0.397173145933606
25259,Plk4,Cep152,0.07902327557411985
25260,Tal1,Stard7,0.5893937141196475
25261,Invs,Anapc2,0.33933505240650785
25262,Cdc20,Anapc2,0.31180386380290726
25263,Pcm1,Ssx2ip,0.05546488421703302
25264,Ywhae,Tm9sf4,0.5619205441378315
25265,Stat4,Tm9sf4,0.5835586716023679
25266,Dtnbp1,Arfgef2,0.10476427325996346
25267,Iqcb1,Arfgef2,0.3937399931512472
25268,Cdkn1b,Cul4a,0.1043174246760403
25269,Ccnd1,Cul4a,0.18968182083395063
25270,Unk,Cul4a,0.14244811772390667
25271,Ctnnb1,Cul4a,0.5007242269551686
25272,Eed,Cul4a,0.6003806112588104
25273,Ywhae,Cul4a,0.28450586069065154
25274,Xpo7,Cul4a,0.08841238891033813
25275,Rbx1,Cul4a,0.050719112039673234
25276,Rpgrip1l,Cul4a,0.10133338884310834
25277,Stat4,Abtb2,0.6059143717665587
25278,Rarg,Abtb2,0.5579819526870909
25279,Ywhae,Golga2,0.30546395389434905
25280,Prkce,Golga2,0.051511409218887395
25281,Stk25,Golga2,0.11747662884263746
25282,Fancd2,Golga2,0.11155292776953042
25283,Cyfip1,Golga2,0.03037631066456477
25284,Clstn1,Golga2,0.021846563074192093
25285,Ywhae,Magi3,0.31998571459079816
25286,Ywhae,Dnttip2,0.5830014248604041
25287,Ywhae,Wdr47,0.11726365352478955
25288,Pde4dip,Wdr47,0.28600256754392106
25289,Fxr1,Wdr47,0.1577437483461764
25290,Fmr1,Wdr47,0.2070184366400643
25291,Tcf4,Wdr47,0.13376392359310288
25292,Tjp2,Usp53,0.10753270151492077
25293,Fancd2,Adgrl2,0.3424237354350731
25294,Sec23a,Sec24b,0.08521828108592794
25295,Ywhae,Cept1,0.2994984488003155
25296,Fancd2,Cept1,0.7468462300828896
25297,Tbp,Taf13,0.4429457318315857
25298,Taf11,Taf13,0.33409384917361507
25299,Jdp2,Taf13,0.5731232006766145
25300,Mecp2,Prmt6,0.11674840751260772
25301,Unk,Kdm1a,0.06234018811794887
25302,Eed,Kdm1a,0.6742459185400662
25303,Tnik,Kdm1a,0.5993761437001222
25304,Tal1,Kdm1a,0.22377632215309964
25305,Zfpm1,Kdm1a,0.6218169792765168
25306,Xpo7,Kdm1a,0.21242539198487068
25307,Tfcp2l1,Kdm1a,0.09629553365615871
25308,Rnf2,Kdm1a,0.46259053460977023
25309,Cebpa,Kdm1a,0.5122862204736884
25310,Foxp3,Kdm1a,0.4046292768499877
25311,Ywhae,Kdm1a,0.7550842974370093
25312,Fmr1,Kdm1a,0.26761800653032014
25313,Chaf1a,Kdm1a,0.41079414809045717
25314,Lcor,Kdm1a,0.2758740744799006
25315,Tsc1,Kdm1a,0.05518210078638511
25316,Hdac1,Kdm1a,0.09027651453467862
25317,Gabarapl1,Ldlrap1,0.26436596829150244
25318,Foxp3,Ldlrap1,0.4775928431008792
25319,App,Ldlrap1,0.3532302390343383
25320,Ldlr,Ldlrap1,0.31108052805693825
25321,Lrp1,Ldlrap1,0.34939995457859035
25322,Sting1,Mdn1,0.6309502459052228
25323,Mycbp2,Mdn1,0.5741401648259656
25324,Fancd2,Mdn1,0.5915703048846928
25325,Chaf1a,Mdn1,0.5717820107411834
25326,Rab32,Camta1,0.7076121133384152
25327,Ywhae,Rcc1,0.42145168373538977
25328,Tal1,Rcc1,0.41926505336332326
25329,Uhrf1,Rcc1,0.1413879038053267
25330,Xpo7,Zbtb48,0.41655927955411837
25331,Anxa2,Pcsk9,0.003600197871467624
25332,Ddx4,Tdrd7,0.6601884822980205
25333,Pgls,H6pd,0.2534309662835815
25334,Ywhae,H6pd,0.00313901943660159
25335,Hsd3b7,H6pd,0.08461089571580606
25336,Atp2a2,Tmem64,0.032870220616791505
25337,Fancd2,Tmem64,0.14356117790475842
25338,Pdia3,Tmem64,0.45664620889405133
25339,Ywhae,Adprs,0.540773770022479
25340,Xpo7,Gpn2,0.1373713790012956
25341,Ywhae,Stx12,0.17316619635903752
25342,Vps18,Stx12,0.4926447309927222
25343,Ywhab,Stx12,0.22229435583539037
25344,Clstn1,Stx12,0.4332405882561397
25345,App,Stx12,0.8030111734427059
25346,Stat4,Osbpl9,0.8248394680229955
25347,Ywhae,Ppp1r8,0.5048297595916492
25348,Ppp1ca,Ppp1r8,0.16035054654087263
25349,Tlr4,Smpdl3b,0.21066230433605782
25350,Tlr9,Smpdl3b,0.030587605069591225
25351,Tlr3,Smpdl3b,0.26041926954917877
25352,Tlr7,Smpdl3b,0.26717664043803313
25353,Hspa8,Zfand2a,0.5018479579811527
25354,Ubc,Zfand2a,0.5590483091562886
25355,Psma1,Zfand2a,0.16033914064488133
25356,Stat4,Lrrc8c,0.4966446960244831
25357,Eed,Noc4l,0.30690812228559683
25358,Ywhae,Noc4l,0.6510436786719289
25359,Foxp3,Noc4l,0.23245242291690857
25360,Eed,Nsun5,0.6639731313180777
25361,Ywhah,Nsun5,0.41508571657984716
25362,Eed,Psph,0.4873475858134813
25363,Ywhae,Psph,0.5394317036095932
25364,Ywhah,Psph,0.7170872763131295
25365,Max,Trrap,0.15408964652987367
25366,Eed,Trrap,0.5796101004754316
25367,Kat5,Trrap,0.061086316168825476
25368,Tfcp2l1,Trrap,0.19529053404746713
25369,Tal1,Trrap,0.24335125078199893
25370,Tada2a,Trrap,0.45895337068305
25371,Tet2,Trrap,0.34727042809179237
25372,Fancd2,Trrap,0.017715048700094486
25373,Rnf2,Trrap,0.5029937170487564
25374,Kat2a,Trrap,0.14318831714493463
25375,Dmap1,Trrap,0.2694882312968895
25376,Lta,Spon2,0.16038626654231497
25377,Irf8,Gbp6,0.7892778288007519
25378,Ywhae,Pds5b,0.20102545996159787
25379,Eed,Pds5b,0.06295344370289206
25380,Smc1a,Pds5b,0.16557258560137286
25381,Foxp3,Tent2,0.21591770794858262
25382,Eed,Tent2,0.7511220690520626
25383,Pabpc1,Tent2,0.5633824581558639
25384,Ywhae,Mapre3,0.510018138914452
25385,Map1b,Mapre3,0.2786609624077123
25386,Clip1,Mapre3,0.15041609806225997
25387,Tuba1a,Mapre3,0.5678495688684128
25388,Ubc,Ube3c,0.11971903145291883
25389,Fancd2,Ube3c,0.05490378844115415
25390,Eed,Ube3c,0.13543165086337783
25391,Ywhae,Ube3c,0.015511305737752262
25392,Ywhah,Ube3c,0.0525278474212005
25393,Tal1,Tbc1d14,0.23034167348366785
25394,Stat4,Tbc1d14,0.5680514973867292
25395,Cbl,Tyw1,0.15241761396067594
25396,Ywhae,Tyw1,0.5418716312694065
25397,Fancd2,Tyw1,0.016705478525589193
25398,Ndn,Tyw1,0.25297774076367663
25399,Pgls,Emilin1,0.11164698329898225
25400,Ywhae,Emilin1,0.14468408890131143
25401,Tnik,Akap9,0.4173392884475889
25402,Tsnax,Akap9,0.0784811100880203
25403,Fmr1,Akap9,0.5252511530114368
25404,Pde4dip,Akap9,0.29260946986801256
25405,Herc2,Akap9,0.5445450949862306
25406,Fxr1,Akap9,0.5414073666686204
25407,Zscan2,Zfp513,0.3186205639400988
25408,Fancd2,Zfp513,0.4628164149809461
25409,Rab30,Ttll3,0.3648177289151452
25410,Irf8,Tmem168,0.38503194406278246
25411,Rnf2,Pot1a,0.18149339505166395
25412,Acd,Pot1a,0.30128412118354153
25413,Pot1b,Pot1a,0.22781099456454523
25414,Stat4,Parp11,0.29596541010794497
25415,Kat2a,Tada3,0.4499455969781399
25416,Ywhae,Tada3,0.16630177561186416
25417,Tada2a,Tada3,0.010612068830055782
25418,Trrap,Tada3,0.11027651056965272
25419,Ndn,Tada3,0.16992815053137028
25420,Kat14,Tada3,0.04622894388336979
25421,Eed,Tra2a,0.4940703011019982
25422,Ywhae,Tra2a,0.3552128875199954
25423,Srsf7,Tra2a,0.5840776237714135
25424,Fancd2,Tra2a,0.03586058435362114
25425,Xpo7,Tra2a,0.15524677747340937
25426,Huwe1,Wdr91,0.6912718776091538
25427,Ywhah,Brk1,0.6745866099696068
25428,Abi1,Brk1,0.33995608928904286
25429,Ubc,Dhx32,0.3883540820820497
25430,Dlst,Phrf1,0.09561103352908801
25431,Iqcb1,Ric8a,0.4344692144387777
25432,Fancd2,Ric8a,0.014632911969784716
25433,Vapa,Hsd3b7,0.13199856580990602
25434,Fancd2,Mob2,0.013209914640340685
25435,Ywhae,Prkd2,0.7157019999389002
25436,Fancd2,Prkd2,0.17325344932985767
25437,Fmr1,Wtip,0.13006103451697454
25438,Cep290,Ccp110,0.28883765918603194
25439,Stat3,Ccp110,0.08343848399033603
25440,Nphp4,Ccp110,0.038070887382453296
25441,Calm1,Ccp110,0.23659400055585436
25442,Nde1,Ccp110,0.3502082596005651
25443,Mapk1,Vrk3,0.4216495908783265
25444,Stat4,Vrk3,0.4023648567940276
25445,Dhx15,Nlrp6,0.2693800220886294
25446,Ywhae,Spty2d1,0.21072576739829058
25447,Smarca4,Numa1,0.019367759343561927
25448,Sting1,Numa1,0.33236189786867826
25449,Smarca2,Numa1,0.2721406286329191
25450,Fmr1,Numa1,0.10152716941662979
25451,Fancd2,Numa1,0.1457748881742096
25452,Ywhae,Psip1,0.07755046626540421
25453,Lat,Psip1,0.035732712369668775
25454,H2ax,Psip1,0.26802245606673003
25455,B9d1,Ano1,0.17875752051707314
25456,Ptprc,Ints4,0.6569763310436474
25457,Ywhae,Ints4,0.2666264791402254
25458,Fancd2,Ints4,0.06189497701847227
25459,Foxp3,Rrp8,0.21360750183666025
25460,Fancd2,Rrp8,0.11251117428075313
25461,Ywhae,Rrp8,0.47454862222098076
25462,Eed,Rrp8,0.39879623082551363
25463,Eef1a1,Unc45a,0.6276052951370786
25464,Eed,Unc45a,0.009646029443099087
25465,Eed,Sf3b3,0.31333264545368966
25466,Tcf3,Sf3b3,0.010952413073957697
25467,Kat2a,Sf3b3,0.6548225807453211
25468,Fancd2,Sf3b3,0.45157096493494464
25469,Dlg4,Sf3b3,0.3654370914647498
25470,Unk,Sf3b3,0.5577647464127835
25471,Ywhae,Sf3b3,0.17808144469258888
25472,Ywhae,D8Ertd738e,0.454010213127095
25473,Ywhae,Champ1,0.04465518416745178
25474,Tfcp2l1,Champ1,0.10752600160970727
25475,Aim2,Exoc8,0.15859062517559547
25476,Pycard,Exoc8,0.11473623863606333
25477,Ywhab,Exoc8,0.21588207930139014
25478,Ywhae,Gadd45gip1,0.004998759431783501
25479,Fmr1,Arhgef18,0.040800608811702825
25480,Huwe1,Arhgef18,0.0057997821450528585
25481,Agap2,Arhgef18,0.45850591370771177
25482,Ywhaz,Arhgef18,0.03375771009919487
25483,Ywhae,Dohh,0.5438292936175869
25484,Tgfbr1,Snx25,0.6580135663062497
25485,Kat2a,Taf5l,0.3505572531811513
25486,Trrap,Taf5l,0.04271875603275746
25487,Dlg4,Cpne7,0.5667254711199816
25488,Eed,Clk3,0.26151734642063645
25489,Cenpc1,Clk3,0.5857752239928906
25490,Zfp322a,Clk3,0.05098566254809965
25491,Foxp3,Clk3,0.09369483047560802
25492,Zfp322a,Lars2,0.08609868666286258
25493,Ywhae,Lars2,0.4039595467968663
25494,Ywhae,Xylb,0.08215203242014965
25495,Eed,Imp3,0.4613431052686742
25496,Fancd2,Imp3,0.39953868147624794
25497,Actb,Pls1,0.25096514168592615
25498,Sting1,Ano10,0.49780454580760436
25499,Irf8,Alg9,0.035225161573684126
25500,Ywhah,Plekho2,0.42149321582492155
25501,Tal1,Rpp25,0.01237399717071835
25502,Hspb1,Mapkapk3,0.19435651012824431
25503,Stat4,Mapkapk3,0.2525745324284539
25504,Phc2,Mapkapk3,0.15161173311851636
25505,Ywhae,Acad11,0.5257294891289414
25506,Bbs2,Bbs4,0.2510177108468191
25507,Arl6,Bbs4,0.17125817711745
25508,Bbs1,Bbs4,0.3079212120715369
25509,Ywhae,Pls3,0.3895277251107199
25510,Rpgrip1l,Pls3,0.17927501384910818
25511,Unk,Pls3,0.07236264250730211
25512,Eed,Pls3,0.12870638964288586
25513,Cenpc1,Cenpi,0.07651178628527368
25514,Ywhae,Cenpi,0.24725174291975224
25515,Pan3,Pan2,0.36943587227395747
25516,Cnot7,Pan2,0.002477978500946597
25517,Ywhae,Pwp1,0.731541451985636
25518,Rpgrip1l,Pwp1,0.23046202768389457
25519,Xpo7,Pwp1,0.18113680659044262
25520,Fancd2,Pwp1,0.038298971787817875
25521,Ssbp3,Pwp1,0.6801153731447818
25522,Ewsr1,Pwp1,0.4248145967627836
25523,Hsd3b7,Gstt3,0.04631414151282392
25524,Ywhae,Gstt3,0.13867026692429418
25525,Pgls,Gstt3,0.20963868591805568
25526,Chchd3,Chchd10,0.5611682670546946
25527,Rab32,Fig4,0.5128401395053469
25528,Traf6,Traf3ip2,0.263419947423494
25529,Traf4,Traf3ip2,0.11578710100100528
25530,Tbk1,Traf3ip2,0.008548209578931137
25531,Traf3,Traf3ip2,0.385351413142683
25532,Il17ra,Traf3ip2,0.21339456640880167
25533,Map3k7,Traf3ip2,0.7198031583836021
25534,Traf5,Traf3ip2,0.7482627574873352
25535,Traf2,Traf3ip2,0.5299230475488901
25536,Ikbke,Traf3ip2,0.7985763809603906
25537,Fancd2,Zc3h10,0.029206587203871523
25538,Ywhae,Ncln,0.07490889176165215
25539,Ywhaz,Ncln,0.6167253289524468
25540,Cebpa,Nup107,0.06528208645009694
25541,Fancd2,Nup107,0.49060452646482766
25542,Ywhae,Nup107,0.5775142483703346
25543,Eed,Nup107,0.45934844137337894
25544,Kat5,Mbtd1,0.48705067760246273
25545,Rnf2,Mbtd1,0.26731357271674194
25546,Suz12,Epop,0.24176848561128314
25547,Rbbp4,Epop,0.6420489160616404
25548,Pcna,Epop,0.14605481073096785
25549,Hsp90aa1,Epop,0.4466718693014677
25550,Rpl28,Epop,0.043626384789031164
25551,Myh9,Epop,0.7067028775286031
25552,Mtf2,Epop,0.3836538823819977
25553,Eed,Epop,0.5230435161443702
25554,Sptbn1,Epop,0.002502026388584866
25555,Setx,Epop,0.25983581886535934
25556,Psmc6,Psme4,0.6490676619233178
25557,Iqcb1,Psme4,0.3847198940692113
25558,Adrm1,Psme4,0.21515166699149613
25559,H2ax,Psme4,0.06285801277796453
25560,Dtnbp1,Xpo1,0.049447278502123396
25561,Crem,Xpo1,0.6012749936252137
25562,Hdac1,Xpo1,0.02495109720978506
25563,Aire,Xpo1,0.27627164506201934
25564,Trpm7,Xpo1,0.5696520047940933
25565,Eed,Xpo1,0.3734165954870176
25566,Unk,Xpo1,0.13980309715156042
25567,Fancd2,Xpo1,0.36403900073173784
25568,Axin1,Xpo1,0.7214987570579018
25569,Rabl2,Xpo1,0.05905354370974282
25570,Skp1,Fbxw11,0.07768668794382362
25571,Klf4,Fbxw11,0.027153253496356177
25572,Wwtr1,Fbxw11,0.09404069246320339
25573,Nfkbia,Fbxw11,0.1130823424987483
25574,Fmr1,Smg6,0.5640943261622412
25575,Ywhae,Tmed4,0.15559563960136097
25576,Ywhaz,Tmed4,0.039916003738084044
25577,Ywhae,Tubg1,0.06524496228832916
25578,Lmo2,Tubg1,0.42135173238842477
25579,Kcnma1,Tubg1,0.13672941789424323
25580,Socs1,Tubg1,0.28738699465486894
25581,Nde1,Tubg1,0.535107035161729
25582,Eed,Tubg1,0.11087744842567132
25583,Rock2,Tubg1,0.4334039640046148
25584,Fancd2,Tubg1,0.3793124450134659
25585,Gpx1,Mien1,0.17079775134779349
25586,Ahi1,Tmem17,0.6103039445600698
25587,Tmem231,Tmem17,0.13303137772953483
25588,B9d2,Tmem17,0.45431879361339256
25589,B9d1,Tmem17,0.15534064544980894
25590,Mks1,Tmem17,0.16544212437844383
25591,Xpo7,Tubg2,0.0457220579088929
25592,Chaf1a,Dnaaf10,0.1307728036227248
25593,Stat4,Dnaaf10,0.39882032979483834
25594,Ikbkg,Maml1,0.24720042762185163
25595,Notch1,Maml1,0.4768860305063135
25596,Phf2,Maml1,0.37582986769334725
25597,Tle6,Maml1,0.40968448212524755
25598,Cers2,Maml1,0.21897041719858823
25599,Ubc,Cuedc1,0.11038590448500413
25600,Tal1,Cuedc1,0.18965455638192982
25601,Ywhaz,Rpn1,0.29952131120926623
25602,Eed,Rpn1,0.17583204205237807
25603,Lnx2,Rpn1,0.0749511593071122
25604,Hsd3b7,Rpn1,0.1637954902777865
25605,Sting1,Rpn1,0.36930097645137744
25606,Ywhab,Rpn1,0.16743243767741364
25607,Ywhae,Rpn1,0.007227656503523322
25608,Cebpa,Rpn1,0.5612899163709336
25609,Tal1,Rpn1,0.17034711788923398
25610,Fancd2,Rpn1,0.286826387880076
25611,Ezh2,Rpn1,0.061891589707283826
25612,Nphp4,Try5,0.273648056799126
25613,Nphp3,Try5,0.0266796935753075
25614,Bsn,Dnm3,0.04482399664225751
25615,Pacsin1,Dnm3,0.23137463386264706
25616,Cyfip1,Dnm3,0.23509164443592653
25617,Ywhae,Dnm3,0.22953158623217398
25618,Bin1,Dnm3,0.1365537494547456
25619,Grb2,Dnm3,0.018913897550581173
25620,Bad,Gck,0.09893709191552744
25621,Prkaca,Gck,0.15991577898804232
25622,Brms1,Gck,0.18918949550575442
25623,Zfyve27,Rtn1,0.5048603683331923
25624,Ywhaz,Rtn1,0.018182661150582827
25625,Ywhab,Rtn1,0.06972537352015173
25626,Cyfip1,Rtn1,0.1708458148022148
25627,Chaf1a,Rtn1,0.26948810583799976
25628,Atp6v1a,Rtn1,0.3479156903417213
25629,Ywhae,Rtn1,0.8859915622537972
25630,Eed,Synj1,0.2949652657595568
25631,Ubc,Synj1,0.6409566559034254
25632,Ywhae,Synj1,0.48489395934096774
25633,Dlg4,Synj1,0.23162576661266504
25634,Syngap1,Synj1,0.0947325202408053
25635,Atp6v1a,Synj1,0.533579686799056
25636,Ywhab,Synj1,0.02129192796039681
25637,Sh3gl3,Synj1,0.10230926986817367
25638,Ywhaz,Synj1,0.05342044661169515
25639,Agap2,Synj1,0.18865175655733027
25640,Kalrn,Synpo,0.4089995439827969
25641,Nckap1,Synpo,0.2684418168565127
25642,Shank3,Synpo,0.0413847092315737
25643,Cd2ap,Synpo,0.8661869770826893
25644,Cyfip1,Synpo,0.1693423077440167
25645,Ywhab,Synpo,0.12890739276052215
25646,Syngap1,Wdr7,0.031190292101864768
25647,Ywhae,Wdr7,0.30390037834456757
25648,Dmxl2,Wdr7,0.3715492799880611
25649,Ywhaz,Wdr7,0.10034010010683107
25650,Ywhab,Wdr7,0.2628831139088015
25651,Cav1,Adcy3,0.534236763634602
25652,Ywhae,Acly,0.02518124784098024
25653,Isg15,Acly,0.520241804563225
25654,Fancd2,Acly,0.6274231656575415
25655,Pgls,Acly,0.009476188676639205
25656,Eed,Acly,0.15420129892538648
25657,Ywhab,Acly,0.20205894507368738
25658,Ywhaz,Acly,0.334687754944344
25659,Ywhae,Gldc,0.059039737753845904
25660,Eed,Gldc,0.24049879618295023
25661,Ywhae,Blmh,0.388845836018418
25662,Pgls,Blmh,0.4468829672070677
25663,Fancd2,Blmh,0.22617077148223141
25664,Rapgef1,Rhoq,0.3164101379151078
25665,Gopc,Rhoq,0.407847511564061
25666,Stat4,Rhoq,0.3840222746096496
25667,Tfcp2l1,Cabin1,0.15382631511105593
25668,Tnik,Cabin1,0.087092696318893
25669,Rhoq,Cdc42ep2,0.004057889859667984
25670,Set,Kdm3a,0.513366541886307
25671,Mrtfa,Kdm3a,0.31228652468683515
25672,Ep300,Kdm3a,0.807383711791473
25673,Eed,Arl1,0.49769672894566735
25674,Fancd2,Arl1,0.10049779494985793
25675,Myd88,Arl1,0.46794831866000797
25676,Dact3,Csnk1d,0.42780619882226506
25677,Per2,Csnk1d,0.3956506844767471
25678,Foxp3,Csnk1d,0.42296931146860683
25679,Tnik,Rcor2,0.49577748334137606
25680,Fxr1,Rcor2,0.3912262896978149
25681,Nos2,Rcor2,0.2463750721553896
25682,Gfi1,Rcor2,0.34890811676945815
25683,Gfi1b,Rcor2,0.051118514077840835
25684,Kdm1a,Rcor2,0.5764196661069046
25685,Hdac2,Rcor2,0.669552689264273
25686,Chaf1a,Rcor2,0.7109294845967398
25687,Ctr9,Rcor2,0.2356736724420968
25688,Tal1,Rcor2,0.07582468979343285
25689,Rb1,E2f4,0.4778047389709475
25690,Ldha,E2f4,0.33792343726395174
25691,Cdk1,E2f4,0.03302672969036912
25692,Id2,E2f4,0.5859551017769121
25693,Arid1b,E2f4,0.5981145835335417
25694,H4c4,Bap1,0.051439122749502075
25695,H4c6,Bap1,0.3785108792661697
25696,Syngap1,Dgkz,0.4816844541037059
25697,Rb1,Dgkz,0.37781878223828397
25698,Ubc,Dgkz,0.4388461458608143
25699,Egr2,Dgkz,0.040650192884492314
25700,Isg15,Rars,0.5216704002821936
