InteractorA	InteractorB	Sources	CrossConfidence	StandardConfidence	PublicationCount	Publications
231452	59053	Biogrid	3	3	1	32325033
227695	59053	Biogrid	3	3	1	32325033
72515	59053	Biogrid	3	3	1	32325033
11689	78772	Biogrid	3	3	1	32325033
11364	58875	Biogrid	3	3	1	32325033
11364	227095	Biogrid	3	3	1	32325033
17850	227095	Biogrid	3	3	1	32325033
20613	102423	Biogrid	3	3	1	32325033
22642	102423	Biogrid	3	3	1	32325033
100090	102423	Biogrid	3	3	1	32325033
22689	102423	Biogrid	3	3	1	32325033
22690	102423	Biogrid	3	3	1	32325033
22696	102423	Biogrid	3	3	1	32325033
22755	102423	Biogrid	3	3	1	32325033
69504	102423	Biogrid	3	3	1	32325033
384763	102423	Biogrid	3	3	1	32325033
209225	102423	Biogrid	3	3	1	32325033
243833	102423	Biogrid	3	3	1	32325033
76722	29816	Biogrid	3	3	1	32325033
110173	29816	Biogrid	3	3	1	32325033
17968	29816	Biogrid	3	3	1	32325033
271457	29816	Biogrid	3	3	1	32325033
209018	29816	Biogrid	3	3	1	32325033
71020	233876	Biogrid	3	3	1	32325033
16150	15273	Biogrid	3	3	1	32325033
18598	216019	Biogrid	3	3	1	32325033
18114	110948	Biogrid	3	3	1	32325033
353187	217082	Biogrid	3	3	1	32325033
18627	217082	Biogrid	3	3	1	32325033
18628	217082	Biogrid	3	3	1	32325033
15159	20585	Biogrid	3	3	1	32325033
19366	20585	Biogrid	3	3	1	32325033
20679	20585	Biogrid	3	3	1	32325033
17999	232210	Biogrid	3	3	1	32325033
27377	232210	Biogrid	3	3	1	32325033
74385	66867	Biogrid	3	3	1	32325033
94246	66867	Biogrid	3	3	1	32325033
271305	66867	Biogrid	3	3	1	32325033
71954	66867	Biogrid	3	3	1	32325033
214812	66867	Biogrid	3	3	1	32325033
271305	15353	Biogrid	3	3	1	32325033
68750	15353	Biogrid	3	3	1	32325033
13824	94353	Biogrid	3	3	1	32325033
75678	94353	Biogrid	3	3	1	32325033
17165	94353	Biogrid	3	3	1	32325033
66874	94353	Biogrid	3	3	1	32325033
78004	94353	Biogrid	3	3	1	32325033
104418	50887	Biogrid	3	3	1	32325033
240641	50887	Biogrid	3	3	1	32325033
76055	50887	Biogrid	3	3	1	32325033
19130	15378	Biogrid	3	3	1	32325033
110809	77134	Biogrid	3	3	1	32325033
14300	229279	Biogrid	3	3	1	32325033
67678	229279	Biogrid	3	3	1	32325033
110809	229279	Biogrid	3	3	1	32325033
433702	15384	Biogrid	3	3	1	32325033
17975	15384	Biogrid	3	3	1	32325033
22121	15384	Biogrid	3	3	1	32325033
11837	15384	Biogrid	3	3	1	32325033
27050	15384	Biogrid	3	3	1	32325033
20091	15384	Biogrid	3	3	1	32325033
20116	15384	Biogrid	3	3	1	32325033
76846	15384	Biogrid	3	3	1	32325033
24068	15384	Biogrid	3	3	1	32325033
22608	15384	Biogrid	3	3	1	32325033
71702	15381	Biogrid	3	3	1	32325033
66642	15381	Biogrid	3	3	1	32325033
67285	15381	Biogrid	3	3	1	32325033
20624	15381	Biogrid	3	3	1	32325033
192170	15381	Biogrid	3	3	1	32325033
53379	15381	Biogrid	3	3	1	32325033
229279	15381	Biogrid	3	3	1	32325033
59013	15381	Biogrid	3	3	1	32325033
51810	15381	Biogrid	3	3	1	32325033
16648	15381	Biogrid	3	3	1	32325033
53317	15381	Biogrid	3	3	1	32325033
56031	15381	Biogrid	3	3	1	32325033
75062	15381	Biogrid	3	3	1	32325033
101943	15381	Biogrid	3	3	1	32325033
72198	15381	Biogrid	3	3	1	32325033
320632	15381	Biogrid	3	3	1	32325033
66354	15381	Biogrid	3	3	1	32325033
75956	15381	Biogrid	3	3	1	32325033
56403	15381	Biogrid	3	3	1	32325033
22185	15381	Biogrid	3	3	1	32325033
22121	11991	Biogrid	3	3	1	32325033
15381	98758	Biogrid	3	3	1	32325033
53317	98758	Biogrid	3	3	1	32325033
70225	98758	Biogrid	3	3	1	32325033
192159	98758	Biogrid	3	3	1	32325033
75062	98758	Biogrid	3	3	1	32325033
72198	98758	Biogrid	3	3	1	32325033
320632	98758	Biogrid	3	3	1	32325033
110809	98758	Biogrid	3	3	1	32325033
27366	98758	Biogrid	3	3	1	32325033
20239	15388	Biogrid	3	3	1	32325033
107508	15388	Biogrid	3	3	1	32325033
18458	15388	Biogrid	3	3	1	32325033
11837	15388	Biogrid	3	3	1	32325033
224742	76936	Biogrid	3	3	1	32325033
71702	76936	Biogrid	3	3	1	32325033
72935	76936	Biogrid	3	3	1	32325033
17876	76936	Biogrid	3	3	1	32325033
18949	76936	Biogrid	3	3	1	32325033
238831	76936	Biogrid	3	3	1	32325033
19134	76936	Biogrid	3	3	1	32325033
192159	76936	Biogrid	3	3	1	32325033
193116	76936	Biogrid	3	3	1	32325033
320632	76936	Biogrid	3	3	1	32325033
20637	76936	Biogrid	3	3	1	32325033
217031	76936	Biogrid	3	3	1	32325033
74410	76936	Biogrid	3	3	1	32325033
236511	51810	Biogrid	3	3	1	32325033
239528	51810	Biogrid	3	3	1	32325033
20239	51810	Biogrid	3	3	1	32325033
71702	51810	Biogrid	3	3	1	32325033
67285	51810	Biogrid	3	3	1	32325033
14300	51810	Biogrid	3	3	1	32325033
15388	51810	Biogrid	3	3	1	32325033
226180	51810	Biogrid	3	3	1	32325033
433702	51810	Biogrid	3	3	1	32325033
73826	51810	Biogrid	3	3	1	32325033
238831	51810	Biogrid	3	3	1	32325033
19878	51810	Biogrid	3	3	1	32325033
22121	51810	Biogrid	3	3	1	32325033
67465	51810	Biogrid	3	3	1	32325033
320632	51810	Biogrid	3	3	1	32325033
110809	51810	Biogrid	3	3	1	32325033
77087	170833	Biogrid	3	3	1	32325033
18139	170833	Biogrid	3	3	1	32325033
13799	15395	Biogrid	3	3	1	32325033
328572	15395	Biogrid	3	3	1	32325033
15399	15395	Biogrid	3	3	1	32325033
15402	15395	Biogrid	3	3	1	32325033
15430	15395	Biogrid	3	3	1	32325033
19668	15395	Biogrid	3	3	1	32325033
13799	15399	Biogrid	3	3	1	32325033
15401	15399	Biogrid	3	3	1	32325033
15402	15399	Biogrid	3	3	1	32325033
15412	15399	Biogrid	3	3	1	32325033
15430	15399	Biogrid	3	3	1	32325033
15401	15402	Biogrid	3	3	1	32325033
13799	15412	Biogrid	3	3	1	32325033
15401	15412	Biogrid	3	3	1	32325033
15402	15412	Biogrid	3	3	1	32325033
13799	15430	Biogrid	3	3	1	32325033
15402	15430	Biogrid	3	3	1	32325033
15412	15430	Biogrid	3	3	1	32325033
19182	72612	Biogrid	3	3	1	32325033
54683	68196	Biogrid	3	3	1	32325033
20535	68196	Biogrid	3	3	1	32325033
18634	72479	Biogrid	3	3	1	32325033
17777	22027	Biogrid	3	3	1	32325033
406221	72630	Biogrid	3	3	1	32325033
23881	110920	Biogrid	3	3	1	32325033
102693	80888	Biogrid	3	3	1	32325033
108155	66245	Biogrid	3	3	1	32325033
14297	15510	Biogrid	3	3	1	32325033
14149	15528	Biogrid	3	3	1	32325033
12822	15530	Biogrid	3	3	1	32325033
14219	15530	Biogrid	3	3	1	32325033
14115	15530	Biogrid	3	3	1	32325033
16772	15530	Biogrid	3	3	1	32325033
217207	72459	Biogrid	3	3	1	32325033
17454	72459	Biogrid	3	3	1	32325033
67367	72459	Biogrid	3	3	1	32325033
19134	72459	Biogrid	3	3	1	32325033
320632	72459	Biogrid	3	3	1	32325033
66585	72459	Biogrid	3	3	1	32325033
20637	72459	Biogrid	3	3	1	32325033
20630	72459	Biogrid	3	3	1	32325033
56381	72459	Biogrid	3	3	1	32325033
20383	72459	Biogrid	3	3	1	32325033
66185	72459	Biogrid	3	3	1	32325033
94184	64704	Biogrid	3	3	1	32325033
22284	59026	Biogrid	3	3	1	32325033
75050	244653	Biogrid	3	3	1	32325033
74978	244653	Biogrid	3	3	1	32325033
626596	244653	Biogrid	3	3	1	32325033
216440	12282	Biogrid	3	3	1	32325033
12368	67693	Biogrid	3	3	1	32325033
98053	67693	Biogrid	3	3	1	32325033
70767	67693	Biogrid	3	3	1	32325033
19660	67693	Biogrid	3	3	1	32325033
226594	67693	Biogrid	3	3	1	32325033
67941	105148	Biogrid	3	3	1	32325033
76816	105148	Biogrid	3	3	1	32325033
12229	108837	Biogrid	3	3	1	32325033
78733	218333	Biogrid	3	3	1	32325033
108937	93697	Biogrid	3	3	1	32325033
74206	93697	Biogrid	3	3	1	32325033
66075	67834	Biogrid	3	3	1	32325033
52637	67834	Biogrid	3	3	1	32325033
66414	67834	Biogrid	3	3	1	32325033
68202	67834	Biogrid	3	3	1	32325033
71238	67834	Biogrid	3	3	1	32325033
11739	67834	Biogrid	3	3	1	32325033
11947	15929	Biogrid	3	3	1	32325033
14719	15929	Biogrid	3	3	1	32325033
18597	15929	Biogrid	3	3	1	32325033
50767	212632	Biogrid	3	3	1	32325033
20630	26388	Biogrid	3	3	1	32325033
229003	15957	Biogrid	3	3	1	32325033
15958	15957	Biogrid	3	3	1	32325033
246728	15957	Biogrid	3	3	1	32325033
246728	15958	Biogrid	3	3	1	32325033
19106	15959	Biogrid	3	3	1	32325033
19039	15959	Biogrid	3	3	1	32325033
16859	15959	Biogrid	3	3	1	32325033
246728	15959	Biogrid	3	3	1	32325033
11546	242519	Biogrid	3	3	1	32325033
11546	15967	Biogrid	3	3	1	32325033
13448	81896	Biogrid	3	3	1	32325033
216742	81896	Biogrid	3	3	1	32325033
18286	67661	Biogrid	3	3	1	32325033
620631	67694	Biogrid	3	3	1	32325033
18845	68259	Biogrid	3	3	1	32325033
264134	68259	Biogrid	3	3	1	32325033
620631	68259	Biogrid	3	3	1	32325033
620631	12589	Biogrid	3	3	1	32325033
620631	21821	Biogrid	3	3	1	32325033
232314	18518	Biogrid	3	3	1	32325033
110854	18518	Biogrid	3	3	1	32325033
16412	16008	Biogrid	3	3	1	32325033
16008	16011	Biogrid	3	3	1	32325033
11487	140559	Biogrid	3	3	1	32325033
11749	140559	Biogrid	3	3	1	32325033
13205	140559	Biogrid	3	3	1	32325033
268449	140559	Biogrid	3	3	1	32325033
19941	140559	Biogrid	3	3	1	32325033
66489	140559	Biogrid	3	3	1	32325033
20005	140559	Biogrid	3	3	1	32325033
20054	140559	Biogrid	3	3	1	32325033
68183	24010	Biogrid	3	3	1	32325033
70312	24010	Biogrid	3	3	1	32325033
69131	24010	Biogrid	3	3	1	32325033
217207	24010	Biogrid	3	3	1	32325033
72459	24010	Biogrid	3	3	1	32325033
19134	24010	Biogrid	3	3	1	32325033
74255	24010	Biogrid	3	3	1	32325033
66585	24010	Biogrid	3	3	1	32325033
20637	24010	Biogrid	3	3	1	32325033
72572	24010	Biogrid	3	3	1	32325033
56381	24010	Biogrid	3	3	1	32325033
20383	24010	Biogrid	3	3	1	32325033
54723	24010	Biogrid	3	3	1	32325033
331401	24010	Biogrid	3	3	1	32325033
67120	24010	Biogrid	3	3	1	32325033
73884	24010	Biogrid	3	3	1	32325033
233060	22780	Biogrid	3	3	1	32325033
243905	22780	Biogrid	3	3	1	32325033
18145	16165	Biogrid	3	3	1	32325033
16170	16172	Biogrid	3	3	1	32325033
20848	16180	Biogrid	3	3	1	32325033
20848	16195	Biogrid	3	3	1	32325033
239528	67781	Biogrid	3	3	1	32325033
107508	67781	Biogrid	3	3	1	32325033
15384	67781	Biogrid	3	3	1	32325033
11991	67781	Biogrid	3	3	1	32325033
15388	67781	Biogrid	3	3	1	32325033
433702	67781	Biogrid	3	3	1	32325033
17975	67781	Biogrid	3	3	1	32325033
54196	67781	Biogrid	3	3	1	32325033
53317	67781	Biogrid	3	3	1	32325033
20239	16201	Biogrid	3	3	1	32325033
67040	16201	Biogrid	3	3	1	32325033
433702	16201	Biogrid	3	3	1	32325033
17975	16201	Biogrid	3	3	1	32325033
22121	16201	Biogrid	3	3	1	32325033
76846	16201	Biogrid	3	3	1	32325033
20853	16201	Biogrid	3	3	1	32325033
24015	102462	Biogrid	3	3	1	32325033
12607	102462	Biogrid	3	3	1	32325033
51797	102462	Biogrid	3	3	1	32325033
223499	102462	Biogrid	3	3	1	32325033
228889	102462	Biogrid	3	3	1	32325033
30877	102462	Biogrid	3	3	1	32325033
59053	102462	Biogrid	3	3	1	32325033
224092	102462	Biogrid	3	3	1	32325033
57753	102462	Biogrid	3	3	1	32325033
75416	102462	Biogrid	3	3	1	32325033
28114	102462	Biogrid	3	3	1	32325033
18572	102462	Biogrid	3	3	1	32325033
68272	102462	Biogrid	3	3	1	32325033
231452	102462	Biogrid	3	3	1	32325033
227695	102462	Biogrid	3	3	1	32325033
72354	102462	Biogrid	3	3	1	32325033
72515	102462	Biogrid	3	3	1	32325033
13494	23917	Biogrid	3	3	1	32325033
74164	23917	Biogrid	3	3	1	32325033
20019	23917	Biogrid	3	3	1	32325033
20823	23917	Biogrid	3	3	1	32325033
13211	226180	Biogrid	3	3	1	32325033
13426	226180	Biogrid	3	3	1	32325033
17975	226180	Biogrid	3	3	1	32325033
18458	226180	Biogrid	3	3	1	32325033
12427	103844	Biogrid	3	3	1	32325033
20872	103844	Biogrid	3	3	1	32325033
69912	16319	Biogrid	3	3	1	32325033
54141	16319	Biogrid	3	3	1	32325033
68014	16319	Biogrid	3	3	1	32325033
94246	26356	Biogrid	3	3	1	32325033
60406	26356	Biogrid	3	3	1	32325033
231861	26356	Biogrid	3	3	1	32325033
269424	66262	Biogrid	3	3	1	32325033
54169	66262	Biogrid	3	3	1	32325033
70088	66262	Biogrid	3	3	1	32325033
19182	227195	Biogrid	3	3	1	32325033
15162	16331	Biogrid	3	3	1	32325033
18613	16331	Biogrid	3	3	1	32325033
320664	16332	Biogrid	3	3	1	32325033
16678	16332	Biogrid	3	3	1	32325033
223915	16332	Biogrid	3	3	1	32325033
338367	16332	Biogrid	3	3	1	32325033
244895	16332	Biogrid	3	3	1	32325033
19130	233752	Biogrid	3	3	1	32325033
16337	23920	Biogrid	3	3	1	32325033
27632	68510	Biogrid	3	3	1	32325033
20020	68510	Biogrid	3	3	1	32325033
68510	70885	Biogrid	3	3	1	32325033
229543	70885	Biogrid	3	3	1	32325033
101861	70885	Biogrid	3	3	1	32325033
109077	70885	Biogrid	3	3	1	32325033
18130	70885	Biogrid	3	3	1	32325033
232798	70885	Biogrid	3	3	1	32325033
27632	70885	Biogrid	3	3	1	32325033
20020	70885	Biogrid	3	3	1	32325033
231329	70885	Biogrid	3	3	1	32325033
68510	229543	Biogrid	3	3	1	32325033
18130	229543	Biogrid	3	3	1	32325033
20020	229543	Biogrid	3	3	1	32325033
68510	101861	Biogrid	3	3	1	32325033
229543	101861	Biogrid	3	3	1	32325033
109077	101861	Biogrid	3	3	1	32325033
232798	101861	Biogrid	3	3	1	32325033
20020	101861	Biogrid	3	3	1	32325033
231329	101861	Biogrid	3	3	1	32325033
68510	109077	Biogrid	3	3	1	32325033
102141	109077	Biogrid	3	3	1	32325033
68510	18130	Biogrid	3	3	1	32325033
20020	18130	Biogrid	3	3	1	32325033
99375	27399	Biogrid	3	3	1	32325033
238799	75751	Biogrid	3	3	1	32325033
16211	233726	Biogrid	3	3	1	32325033
13824	75678	Biogrid	3	3	1	32325033
17165	75678	Biogrid	3	3	1	32325033
14735	320299	Biogrid	3	3	1	32325033
433619	320299	Biogrid	3	3	1	32325033
244871	320299	Biogrid	3	3	1	32325033
211660	74239	Biogrid	3	3	1	32325033
11790	74239	Biogrid	3	3	1	32325033
230594	74239	Biogrid	3	3	1	32325033
13036	29875	Biogrid	3	3	1	32325033
13426	29875	Biogrid	3	3	1	32325033
66143	29875	Biogrid	3	3	1	32325033
208643	29875	Biogrid	3	3	1	32325033
226180	29875	Biogrid	3	3	1	32325033
67070	29875	Biogrid	3	3	1	32325033
17762	29875	Biogrid	3	3	1	32325033
17975	29875	Biogrid	3	3	1	32325033
19878	29875	Biogrid	3	3	1	32325033
56403	29875	Biogrid	3	3	1	32325033
72318	232227	Biogrid	3	3	1	32325033
380601	232227	Biogrid	3	3	1	32325033
209462	232227	Biogrid	3	3	1	32325033
245666	232227	Biogrid	3	3	1	32325033
108960	232227	Biogrid	3	3	1	32325033
16907	232227	Biogrid	3	3	1	32325033
225049	232227	Biogrid	3	3	1	32325033
244871	232227	Biogrid	3	3	1	32325033
11797	108960	Biogrid	3	3	1	32325033
224170	108960	Biogrid	3	3	1	32325033
380601	108960	Biogrid	3	3	1	32325033
170676	108960	Biogrid	3	3	1	32325033
56045	108960	Biogrid	3	3	1	32325033
244871	108960	Biogrid	3	3	1	32325033
270110	16363	Biogrid	3	3	1	32325033
68693	238330	Biogrid	3	3	1	32325033
16363	238330	Biogrid	3	3	1	32325033
270110	238330	Biogrid	3	3	1	32325033
108937	238330	Biogrid	3	3	1	32325033
17999	210146	Biogrid	3	3	1	32325033
17997	16370	Biogrid	3	3	1	32325033
259279	16370	Biogrid	3	3	1	32325033
16371	64379	Biogrid	3	3	1	32325033
210719	64379	Biogrid	3	3	1	32325033
52637	69046	Biogrid	3	3	1	32325033
51797	229504	Biogrid	3	3	1	32325033
54364	229504	Biogrid	3	3	1	32325033
217869	66307	Biogrid	3	3	1	32325033
270086	66307	Biogrid	3	3	1	32325033
224105	66307	Biogrid	3	3	1	32325033
234852	71955	Biogrid	3	3	1	32325033
67028	71955	Biogrid	3	3	1	32325033
20479	71955	Biogrid	3	3	1	32325033
224170	16396	Biogrid	3	3	1	32325033
107568	16396	Biogrid	3	3	1	32325033
16412	109700	Biogrid	3	3	1	32325033
19255	109700	Biogrid	3	3	1	32325033
15530	16398	Biogrid	3	3	1	32325033
16772	16398	Biogrid	3	3	1	32325033
16007	16403	Biogrid	3	3	1	32325033
192897	16403	Biogrid	3	3	1	32325033
16776	16403	Biogrid	3	3	1	32325033
16777	16403	Biogrid	3	3	1	32325033
16779	16403	Biogrid	3	3	1	32325033
12550	16407	Biogrid	3	3	1	32325033
16414	16411	Biogrid	3	3	1	32325033
214425	223272	Biogrid	3	3	1	32325033
17390	223272	Biogrid	3	3	1	32325033
12268	16424	Biogrid	3	3	1	32325033
244853	209378	Biogrid	3	3	1	32325033
242248	16439	Biogrid	3	3	1	32325033
71302	117198	Biogrid	3	3	1	32325033
69993	117198	Biogrid	3	3	1	32325033
213417	117198	Biogrid	3	3	1	32325033
217194	117198	Biogrid	3	3	1	32325033
231003	117198	Biogrid	3	3	1	32325033
277396	117198	Biogrid	3	3	1	32325033
208439	117198	Biogrid	3	3	1	32325033
268807	117198	Biogrid	3	3	1	32325033
52323	117198	Biogrid	3	3	1	32325033
242521	117198	Biogrid	3	3	1	32325033
56376	117198	Biogrid	3	3	1	32325033
229615	117198	Biogrid	3	3	1	32325033
106042	117198	Biogrid	3	3	1	32325033
243548	117198	Biogrid	3	3	1	32325033
208890	117198	Biogrid	3	3	1	32325033
76857	117198	Biogrid	3	3	1	32325033
117600	117198	Biogrid	3	3	1	32325033
14270	117198	Biogrid	3	3	1	32325033
319565	117198	Biogrid	3	3	1	32325033
21856	117198	Biogrid	3	3	1	32325033
235626	73473	Biogrid	3	3	1	32325033
20926	73473	Biogrid	3	3	1	32325033
70088	269424	Biogrid	3	3	1	32325033
269424	76901	Biogrid	3	3	1	32325033
382207	76901	Biogrid	3	3	1	32325033
12330	16449	Biogrid	3	3	1	32325033
18129	16449	Biogrid	3	3	1	32325033
18131	16449	Biogrid	3	3	1	32325033
16449	16450	Biogrid	3	3	1	32325033
18129	16450	Biogrid	3	3	1	32325033
18131	16450	Biogrid	3	3	1	32325033
380601	76071	Biogrid	3	3	1	32325033
93742	83964	Biogrid	3	3	1	32325033
77683	16468	Biogrid	3	3	1	32325033
209707	16468	Biogrid	3	3	1	32325033
381738	73692	Biogrid	3	3	1	32325033
16907	240185	Biogrid	3	3	1	32325033
328572	57748	Biogrid	3	3	1	32325033
73389	57748	Biogrid	3	3	1	32325033
12388	16480	Biogrid	3	3	1	32325033
68121	235041	Biogrid	3	3	1	32325033
70791	85305	Biogrid	3	3	1	32325033
216443	85305	Biogrid	3	3	1	32325033
99375	228714	Biogrid	3	3	1	32325033
70088	54169	Biogrid	3	3	1	32325033
75785	67136	Biogrid	3	3	1	32325033
399674	67136	Biogrid	3	3	1	32325033
76857	243574	Biogrid	3	3	1	32325033
53321	16485	Biogrid	3	3	1	32325033
16538	16485	Biogrid	3	3	1	32325033
16539	16485	Biogrid	3	3	1	32325033
53321	16497	Biogrid	3	3	1	32325033
16485	16497	Biogrid	3	3	1	32325033
16485	16500	Biogrid	3	3	1	32325033
16538	16500	Biogrid	3	3	1	32325033
16539	16500	Biogrid	3	3	1	32325033
66797	56543	Biogrid	3	3	1	32325033
67003	56543	Biogrid	3	3	1	32325033
16497	16510	Biogrid	3	3	1	32325033
16500	16510	Biogrid	3	3	1	32325033
16497	238271	Biogrid	3	3	1	32325033
16510	238271	Biogrid	3	3	1	32325033
66797	80906	Biogrid	3	3	1	32325033
56379	16521	Biogrid	3	3	1	32325033
71020	84036	Biogrid	3	3	1	32325033
229715	16536	Biogrid	3	3	1	32325033
53313	16536	Biogrid	3	3	1	32325033
53321	16536	Biogrid	3	3	1	32325033
66797	16536	Biogrid	3	3	1	32325033
16485	16536	Biogrid	3	3	1	32325033
16500	16536	Biogrid	3	3	1	32325033
56543	16536	Biogrid	3	3	1	32325033
80906	16536	Biogrid	3	3	1	32325033
16538	16536	Biogrid	3	3	1	32325033
16539	16536	Biogrid	3	3	1	32325033
67498	16536	Biogrid	3	3	1	32325033
269109	110862	Biogrid	3	3	1	32325033
16500	110862	Biogrid	3	3	1	32325033
16538	110862	Biogrid	3	3	1	32325033
110862	60613	Biogrid	3	3	1	32325033
16538	60613	Biogrid	3	3	1	32325033
16538	16539	Biogrid	3	3	1	32325033
17999	333088	Biogrid	3	3	1	32325033
243043	383348	Biogrid	3	3	1	32325033
217473	212919	Biogrid	3	3	1	32325033
244646	243043	Biogrid	3	3	1	32325033
71519	72050	Biogrid	3	3	1	32325033
75410	225876	Biogrid	3	3	1	32325033
12418	104263	Biogrid	3	3	1	32325033
231659	193796	Biogrid	3	3	1	32325033
76804	193796	Biogrid	3	3	1	32325033
12418	76804	Biogrid	3	3	1	32325033
13824	244694	Biogrid	3	3	1	32325033
20591	214899	Biogrid	3	3	1	32325033
214899	75605	Biogrid	3	3	1	32325033
20591	75605	Biogrid	3	3	1	32325033
20592	75605	Biogrid	3	3	1	32325033
225631	75605	Biogrid	3	3	1	32325033
109095	75605	Biogrid	3	3	1	32325033
214899	20592	Biogrid	3	3	1	32325033
75410	22289	Biogrid	3	3	1	32325033
12788	50868	Biogrid	3	3	1	32325033
12790	50868	Biogrid	3	3	1	32325033
404195	50868	Biogrid	3	3	1	32325033
71519	50868	Biogrid	3	3	1	32325033
13120	50868	Biogrid	3	3	1	32325033
14919	50868	Biogrid	3	3	1	32325033
56517	50868	Biogrid	3	3	1	32325033
20539	50868	Biogrid	3	3	1	32325033
27041	16549	Biogrid	3	3	1	32325033
21841	16549	Biogrid	3	3	1	32325033
21843	16549	Biogrid	3	3	1	32325033
71941	66132	Biogrid	3	3	1	32325033
20480	66132	Biogrid	3	3	1	32325033
101861	234797	Biogrid	3	3	1	32325033
211652	234797	Biogrid	3	3	1	32325033
19142	68283	Biogrid	3	3	1	32325033
22185	74200	Biogrid	3	3	1	32325033
99100	330286	Biogrid	3	3	1	32325033
21981	330286	Biogrid	3	3	1	32325033
67661	16559	Biogrid	3	3	1	32325033
68259	16559	Biogrid	3	3	1	32325033
269881	16559	Biogrid	3	3	1	32325033
67890	72320	Biogrid	3	3	1	32325033
381644	240641	Biogrid	3	3	1	32325033
104418	240641	Biogrid	3	3	1	32325033
66580	240641	Biogrid	3	3	1	32325033
627626	240641	Biogrid	3	3	1	32325033
209540	240641	Biogrid	3	3	1	32325033
70834	240641	Biogrid	3	3	1	32325033
671232	240641	Biogrid	3	3	1	32325033
240255	240641	Biogrid	3	3	1	32325033
67785	240641	Biogrid	3	3	1	32325033
17345	71819	Biogrid	3	3	1	32325033
66185	71819	Biogrid	3	3	1	32325033
12571	269152	Biogrid	3	3	1	32325033
26921	269152	Biogrid	3	3	1	32325033
74978	75050	Biogrid	3	3	1	32325033
626596	75050	Biogrid	3	3	1	32325033
18472	16569	Biogrid	3	3	1	32325033
20262	16572	Biogrid	3	3	1	32325033
74405	16578	Biogrid	3	3	1	32325033
77097	67703	Biogrid	3	3	1	32325033
22422	67703	Biogrid	3	3	1	32325033
16591	83379	Biogrid	3	3	1	32325033
243905	16597	Biogrid	3	3	1	32325033
14632	66277	Biogrid	3	3	1	32325033
14633	66277	Biogrid	3	3	1	32325033
80732	66277	Biogrid	3	3	1	32325033
20613	66277	Biogrid	3	3	1	32325033
22666	66277	Biogrid	3	3	1	32325033
22642	66277	Biogrid	3	3	1	32325033
71834	66277	Biogrid	3	3	1	32325033
22689	66277	Biogrid	3	3	1	32325033
22696	66277	Biogrid	3	3	1	32325033
22754	66277	Biogrid	3	3	1	32325033
22755	66277	Biogrid	3	3	1	32325033
226442	66277	Biogrid	3	3	1	32325033
69504	66277	Biogrid	3	3	1	32325033
243905	66277	Biogrid	3	3	1	32325033
384763	66277	Biogrid	3	3	1	32325033
69228	66277	Biogrid	3	3	1	32325033
243833	66277	Biogrid	3	3	1	32325033
277396	213417	Biogrid	3	3	1	32325033
52323	213417	Biogrid	3	3	1	32325033
224671	93688	Biogrid	3	3	1	32325033
238130	93688	Biogrid	3	3	1	32325033
13518	93688	Biogrid	3	3	1	32325033
14084	93688	Biogrid	3	3	1	32325033
67136	93688	Biogrid	3	3	1	32325033
75785	93688	Biogrid	3	3	1	32325033
320878	93688	Biogrid	3	3	1	32325033
399674	93688	Biogrid	3	3	1	32325033
237500	93688	Biogrid	3	3	1	32325033
243574	217194	Biogrid	3	3	1	32325033
231003	217194	Biogrid	3	3	1	32325033
277396	217194	Biogrid	3	3	1	32325033
52323	217194	Biogrid	3	3	1	32325033
76857	217194	Biogrid	3	3	1	32325033
243574	231003	Biogrid	3	3	1	32325033
277396	231003	Biogrid	3	3	1	32325033
11988	231003	Biogrid	3	3	1	32325033
76857	231003	Biogrid	3	3	1	32325033
21856	231003	Biogrid	3	3	1	32325033
243574	277396	Biogrid	3	3	1	32325033
76857	277396	Biogrid	3	3	1	32325033
14084	75785	Biogrid	3	3	1	32325033
399674	75785	Biogrid	3	3	1	32325033
243574	208439	Biogrid	3	3	1	32325033
231003	208439	Biogrid	3	3	1	32325033
277396	208439	Biogrid	3	3	1	32325033
242521	208439	Biogrid	3	3	1	32325033
215351	208439	Biogrid	3	3	1	32325033
20661	208439	Biogrid	3	3	1	32325033
243574	268807	Biogrid	3	3	1	32325033
231003	268807	Biogrid	3	3	1	32325033
277396	268807	Biogrid	3	3	1	32325033
208439	268807	Biogrid	3	3	1	32325033
242521	268807	Biogrid	3	3	1	32325033
71302	52323	Biogrid	3	3	1	32325033
69993	52323	Biogrid	3	3	1	32325033
13085	52323	Biogrid	3	3	1	32325033
14683	52323	Biogrid	3	3	1	32325033
243574	52323	Biogrid	3	3	1	32325033
231003	52323	Biogrid	3	3	1	32325033
277396	52323	Biogrid	3	3	1	32325033
208439	52323	Biogrid	3	3	1	32325033
268807	52323	Biogrid	3	3	1	32325033
242521	52323	Biogrid	3	3	1	32325033
225888	52323	Biogrid	3	3	1	32325033
229615	52323	Biogrid	3	3	1	32325033
106042	52323	Biogrid	3	3	1	32325033
243548	52323	Biogrid	3	3	1	32325033
11988	52323	Biogrid	3	3	1	32325033
83997	52323	Biogrid	3	3	1	32325033
20662	52323	Biogrid	3	3	1	32325033
76857	52323	Biogrid	3	3	1	32325033
319565	52323	Biogrid	3	3	1	32325033
21856	52323	Biogrid	3	3	1	32325033
