InteractorA	InteractorB	Sources	CrossConfidence	StandardConfidence	PublicationCount	Publications
22927	22059	Biogrid	1	1	1	16455055
19016	433759	Biogrid	2	2	1	16431920
13831	20807	Biogrid	1	1	1	19359245
13831	328572	Biogrid	2	2	1	19359245
6615	20466	Biogrid	2	2	2	14673164, 28892081
6591	20466	Biogrid	2	2	1	14673164
333929	20466	Biogrid	2	2	1	14673164
14463	17125	Biogrid	1	1	1	14662776
14463	17126	Biogrid	2	2	1	14662776
14463	17127	Biogrid	1	1	1	14662776
14463	17128	Biogrid	1	1	1	14662776
17128	14464	Biogrid	1	1	1	14662776
17128	14465	Biogrid	1	1	1	14662776
73381	11835	Biogrid	1	1	1	14576337
18519	17125	Biogrid	1	1	1	14500836
18519	18519	Biogrid	1	1	1	14500836
83396	13016	Biogrid	1	1	1	16326862
17192	1788	Biogrid	1	1	1	16322236
17192	6597	Biogrid	1	1	1	16322236
13435	6597	Biogrid	1	1	1	16322236
6668	18095	Biogrid	1	1	1	16201967
20877	15078	Biogrid	1	1	1	16179389
56086	53379	Biogrid	1	1	2	16170352, 17309103
53379	19052	Biogrid	1	1	1	16170352
19052	80838	Biogrid	1	1	1	16170352
23872	20586	Biogrid	1	1	1	12637547
23872	57376	Biogrid	2	2	1	12637547
23872	20587	Biogrid	2	2	1	12637547
20850	433759	Biogrid	2	2	1	12574125
56424	17762	Biogrid	2	2	2	14962978, 32325033
328572	18741	Biogrid	2	2	1	12464179
16825	18741	Biogrid	2	2	1	12464179
19697	15185	Biogrid	2	2	1	12372765
18033	15185	Biogrid	2	2	1	12372765
20586	83766	Biogrid	2	2	1	12368262
83766	67155	Biogrid	2	2	1	12368262
20586	20586	Biogrid	2	2	1	12368262
20586	83796	Biogrid	2	2	1	12368262
20687	20466	Biogrid	2	2	1	16109738
20687	15182	Biogrid	2	2	1	16109738
433759	20687	Biogrid	2	2	1	16109738
17428	20467	Biogrid	2	2	1	16103876
433759	20467	Biogrid	2	2	4	16103876, 10409740, 11302704, 21041482
17428	20466	Biogrid	2	2	1	16103876
20467	20466	Biogrid	2	2	1	16103876
17428	433759	Biogrid	2	2	1	16103876
81703	11909	Biogrid	1	1	2	12052888, 11231009
11909	11909	Biogrid	1	1	1	12052888
99982	11835	Biogrid	1	1	2	16079795, 17277772
13831	19720	Biogrid	1	1	1	11779184
15182	18854	Biogrid	2	2	1	18454139
23942	23942	Biogrid	2	2	2	18454139, 15920471
23942	245688	Biogrid	2	2	2	18454139, 15920471
18015	20020	Biogrid	2	2	1	15999204
18015	20586	Biogrid	2	2	1	15999204
20586	20020	Biogrid	2	2	1	15999204
433759	107392	Biogrid	2	2	1	15978719
18198	13542	Biogrid	1	1	1	12165471
12558	16973	Biogrid	2	2	1	19075000
12558	16974	Biogrid	2	2	1	19075000
12005	12558	Biogrid	2	2	1	19075000
12558	22416	Biogrid	2	2	1	19075000
93836	17131	Biogrid	2	2	1	16601693
12006	29864	Biogrid	2	2	1	16601693
12006	17131	Biogrid	2	2	1	16601693
29864	12005	Biogrid	2	2	1	16601693
12387	20674	Biogrid	2	2	1	15781477
16974	22408	Biogrid	2	2	2	16126904, 18505367
16974	13380	Biogrid	2	2	3	16126904, 18505367, 32325033
73016	16974	Biogrid	2	2	1	16126904
20187	22408	Biogrid	2	2	1	15454084
20187	22416	Biogrid	2	2	1	15454084
14370	22408	Biogrid	2	2	1	15454084
14370	20187	Biogrid	2	2	1	15454084
20187	13542	Biogrid	2	2	1	15454084
20779	13543	Biogrid	1	1	1	19920076
15162	13543	Biogrid	2	2	1	19920076
14784	13543	Biogrid	2	2	1	19920076
12928	13543	Biogrid	2	2	1	19920076
14362	22422	Biogrid	2	2	1	15923619
14366	22422	Biogrid	2	2	1	15923619
93897	22422	Biogrid	2	2	1	15923619
14369	22421	Biogrid	2	2	1	19497282
16974	22418	Biogrid	2	2	1	19056682
22418	20187	Biogrid	2	2	1	16723543
20379	22416	Biogrid	1	1	1	17462603
20378	22416	Biogrid	1	1	1	17462603
20377	22416	Biogrid	1	1	1	17462603
20319	22416	Biogrid	1	1	1	17462603
21888	18505	Biogrid	2	2	1	15729346
16842	18505	Biogrid	1	1	2	15729346, 20006729
16842	21888	Biogrid	1	1	1	15729346
110147	15078	Biogrid	1	1	1	15939934
17932	20467	Biogrid	1	1	2	15935060, 32325033
17933	20467	Biogrid	1	1	1	15935060
6599	11835	Biogrid	1	1	1	15923603
14460	16825	Biogrid	2	2	1	15920471
14460	14582	Biogrid	2	2	1	15920471
14460	107932	Biogrid	2	2	1	15920471
14460	23942	Biogrid	2	2	1	15920471
14460	433759	Biogrid	2	2	1	15920471
14460	15182	Biogrid	2	2	1	15920471
14460	245688	Biogrid	2	2	1	15920471
14460	19646	Biogrid	2	2	1	15920471
14460	17191	Biogrid	2	2	1	15920471
14460	17192	Biogrid	2	2	1	15920471
23942	19646	Biogrid	2	2	1	15920471
23942	17191	Biogrid	2	2	1	15920471
14460	93762	Biogrid	2	2	1	15920471
11835	21412	Biogrid	1	1	1	15919722
21412	433759	Biogrid	1	1	1	15919722
15185	15516	Biogrid	2	2	3	15916966, 17785525, 22367781
16476	21413	Biogrid	2	2	1	16007074
16476	12387	Biogrid	2	2	1	16007074
328572	12608	Biogrid	2	2	1	15878863
998	54126	Biogrid	1	1	1	14505571
17125	14013	Biogrid	1	1	1	15849193
17126	14013	Biogrid	1	1	1	15849193
106298	20017	Biogrid	2	2	1	15805466
106298	21340	Biogrid	2	2	1	15805466
59035	17260	Biogrid	1	1	1	11713257
17684	21418	Biogrid	1	1	1	11694877
19090	22059	Biogrid	2	2	1	15792956
15982	17260	Biogrid	2	2	1	15743821
208727	15982	Biogrid	2	2	1	15743821
433759	12447	Biogrid	2	2	1	15722557
433759	17120	Biogrid	2	2	1	15722557
433759	12443	Biogrid	2	2	1	15713663
433759	79221	Biogrid	2	2	1	15711539
19290	12428	Biogrid	1	1	1	15707957
19290	12447	Biogrid	1	1	1	15707957
19290	268697	Biogrid	1	1	1	15707957
19290	12443	Biogrid	1	1	1	15707957
19290	66671	Biogrid	1	1	1	15707957
19290	12534	Biogrid	1	1	1	15707957
19290	12567	Biogrid	1	1	1	15707957
19290	80838	Biogrid	1	1	1	15707957
12566	19290	Biogrid	2	2	1	15707957
4193	22059	Biogrid	1	1	3	12771937, 14555661, 22991965
14674	12550	Biogrid	2	2	1	16368433
27373	13542	Biogrid	2	2	1	14966280
27373	13543	Biogrid	2	2	1	17606995
14025	93759	Biogrid	2	2	1	15639232
56292	3091	Biogrid	1	1	1	12464182
12368	73914	Biogrid	1	1	2	21098228, 32325033
12355	17977	Biogrid	1	1	1	15610065
12355	20602	Biogrid	1	1	1	15610065
8856	17977	Biogrid	1	1	1	15610065
18044	20020	Biogrid	2	2	1	15601870
110157	26395	Biogrid	1	1	5	20956560, 14636584, 11435472, 23055494, 8668348
18033	18035	Biogrid	2	2	2	21098220, 16928772
16177	266632	Biogrid	2	2	2	17507369, 15292196
16177	16175	Biogrid	2	2	1	17507369
17874	16978	Biogrid	2	2	1	15952741
12608	19014	Biogrid	2	2	1	18339625
67220	70110	Biogrid	1	1	1	17197158
67220	64685	Biogrid	1	1	1	17197158
67220	67220	Biogrid	1	1	1	17197158
20848	23983	Biogrid	2	2	1	17383969
18412	19766	Biogrid	2	2	1	19850933
18412	18753	Biogrid	2	2	1	19850933
12189	67155	Biogrid	2	2	1	15574597
1876	13831	Biogrid	1	1	1	15536069
1876	21781	Biogrid	1	1	1	15536069
13831	21781	Biogrid	2	2	1	15536069
21388	20586	Biogrid	2	2	1	15525990
18091	20586	Biogrid	2	2	1	15525990
14463	20586	Biogrid	2	2	1	15525990
12387	20586	Biogrid	2	2	1	15525990
17128	66993	Biogrid	2	2	1	15525990
17125	66993	Biogrid	2	2	1	15525990
14463	66993	Biogrid	2	2	1	15525990
16367	15182	Biogrid	2	2	1	15522123
11920	15270	Biogrid	1	1	1	11571274
12419	98386	Biogrid	1	1	1	11571267
12419	15078	Biogrid	1	1	1	11571267
12419	320332	Biogrid	1	1	1	11571267
98386	320332	Biogrid	1	1	1	11571267
14463	328572	Biogrid	1	1	1	11481322
50794	20466	Biogrid	1	1	1	11477107
50794	433759	Biogrid	1	1	1	11477107
18609	433759	Biogrid	1	1	1	15496408
18609	15182	Biogrid	1	1	1	15496408
8851	71954	Biogrid	1	1	1	15489224
12569	71954	Biogrid	2	2	1	15489224
1020	71954	Biogrid	1	1	1	15489224
20466	7157	Biogrid	2	2	1	11313951
20466	6908	Biogrid	2	2	1	11313951
10661	20466	Biogrid	1	1	1	11287616
2002	20466	Biogrid	1	1	1	11283259
53610	6421	Biogrid	2	2	1	11259580
20466	6421	Biogrid	1	1	1	11259580
21833	6421	Biogrid	1	1	1	11259580
21833	25942	Biogrid	1	1	1	11259580
21898	117149	Biogrid	1	1	1	19378012
117149	17874	Biogrid	1	1	2	19378012, 30108181
266632	117149	Biogrid	1	1	1	19378012
266632	16179	Biogrid	1	1	1	19378012
330627	12419	Biogrid	1	1	1	15322135
330627	12412	Biogrid	1	1	1	15322135
330627	330627	Biogrid	1	1	1	15322135
1660	22196	Biogrid	1	1	1	15312759
1660	16201	Biogrid	1	1	1	15312759
1660	17344	Biogrid	1	1	1	15312759
208727	54401	Biogrid	2	2	2	10958686, 17923476
56469	10130	Biogrid	1	1	1	15280358
56469	92609	Biogrid	1	1	1	15280358
56469	3301	Biogrid	1	1	1	15280358
56469	57763	Biogrid	1	1	1	15280358
56469	3309	Biogrid	1	1	1	15280358
56469	7629	Biogrid	1	1	1	15280358
12952	20467	Biogrid	1	1	1	15226430
12952	433759	Biogrid	1	1	1	15226430
12952	15182	Biogrid	1	1	1	15226430
4088	20466	Biogrid	1	1	1	10575014
5978	21374	Biogrid	1	1	1	15197246
5978	229906	Biogrid	1	1	1	15197246
22034	60595	Biogrid	2	2	1	16196101
22034	109711	Biogrid	2	2	1	16196101
22034	268933	Biogrid	2	2	1	16196101
22034	13629	Biogrid	2	2	1	16196101
22034	15516	Biogrid	2	2	1	16196101
22034	15519	Biogrid	2	2	1	16196101
22034	14828	Biogrid	2	2	1	16196101
22034	15526	Biogrid	2	2	1	16196101
22034	11964	Biogrid	2	2	1	16196101
22034	15481	Biogrid	2	2	1	16196101
22034	15512	Biogrid	2	2	1	16196101
22034	18746	Biogrid	2	2	1	16196101
22034	11947	Biogrid	2	2	1	16196101
22034	13627	Biogrid	2	2	1	16196101
22034	74117	Biogrid	2	2	1	16196101
22034	13806	Biogrid	2	2	1	16196101
22034	11461	Biogrid	2	2	1	16196101
22034	11674	Biogrid	2	2	1	16196101
11964	60595	Biogrid	2	2	1	16196101
11964	109711	Biogrid	2	2	1	16196101
11964	11461	Biogrid	2	2	2	16196101, 32325033
21926	14082	Biogrid	2	2	1	18417150
59035	17977	Biogrid	1	1	1	10381882
433759	11331	Biogrid	1	1	1	15140878
433759	12034	Biogrid	1	1	1	15140878
5451	18514	Biogrid	1	1	1	15138251
17125	64707	Biogrid	1	1	1	15107829
17129	64707	Biogrid	1	1	1	15107829
26413	21973	Biogrid	2	2	1	10207078
5594	21973	Biogrid	1	1	1	10207078
19651	14056	Biogrid	2	2	1	15077161
6498	20466	Biogrid	1	1	1	10049357
5925	20466	Biogrid	1	1	1	9988677
17702	12393	Biogrid	1	1	1	15060165
17702	433759	Biogrid	1	1	1	15060165
12393	21885	Biogrid	1	1	1	15060165
67030	66799	Biogrid	1	1	1	21229326
19651	433759	Biogrid	1	1	1	9823308
22278	13557	Biogrid	2	2	1	15014447
328572	17927	Biogrid	2	2	2	9659901, 14749395
13619	12416	Biogrid	2	2	1	9571155
12416	12151	Biogrid	1	1	1	9571155
211651	12609	Biogrid	2	2	1	20805509
17863	21849	Biogrid	1	1	1	14761981
12534	17927	Biogrid	1	1	1	14749395
12575	268697	Biogrid	2	2	1	14749395
12575	12534	Biogrid	2	2	1	14749395
93765	7336	Biogrid	1	1	1	12039045
66589	93765	Biogrid	1	1	3	12039045, 11406273, 32325033
70620	93765	Biogrid	1	1	3	12039045, 11406273, 32325033
21402	103583	Biogrid	1	1	1	11896578
18035	103583	Biogrid	1	1	1	11896578
12703	67673	Biogrid	1	1	1	9869640
65256	67673	Biogrid	1	1	1	9869640
65256	67923	Biogrid	1	1	1	9869640
78889	67673	Biogrid	1	1	1	9869640
78889	67923	Biogrid	1	1	1	9869640
19401	67673	Biogrid	1	1	1	9869640
19401	67923	Biogrid	1	1	1	9869640
12703	18541	Biogrid	2	2	1	20622265
12703	20416	Biogrid	2	2	1	20622265
12703	21849	Biogrid	2	2	1	20622265
12703	76952	Biogrid	2	2	1	20622265
12703	72567	Biogrid	2	2	1	20622265
12703	18551	Biogrid	2	2	1	20622265
16452	20848	Biogrid	1	1	3	15143188, 21102457, 22402124
65113	4734	Biogrid	2	2	1	11748237
65113	23327	Biogrid	2	2	1	11748237
65113	11060	Biogrid	2	2	1	11748237
65113	83737	Biogrid	2	2	1	11748237
20437	20437	Biogrid	2	2	1	11742346
4193	12578	Biogrid	1	1	2	11718560, 10713175
12005	12005	Biogrid	1	1	4	9920888, 15579909, 12223491, 18316368
12005	19052	Biogrid	1	1	1	9920888
12005	51792	Biogrid	2	2	1	9920888
56637	12006	Biogrid	1	1	1	9554852
26407	12005	Biogrid	1	1	2	12878610, 18316368
330938	12005	Biogrid	2	2	1	15579909
13543	12005	Biogrid	2	2	1	15579909
13542	106042	Biogrid	2	2	1	19788910
13542	243548	Biogrid	2	2	1	19788910
19401	74053	Biogrid	2	2	1	17389641
19401	18519	Biogrid	2	2	1	17389641
74053	268903	Biogrid	1	1	1	17389641
74053	18519	Biogrid	2	2	1	17389641
18016	12387	Biogrid	2	2	1	12695331
12558	12387	Biogrid	2	2	3	12695331, 15834408, 32325033
12388	12387	Biogrid	2	2	3	12695331, 15834408, 32325033
20416	351	Biogrid	2	2	1	17384289
14784	351	Biogrid	2	2	1	17384289
3728	13505	Biogrid	2	2	1	12847106
3728	13510	Biogrid	2	2	1	12847106
237523	12550	Biogrid	2	2	1	16973135
237523	12558	Biogrid	2	2	1	16973135
237523	12562	Biogrid	2	2	1	16973135
237523	13510	Biogrid	2	2	1	16973135
237523	12387	Biogrid	2	2	1	16973135
237523	12385	Biogrid	2	2	1	16973135
237523	109711	Biogrid	2	2	1	16973135
237523	12388	Biogrid	2	2	1	16973135
237523	16480	Biogrid	2	2	1	16973135
18545	12387	Biogrid	2	2	1	16973135
18545	12385	Biogrid	2	2	1	16973135
18545	109711	Biogrid	2	2	1	16973135
18545	16480	Biogrid	2	2	1	16973135
216795	15959	Biogrid	2	2	1	19422823
20377	20890	Biogrid	1	1	1	10640709
93759	19697	Biogrid	2	2	1	21454709
93759	328572	Biogrid	2	2	1	21454709
53627	22415	Biogrid	2	2	1	10866835
53627	22419	Biogrid	2	2	1	10866835
53627	22421	Biogrid	2	2	1	10866835
20319	12153	Biogrid	1	1	1	19079247
13982	193796	Biogrid	2	2	1	21445275
230674	13982	Biogrid	2	2	1	21445275
230674	20586	Biogrid	2	2	1	21445275
230674	239985	Biogrid	2	2	1	21445275
193796	20586	Biogrid	2	2	1	21445275
193796	239985	Biogrid	2	2	1	21445275
76804	13982	Biogrid	2	2	1	21445275
76804	20586	Biogrid	2	2	1	21445275
76804	239985	Biogrid	2	2	1	21445275
22589	11835	Biogrid	2	2	1	21427128
69188	22059	Biogrid	2	2	1	21423215
79101	21374	Biogrid	2	2	1	17318177
16579	12387	Biogrid	2	2	1	15834408
16579	12558	Biogrid	2	2	1	15834408
16579	12388	Biogrid	2	2	1	15834408
16569	12387	Biogrid	2	2	1	15834408
16569	12558	Biogrid	2	2	1	15834408
16569	12388	Biogrid	2	2	1	15834408
16572	16573	Biogrid	2	2	3	15834408, 10964943, 32325033
16572	16574	Biogrid	2	2	3	15834408, 10964943, 32325033
16573	16574	Biogrid	2	2	3	15834408, 10964943, 32325033
16574	16574	Biogrid	2	2	1	15834408
12558	16574	Biogrid	2	2	1	15834408
20586	12591	Biogrid	2	2	1	20485553
26379	18519	Biogrid	2	2	1	20484414
93759	26379	Biogrid	2	2	1	20484414
70315	26379	Biogrid	2	2	1	20484414
26424	20186	Biogrid	2	2	1	20483916
67773	20962	Biogrid	2	2	1	20479123
64092	60406	Biogrid	1	1	1	20478393
56086	14317	Biogrid	2	2	1	17309103
56086	13806	Biogrid	2	2	1	17309103
56086	107747	Biogrid	2	2	1	17309103
56086	21454	Biogrid	2	2	1	17309103
56086	12465	Biogrid	2	2	1	17309103
56086	12469	Biogrid	2	2	1	17309103
56086	11461	Biogrid	2	2	1	17309103
56086	13430	Biogrid	2	2	1	17309103
56086	14121	Biogrid	2	2	1	17309103
56086	14828	Biogrid	2	2	1	17309103
56086	11657	Biogrid	2	2	1	17309103
56086	18972	Biogrid	2	2	1	17309103
56086	11947	Biogrid	2	2	1	17309103
56086	20342	Biogrid	2	2	1	17309103
56086	20926	Biogrid	2	2	1	17309103
56086	104263	Biogrid	2	2	1	17309103
56086	76580	Biogrid	2	2	1	17309103
56086	15482	Biogrid	2	2	1	17309103
56086	225849	Biogrid	2	2	1	17309103
56086	18107	Biogrid	2	2	1	17309103
56086	108037	Biogrid	2	2	1	17309103
56086	13627	Biogrid	2	2	1	17309103
56086	27373	Biogrid	2	2	1	17309103
56086	28200	Biogrid	2	2	1	17309103
56086	77407	Biogrid	2	2	1	17309103
56086	13000	Biogrid	1	1	1	17309103
56086	11737	Biogrid	1	1	1	17309103
56086	12444	Biogrid	1	1	1	17309103
56086	12567	Biogrid	1	1	1	17309103
217232	56371	Biogrid	2	2	5	11179223, 15029244, 22014574, 25913861, 32434143
23808	21380	Biogrid	1	1	1	20463296
12043	29810	Biogrid	1	1	1	11527400
12043	67384	Biogrid	1	1	1	11527400
29810	15511	Biogrid	2	2	1	11527400
67384	15511	Biogrid	2	2	1	11527400
19821	78266	Biogrid	2	2	1	17296600
19821	18826	Biogrid	2	2	1	17296600
19821	213464	Biogrid	2	2	2	17296600, 22496869
19821	15182	Biogrid	2	2	2	17296600, 22496869
19821	72333	Biogrid	2	2	1	17296600
19821	50496	Biogrid	2	2	1	17296600
19821	13017	Biogrid	2	2	1	17296600
19821	15441	Biogrid	2	2	1	17296600
19821	494448	Biogrid	2	2	1	17296600
19821	71833	Biogrid	2	2	1	17296600
19821	12995	Biogrid	2	2	2	17296600, 22496869
30841	12995	Biogrid	2	2	1	17296600
30841	15481	Biogrid	2	2	2	17296600, 32325033
30841	19646	Biogrid	2	2	1	17296600
30841	69837	Biogrid	2	2	2	17296600, 23395003
30841	13000	Biogrid	2	2	1	17296600
30841	140858	Biogrid	2	2	1	17296600
30841	13017	Biogrid	2	2	1	17296600
16362	20020	Biogrid	2	2	1	17293456
76804	11835	Biogrid	1	1	2	17277772, 32325033
99982	76804	Biogrid	1	1	1	17277772
76804	8290	Biogrid	1	1	1	17277772
93760	67155	Biogrid	2	2	2	17255939, 32325033
239985	104394	Biogrid	2	2	1	17255939
239985	13559	Biogrid	2	2	1	17255939
239985	20588	Biogrid	2	2	1	17255939
239985	13555	Biogrid	2	2	1	17255939
239985	81601	Biogrid	2	2	1	17255939
239985	20848	Biogrid	2	2	1	17255939
472	17215	Biogrid	1	1	1	17244605
8317	17216	Biogrid	1	1	1	20421204
8317	17217	Biogrid	1	1	1	20421204
8317	17219	Biogrid	1	1	1	20421204
20926	5430	Biogrid	1	1	1	17234882
20926	8082	Biogrid	1	1	1	17234882
22196	20674	Biogrid	1	1	1	17097055
22196	18999	Biogrid	1	1	1	17097055
15433	15111	Biogrid	2	2	1	20386744
14245	73181	Biogrid	1	1	1	20385772
13435	14536	Biogrid	2	2	1	16631596
14536	13436	Biogrid	2	2	1	16631596
20670	18999	Biogrid	1	1	2	15863505, 22344693
867	18596	Biogrid	1	1	1	10347229
12419	27221	Biogrid	2	2	3	15306854, 26365490, 29795351
12419	110749	Biogrid	2	2	2	15306854, 29795351
16905	16906	Biogrid	2	2	1	21327095
16905	16907	Biogrid	2	2	1	21327095
16905	56258	Biogrid	2	2	1	21327095
16905	53817	Biogrid	2	2	1	21327095
16905	98386	Biogrid	2	2	1	21327095
16905	208263	Biogrid	2	2	1	21327095
16905	77053	Biogrid	2	2	2	21327095, 16380439
16905	232989	Biogrid	2	2	1	21327095
16905	17886	Biogrid	2	2	1	21327095
16905	22628	Biogrid	2	2	1	21327095
16905	271457	Biogrid	2	2	1	21327095
16905	13726	Biogrid	2	2	2	21327095, 32325033
16905	26900	Biogrid	2	2	1	21327095
16905	236732	Biogrid	2	2	1	21327095
16905	55948	Biogrid	2	2	1	21327095
16905	24010	Biogrid	2	2	1	21327095
16905	22196	Biogrid	2	2	1	21327095
16905	68816	Biogrid	2	2	1	21327095
16905	21973	Biogrid	2	2	1	21327095
16905	59021	Biogrid	2	2	1	21327095
16905	22027	Biogrid	2	2	1	21327095
16905	380664	Biogrid	2	2	1	21327095
16905	238799	Biogrid	2	2	1	21327095
16905	319565	Biogrid	2	2	1	21327095
16905	19345	Biogrid	2	2	1	21327095
16905	11465	Biogrid	2	2	1	21327095
16905	19349	Biogrid	2	2	1	21327095
16905	50709	Biogrid	2	2	1	21327095
16905	11745	Biogrid	2	2	1	21327095
16905	54709	Biogrid	2	2	1	21327095
16905	19325	Biogrid	2	2	1	21327095
16905	66978	Biogrid	2	2	1	21327095
16905	12419	Biogrid	2	2	1	21327095
16905	11867	Biogrid	2	2	1	21327095
16905	270192	Biogrid	2	2	1	21327095
16905	56305	Biogrid	2	2	1	21327095
16905	21849	Biogrid	2	2	1	21327095
16905	20333	Biogrid	2	2	1	21327095
16905	66870	Biogrid	2	2	1	21327095
16905	20901	Biogrid	2	2	1	21327095
16905	66902	Biogrid	2	2	1	21327095
16905	217980	Biogrid	2	2	1	21327095
16905	71994	Biogrid	2	2	1	21327095
16905	19173	Biogrid	2	2	1	21327095
16905	234407	Biogrid	2	2	1	21327095
16905	13885	Biogrid	2	2	1	21327095
16905	14375	Biogrid	2	2	1	21327095
17342	56233	Biogrid	2	2	1	21324898
15078	20878	Biogrid	2	2	1	21274965
23957	27374	Biogrid	1	1	1	21262773
8431	27374	Biogrid	2	2	1	21262773
20586	20852	Biogrid	2	2	1	21262765
19697	20683	Biogrid	2	2	1	21262356
19697	16476	Biogrid	2	2	1	21262356
20683	16476	Biogrid	2	2	1	21262356
20683	12912	Biogrid	2	2	1	21262356
12912	16476	Biogrid	2	2	1	21262356
12912	12912	Biogrid	2	2	1	21262356
14282	15182	Biogrid	2	2	1	21258411
26409	16151	Biogrid	2	2	2	21566132, 19898473
75788	22393	Biogrid	2	2	1	21454619
226830	20020	Biogrid	2	2	1	20305823
69726	20020	Biogrid	2	2	1	20305823
226830	78455	Biogrid	2	2	2	20305823, 32325033
21812	11798	Biogrid	2	2	1	19531477
50873	12043	Biogrid	2	2	1	20889974
18022	26419	Biogrid	2	2	1	19966288
170822	19876	Biogrid	2	2	1	19684588
4869	22059	Biogrid	2	2	1	17277230
22059	18148	Biogrid	2	2	1	17277230
14633	12234	Biogrid	1	1	1	16611981
14633	23291	Biogrid	1	1	1	16651270
22637	16818	Biogrid	2	2	2	16501569, 15699074
16818	74256	Biogrid	2	2	1	16501569
71861	7321	Biogrid	2	2	1	16522193
71861	71861	Biogrid	2	2	1	16522193
66313	20482	Biogrid	2	2	1	16959829
12190	211651	Biogrid	2	2	2	16127665, 32325033
14463	1025	Biogrid	1	1	1	20081228
14463	904	Biogrid	2	2	1	20081228
14463	60	Biogrid	2	2	1	20081228
328572	904	Biogrid	2	2	1	20081228
328572	2626	Biogrid	2	2	1	20081228
328572	60	Biogrid	2	2	1	20081228
328572	1025	Biogrid	1	1	1	20081228
107951	904	Biogrid	2	2	1	20081228
107951	2626	Biogrid	1	1	1	20081228
107951	60	Biogrid	2	2	1	20081228
107951	2033	Biogrid	1	1	1	20081228
328572	2033	Biogrid	2	2	1	20081228
328572	5430	Biogrid	2	2	1	20081228
93836	4087	Biogrid	2	2	1	17341133
93836	4088	Biogrid	2	2	1	17341133
17126	93836	Biogrid	1	1	1	17341133
112399	17928	Biogrid	1	1	1	17344222
17928	112407	Biogrid	2	2	1	17344222
7428	17928	Biogrid	2	2	1	17344222
30945	269523	Biogrid	2	2	1	15456787
56353	7316	Biogrid	1	1	1	17070805
231600	20878	Biogrid	1	1	1	15793587
12013	103573	Biogrid	1	1	1	15175654
72194	7316	Biogrid	2	2	1	17803915
17096	94212	Biogrid	1	1	1	16920712
94212	12703	Biogrid	1	1	1	16920712
606496	12388	Biogrid	1	1	1	19706605
56637	12388	Biogrid	1	1	1	19706605
16818	54607	Biogrid	1	1	1	20007709
23821	230904	Biogrid	2	2	1	20854419
26754	269523	Biogrid	2	2	1	19826004
18024	12234	Biogrid	1	1	2	21245377, 22964642
14836	66894	Biogrid	1	1	1	21170031
50873	11350	Biogrid	2	2	1	20823226
51684	226075	Biogrid	2	2	1	21543335
59026	17210	Biogrid	2	2	1	21613222
12234	18035	Biogrid	1	1	2	10097128, 10790373
60534	14087	Biogrid	2	2	1	11918676
18004	97064	Biogrid	1	1	1	21474562
15519	12539	Biogrid	2	2	2	17189825, 32325033
14088	14870	Biogrid	2	2	1	11433346
16924	12737	Biogrid	2	2	1	19295125
228361	50873	Biogrid	2	2	1	21753002
69807	59004	Biogrid	1	1	1	16816390
69807	56469	Biogrid	1	1	1	16816390
69807	17344	Biogrid	1	1	1	16816390
22059	59004	Biogrid	1	1	1	16816390
22059	56469	Biogrid	1	1	1	16816390
22059	17344	Biogrid	1	1	1	16816390
24064	20439	Biogrid	2	2	1	16888801
24063	20439	Biogrid	2	2	1	16888801
24066	20439	Biogrid	2	2	1	16888801
328572	22724	Biogrid	2	2	1	20810990
50873	12361	Biogrid	2	2	1	17553932
56424	11820	Biogrid	1	1	2	17317785, 27325702
74288	56085	Biogrid	1	1	1	20558241
22160	64100	Biogrid	2	2	1	19950203
9759	22160	Biogrid	2	2	1	19950203
20186	93759	Biogrid	2	2	1	19883617
20181	20186	Biogrid	2	2	1	19883617
328572	20186	Biogrid	2	2	1	19883617
53376	4734	Biogrid	2	2	1	21478478
53376	17999	Biogrid	1	1	1	21478478
13385	71770	Biogrid	2	2	1	21849563
12234	12531	Biogrid	1	1	1	21807946
18984	14088	Biogrid	2	2	1	9787138
13876	15511	Biogrid	2	2	1	21183741
13876	15481	Biogrid	2	2	1	21183741
64704	11796	Biogrid	1	1	1	12815069
64704	12991	Biogrid	1	1	1	12815069
57314	11835	Biogrid	2	2	1	20069563
22083	54624	Biogrid	2	2	2	19345177, 32325033
22083	214498	Biogrid	2	2	1	19345177
22083	235497	Biogrid	2	2	2	19345177, 32325033
22083	66317	Biogrid	2	2	1	19345177
22083	18458	Biogrid	2	2	1	19345177
22083	56505	Biogrid	2	2	1	19345177
22083	104383	Biogrid	2	2	1	19345177
22083	20174	Biogrid	2	2	1	19345177
22083	71514	Biogrid	2	2	1	19345177
235497	214498	Biogrid	2	2	1	19345177
235497	54624	Biogrid	2	2	3	19345177, 25933433, 32325033
235497	66317	Biogrid	2	2	1	19345177
235497	27224	Biogrid	2	2	1	19345177
235497	20020	Biogrid	2	2	1	19345177
235497	57376	Biogrid	2	2	1	19345177
235497	66420	Biogrid	2	2	1	19345177
235497	20174	Biogrid	2	2	1	19345177
22388	66317	Biogrid	2	2	1	19345177
22388	214498	Biogrid	2	2	1	19345177
22388	235497	Biogrid	2	2	1	19345177
22388	107701	Biogrid	2	2	1	19345177
22388	20174	Biogrid	2	2	1	19345177
22388	56505	Biogrid	2	2	1	19345177
56637	18024	Biogrid	1	1	1	21245377
22059	93759	Biogrid	2	2	1	20157588
22059	20683	Biogrid	2	2	1	20157588
15499	11910	Biogrid	2	2	1	17766920
